group,ASCL1,CEBPA,CEBPB,CTCF,E2F1,EBF1,ELF1,EPAS1,FOXA1,FOXP2,GRHL2,GTF2B,HOXA6,IRF2,KLF3,MITF,MYB,MYC,MZF1,NANOG,NFAT5,PAX5,PBX1,POU2F1,RUNX2,SMAD3,SP2,STAT1,STAT5B,TCF12,TFAP2C,THAP1,USF2,VEZF1,YY1,ZEB1
critical,0.050398554216755,0.109503793526756,-0.154796835007848,0.129062669648186,-0.0845578661072844,0.0258969954983506,-0.0769283111357739,0.0634536794438459,-0.0762426736915744,-0.0438709916032095,-0.125139688908979,-0.0084570122139228,0.127706802342803,0.0374211672494252,0.0111179718352056,-0.0494054654569237,-0.0719901807792362,0.05326751620875,0.0323328129584843,0.0541671089534631,-0.0209515115226464,-0.0080248995448002,-0.042642236857706,0.0029946738625095,-0.161166469895482,0.130196527689206,-0.0459265032464428,-0.119149640839278,-0.043109016588614,0.109931353955442,-0.005446230423715,-0.0819991568096514,0.0501814473651699,0.127375889480306,0.0061056049423195,-0.123624843360661
critical,-0.172183388825148,0.019326898024915,-0.0820040857724931,0.0305740322860035,-0.0489831914242056,-0.0146113136488146,-0.182573729914686,0.108056391643964,-0.0029080500926302,0.121684865301233,-0.123792852324766,0.0649890899801408,0.0545478001998649,-0.0821205571293343,-0.0412455547432203,0.0877191316988191,-0.0145140534413179,-0.0051989344846874,-0.168314540373136,0.107694210289236,0.0403149883492648,0.138023435922934,-0.0911690686936504,0.0094632074087879,0.0276751360952553,0.0989627128006245,-0.0616800748958618,0.123821879829418,0.190628079556182,0.0053861076889596,-0.0967869748585572,-0.0815983029377486,-0.0051273292916759,0.0686044596622745,-0.0544119972476018,0.0933392661161576
critical,-0.231557424140445,0.371005776303751,0.0300924524925312,-0.0343010346164866,-0.212358948259793,-0.388786854059755,0.0041649698739662,0.0033944867908241,-0.143059083026993,-0.227717728964315,-0.172342891717642,-0.0806572220008145,0.259734571987618,-0.426464203696236,0.354298650203731,-0.362014384097649,-0.319930380035178,-0.183516713600285,-0.120197178147251,-0.225457160673209,0.294916937489303,-0.344687600612366,0.184023706006409,-0.197903304565464,-0.142377641620912,-0.234039688035662,-0.183911041027271,-0.29221661234414,0.242591323387706,0.321251467774433,-0.214839394977928,-0.553366765279323,-0.0494199479460675,0.161961359043135,0.438021449943368,-0.394901654943654
critical,-0.0295982346963623,0.112848049856544,0.076270903232422,-0.282846696294113,-0.0129444476029957,-0.390513143048129,0.0007839325727072,-0.451124515133057,-0.198181978441728,0.325045213073746,-0.489671053342273,0.416707963160543,0.158086695393749,0.255944424835598,0.258697748993399,0.270800903103733,-0.46211869145761,0.516993971547119,-0.265045690801663,0.320265136410897,0.312272848230613,-0.370341219530905,-0.136576350410928,0.231011544962177,-0.272445249475753,0.188908629715801,-0.388907037289412,0.189214554622223,0.0011663387057352,-0.184185913972906,-0.308009019847352,-0.434164803133268,-0.365331699188239,0.150591535186401,0.334146479039811,0.22544753572662
critical,-0.0777862769152822,-0.36300262560465,-0.182314126563195,-0.272292609891531,-0.0634807547239659,-0.180444654913194,-0.189304324906679,0.0425914410696007,0.0314558925456784,0.455256987463423,-0.453875204069943,0.347396601395941,0.371293325965527,-0.128668418345759,0.354386799739426,-0.0794931858131097,-0.349509917174204,0.179875685280585,-0.0247908197065424,0.177681088126235,0.683007403259264,-0.301960312163295,-0.229457324693669,-0.133464019534894,-0.424613908678614,0.0794931858131097,-0.0256036334674126,0.261644749624131,0.221166624332793,-0.0052020080695695,-0.359426245056821,-0.118101839454446,0.104202724143565,0.270585700993704,0.145900070076208,-0.0422663155652526
critical,-0.437840427771878,-0.143946570820197,-0.344299865566502,-0.379598190927022,-0.142534637805776,-0.135192586130788,0.187928284219403,-0.0689729277544542,-0.170914491395633,0.0196258689004486,-0.435793124900968,0.0734205167498796,0.246594100968586,-0.148394159815622,-0.239534435896482,-0.101094403832526,0.027744483733368,0.293187890444471,0.302436051688927,-0.183551291874699,0.307871993794447,-0.128768290915173,-0.0494176555047266,-0.0588776067013457,-0.517120466531604,-0.457395700021605,-0.176632820104037,0.153547715318258,0.027815080384089,0.140699124887029,-0.524250728254429,-0.187222317712193,0.318037911498276,0.161595733500456,0.440240713896393,-0.249276773695985
critical,0.011909152489465,-0.134521681402317,0.120073453566397,0.180157348071497,-0.176055084701356,0.0426006605129194,-0.0086611446842937,-0.283520507535389,0.123356684200007,0.171724650163702,-0.120142774738611,0.210710136580007,0.135048491442939,0.220239129864472,0.150929731666173,-0.183674526636971,-0.167462235923847,0.0958338637154897,0.0644439404722336,0.175132720643711,0.101236152624915,-0.13946137716491,-0.181477878919355,-0.220145125151451,-0.113840038198125,0.0986715669106947,-0.192946685419356,0.175472061451905,0.258016015754402,-0.0450860031314212,-0.184947950396904,-0.265907274296588,-0.0855544092102657,-0.0039801024430891,0.0504376240848193,-0.0708513312569669
critical,0.114709422668628,-0.109979618918691,0.0971589173434962,-0.0991195014720036,-0.195656691044858,-0.0613959418434882,0.100406439018124,0.0290109340326164,0.138479152655622,0.283817429327859,-0.133054285813453,-0.143202466554092,0.193392381867644,-0.083451702057762,0.102791459432644,-0.144115588655651,-0.136412134963038,-0.0206383766536449,-0.0573073354185971,0.166722986244711,0.0289440885624952,-0.086377327099573,0.147942654066378,-0.0801775719921151,-0.0441842067649902,-0.122128620866939,-0.139802433369964,0.178040638219898,0.0732944355250682,-0.179935674848578,0.132455921508096,-0.0120464622950522,-0.0185538363620972,-0.0677391226683907,0.0497109642752081,-0.0981181173904786
critical,-0.169209206183206,-0.0030733680355414,0.0379242017970585,0.190664794355854,0.174950025721293,-0.166541754680661,-0.231604376112311,0.0038272130253912,0.0488839481879516,0.0745146778428443,-0.12983530248259,0.179125167203538,0.0380401779493431,-0.0285301334620073,0.275617325904311,0.0928389099038084,-0.106408119721105,0.35558288290453,0.0779359743352395,-0.151232902579096,0.273123838630192,-0.194028102772107,-0.300320246340927,-0.133256598974985,-0.190316865899,-0.139925227731349,-0.0204118028020865,0.134764288954685,0.0432591048021493,-0.283271751955093,-0.195245852371095,-0.285359322696216,0.213918012888913,-0.187243497863459,-0.0106698060101816,-0.0673821444773425
critical,-0.069020993751188,-0.0615842623563079,-0.136336511359337,0.122521619968705,0.0723303659535107,-0.188869453621086,0.205742440164754,0.117843589795793,-0.0621188943760692,0.176551531885785,-0.0305488736091625,0.104435018740179,0.0045336795275761,-0.0726885694067508,0.189029843227014,-0.172183588284335,-0.214676141214965,0.155914735922997,0.0069929868184782,-0.108359217765227,0.126509974836124,0.183806488393946,-0.144003134522715,-0.110225083514194,-0.0619264268489551,-0.154829432922882,-0.0299447394268322,-0.0864339586348146,0.148119801074877,-0.0768640454810868,-0.284536507237179,-0.163319389396692,0.0954371618475955,-0.0240049776872838,-0.0100991988532916,0.140795342404147
