group,ASCL1,CEBPA,CTCF,E2F1,E2F6,ELK3,ETV6,FOS,FOXG1,FOXP2,FOXP3,GMEB1,GRHL2,HEY1,HNF1B,HOXA4,HOXA6,IRF2,IRF3,JUN,MAFK,MEF2C,MYB,NANOG,NFYB,NR5A2,NRF1,ONECUT1,PRDM1,RBPJ,RUNX2,RUNX3,SP2,STAT1,TBP,TCF4,TFDP1,TP73,VDR,VEZF1,YY1,ZEB1,ZFX
critical,-0.0128289096610026,0.0004187769831283,0.130241398367781,0.0432914219538664,0.0121740436404059,0.0717331245093523,-0.125048142189423,0.120185480928114,-0.112247689689186,0.0378536449867013,0.0652259204141313,0.0932843296067037,-0.204904556467142,0.0010430779051242,0.0213017657869309,0.0840202941468785,0.059814492669898,-0.0074571814126531,0.185019324905021,0.0770539109267005,-0.0248757743853913,-0.0732480291664408,-0.0281209446816637,-0.0879512468853208,-0.143628560231964,-0.0713094290046101,-0.0121529642620605,-0.0093789180718075,0.150582647148107,-0.0974794772204081,-0.0448087858717618,0.0906659194932342,-0.0607781715832547,0.0270546794603595,-0.0531558683735627,-0.0185754995209275,0.0507352530935674,0.0118005873207201,0.0394121136923703,0.123849779530487,0.0327085200555648,-0.0071578542401486,0.0868242027897874
critical,0.0493299553076281,0.0143569573085542,0.160612519041998,-0.0792662030671092,-0.0141605011928199,0.041508897662305,0.0649693495994415,-0.0255066430594662,0.0019663146899243,0.0147265898833415,0.0498114511677673,-0.0795409030159492,-0.0232352137004143,-0.0366106764966264,-0.0227617599034923,-0.0048623644477251,0.0465019909872901,0.0234820989945181,0.0031396093866644,0.0133817513268481,0.0415598105738003,0.0564999081655621,-0.0092551449635351,-0.0182724141624353,-0.0324430737508979,0.0793506749642101,-0.038242731596591,0.037120168411424,-0.0754699864287492,-0.0449490262534014,0.0616589824193533,0.0114318835632026,-0.0268834080022654,0.103882716708378,-0.0410683377179405,0.0622094707165663,-0.0316592446871048,0.120786407991231,0.0245676565955578,0.0034072952051796,-0.0125684750090191,-0.0185435465794721,0.0652056532314173
critical,-0.215703571788245,0.367792598140364,-0.199591797687123,-0.196556721290416,0.284501065812986,0.191854721182434,0.342761415853002,0.176994506195679,-0.453570852725548,-0.280234469821937,-0.28203984839885,0.293094376355161,-0.100605677630078,-0.2916679268842,-0.204346629256993,-0.122180953600181,0.0950182950918433,-0.248732344340638,0.295923592227961,-0.211189214458691,0.237706964777092,-0.46730156749264,-0.286530522659283,-0.111162861134827,0.505320180531574,-0.26095098623302,-0.0774800715197595,0.34484916948483,0.12453832986509,0.290103022547603,0.100693122808374,0.269014160381773,-0.0257853969501687,-0.210804820029096,-0.263335689116146,0.409655155475246,0.0727361705971765,0.230079194745274,-0.276131833540195,0.180100631799751,0.409310840085704,-0.41668720522992,-0.294754012968245
critical,-0.127610623978984,-0.0047767656901333,-0.354919445916293,-0.190284091889288,-0.168203540446141,0.0955544976006193,-0.131217177994024,-0.169987633655709,-0.252362862063069,0.127783278160555,-0.205746233038876,0.107314165745405,-0.267364592061801,0.0371782004316403,0.0773298895458936,0.324033531213021,-0.219194075403468,0.082720536770502,-0.13756701511625,-0.109405199722211,-0.168414562223617,-0.174035415023653,-0.219232442999373,0.0854446360797346,0.151974047378459,-0.240104415171522,0.0091698554212198,-0.143341338299905,0.143264603108096,0.301857060780113,-0.123371004631516,-0.203252339305071,-0.197055972566465,0.0532734069136558,-0.162390849666581,0.125500406204226,-0.286260633044859,0.0033955322375646,-0.145259718095139,0.0094576123905049,0.0976071639815199,0.0828164557602637,-0.0700592301219557
critical,-0.505530096858476,-0.150382807394787,-0.444807957872581,0.030808153514932,-0.0513740185262191,-0.0833202040971117,0.54089037859725,0.14396105507901,-0.415056548409612,0.188019153245482,-0.0198342729753124,0.0540565226581261,-0.163063736018347,0.0563325867700472,0.458626918552102,0.0608847149938894,0.254187588499189,0.249798036283341,-0.317429655608996,-0.547799858937011,0.0521056105621938,0.0912864284888356,-0.294912878501777,-0.100878412960503,0.0326777776068672,-0.12461451012768,-0.48837832801507,-0.124533222123683,-0.297595382633684,0.0693386674095964,-0.457001158472158,-0.151764703462739,-0.490816968134986,0.297107654609701,0.175988528653899,0.259633884767,-0.498701904522712,-0.539183330513309,0.0363357377867404,0.162169567974378,0.0583647868699768,-0.168510032286159,0.486102263903149
critical,-0.0871042112279622,-0.51125156257645,-0.284978416945336,-0.437993600659664,-0.158454781658004,0.514642480775105,-0.071774435204874,0.457350092043656,-0.540922096814685,0.0278337868806303,-0.498676907589769,-0.173713913551954,-0.337608293153635,0.507648711990378,0.273463423895735,0.512452512771807,0.582743421264769,-0.463990640182689,-0.0962879480159874,-0.257780427226954,-0.554061904834475,0.090636417684895,-0.203172515402773,-0.244640619207164,0.108791958873529,-0.210519504833193,-0.177034187621471,-0.0719157234631513,-0.455089479911219,0.456219785977437,0.109710332552332,-0.558371196711933,0.0178729646720798,0.191445589965756,0.468229287931009,0.463990640182689,0.472467935679328,-0.220974835945714,-0.501926537530147,0.197591629200819,0.349193930332374,-0.0159655731853361,-0.123344649476092
critical,0.0373868339252145,-0.113932653885034,0.17631998209575,-0.270134751427364,0.0485316955016268,-0.263035433454283,0.201636032293273,0.270992552100138,0.0896392207996913,0.113584704388259,0.218531914443234,0.0834736859977764,-0.0603102082764823,-0.315752293988282,0.0542067556583011,0.143660878145651,0.10262161785595,0.269903977498073,0.263041240893131,0.130469104149623,-0.190854102522604,0.204574243046244,-0.138007767016411,0.165008692129225,-0.160205056941026,0.20246425477465,-0.112768969004481,0.157671732875212,0.0437823587625834,-0.153539143933706,-0.0507324719284477,0.241252889613957,-0.18115297466018,0.113259145549248,0.0034392624446314,-0.281923377536792,-0.0846397667228738,-0.0454549894769577,-0.310280207131583,0.0321083688462389,0.0425652255712607,-0.116276673109607,-0.100756027809348
critical,0.0548836554614653,0.0628358387606947,-0.232785226072568,-0.355667884526953,-0.230857818165223,0.0066737474200663,0.204882029951059,0.307258993078116,0.175275769960004,0.192831828894716,-0.0449052228237455,-0.281784565017987,-0.186844769312084,-0.0536995091054348,-0.0737506639040069,-0.246676348784003,0.213758250576988,-0.23173438559407,-0.13511103419582,0.271161712260099,-0.201078585669663,0.257279693364691,-0.178768383951349,0.188289024697446,0.280547746583517,-0.165169883897912,-0.288981131587009,-0.350526179289648,0.371187289762001,0.0060403819336447,-0.146571438028155,-0.0648120171110388,-0.188579696537723,0.11776436302972,-0.24782863178394,0.0034646522706921,0.171078910771744,-0.167516067342479,-0.0581460729618524,-0.212927852500848,0.279259556615754,-0.164968949672753,0.0640544495631115
critical,-0.0742531707033368,-0.0444125688725978,0.0123658525096253,0.0383167260861629,0.0951532031139711,0.141946053455558,0.0736145586019007,0.0330917179835043,0.0668220480684446,0.170973876248105,-0.258289567208089,0.102352103166523,-0.28633044402569,-0.0635128762700942,-0.0937018119743437,0.034775331705472,0.0039477838997864,-0.048186185835629,0.0583459238130207,-0.337477467786159,0.0002902782279254,-0.0641514883715302,-0.28360182868319,-0.0887090264540255,0.0247897606648357,0.0245575380824953,-0.190596684455868,-0.0853998546556751,-0.18572001022672,-0.0758787287797195,-0.346011647687168,-0.150364122065397,0.0493472987473309,0.173005823843584,-0.351933323536847,-0.243078988064794,0.110537949194021,0.0486506310003098,0.250568166345271,-0.0529467487736068,0.0935857006831735,0.166561647183638,-0.151699401913854
critical,-0.0128397142860398,-0.0678189323513356,0.153819884099812,0.129033513539298,-0.0890009849490048,-0.0545086246220757,-0.0347009187847198,-0.016513551734815,-0.212414115433481,-0.0083102523950461,-0.202804383416815,-0.126290167671435,-0.0147434786699757,0.0191606398529282,0.0838351523791112,0.27319553674757,-0.0206205490574633,0.0018663308145888,-0.25006159089109,0.0768404225639758,-0.114947796159278,0.0221553254006926,-0.11486758136782,-0.22876723758538,-0.0607439877447423,0.212649412155091,-0.0874929468695949,-0.0471342114607059,0.0725676480056477,0.061706565242238,-0.163771865893365,0.0212569197363633,0.0008181908728713,-0.352169672764328,0.111482517168293,-0.343971721077323,-0.419437796880986,-0.133359764625265,-0.134851759746383,-0.0664873668131333,-0.15517284024907,0.196547629683093,0.173290687813045
