group,ARNTL,BCL11A,CEBPA,CTCFL,FOXG1,FOXH1,FOXP1,FOXP2,FOXP3,GLI2,GMEB1,IRF4,KLF4,MAFK,MEF2A,NFIC,NFYB,NRF1,ONECUT1,PPARG,PRDM1,RBPJ,RUNX1,SP2,SRF,TCF12,TFAP2C,THAP1,VEZF1,ZBTB7A,ZKSCAN1,ZNF384
critical,0.03123501026175,-0.023513976835976,0.0488180188271187,0.0065018860609594,-0.168069871595242,0.0510621595287788,-0.0472119627146757,0.0627278430795597,0.143582675829879,-0.038844099022749,0.027044781528393,0.0843223187417229,0.0836838843254283,0.0421769015893454,-0.003095269981027,0.0598340734951275,-0.0994005654327523,0.0183172956008768,0.0294145101508475,0.0142197710430366,0.0059019326231812,0.0552076103962258,0.0158992908417381,-0.0346094422505595,-0.0358831626394519,0.0162204320988113,-0.0074432707263011,0.0424910463048701,0.103272801352733,-0.0996272533789216,-0.0732754792909009,-0.0934549044248934
critical,0.0904438144821259,0.0737302406753624,0.0579210641095212,-0.0062305059807269,-0.0605092583286868,-0.0870064432859002,0.0108653989775696,0.0781479820899152,-0.0111156345959425,0.0172674607235849,-0.0316639489486842,-0.0350238433476829,0.0095968367285635,0.0038404550613017,-0.0247377759183221,0.0056013077672221,-0.0496190764004514,-0.0418188832895707,0.0909783321996406,0.0090692365822298,-0.0673466458367608,-0.017653761959448,-0.0912345229445084,-0.0124623954756901,-0.0891439126280303,0.0416434175927453,0.000418904049603,-0.118008290443375,0.0868616555134426,0.0339884333238723,0.0056577310869417,0.0377604345068787
critical,0.159983059724318,0.227092874447092,0.342746931636368,-0.368964199117062,-0.481711882865223,-0.399164341881833,0.244124476960862,-0.234563034790746,-0.199013059089705,0.290228890629826,0.247377582024247,0.223353255903245,0.210286375185475,0.244483916024785,0.180202414744396,0.129047700692431,0.450495144768144,-0.182235605409012,0.303259464371443,0.0350562008253484,0.0662892770616966,0.244106323472785,-0.484218879568646,-0.102017156945891,-0.148264983170663,0.250784991736285,-0.268343045404286,-0.413131635608219,0.203578661341052,0.374584519025678,-0.0175998066905781,-0.0256962623728863
critical,0.0503251290856179,0.0132313789237263,-0.156023196557235,0.0495985504741994,-0.213384665879748,-0.234302481692691,-0.0808031897856464,0.156329124393622,0.0257361792360341,-0.163919958833968,0.313805478173694,-0.140554720329931,0.168489755889994,-0.0866158186769944,-0.26327002370056,-0.0831550100278694,0.0611090853182503,-0.0682983894733386,-0.264168686719946,-0.119847229904503,0.171262226907249,0.336310294637893,-0.185028979544652,-0.197094008592154,0.0198088274060411,0.0210707797311364,-0.295641012888231,-0.066099533149309,0.0667878707811791,0.127935197078978,-0.279656283437024,0.398604850322142
critical,0.21737148175873,0.117021160587659,-0.0520455474469088,0.460440452569372,-0.172156912414228,-0.0430188978115856,0.0529400802936526,0.283810875921425,-0.0249655985409391,-0.0830289124113967,-0.0239897445263095,0.0744088686155025,0.0252908832124823,-0.135481065697735,0.191917956210476,-0.217696766430273,0.0661141094911514,-0.207775583948206,-0.245752569350873,-0.12686102190184,-0.141580153289169,-0.0786375693455638,-0.0021143503650306,-0.192487204385677,0.147923204384261,0.0186225474458471,-0.161015912413874,0.0786375693455638,0.0391968029209532,0.186876043801557,0.247460313876474,-0.0151257372267579
critical,-0.0849923569057726,0.468940387811501,-0.519413423681623,-0.0134124151263262,-0.493506284990246,-0.489764927086587,0.464281338346567,0.115770320037763,-0.504024442115628,0.372159223926273,-0.0988989136420161,0.48369404445046,-0.249612104666787,-0.470634587616932,0.512354257825662,-0.263518661403031,0.0742624248047116,-0.0412255285988133,-0.0556968186035337,0.257306595449785,-0.481152744742314,0.485317652597331,-0.0856276818328091,0.0606382347027065,0.230834723489931,0.0211774975678835,-0.56918054296615,-0.324509854398535,0.309473831125338,-0.137865509166922,-0.212339708947312,0.473952395569233
critical,-0.16452334752869,0.177542565510079,-0.0646347104701482,-0.359550863892031,-0.0133297948579495,0.20098599533153,0.186875459545062,0.20300697420783,0.293650365233769,-0.483166097007297,0.106029391287144,0.146019282242317,0.419390825728543,-0.12370309027515,0.222677764083544,0.166786277603725,-0.305223204034949,-0.172973013458294,0.290237421153116,-0.0271775077284607,-0.0714246565656698,-0.206823889494633,-0.358667074363879,-0.168410231504658,-0.344461195780549,-0.0741748465665259,-0.174388547410838,-0.434006300754047,-0.0098566464410719,0.0682931834436802,-0.247217377374108,-0.330161009179586
critical,0.163966925837446,-0.132802053687177,0.0505025728973076,0.266617957529172,0.220131890743918,0.0889692405359823,0.204415916860668,0.275664171666309,-0.0650069828807141,0.145313768417445,-0.103898248889853,0.236737252358887,0.277008625132481,-0.295757722336953,-0.0139534044644839,-0.0070360163557495,0.155804913497733,-0.106719397146737,-0.263191999685047,0.0081328414592991,0.296971230962157,0.171223992642551,0.141319950767935,-0.116047596461205,0.0083448165236376,-0.174491779490656,0.0935244355730057,0.030808987409223,-0.214338553893786,0.183669586710548,-0.068079000709155,0.265729866281026
critical,-0.217000109284332,-0.224640550582153,0.148178255472897,0.0287674191289178,-0.0724105459361694,-0.0245999056937426,-0.254681376594041,0.0647122225073041,-0.122883764206625,-0.20200863734391,0.0083929090013945,-0.236911562363502,0.331838257275827,-0.135502068774239,0.0617602338240549,0.0361763319025626,0.150898715631969,-0.0787196982199763,0.0214742706173612,0.0187538104582885,0.100251850968382,-0.254623494462997,-0.0849709683727391,0.147367905638279,0.191589853755972,-0.195294310142794,-0.025989076838801,-0.406158913536451,-0.0206639207827438,0.0046884526145721,-0.27627141147349,0.146499673672618
critical,0.104904746050674,-0.0230986844173442,-0.0757058314371597,-0.0992421526664776,-0.145391488192535,-0.0694134680064645,0.139787602185554,0.0577360369747757,-0.0304104213978806,0.0015050436704461,-0.0870096700683831,-0.0969205427493,-0.0796072035048766,-0.186604066998157,0.0545711756394049,0.0798900663223718,0.0163153138317517,-0.139067102556085,-0.0115013089000408,0.0249986686254252,0.0678657280616794,0.0497891929134482,-0.0526178210884002,-0.0957463952049803,0.151619807211721,-0.138960361870238,-0.195319443997584,-0.230997518242026,-0.19101779435794,-0.183988920194899,-0.0109996276765588,0.0443721031067004
