group,ASCL1,ATF3,BACH1,BACH2,BCL6,CEBPB,CEBPD,CTCF,E2F1,E2F3,E2F4,EHF,ELF1,EPAS1,ETS2,ETV6,ETV7,FOSL2,FOXG1,FOXH1,FOXM1,FOXP1,GATA3,GLI2,GMEB2,HES1,HEY1,HINFP,HNF1B,HOXA4,HOXA6,HOXC6,IRF3,JUN,KLF10,MAX,MITF,MXI1,MYBL2,MYOD1,NFAT5,NFIC,NR2F2,NRF1,PBX1,PBX3,PGR,POU2F1,POU2F2,RBPJ,RELA,RFX2,SMAD3,SOX17,SP1,SP2,SP4,SREBF1,STAT2,STAT4,STAT5A,TCF3,TCF4,TCF7L2,TEAD4,TFAP2C,TFDP1,TP63,YY1,ZFX,ZNF384
critical,0.12683293343454,-0.0179378453828551,-0.163641073534255,0.0452434364907972,-0.0215541052081648,-0.127306907487194,-0.0022055112001464,-0.001474185456545,-0.0331233973314369,0.0172158909893442,-0.0723925981395362,0.0303199219082077,0.0148287197720586,0.0521663411518879,0.0189034548787192,-0.024394705595214,-0.0627008199632429,0.0215764522737652,-0.0207171715577741,-0.13014138045303,-0.0215937532277784,0.0276552145536264,0.292051277276336,-0.0090426319642548,0.0635298240097108,0.173565693716643,0.074696868952175,0.0040884316952544,-0.0018367846177392,0.0348495279307998,0.0404398986963288,0.083964413318602,-0.0485335012456488,-0.119491922384796,-0.0157280089442053,-0.0630025053488488,0.287484185853381,0.0574878262571277,0.0778568161153854,-0.166726770769825,-0.184205059561704,-0.001216833765598,0.0765282470217851,0.0638455664204524,0.0368968074890335,-0.0207020332230126,0.127316999710369,0.0595639407387168,-0.0215155384981769,0.0496537380180063,0.0697884441240013,0.0077201902918675,0.170246794038436,0.063371231931256,-0.0551568831403852,-0.0226548784072573,0.0107237079958749,0.0089161187380329,-0.0135394382615301,0.159170579104542,-0.138568747240189,-0.0845735510744849,-0.130369176347538,0.212356595233585,-0.105544469957787,-0.0420993485354323,0.0098482076354964,-0.111885630040182,0.137265408704525,-0.214682131802198,-0.0290421743670213
critical,-0.113563564419288,0.0910649381978498,0.106471602784845,-0.0327496307107404,-0.0002060528335305,0.0586900335336473,0.0580193699939462,-0.0585450402792466,-0.0885259755156168,-0.0867246249471562,0.0851745794891447,-0.0180036493667563,-0.131059334464409,-0.0184947915448737,0.0401669748130546,-0.0022515177396695,0.0614791855167615,0.0355614708217342,0.0987255287859563,-0.0255260035472898,-0.12203324092293,0.21238071356865,0.0125635818081011,0.111586845780413,0.0100399925021363,0.101989457740193,0.0030861432964248,-0.0149641221144996,-0.0897170402398813,0.0681251952605859,0.0371107104172801,-0.0048537096307475,0.0257609434507436,-0.0795210203665066,-0.0104302159037833,0.062868430418161,0.0683591433333128,-0.003751413756548,0.119440409434338,0.0784448220383107,0.0226358707982847,0.0601887517515375,0.0806217665051953,-0.0263824493800387,0.122052705600947,-0.101881658138054,-0.0544315463179297,0.0083437759907358,0.043824970513005,-0.0367640035887794,0.0281678066780267,-0.0674970564633041,-0.0082457707170259,0.0418669106896813,0.0487122164202086,-0.0587197884554567,0.0035602383839222,0.0511364986746343,0.141776499395393,-0.0991287699658949,0.053547143256564,-0.0178872952245972,-0.0289115557444223,-0.0480568642673553,0.0689872201411741,-0.0740479744361792,0.0153392200975601,-0.201889376096316,0.086619614868937,0.0836986733779751,-0.0200617601146643
critical,-0.209471122392354,-0.130445593395994,-0.0152987800801572,-0.227474441113218,-0.0481967956235322,0.0270566631491331,-0.0014152311302651,-0.103697161196879,-0.071650539680078,0.0688651843878429,0.0075948857867218,0.0288402678538099,0.0655272687339905,0.226397512245167,-0.0669932452035878,0.262926638736314,0.127992901994937,0.150112231572747,0.0106640390878148,-0.110333523907326,-0.185367086209551,0.0848537251915159,-0.179734353543675,0.154790200076372,0.0659407492766974,-0.279238446146103,-0.202077338505949,0.127718501271141,0.153091170937249,-0.243066416487294,-0.0125829646973775,-0.119247788516685,-0.0577162453908537,0.0305975601603145,0.0492925190617056,-0.0463624455795232,0.175420999700437,-0.0893926138762308,0.259321840186714,-0.180933447117526,0.124123100006603,0.0219351427906038,0.0508242765267337,-0.0136373400812802,0.100558467986331,-0.195893924935468,-0.309866077618615,0.248742376664453,-0.13324786380134,-0.0049561281414465,0.0124908713037746,-0.0051046052454185,-0.167395718257897,0.285318489580908,0.0147988445148843,0.110850374585709,-0.0806587771400526,-0.212329776508069,-0.0580507887390438,-0.103672728255719,-0.0404985397011337,0.215440277863433,0.0484336072070826,0.112974161009613,0.275060413207751,-0.223023886908081,-0.112696001371792,0.0596163764302933,0.18833474883198,0.0261695594393255,0.179046472277172
critical,0.167886136886259,0.0309013968098099,-0.126273333726417,-0.139369543754381,0.0878133218696036,-0.109761599786839,-0.273585486340351,0.181224869322149,-0.0188359070155283,0.424030220056652,-0.0534761909475193,0.0092966923038015,0.115824659984971,-0.282599235834906,0.0646524319127415,-0.101980672532571,-0.0932498658472615,-0.096503708153592,0.0085691250800257,-0.171402711801176,-0.199838464130412,0.0890057237085695,-0.070068765689739,-0.104122953802577,-0.472554911842364,0.156952418328962,-0.107053432898341,0.0576799126848904,-0.240925802073083,0.199131107107297,-0.0143896628702319,0.117401055636485,-0.344159507046601,-0.0828416125071359,-0.0482821693777867,0.353779562560969,-0.0996160790552995,-0.0386621138634181,-0.266511916109197,-0.0987672506275611,0.0717057919432345,-0.140157741580138,0.130214322855203,0.0968472815648195,0.117926520853656,-0.251495737018492,0.393654288464014,0.154284671841785,0.18314483838489,-0.125161772690093,0.194725283363321,0.14991926849913,-0.101152054305493,-0.0332255698857603,-0.0286378543358408,-0.0717664225452158,-0.0923808272188626,0.235853041707313,0.132174712319265,-0.178637963637613,-0.11257081767864,-0.0278092361087629,-0.149636325689884,-0.0438763456338112,0.047696073558634,-0.030032358181411,-0.195250748580493,-0.450283270714561,0.225747941377094,0.0747373220423002,0.185004176845651
critical,-0.484760544677032,0.094485091449946,0.497934753698028,-0.04346649855335,-0.189389743696739,-0.238814005565317,0.283958747306054,-0.536366522689214,-0.0649480113519167,0.0631019438457899,-0.277665335353349,-0.0812269702695806,-0.0125029117460408,-0.237890971812253,0.356626677319956,0.544422089988677,-0.022572370870369,-0.0760244163886777,-0.514381536934431,-0.451111768769902,-0.176802919791329,0.302587246686062,-0.151629271980508,-0.210367783539089,-0.0866812606285917,-0.0754370312730919,0.0884434159753491,0.317271874575707,0.506829442591185,0.183767629018989,0.0474942822030812,-0.0043634322872088,-0.449685262060622,-0.364094859503833,0.526632712202364,-0.212969060479541,0.494997828120099,0.194592297577642,-0.312824530129129,-0.0937298820156214,0.080891321632103,-0.380709467058974,-0.205249141817556,-0.463614680515943,-0.320880097428591,-0.36174531904149,-0.0393548027442493,-0.579833021242564,-0.0030208377372984,0.0174537291488355,-0.0846673688037261,0.103044131705625,0.0755209434324613,-0.214647303666929,0.230422789628376,-0.548449873638408,0.173530345575922,0.49071830799226,-0.236044904306126,-0.176802919791329,-0.0177054656269437,-0.145923245143389,0.285804814812181,0.0736748759263345,-0.276574477281547,-0.26071507916073,-0.555246758547329,-0.336068198274453,0.0477460186811894,0.483082301489644,0.198871817705481
critical,-0.313149120480768,-0.00030439768698,0.0651411050137393,0.0121759074792036,-0.114986226256729,-0.277915088212822,0.0566940692000418,-0.216883351973314,-0.225330387787012,0.135533070127885,0.228298265235068,0.206686029459481,-0.0058596554743667,-0.0548676830781612,-0.0598902449133327,-0.254476466315355,0.148317772981049,0.20409864912015,-0.11970439040492,-0.0820351766411343,-0.108517775408402,0.0870577384763058,-0.176322360183217,-0.0376692137637861,-0.172136891987241,0.0578355605262171,0.190705150893026,-0.33833802907837,0.0515954079431253,0.247855816623538,0.158438996073137,-0.103190815886251,-0.111713951121693,-0.323118144729366,-0.332250075338768,-0.0086753340789325,-0.173811079265631,-0.0993858447989994,0.13545697070614,-0.213382778573043,0.210414901124987,-0.074196936201397,0.0376692137637861,-0.272968625799396,0.010197322513833,-0.0572267651522569,0.0220688323060565,-0.0900256159243616,0.27000074835134,0.197477999428333,-0.0305919675414991,0.0212317386668613,-0.308507055754321,-0.141925421554467,0.106310892177796,-0.138805345262921,0.0146871883967893,0.122215671322506,-0.200217578611154,-0.0866011419458356,0.0031200762915459,0.0655977015442094,0.319465372485605,0.100983932655645,0.254933062845825,-0.226928475643657,0.0141544924445742,-0.109430968469342,0.244203044379777,-0.112018348808673,0.133706684006005
critical,-0.0226762954471114,-0.198562265611324,0.0644372380848421,-0.0692475434690156,0.0124370040470943,0.108082162356964,-0.138240997194777,0.0460784534439919,-0.172959972513931,0.0094834626353973,-0.152801374849154,0.0763100317633272,-0.0310351923072474,-0.203246917869955,0.145855047855627,0.138290121755305,-0.0033598148041742,-0.190214642476791,0.0425307703880676,0.035214180704091,0.0813662394640002,0.0064372740262128,-0.0625890342242642,-0.230205051167211,-0.0697014506814457,0.0026290957011238,-0.241541877023147,-0.0307147879012033,0.0218203890749479,0.107098180405822,0.0868302345905474,0.147323042990978,0.142435696599717,0.05315570938713,0.0989148648340988,-0.0892633211988094,-0.118331690952027,-0.2020625361291,-0.191197541311733,-0.189413940091565,0.0376503303183793,0.0156575976572062,-0.0047267656798895,-0.103391570428852,-0.116379007140643,0.165142307654002,0.199724356122011,-0.185914799275632,0.0738155452776103,-0.0866015806083634,0.152485396079194,-0.0387141251223659,0.101994385470839,-0.170734867508778,0.0189600189492222,-0.130778291641576,0.103910336502729,-0.187442214398611,0.21029385820592,-0.0152975139297491,0.129373303588363,0.0751413377377479,-0.183815277517557,0.19903545927995,0.175394037420696,-0.142497760322585,-0.0904350199983613,0.154340354858005,0.023075161722354,-0.0137677345853884,-0.158874081279773
critical,-0.0500867356980861,0.0266118048774536,0.0314978020820258,0.0130372507086547,-0.108995844772091,0.0913103417527331,-0.0902649434908345,-0.0473288949292048,-0.016845244637312,0.0184748160670032,-0.101231775809452,-0.200500458066671,0.0342026597031305,-0.0671826313806486,0.0471366612007335,-0.0205241770521546,-0.0151769547534764,0.0098881497715775,0.0548246517973341,-0.0175075339845187,0.124232575384597,-0.151638448207574,-0.0054165079534628,-0.0573528989258504,0.0244252311249835,0.117229969353465,0.107778590915481,-0.0067254634119934,0.0428416298752074,-0.033359004965458,0.0286217681373353,-0.0464838816492816,-0.0752788639235786,0.0224967804001426,0.0686247239797459,0.0173716797594507,-0.0676214405276184,-0.0531726644205067,-0.0625010947848039,0.0690485891619582,-0.10238517818028,-0.0631552328785065,-0.0514935061986657,0.0210091766356475,0.0388631388940897,-0.131425377330825,-0.0044288477372182,0.028792944460921,-0.0817808471353352,-0.13329201438326,-0.0948778737030199,-0.119783349513619,0.0553150855498297,0.0954117808075373,0.0463065918855678,0.0787614869831979,-0.0806960511481669,-0.0515043745366711,-0.0101313288344493,0.0040009069282538,-0.0648099373398353,0.110352349209395,-0.0831882969070401,-0.0196648990785992,-0.0432817975644278,-0.0394568218576371,0.0828595296823754,-0.138243221615865,-0.0649315268712712,-0.144316584747531,-0.114347142697521
critical,-0.0402145103735447,-0.0496731584887184,0.233537073140449,-0.183436749898142,0.495083949409057,0.115578577613799,0.467501311034486,0.0193444609839358,-0.335873543393005,-0.148836404857474,-0.180812737840384,-0.0471101699671874,-0.165495830247425,0.0336239684610366,-0.244887450878657,-0.053273547126107,0.245924850994515,0.414960046343102,0.132665167757339,-0.0117165189555699,0.165068665493837,-0.0088484127529043,-0.15945450016096,-0.283576372846529,-0.090803021905667,-0.521385093522862,-0.0010984236520846,-0.223407166126779,-0.117409283700607,0.10325182329596,0.152070652277501,0.0578503123431265,-0.180202502478115,-0.180446596623022,-0.217854024330128,-0.1346179209166,0.0471101699671874,-0.0628542423137345,0.202109951983581,-0.163176935870802,0.345881403334221,0.122413213671215,-0.327513318929916,-0.239761473835595,-0.112527400802453,0.178859984681122,0.265391359050904,0.201011528331497,0.311403105366007,0.0978817521079905,0.121375813555357,0.0847006682829743,-0.184230055869092,-0.121375813555357,-0.196617833723158,0.328245601364639,-0.166838348044418,-0.282966137484259,0.1362045328585,0.007444871419685,0.228533143169841,-0.239700450299368,-0.144503733785362,0.364127440666072,-0.0360649099101137,-0.0937931751807864,-0.352410921710502,0.0686514782552926,0.0804900442833164,0.0529074059087455,0.128027379004092
critical,-0.0044983223828756,-0.140965969160277,-0.102382707090099,0.201101144155086,-0.161116674123864,-0.26090269820679,-0.0455615001301401,-0.319597742797192,-0.1195808667072,-0.214440421530264,-0.11891918517004,0.0511830130214718,0.263999812628621,0.0593233640332518,-0.0369540797980121,0.16302943419767,0.0423086959348592,0.0760266525847456,0.108615858377124,0.0352637336862764,0.11087336009214,0.073702426681109,0.095877098699537,0.0739025992469725,-0.181061646172535,0.0059384527872821,0.16574288453493,-0.0335233444330748,0.0185604451347825,-0.14510842920384,-0.169696292710733,0.109811333423253,-0.105524304304345,0.0730407451439493,-0.008068066474107,-0.0967667545478189,0.0876978252443947,-0.0530679713500192,0.0370208039866333,-0.0390280899943194,0.019811523671429,-0.0192054456247869,0.1467153700798,-0.0631155220865536,0.0283689008620911,-0.0962385213879015,0.0144624678836337,0.221535426920313,0.0346576556396343,0.157363438513924,0.16378564166871,-0.119325090650819,0.0091412138410971,-0.119642030546769,-0.120437160461171,0.0051266418257248,0.0580945268928123,0.0999750759506858,-0.109950342149547,0.330974216957098,0.188084367024911,0.0778560074227754,0.119102676688748,0.217120509773213,0.0823042866641853,-0.121955135752302,-0.0602018991834302,-0.226934525849574,-0.0218744131696328,0.203897999728123,0.0859296342459343
