group,ARNTL,ASCL1,CTCF,E2F1,FOXG1,FOXP2,GATA3,GMEB1,GRHL2,HOXA6,HSF2,KLF1,MEF2A,MITF,MYB,NANOG,PPARG,SMAD3,SRF,STAT1,STAT5B,TCF12,TCF4,THAP1,USF1,USF2,VEZF1,YY1,ZEB1,ZFX,ZKSCAN1
critical,0.0011310454576688,0.162017540378265,0.0298716309927068,-0.158242142816257,-0.0891948603267104,0.085510044327329,0.0557387874986144,0.0828695393163828,-0.0201213476549361,-0.0429898697285453,-0.019077036666501,0.106742502501441,0.0177162148125153,-0.0368026943446183,-0.029712501220524,-0.109969864122767,0.0079033287731605,0.130608121235475,-0.0576224643183437,0.0631360486226572,0.0875535503907672,-0.0129447697973711,-0.0955757893233611,0.0823368917492741,-0.063910013866263,-0.0048903551745775,0.0798254392348893,0.0172958324253421,-0.0635669230827216,-0.0047242306871339,-0.0554016422230446
critical,0.0845517155849151,0.0112288886514307,0.0675069432965219,-0.0702228863923726,0.0105232497506888,0.0425942521665034,-0.0642289544567227,0.028558141352215,0.0321467075181609,0.0728560289116301,0.0516023175097875,0.0800785001213369,0.0566464179945539,0.172455802226947,-0.0266463319606354,-0.0383452657153553,-0.0499374065695454,-0.0264435096332214,-0.101337082145332,0.0474474964202553,0.0475530265668937,-0.0070167024565462,0.0345534563040317,-0.0749001268061184,0.0777195555899263,-0.0914943364798325,-0.0046560742532804,-0.0178817977249784,-0.106605652167079,0.141101623103483,0.0803285253918341
critical,0.335226190304217,-0.18470991581976,-0.192915736323869,-0.311249439837666,-0.307532226744895,-0.253668937808834,-0.511679464347115,0.356827046269578,-0.0780560298118111,0.112560043919997,0.443161498403716,0.0671457915790755,0.239841921529183,-0.170913755312852,-0.203366768056374,-0.240028871211095,0.163818742627481,-0.32241559947962,0.0004828020911508,-0.0887176068171496,0.254108178809054,0.211677861196899,0.252866687717523,-0.348054931583367,0.264501129086985,-0.254146294763619,0.260250292630311,0.415414898526187,-0.367661052593185,-0.332284001620925,-0.0274126315137259
critical,-0.0433016889932719,-0.0375281304608357,-0.198365706399201,-0.107135834489314,-0.10516670691037,0.0837548342072955,-0.277685224118002,0.096334309420352,-0.402925561687505,-0.0177603836974612,0.158103738620026,0.0963151916768671,-0.184447989142202,0.0665488650708961,-0.407093229767211,0.0183721514889776,-0.134799209311947,0.356928270862864,0.0408355000837213,0.11717264981888,-0.0429193341235742,-0.169478795993534,-0.0295751491711221,-0.168771439484594,-0.0479281829166149,-0.198920120960262,0.173053814025209,0.268107234632073,0.0797592258189538,-0.038503135378565,-0.340334069517981
critical,-0.0407153751865729,-0.258729176982406,-0.305608632874516,-0.0867837678279542,-0.155399718839589,0.159373928768159,-0.0223853457201078,-0.105519328919784,-0.22701660387892,0.269597424542168,0.127904674639891,0.180542679612174,-0.0619652323556608,0.132446628843971,-0.25459275440369,-0.328967254495498,0.028954958051009,0.124903740612196,0.189707694345407,-0.0610730627798594,0.0215742824693793,0.133419904744846,0.344539668909486,0.0052719111297355,-0.0769699024941388,0.29693025609172,0.145829172480992,-0.0045419542040798,-0.0030820403527684,0.194655180174851,0.271868401644208
critical,-0.220834132438328,-0.265311595173669,-0.437008721161525,-0.464754186010713,-0.587526102989694,0.0201207569517019,-0.165202004445552,-0.328992025947125,-0.319108145339272,0.419570731803383,0.0755410875028806,0.18694654178283,0.515020778816369,0.268276759356025,-0.302517345747517,-0.163013430882384,0.4521875378093,-0.374881471626445,0.203043147344191,0.0778708593604461,0.172473716607044,0.138091931921154,0.510431834248437,-0.383565166731916,0.513891192461185,0.498500578371813,0.227470452275029,0.432137380004797,-0.113735226137515,-0.0755410875028806,-0.141833686722698
critical,-0.13864752266272,0.13872994757031,0.244492100601487,-0.364542118223048,-0.0330161068948248,0.251913578519007,-0.0023825289394462,0.120096348609281,-0.0098637230860905,0.0653261092828088,0.293582165236493,-0.140678523901323,0.182467709882639,-0.104336162502497,-0.0697283676786239,0.248820938306379,-0.0273485028823735,0.0449286195008578,-0.285916439686156,0.134429828693397,0.248118565375884,-0.0356130528715254,-0.399998830154067,-0.395682827310587,0.229573126281961,-0.304544622908064,-0.0241924478870756,-0.0135081302482239,-0.211062041907135,0.0213434388816731,-0.218738202662119
critical,0.119646374629025,0.156990408597865,-0.189929625339614,-0.30103797970403,0.170315061740302,0.295739882397626,-0.140405088692769,-0.223538478018904,-0.178417462111371,0.227109653604488,-0.0179602451940823,0.186703963746972,-0.0771779727160851,-0.167360366093344,-0.223254547195436,0.227324870575701,-0.112271303901635,-0.182048924378651,0.0223883992011846,0.164121091379028,0.0341144829128627,-0.172638367839183,0.134032203018077,0.0750381196378469,-0.110762840371474,0.194308512811138,-0.221785626542516,0.182284885154318,-0.215997456855879,0.0609965087539584,-0.0522802214198203
critical,-0.293510143822774,-0.0023726174875263,0.319145986431901,0.151153094571192,-0.161222251713377,0.0680536137885613,-0.0620931357101414,0.120772016987013,-0.160180614767634,0.25930973077087,-0.0575215068927125,-0.0649865716705394,0.144382454423861,0.0125575120681274,0.083041612063423,-0.103932219697497,0.0928792943287762,-0.301669633231097,0.262029560573644,0.156477016738325,0.0575215068927125,-0.21504016057678,-0.137785420434153,-0.436503748985644,-0.131304123882862,0.12198726009038,0.0576951130503364,-0.0820578438368876,0.0435172768443861,-0.187031700480128,-0.329215143574086
critical,-0.0507612949977363,0.116836381304464,-0.0752505506706715,0.0354581790399539,-0.156911649742214,0.145862661241129,0.151499246679364,-0.113708503400292,0.0863849419814262,-0.110858184627548,0.17702401141955,0.239336036425184,0.07762047863902,0.0948184694363603,-0.0183082273230531,-0.0230213948817283,0.0028556564483479,0.0062023790522996,0.098933817327344,-0.24102274191617,0.128814125360712,-0.00467046615384,-0.157530820112323,-0.194750432101725,-0.0174808876043729,0.0704893440315568,-0.16065336034089,-0.196623956238865,0.135726415268395,0.208078608085884,-0.0128477851797635
critical,-0.213228183124839,0.0007654996020609,0.0169833203170818,0.0005270022386048,-0.0601936571510071,0.15565799697185,0.114074827633763,0.0690219063305548,0.0383596081997599,0.0749843404169595,0.137439875789132,-0.0792080517891352,-0.0058316452096706,0.205269295302406,0.0152984518462139,0.0140867313705897,-0.155057906831541,-0.0596974287657515,0.207188814405061,0.164682429466498,0.0319586467031293,-0.253153411113738,0.131235097607602,-0.0143906231724129,0.0395905623337273,0.0405830191042386,-0.127730725057464,-0.0237381811272281,0.0598512980324975,-0.100988246497021,-0.156258087112159
critical,-0.136918853908572,-0.597952018789515,-0.547894485800541,-0.562024511523905,-0.370228580968778,0.555890546868801,-0.288515408956142,-0.526754214757057,-0.529821197084609,0.53989842473228,0.590832238386269,0.519196294021304,0.373514633462584,0.520620250101953,-0.547675415634287,0.547784950717414,0.419409833292737,0.509995347038648,-0.540007959815407,0.55490473112066,0.502546961386022,-0.61832554425111,0.529273521668975,-0.531026082999005,0.389068615266598,0.520948855351334,0.580426405489218,0.536283766989094,-0.595104106628216,-0.125198600013998,0.517881873023782
critical,0.230453211784795,0.190722696789951,-0.230422790257234,0.167784865008854,-0.193541758343949,-0.0898043493604745,-0.0236679484425641,0.108391902700329,-0.236263723548972,-0.0324597699077325,0.115429416076138,0.0475894096148043,-0.109639185330335,0.0358162784486445,-0.0379660663962982,0.0340112678133504,0.217777575300988,0.212494370014537,-0.331696055508257,0.135690153431855,-0.171526712898874,-0.110693798285788,0.173189756405549,-0.315288711643617,0.0458249610162584,0.301751131878911,0.247103927869923,0.178016638778583,-0.258532281723724,0.206288378392066,-0.202921729341966
critical,0.16804404401947,0.0034521568044993,-0.0089796259502176,-0.029946189800235,-0.121693904733973,-0.0644883218741219,0.15221446913434,0.0695201270130593,0.0505043094901582,0.031440509233172,0.303179023500985,-0.0008296522001912,0.226965186898975,0.0642871725800014,-0.019041345282907,0.0052691187597328,0.0426722508994643,0.0397453041202712,-0.12557506972746,-0.0145193862396426,0.112137776870289,0.0228201628682223,0.0516265854578243,-0.0515429111333606,-0.0306588397670659,0.0858697118242348,-0.0659850049885409,-0.0508215155450462,0.112969792751962,0.0637208344969079,-0.0321853052681585
critical,0.0342638429545686,-0.076633632010817,-0.0908458663009135,-0.281262249853059,-0.132646216348749,-0.0003837657999821,-0.0493415229866953,-0.0480130606849869,-0.153750522117338,0.171010720040728,-0.078018221690388,0.134621447188028,0.0511380107705561,0.204248145580325,-0.0535719354008025,0.0901354913094571,0.0898790070326229,0.120261621223381,0.0845473864433121,0.112300796642703,0.0128198224576204,-0.169003514436065,0.0616793910407622,-0.20661990467959,0.174192620888676,-0.22921474226885,0.0318512577063702,0.0550504595306105,-0.198715962245914,0.119301417646597,-0.0918981517127723
critical,0.153024155717702,-0.0712234924223062,0.138228029178496,-0.296921473850496,-0.136306929617653,-0.0791368151183884,-0.0452394905922757,-0.0369917516110412,-0.0449294737785723,-0.0639065215136951,0.245178088854067,-0.100062232411856,0.220292063239237,0.0489668686718487,-0.046974723591199,0.16013875453959,-0.0837806086403208,0.0730965106717643,-0.155698050735894,0.258485130003379,-0.167194507577395,0.0189016964262365,0.0543620223881039,-0.295967023937937,-0.0008130765044582,0.0637113257421041,0.255910268134009,0.13953555379555,0.0645868361882109,-0.0840992370321826,0.0128190517203335
critical,-0.277869639931237,-0.367048451371912,-0.110112625392053,0.0441978517185099,-0.189359335322951,-0.242228675667305,-0.306959237237759,0.0020246206923777,-0.439705593954977,0.269408253452715,0.432027315480111,0.0172092758852107,-0.0179159831080217,0.0989963117791863,-0.368767468940912,0.426660160625789,0.108603709970375,0.104019663119708,0.289138755105792,0.358625265283813,-0.0733065492202425,-0.260182859165749,0.317235142261336,-0.019864203019555,0.0353544613357657,0.174843186962506,0.327931251579558,0.131963248713563,-0.0625531393163872,0.504856359820075,-0.123750164772786
