group,AHR,ARNT,CLOCK,CTCF,ETV5,ETV6,FOS,GLI2,GTF2I,HINFP,HOXA1,HOXB13,HSF2,IRF2,JUN,MEF2C,MXI1,MYB,MYC,NR5A2,PAX5,POU2F1,PPARG,PRDM14,RUNX2,RXRG,SOX17,SREBF1,TCF12,USF2,ZKSCAN1
critical,0.064993290036396,0.330375657294851,-0.179697340182556,-0.13896127992477,0.127829465700303,0.0660687027410477,-0.262060047762506,0.255393746786302,-0.115968830520052,0.170319447913044,-0.209042690564754,-0.124822991910983,0.0070572648542108,0.116554752256797,-0.0875266451286023,0.133373186747967,-0.286814105632739,0.150631149888407,0.0043862024347622,0.0843612003254363,0.100471777071439,-0.263401693241993,-0.163101814497613,-0.273960862429773,0.142054052264464,0.157334136483191,0.155040062468005,-0.0483202004721701,-0.270523594662273,0.0943442306080922,-0.0387791445466891
critical,-0.108313143447911,0.327199177542214,0.0284670606732172,-0.091927498663525,0.114546893613732,0.101035800065878,-0.250225483738971,0.220803963221216,0.0521946765403936,-0.19741738460766,0.106079163241647,-0.261804533373966,-0.063959260531928,0.237302165915656,0.159219710629173,0.159550356997821,-0.258290672428462,-0.0055492731418222,-0.108042079494831,-0.174822014825021,0.0288011306282432,-0.0624866378858781,-0.172595422357784,0.191630682747352,0.290932586469884,-0.099300582338315,0.087044083040836,0.0370072869884364,0.111899200021955,-0.117192725255021,-0.148984508742067
critical,-0.0963441711030425,-0.232584294218593,-0.375822625157379,0.232000203259784,-0.363083274835298,-0.438314915908625,-0.253838312120318,-0.323584577232663,-0.291747992083463,-0.314859491792081,0.424171570548912,-0.392988006347447,-0.216978907514782,0.331070736819624,0.216088259499954,0.445158938230312,0.13771304814211,0.309671603151735,0.110812212989546,0.108552034931549,0.382715624050146,0.125247603828663,-0.0380783770413094,-0.125430812483444,0.0845480732610248,-0.271856248436597,-0.0214408544506611,0.0555593850227833,-0.238994783188866,0.107614224292717,-0.0461994181052358
critical,-0.24001526945944,0.553705206124721,-0.537901417408028,0.454091711786048,-0.558877702190209,-0.135992747109226,0.182010784060853,-0.280975330553672,0.421300758869044,0.0416662690441319,0.345373860904062,-0.642095720070381,-0.45405353838335,-0.398129503431767,0.170921410577279,0.557121725666132,-0.558400534656492,0.54015364816717,-0.59955146276421,0.635300854390257,0.498907286552709,-0.185236436588777,0.0649711313908497,-0.616748580679356,0.548399103149793,0.495872501038271,0.0069284725895647,-0.596096769820102,0.114577468196026,0.338330868106405,0.303287684430259
critical,0.169692058904027,0.0739870342785943,0.194894652179649,0.60040518835718,0.1808752031871,-0.553322530179893,-0.179983793135551,0.211669368604259,-0.0915721234773402,-0.188411669986563,0.396677472939451,-0.15299837975683,-0.215235008810456,-0.0191247974696038,0.397406808436174,-0.255510535685003,-0.120664506068814,0.626661266239178,-0.412641816589926,0.08703403594218,0.635008105812777,0.56029173603746,-0.0277147488754428,0.0901134524838958,0.420907618886111,0.132495948571196,0.412884928422167,-0.354051865019911,-0.0159643436504744,-0.15956239922733,0.244246354124516
critical,0.0830249854870504,-0.0082461148573725,0.371920923951753,0.51428974456622,-0.410332313671993,-0.141664024472811,-0.233498961730559,-0.0761179832988238,0.338725025679766,0.602600701115689,0.571378232040338,-0.108679565043321,-0.581033939181022,0.248158721476999,0.376149700801688,0.137928604922035,-0.206646228733474,-0.0382704304919086,-0.563836913324621,0.154491314250946,0.28974169383469,-0.144412729425269,-0.573985977764464,-0.511047682314603,0.341614689860555,-0.272967545663282,0.104309828965055,-0.15124925199933,-0.228917786809796,-0.37340099584923,0.0986009802176431
critical,0.172749539940135,0.0053873921835878,-0.145782586474177,0.133139330179392,-0.0463017496678289,0.267260327677873,0.233682955015226,-0.339142750156776,-0.312465853016353,-0.193217649568703,-0.0657129905592201,0.101144047921107,0.178239023412447,0.226481310741385,0.348160065830736,0.211507789699685,-0.307351881526383,0.115516122654142,-0.0107596230571356,0.207562548368646,0.100931228458041,-0.0545360133847041,-0.145449103667708,0.0746247821950126,0.177783777022368,0.0562783647774883,0.0030933913538664,-0.320222007351667,-0.0157870606548953,-0.344397937477199,-0.0300140577143533
critical,-0.24288191583695,0.182975038653804,-0.278258610384543,-0.336910503183625,0.320667623210214,0.38733146071417,0.363390868057708,0.175259184740627,0.199589813844795,0.282213398551982,0.172349461008653,-0.323161394451445,0.0492916659552099,-0.296599394041795,0.290148890929898,0.221065790808442,0.215208117181015,-0.322034694480413,-0.235897542238491,-0.189518191619559,-0.0975907474621044,-0.0130182763185377,-0.311154491712424,0.136433712765891,-0.0659913161871468,-0.260585164835493,-0.396074885733762,0.118217974016292,-0.228490089237453,0.245969812364803,-0.124059450116821
critical,-0.163968547641073,0.253700277520814,-0.108464384828862,0.212072155411656,0.0889222941720629,-0.316836262719704,0.0319148936170213,-0.0385060129509713,-0.0974791859389454,-0.250809435707678,-0.125346901017576,-0.391651248843663,0.0444033302497687,0.278677150786309,-0.164315448658649,0.151248843663275,-0.220513413506013,0.193339500462535,0.0617483811285846,-0.173219241443108,0.0609389454209066,0.134481961147086,-0.0167668825161887,0.265263644773358,0.0304116558741906,0.242946345975948,0.212650323774283,0.211147086031452,-0.115171137835338,-0.0197733580018501,0.0383903792784459
critical,-0.103319970251103,-0.0549567499755712,0.0261127248233762,0.0029340140250984,-0.184858887294066,-0.0082045701283662,0.105768538319322,0.368714875248644,-0.0317246934677463,-0.21410833983882,-0.258081208218614,0.286770530813122,-0.0464854512994688,-0.0353095251493211,0.0564184224171657,0.0375607140922148,0.0955848423667526,0.194759850986035,-0.249503218123417,-0.10646736711439,0.16368064060381,0.324203215202423,-0.174072384823613,0.0626011901536914,0.120406601019085,0.0170119467746163,0.187152752804598,-0.037422015247392,-0.0833740094513884,0.0658552784360733,0.343546369484254
