group,ASCL1,ATF3,DUX4,E2F1,E2F4,E2F6,E2F7,ELF1,ELK1,FOXP2,FOXP3,GATA2,GATA3,GLI2,GTF2I,HEY1,HOXA6,IRF3,JUNB,KLF4,MNT,MYB,NR2F2,PAX5,PBX1,PBX3,RARG,RFX5,RUNX2,SMAD3,SREBF1,STAT1,STAT2,TBP,TBX21,TCF21,TCF4,TCF7L2,THAP1,TP63,VEZF1,YY1,ZBTB7A,ZBTB7B,ZEB1,ZNF384,ZNF76
critical,0.10261420678867,-0.0244271107463874,0.0904120105864371,-0.134391225415923,-0.0213241347529346,-0.0205282937597951,-0.0986098368903836,-0.0688876049116453,-0.0799902333649032,0.0674046214536344,0.129771712721007,-0.119137082111321,0.0963348570817122,-0.0007388703818607,0.12330782017506,0.0557172578306258,0.0896790819247711,0.0857163040678474,-0.0260327732507716,0.126186059339971,-0.0489842403111534,0.0766219770404039,0.127613819751466,-0.0339457464983243,-0.0938550626827994,0.12303415153315,0.0730052170065843,0.0908265329482568,0.0481597392558982,0.112400569462322,0.0750233047950723,-0.0482687872971189,-0.0642320923826081,-0.06538967928172,0.0036433230182195,-0.0816280510609294,0.0123856905023642,0.173367162328504,-0.0234512705826433,0.0400409028792462,0.138300877304047,-0.0615139301500013,-0.0949343586805221,0.158762414089889,-0.0668321192372258,-0.10523170929092,-0.148243472267524
critical,-0.0294838779598264,-0.0222349525953146,-0.005450272840541,-0.0820430930971686,0.046156322181637,0.0524216244679177,-0.0216524453725762,-0.143655894449169,0.0974061427954993,0.0497997110913465,0.054341765347162,0.0720662674823455,-0.108660098222239,0.0364325071820744,0.0135935976395741,-0.0181363128112689,0.11745977257271,0.0636459588466106,0.0316469955496178,-0.0152979194425857,0.0898636506140407,-0.0866345357941488,0.0940315063156309,-0.0068312866120358,0.158835570032616,-0.0608864548006148,-0.0369682095439038,0.0761712760921374,0.0343230439450324,-0.0313000747962303,-0.0583499798222627,0.0567839696878167,-0.0764901379622841,-0.0292690802990435,-0.126897591246307,-0.0835711306101839,0.011859174122422,0.0628445683012899,-0.139326234523666,-0.163471474343297,-0.0007357796234816,0.0376476911511187,-0.0231997095293538,-0.0459432669354451,-0.0567787424440438,0.0603707601649507,-0.037016696736142
critical,-0.245765465424098,-0.101612718159753,-0.146921496066426,-0.156267384060871,0.0055937434841532,0.252406108029352,0.261572372084475,0.0144515623909441,-0.04094337186617,-0.141899283298299,-0.173153848740409,0.276949269920413,-0.467800612642149,0.319238914139889,0.19100193652945,-0.320833756995086,0.154240717998011,0.164784098921272,0.148668747112563,0.160565657922032,-0.151847546523603,-0.0981037010016755,-0.210599089747854,-0.304633129174779,0.190434034579875,-0.356183385377102,0.216004137376558,-0.392561769047966,0.0962348862794317,-0.335597393300812,-0.152308399862875,-0.218903521770874,-0.0125337593216123,-0.0517933835545373,0.258480663068258,0.222398023863147,0.243782344558649,0.0987441782802698,-0.360608666064047,-0.130974881897687,0.217876580865252,0.427379783144917,0.414956701200059,-0.186446020250271,-0.367858941433063,0.123635701750623,-0.0338926786519567
critical,-0.016248831810486,0.0034559795037579,-0.221660033475831,-0.200885968834458,-0.0383021816825323,-0.110801376023796,-0.139174776811554,0.0539400115918014,0.107440865567103,0.0956217975404395,-0.0764516128897604,0.174631980891545,-0.116033079802965,-0.110686813167318,0.026120331277021,-0.0792965904923014,-0.0883661499634892,-0.251064499971893,0.114830169809945,-0.0900654990012486,0.0403452192897262,-0.270062840337855,-0.121283877391548,-0.138296461578555,0.15005824817698,-0.231378782467062,0.0735684476683933,0.103049289402107,-0.164645918568532,0.147175082955613,0.130257967815671,0.115632109805292,-0.106295237002322,-0.148263430092155,-0.180207373240149,-0.0439157616499622,-0.0273423350794547,-0.184140697979233,-0.0978175856229376,0.0352280783670349,0.0037996680731923,0.0224161322508938,0.0195520608389397,-0.147404208668569,0.0163061132387251,0.193573039829268,-0.0192465598883313
critical,-0.186167232874532,0.126733181612758,-0.0900835347228245,-0.279250849311798,-0.125273682400327,-0.14757158703469,0.0193789062095005,0.062758466134533,0.187464565507804,0.345982396635726,-0.0143517422555715,0.167355909692088,-0.134760427281129,-0.161598996131943,-0.108084025009473,-0.0905700344603015,0.121219517921352,-0.21560046699189,0.0973810307849795,-0.0737047102277655,-0.011513827120289,-0.243898535055136,-0.238222704784571,-0.078326457733797,-0.139301091497581,-0.059677301130512,-0.0840833712939415,0.103056861055544,-0.256385361650379,0.044271476110407,0.0942998657809585,0.0715965446986985,-0.0772723749692635,-0.20262714065917,-0.003891997899816,-0.182518484843454,0.216330216598106,-0.002108165529067,0.137679425705991,-0.211627385802495,0.20424880645076,0.138003758864309,-0.023027654240578,0.180491402603967,-0.157625914942548,0.148625669799223,-0.118949185813126
critical,-0.1961711031776,-0.245954280331944,-0.394034552320786,-0.357367056399739,0.341642341802829,0.0215774110612313,-0.337552505719328,-0.0199555795108773,0.243133703722632,0.0283467949235784,-0.459119357580644,0.134470989848915,-0.104713906620681,0.190036349052348,-0.0570461619233207,0.466734914425784,0.378803438630505,-0.164228073077149,0.300532437722117,-0.112611521126753,0.0339174337269682,-0.271551013061444,-0.127349033910404,-0.0681874395301002,-0.003878292837803,-0.160208751408881,0.145330209794764,0.0107887055306157,0.13129784116344,-0.20428026092937,0.15865743427376,0.122201481598411,-0.0880725046257448,0.473504298288131,0.198568593295514,0.0170644884863333,0.462997650418447,0.332122895746403,-0.268025292299804,-0.0138208253856253,0.211472731283113,0.385854880153783,0.0664245791492807,-0.118323188760608,0.136163335814502,0.454394891760047,0.204350775344602
critical,0.203582832789032,-0.303850123294292,0.361843141165019,-0.420084359942962,-0.226596655603252,0.100264286477609,-0.410281062326246,-0.111221966997954,0.128271320422804,0.271079449752404,0.33350597228374,0.0722143048404099,0.0148673399783939,-0.550654355721174,-0.383768075480635,-0.413091984916657,0.0395076181878405,0.466055952396133,-0.469544816904153,0.461062037024244,-0.27971344336112,-0.0598661336461701,0.159749403781641,-0.0274583312391145,-0.0935248329733997,0.40816378402508,-0.07151967021238,0.376642896023173,0.0549012241969369,0.0393844860654894,-0.474722550158426,0.0927671247684871,0.388141631633419,-0.0293609481066062,0.0645013703174196,-0.0007788574398686,-0.463551055494257,0.322549953331803,-0.471941634833221,0.28193411303151,-0.0631879280010488,-0.0210566822946951,0.131433043018626,-0.0087504354423818,-0.236854397681181,-0.337265133257662,-0.470285128157731
critical,0.174446102452293,-0.292233056400036,0.072857381900041,-0.3522767459705,0.0071637184537009,-0.0706671179132921,0.106524590607597,0.151263648568878,-0.0459858236152768,0.316332440325241,0.0347616926938337,-0.0332693323501997,-0.191205509993502,0.24296313281883,0.081387099313525,-0.0900023536637695,0.319618484312461,-0.2485755222831,0.0307161843893149,0.261838283530671,-0.265538404052663,-0.201609911937656,-0.207110196174202,-0.0513150339783013,0.0377788137359351,0.0760527048937271,-0.224354313023721,0.207933813194071,-0.068158034434981,-0.204012722252113,0.319582195915047,0.169880892456244,-0.122161649857371,-0.247505014559399,0.208895455725531,0.192897456522911,0.197949967855657,-0.248889157717889,0.0560409497343249,0.0717778020769867,-0.216856222908138,0.179186274364443,0.219614789118667,-0.0391623088873283,-0.213594803190591,0.166395910290346,0.0900308659760231
critical,0.0195517015679777,0.064208250711406,0.0398553916578007,0.0392190936777777,0.0941721010433955,0.216861920646001,-0.0509038384018354,-0.284714423424811,0.0473752768762536,0.102964582221894,-0.268749128653326,0.183080282433874,-0.0606796891858242,-0.205292866463766,-0.206738998236545,-0.216457003749623,0.158727423380269,0.0075777304893641,-0.264237197522255,0.276153323329957,-0.271757082740708,-0.0166594380224189,0.032104125355703,-0.0703398494279907,-0.10227043897096,-0.115921922905998,-0.0307158388538348,-0.114938553300508,-0.232422298521108,-0.277425919290003,0.165553165347787,0.239710802655916,0.103080272763717,-0.278814205791871,0.19864066030898,-0.0407230707214683,-0.155545933480154,0.273203214513487,-0.372407854126155,0.144728867819764,0.0181634150661094,-0.0866522158249425,0.0021402750237135,0.0011569054182235,-0.0360954490485742,0.149877096930859,0.149819251659947
critical,-0.0161402632630427,-0.180920346024216,0.385071999898775,-0.0917513940731513,-0.354536222492363,-0.0374080614007248,0.04105229274243,0.0986823699338761,-0.103036239296733,0.140817794392801,-0.222106029372125,0.0574486659679937,0.0498240589587745,-0.0210650444173529,0.109044152167539,0.15586425469091,-0.169085931506057,-0.412593149621345,-0.0047326986824194,-0.144766156315,-0.0873921890860749,-0.164769411512735,0.246287078333484,0.248624081741488,0.0050208223902556,-0.0492478115431022,-0.228631497792192,0.0216039424634909,0.0188614316148284,-0.0477485011375105,-0.0138512804730112,-0.252913923613715,-0.0749655202795868,0.158371998073929,0.0080941419405077,-0.105303879589888,-0.126667718963515,0.35685721902771,-0.156408488361268,-0.172783519089954,-0.0051862267410504,-0.246964702609321,-0.10371386357257,0.219672984728176,0.200491415660196,0.119507311261366,0.0719508925957458
