group,AR,ASCL1,ASCL2,BATF,BCL11A,CTCF,DUX4,E2F1,E2F7,EBF1,ESRRA,FOS,FOXG1,FOXM1,GATA3,GLI2,GMEB2,GRHL2,HEY1,HOXA4,HOXA6,HSF1,HSF2,KLF9,MEF2A,MEIS1,MYB,MYOD1,NANOG,OTX2,PPARG,PRDM1,RBPJ,RUNX1,SMAD3,SP1,SP2,SREBF1,STAT1,STAT5B,TBP,TCF12,TCF4,TFAP2C,TFDP1,THAP1,USF1,USF2,VDR,ZFX,ZKSCAN1
critical,0.158808666872141,0.0677939472032658,0.0508603331751084,0.0812203864646334,-0.110759462703381,-0.0107006974674616,-0.0084151897442621,-0.144820561725651,-0.135770567049543,0.0631053493659628,-0.0852461835627326,0.0787494065176864,-0.0702229334391756,0.0045171235172344,0.113845650517023,-0.0404416934667799,-0.085494996300628,-0.0535230844024586,0.0575089874750725,0.061485441962703,0.0903169241704741,0.0490665018186361,-0.125838354494062,0.0531468907410837,-0.0235871675944092,0.0605080383383122,0.0099112156999622,-0.0399881613875782,-0.101049116921214,-0.058039508024509,-0.0700563583853947,-0.0409718640686245,0.0620803528690633,0.118031723612248,0.0833025746368944,-0.142732074496735,0.0188037339596806,0.109245239472898,-0.0429210721559344,0.0136273091791622,-0.0416073688956541,0.0418663301137168,0.0086013618631937,0.0152069726093447,0.0270663465538409,0.0040478437963937,-0.053965768106309,-0.0415258311067236,-0.0094153399621313,-0.0426236167027543,-0.0642314807169436
critical,0.012926297245429,0.0206243855087659,0.0194709448446459,0.035376873552145,0.007182439515736,0.0599795162247231,0.0619084155888523,-0.0793272348575737,-0.0377482561006215,0.0043178512748343,0.0724524998570338,-0.043759685590009,-0.0380011466124262,0.02527767923026,-0.0477431172920118,-0.0505923624254878,0.0298583489099391,-0.0136575918636718,-0.0390835276299981,0.0118463229898063,0.10143905941995,-0.0545644823463298,0.045361626343349,-0.0624117296814639,0.0234854839448413,-0.111608350683603,-0.0438080615051864,0.115810918061074,-0.0532272854073939,0.0114086533293572,-0.0541579200840732,-0.0586301651379441,0.0645708358260272,-0.0565916979360809,-0.0229717606067998,-0.0302685814841681,-0.0493924712557497,-0.0430807380441597,-0.0171226672108811,0.0171413797850356,-0.0730019034409712,0.0184175051395123,0.0037434775356747,-0.0767164396642076,-0.0418626758217057,-0.0990202034920268,0.0785497304099077,-0.0604639974050828,-0.0136227539844582,0.0382500057979661,0.0589156071051108
critical,-0.156063158458619,-0.212143080498079,0.349422169776134,-0.332551360057912,0.286457055003597,-0.111039843046411,-0.148546263360367,-0.245743111473363,0.274993835359679,-0.300194766209483,-0.451750691987841,0.048252621468665,-0.366924681859532,-0.369585818834668,-0.521550172866372,0.299967861624291,0.156290063043811,-0.0522007612510119,-0.342431693315528,-0.262085687317257,0.143071509528845,-0.0670439515959549,0.41041593751252,-0.183369763859007,0.274282262580516,0.167706086534009,-0.106886581519051,-0.293837807350734,-0.296580629976539,-0.0039554007290731,0.0127992338415302,-0.0067236366684198,0.263534246189125,-0.510716840350948,-0.319140391454704,-0.197957005831853,0.004746843922224,-0.20103201677038,-0.137736528921803,0.163607282107094,-0.168924110347321,0.201398694580051,0.29160325099576,-0.395267787405079,-0.0858298360132002,-0.348180547885962,0.276153771599183,-0.21132985446475,-0.322068368222026,-0.296420889148564,0.0397028566986171
critical,-0.320658757755414,-0.113102793760902,0.0385042996517328,-0.275937916927917,-0.130356086501023,-0.0577086299300933,-0.170926190605009,0.0140780747857304,-0.238810820244353,-0.0332824050640909,-0.0875097719357563,0.0752488399552492,0.0397667357058879,-0.107670493164234,-0.232422128697568,-0.0961938017628237,-0.0342387960142085,-0.21193623454605,-0.185425077408792,0.294338878808179,-0.184889498476726,0.0961746739438213,0.0471883294788002,0.21266309166814,-0.184870370657723,-0.0376818034346317,-0.178290400920915,-0.122896237090106,-0.110405771281571,-0.0703138626526427,-0.0117444808674436,0.0449312468365227,0.283799450537883,-0.033722344901145,0.122111996511009,0.160941469085782,-0.206293527940357,0.182957588757488,0.0386190665657469,-0.0068286313838393,-0.0629687801557398,-0.149962100978433,0.0912205688222124,-0.209832174455792,-0.205451903904253,-0.0877393057637845,-0.0073068268588981,-0.104877831589891,-0.160348506696709,-0.176549769391701,-0.173489318351325
critical,-0.169157463630329,-0.128065924217488,0.198961010991025,0.104190602898565,-0.068621246647925,-0.184993135933696,0.187835436090711,0.164772200530935,-0.046938556878699,0.0818582445220218,0.219506780697445,-0.098830836888195,-0.241027053314842,0.0961509538830097,0.130177347191271,-0.009582611957935,-0.194494539315717,-0.112636294793695,-0.0578205060512694,0.0256619099890465,0.115884637830283,-0.156732551515379,-0.004385263099394,0.0512426114021783,0.0183531381567231,-0.140409627756524,-0.182232044352596,-0.29795426503105,-0.0796656129723248,0.189134773305346,0.0489687712765666,-0.142196216426647,0.219100737817872,-0.156164091483976,0.153727834206535,0.0409291222610109,-0.1331008559242,-0.1469063138297,0.0442586738735138,0.176628652614482,-0.195793876530352,-0.176872278342226,0.101348302741551,-0.0613124748156017,-0.294868339146291,-0.0109631577484851,-0.233474655754775,-0.108738283149789,-0.0752803498729308,0.0456392196640638,0.113367171976927
critical,-0.543818667346505,-0.144340391644755,-0.194336965658691,0.567828321533989,0.537816253799634,-0.35760261413358,-0.526588209635488,-0.450392865905209,-0.25457295101729,-0.486054264036618,-0.0180072406406128,0.396018060833554,-0.595298190589669,-0.117506072258744,-0.25810378251545,0.273498207847424,-0.481817266238827,-0.309230222608797,0.46924750610538,0.583152130236001,0.486901663596176,0.285997351350909,-0.0684275144343285,-0.5561059609601,0.503284721747636,-0.479204450930189,-0.323000465451619,-0.0113692774240732,-0.180425489555944,-0.49961265698955,0.359791729662439,-0.524116627586776,0.533226172852027,-0.163124415214963,-0.329709045298121,0.0403220957089799,0.0969566329394562,0.175199858938668,0.0764778102501318,0.0773252098096901,0.48852584608533,0.176117875128189,0.539511052918751,-0.495234425931832,0.301250543422957,-0.35626089816428,0.550386013933082,0.464021875488104,-0.529483491463978,-0.0665208654253224,-0.121531220166645
critical,-0.0314697365035818,0.139185489865892,-0.0065424921498204,0.286249810047733,0.155098204747376,0.184239121555569,0.346191072076352,-0.370051875279032,-0.345009678051695,0.163118369841602,-0.21798400004777,0.363844497181632,0.0046692778186858,0.230914546703275,0.0035408678196655,-0.455168785572127,-0.152436506194331,-0.0167780545686776,-0.368757686499882,0.128544355210897,0.0734031133784389,-0.0420925711896229,0.301442285717883,-0.138973784990391,0.179980888346409,-0.155373750308796,-0.0978885929581844,-0.249195621104765,0.237072827591549,0.0505442059489762,-0.0415236315411053,-0.0565714802002959,-0.199982985640475,-0.361177480406562,0.075343339509246,0.0205609510391157,-0.171417493848858,-0.394425308839476,0.115993086973321,0.243158349036472,-0.0359371641231884,-0.0698719240622095,-0.402304535544643,-0.166533152857118,-0.163606919554298,-0.407966702292621,0.20885253575582,-0.316687536208248,-0.348155224700864,-0.0267165342785365,-0.246664356626469
critical,0.182423950621004,0.204516765003103,-0.0729125129810063,0.082226798908272,-0.0741290833632071,-0.204521952936503,0.103828056600761,-0.314345963563825,0.132921987105589,-0.136302574207089,0.0478191276189269,0.320035181028136,0.17891431367619,-0.0279000573312506,-0.111370663272071,0.241591682551506,0.23503672870114,-0.210135296874845,-0.0515823248086451,-0.184344782962198,0.234438819376839,0.328505130794621,-0.0096683623817868,0.0680676316774762,-0.108669695445916,0.0563273383942333,-0.221395057826952,-0.0352156919163293,0.233357783754702,-0.13426306788938,-0.0747646052046553,0.26840551632722,0.115770030794913,0.20436696342619,-0.183464779759294,0.268348449059825,-0.177333939464344,0.280299502137425,0.16358267349709,0.0641384206189715,-0.26981598572023,-0.199423511388068,0.120040996966114,0.190484053648922,0.0591807017640007,0.0213334306307359,-0.172431342401744,0.196393758282715,-0.108583446053148,0.0456032315656325,-0.0217387379275779
critical,-0.192539719078583,-0.190454451362931,0.129865839402582,0.157032243809278,-0.139712936948719,0.295702546900171,0.0015060266835268,0.101367180621998,-0.0791822490915835,-0.268709914803113,-0.291763707881716,-0.109360706865333,-0.331615490891964,-0.179970188681456,-0.048250777976071,-0.221212150168806,0.27044763789949,-0.276819289252873,-0.317482009708097,0.144984030341063,0.20823715104919,0.499595390208418,-0.0064874995598078,0.204935477166073,0.268594066596688,-0.0243281233492795,-0.136005794343115,-0.278904556968526,-0.0428638363773019,0.279078329278163,0.452850638915874,-0.136874655891303,-0.23528770724946,-0.191091616498269,-0.306013037272008,-0.486910011604865,0.0440802425447659,0.204298312030735,0.351657230603514,0.376912139604194,-0.305723416755945,-0.291010694539953,-0.272127436892655,-0.241543510396418,0.120945527507847,-0.462408115945948,-0.038809149152422,0.188485031853703,0.194567062691023,-0.107680907872168,-0.457310794863242
critical,-0.035607514912227,0.0539799033982029,0.0799020033980322,0.0624853421829049,-0.0688177027595882,-0.103725774808792,0.291347318370894,-0.0015483849639444,0.0159910791965992,0.036467135530141,-0.0248382305250682,-0.028479604819586,-0.138639186116492,0.163568184035998,0.0209352325642288,-0.04839503901101,-0.0933248992578821,-0.0050989918640241,0.224750747145791,0.0855082248192106,-0.0810979973012169,0.0588226108544017,0.195000398804072,-0.13694130191465,0.0496711217916401,0.0960479210910258,-0.14855952840273,-0.120870133840605,-0.0716635275381483,0.187637561337591,0.0949106590313011,-0.080179644839843,0.149173543129811,-0.0727580755299021,-0.124217848917823,-0.117634543191811,0.0971050942733052,0.0399857068792425,-0.193409299772156,0.263508424570871,0.127319958104208,-0.042334980617641,-0.103869934788194,-0.16029521857773,-0.351937223787591,-0.11770929281076,-0.179254925498305,0.130053658454345,-0.241985873572043,0.261185847124954,-0.0310104133468608
