group,AR,ARNT,ATF3,BHLHE40,CEBPA,CEBPB,CTCF,DUX4,ETV5,ETV6,FOXA2,FOXO3,GATA2,GTF2I,HNF1B,IRF4,KLF4,KLF9,MAFK,MYB,MZF1,PBX1,PBX3,PRDM1,RARA,RELA,RFX2,SMAD3,SOX17,SPI1,SPIB,STAT2,TBX21,TFAP2C,USF2,ZBTB7A
critical,0.102891932712973,-0.072507726081685,-0.0500720197912157,0.0019466428871824,0.0130336939411835,0.061855749363231,-0.0848650263211417,-0.181716980115386,-0.146900890863478,-0.0100658154753858,-0.000269298423128,0.0390556158560093,0.0400677582411163,-0.0228721795788638,0.0370505666874472,-0.114099643450063,0.0409952639789546,0.0618253221387996,0.162435562757633,0.0999943516277576,-0.0330289269893317,0.104782267748046,0.0307552788740653,0.0628437598117201,-0.0849818388839012,0.102060604983394,-0.0805712902942034,0.201091427837493,-0.0697678769300164,-0.193615773559102,-0.216592874601522,-0.074390366876098,-0.0286551009118787,-0.125886520665985,-0.0469072387121439,-0.132580859779093
critical,-0.0450634560385243,-0.0569402684246585,-0.171235059542256,0.221309855718675,0.306042081604659,-0.0917242173649474,0.0428651844046835,0.190316673082988,-0.14668088794554,0.0067391935483713,-0.0718091644050879,-0.137088156576443,-0.052276254844114,0.0929996322336118,0.12375871821283,0.0305329869737405,0.216127137345245,0.204706491729205,0.0682325908285476,0.0227889757707071,0.124437015229262,-0.107161427627496,0.0142825418840435,0.0795388038894221,0.12893331866984,-0.175621801177519,0.224368927156615,-0.165111083793097,0.0263203896788661,0.0662802018631635,-0.0686170794032878,-0.0300035184250092,0.0266975420624712,0.0987195161431934,0.0190946623397186,-0.0677907957771531
critical,0.5213357078831,-0.321284081631452,0.161004446600347,0.0226453659703707,-0.324214209604355,0.0947504928323894,0.209078164315724,0.279294058014805,-0.342129226385984,-0.217801335131521,0.161028062014884,-0.486019763728601,-0.206160752335264,-0.211715824462441,-0.0756656047460173,-0.40995269693546,0.0782342352194734,0.164875558014021,-0.180846844522243,0.22038268159742,0.202249676373913,-0.150079592521588,0.280305887699186,-0.249271599857231,-0.513370046902827,-0.44451839753583,0.18909044076591,0.252608639588305,0.0288852851191132,0.377590496168401,0.239554765060543,0.118473085019705,-0.421540599191596,0.147808879585364,0.172977461770467,-0.367039855581532
critical,0.341267084767671,0.410028999618069,-0.250616820597365,-0.32268588342361,-0.310260182936326,-0.0254822442300754,0.310279299398614,0.265030633162614,-0.378582419154098,0.0350213589118515,0.325285722294795,-0.293055366877011,0.189233860190184,0.476974850551095,-0.227466784766442,0.323546124226576,0.0702721153711605,-0.0325362188143948,0.303454722361753,0.306800103262175,0.0524364560563366,0.188469201698659,0.225631604386781,-0.368011015508763,-0.146527683438505,0.0947603035622532,0.0653209516385352,-0.155225673779604,0.114087046935551,0.234750156898219,-0.0280247337143965,0.511480064981167,-0.234788389822795,0.342108209108348,0.221406866221105,-0.0239146943224488
critical,-0.0672014561417926,0.0904697569366506,-0.513122982913179,-0.149616801264839,0.105602288222817,-0.0379940436055898,0.260100551192871,0.5328929028193,-0.259612405022349,-0.173535963620392,-0.0674455292270534,-0.0845306451953058,-0.108937953721381,-0.198431418316988,-0.281823055781077,0.129114662102936,0.274907651698689,0.0205021391619028,-0.474234004661634,0.340481953938744,0.521746898592393,0.530452171966693,0.531997968173344,0.0507672017342356,-0.195502541293859,0.623525375146125,0.348861796532696,0.0036610962789112,0.501651547905924,0.358543362248039,-0.188017633345863,0.530370814271606,0.015539319761601,0.313633914560061,-0.202906091546769,0.5938298164394
critical,0.227497826979045,0.444738444719296,0.355606833402879,0.0331060270603834,0.257915757825124,0.552545250787724,0.564712423126155,0.584802405359379,-0.502037337708421,-0.194391799918661,0.514770425039337,-0.565349077492701,-0.565985731859247,0.546886100862872,-0.44629471094863,-0.54674462211475,0.524108022415343,0.527432772996193,0.117285882192555,0.137163646303597,-0.35461648216603,-0.122025420254618,0.551908596421178,0.470133880007068,0.0604821648218543,0.161639469728581,-0.585722017222168,0.610622276891516,0.139498045647598,0.23570359437008,-0.535921497883471,0.232591061911411,-0.508191663251697,0.60340686073733,-0.552262293291481,0.408236927704001
critical,0.0713355115740029,0.0063780504474082,-0.0297347914019197,-0.160313068794429,0.05723688236398,0.246681542224413,0.10235869086653,0.20506889243283,-0.0478480294802113,0.166541464753821,-0.0478069863017668,-0.049480382558717,0.0980578592530382,-0.184445851875777,0.0789867707655088,0.0229042085184253,0.186124678698206,-0.0427369751218704,0.0078879789727115,0.0869841651680349,-0.122747203696192,0.0634320780711363,0.175739928400812,-0.0950974960850883,0.066176397261944,0.0090557928882109,-0.14956465787085,0.0040057194842095,-0.0277811977938979,0.149976378450753,0.0234047568468462,0.0993353639819972,0.0677481879692506,0.0224006860466387,-0.229457011229783,0.060609638047927
critical,0.180095957461289,-0.125389572741712,-0.026609203162902,-0.146289347697394,0.0507339038399912,-0.184670113264371,-0.0284233049257684,-0.0159884737213314,0.0900567315447256,0.101034057115523,0.111549104431523,-0.0133567942876378,-0.0126630527271421,0.0063052679213279,-0.134746655172622,0.0151851598956733,0.133715768180858,-0.0935701759525072,-0.227861036436318,-0.0444837462295437,-0.0763329674222835,-0.086543287136944,0.0901066550028174,0.202757317295351,0.0540742370359482,0.03426110773951,-0.222129564104746,-0.0203415399242925,-0.125191175622542,0.0148259703400521,-0.0109779739273959,0.112315461931061,-0.047860387395022,-0.0381609726800537,0.105099901345307,-0.0474486809549147
critical,0.297503085448124,0.555076754642755,0.0521397160063722,0.564740830750484,0.355661148252124,0.449582079526643,0.325106464510321,-0.165273062057935,0.450392241595555,-0.617401365229728,0.258673174859582,0.313879932983976,-0.338416269928152,-0.0876711096000598,-0.497555247750042,-0.0450218635437931,0.0778912960539145,0.472903173367451,-0.505598999719949,0.531987135678779,0.0132519366986229,0.467984332234775,0.0823471874329274,0.521917978536594,0.10838811107651,-0.297966035201787,-0.156361279299909,-0.141373281025047,0.396284989136112,0.578687192079603,0.0457741568934966,-0.196927251464689,-0.362431788399455,0.522786009324713,-0.206128377818754,0.392754997264426
critical,-0.0401732824869325,0.11724061381988,-0.0863228881728648,-0.127975564338191,-0.0567136515193746,-0.0904085782955055,0.002622318758453,0.142972450435414,0.266338929053554,-0.0292834495979594,-0.123569427931422,-0.0946491507888084,0.0579740735702807,0.0512126569751655,0.0515384440306964,-0.0125347904808336,0.0459680194582594,0.0376364160709137,-0.165852315122202,0.0015968906492412,0.153141279185097,-0.0192481401333295,-0.0372465397585571,-0.0233178079417638,0.338327186783063,-0.0671815634675782,0.0096935000948926,0.0085452342434315,0.102452017807342,0.247998720058589,0.158866586128196,-0.0048921466043645,-0.0734729921793047,-0.0108577882605602,0.0641586868539643,0.0464006219418332
