group,ATF1,BATF,BHLHE40,CEBPD,E2F6,ELK3,ETV5,FOS,FOXM1,GATA1,GATA4,HIF1A,IRF2,KLF1,MEIS1,MYBL2,MZF1,NFAT5,NFYB,NR3C1,RARA,RBPJ,RFX2,RUNX2,RUNX3,SPIB,STAT1,TAL1,TFAP2C,ZNF143,ZNF76
critical,0.11052443648363,0.0151049289626183,-0.0329157991786387,0.0592525800862072,0.0521722896790008,0.0664160588180004,-0.0823653671267456,0.105688445683085,0.0042293943907905,-0.058037602109518,-0.150119579766853,-0.0030751117582204,0.0412535543034177,0.0943926851110915,0.112544520348487,0.121039726336539,0.0582621748827586,-0.0072095357870364,-0.09888342651303,-0.132348340040228,-0.155382223133412,-0.0140338346546349,-0.0028994522917111,-0.0510722758247018,0.0986370748221939,-0.0945883383380165,-0.0093820720750628,-0.0556008625588557,-0.0801606980094797,-0.093005260950817,-0.107852770248083
critical,-0.0765971623601277,0.0985253959513903,0.0064197006359117,0.114119373671,-0.124952364194208,0.0798060879511976,-0.0473783203517913,-0.176524505919036,-0.0121216282629703,0.181686516341634,0.0916695941160774,-0.131471812036881,0.0389530720456904,0.125117582064493,-0.09447632516023,0.0422034254012497,0.0220160826454252,-0.149442769392526,0.132385133957877,-0.0553379994950597,-0.021260210888872,0.0795197308588569,-0.0592368329914871,0.0612647590523156,-0.173809877672721,0.022868680834246,0.0231547913327505,-0.0749117551378449,-0.107125171045094,-0.0773094486561244,0.0400158298314519
critical,-0.122109204273318,-0.110861695253552,-0.134054247575113,-0.0894823620205538,0.0730375750214288,0.296777709208669,0.14880052934638,0.033126402613899,-0.0021740126827151,0.121241449423792,0.121160039587163,0.0417447439552496,-0.111992181848564,0.066328664393748,0.0632036368013175,0.036636276706759,-0.0247633921237949,-0.0047809776784134,-0.0039002712639688,-0.130475915210542,0.064496943069588,0.049036475004254,-0.0034876714101429,-0.0224691149096955,-0.0396983966981577,0.0331985613327295,-0.120353342115108,0.139656724514059,-0.16467914793622,0.0161765045829602,0.067732984075604
critical,-0.195886886954843,-0.164234669181546,0.136248057510671,-0.10632197171153,0.0014546055961993,0.160782405233233,0.136771715525303,-0.136403215440932,-0.172089539401022,0.0787814390901559,-0.256301506050322,-0.127908318759128,0.0586303028974745,0.0559732233417503,-0.0686767788818912,-0.198505177028002,-0.231010763417737,0.208745600425246,0.168094222696795,-0.0304109543312074,0.284191144014784,0.232387790048805,0.0312061387237964,-0.0918922841972325,-0.191270938529571,0.103024865693478,0.0599879347872605,0.199688256246244,-0.0054499223004268,-0.238128633468472,0.0616364877962864
critical,0.50377985466394,0.206769778398794,-0.141088027349037,-0.149411561672783,-0.13737952195727,-0.0414528491568726,-0.569873661868338,-0.111832040369535,0.0492819160950493,-0.327996699094141,-0.0516718417919664,-0.114139554835524,0.412797855719234,0.230751446598893,-0.527431877940327,-0.501637162659808,0.135072007491281,0.542018665814614,-0.0207676301939004,0.0407935593094472,-0.0532376551796018,0.0955146166457561,0.325441950935367,-0.546304049822879,-0.120979687002563,-0.318684229999257,0.229432866904042,-0.101283402810728,-0.0655169285879,-0.0787851367673364,-0.140181503808828
critical,-0.0667276590418323,0.234838309724642,0.285780931143675,-0.511937470175778,-0.127858804744672,0.634702012778547,0.260237870263146,0.509928465387422,-0.248542592388072,-0.208936497989049,-0.0543866296276439,0.18841594907941,-0.562019089542658,0.519184237448063,-0.191214205748906,0.292166696363808,0.183608687621558,0.421819255383798,0.114585023107318,-0.0396778445700358,0.268273889416571,0.545660050551758,0.256004610173395,0.10303324557427,-0.506412707007798,0.366499873532989,0.189850952499665,0.202191981913853,-0.38788142449478,-0.0267628137877456,0.0294175701152164
critical,0.105396484641818,0.244384740391017,-0.281572355425146,-0.039473558214685,-0.152276693231274,-0.274580610974635,-0.134277181099932,0.20913864121645,0.248776697714937,-0.109801380658018,0.0801621630995626,0.0717532702729515,0.291595925846639,-0.202143236551184,-0.055001179355686,-0.17849550128996,-0.0445907164468731,0.0447394835949188,-0.298186837842996,0.153592501497328,0.0172466315443168,-0.15235805235135,-0.0602530090152667,-0.0386406535403213,0.270130713229909,-0.190777568843982,0.191831744069309,-0.171864738566389,-0.214542898238832,-0.206575378360502,-0.298912517137995
critical,-0.0815171863056483,0.0395438254362455,-0.231370721644006,-0.198775932402084,-0.040789134758026,0.26310312104442,0.156995016485889,0.164663258222064,-0.0572198615479326,-0.155982217448871,0.030336024074409,0.19670632814421,-0.130592619799742,0.122387108535499,-0.0040209829472261,0.119569399152356,-0.0170704584773614,-0.0406315006666614,0.0298736307397394,-0.0790016089309544,0.171880929180422,0.227591444303539,-0.264534964040982,-0.0211840514532642,-0.101559047405233,-0.0336607897847747,-0.0190573048372697,-0.148564876641452,-0.0114685369554909,-0.086714513659683,-0.179710089051532
critical,0.26527366155201,0.268169920334553,0.204215797830258,0.157284584088659,0.163490852908391,-0.0268938315521758,0.170642838881607,-0.201083109759345,-0.115791243979587,-0.0658455568112611,0.0536694484601661,-0.0267165095858977,-0.150841885980555,-0.119042146694686,-0.19263076270009,0.202028826912828,0.254338806964862,0.311909338683146,0.0728793281402916,0.145167583059656,-0.174307492851354,-0.150664564014277,0.0685053863054323,-0.143808114651524,0.215859940282518,-0.192808084666368,0.287143370726307,0.208944383597673,-0.0904342028018218,0.210540281294176,0.371075768097933
critical,-0.153945761702503,-0.0924827843092018,-0.0685981796790297,-0.215538078110047,-0.129667750904009,-0.173831635142335,-0.118792495456426,0.0527541504342857,0.0791608658421925,-0.143528581930364,0.0726669695020848,-0.126806125213887,0.0046346480103673,0.0756687124576366,-0.0188080483211418,-0.0044783633681572,-0.0487877539975062,0.0341454997601015,-0.0657904452448421,0.0014442856590447,0.020845137795466,0.0021233154838194,-0.109323801788734,0.227431878294792,-0.250987746263764,-0.0077172278498209,-0.0321676906673053,0.0126428886422346,0.210186676395751,-0.0584881800657169,0.169288602267056
