group,ARNTL,BATF,CTCF,E2F3,E2F4,E2F8,EBF1,EGR1,ESR1,ETS2,ETV7,FOS,FOXA2,FOXD2,FOXP1,GATA1,GLI2,GMEB1,HNF4A,HOXA6,HSF1,IRF3,IRF4,JUND,KLF10,KLF4,KMT2A,MAFF,MAFK,MECOM,MEF2C,MNT,MYB,MYBL2,MYOD1,NFAT5,NFYA,NFYB,NR2C2,NR3C1,PGR,POU2F2,RELA,RXRA,SPDEF,STAT2,STAT5A,TCF21,TCF3,TEAD4,TFAP2A,TP73,USF1,YY1,ZNF263
critical,0.081027945992619,-0.0557473331815633,0.0387439942932995,-0.104088739663496,0.0391095333732689,-0.0112974312591137,-0.0559799489597257,-0.0641085586633912,0.215108729919907,-0.148523250466789,-0.111959897919451,-0.0647882164934206,-0.0161326912614275,0.0870997424999013,0.080177936457379,-0.0209536095390726,0.135698600429545,0.0032664152428276,0.0989239697919662,-0.0155453801463378,0.063921766444536,0.142285999428574,-0.193393609780745,-0.0331867508832756,0.0476502053125364,-0.017688243690733,0.0856617222532463,-0.062512779445381,0.212195960619519,-0.186614871186746,0.111691952526861,0.0744625842778373,-0.0340678924549915,-0.012112111179926,0.0237261097762382,0.0867803767774016,0.053834636828192,-0.0959797186569394,0.0505465340992801,0.165674553977854,0.0864711552016189,0.0012995001742455,0.117074646653723,0.0209469633739823,0.0147128605192303,-0.093949140322755,0.220475683129449,0.0121708772712513,-0.0416077918509167,0.0855071114653549,0.0157171310441991,0.174742021950073,-0.038442468277095,0.056802674238279,0.011419161019716
critical,0.266611044659432,0.107048058755505,0.291523118770302,0.0156595901239156,0.314314764319192,-0.100669815894776,-0.185274091711806,-0.0376541281942127,0.234231620064697,0.143901591825247,0.329529739725492,-0.0058419872410779,0.0416701524226963,0.0739254047978098,0.0064567148929831,-0.369025164547797,-0.072202988788696,0.0373727112509557,-0.234564690246043,-0.305686027757965,0.214593888762352,0.0647141111113098,-0.082412170119074,0.131271683596429,-0.254100798763324,-0.26369693613291,-0.245478736834725,0.0673392260845634,0.0952209705287011,-0.0408853118365019,0.24390021628399,0.0966659382950398,0.292062260717576,0.0674507104890075,-0.325699342442272,-0.0529500410376115,0.0484618617154411,-0.2872616364302,0.145845112556659,0.205597686615602,0.0967344284442641,0.0332683533708386,0.377687454667644,0.115570602512931,-0.105920466764062,-0.154240838294143,0.0608762574817301,0.227840869784268,0.302044624802235,-0.153325150855699,-0.278932356359874,0.118678455781156,0.109112023533358,-0.425199894990546,-0.283623119802094
critical,-0.546692893537929,0.517748053703116,0.345329986632903,-0.429715215650755,-0.238563435281358,0.591488219620259,0.307951526108546,0.15493895697802,-0.0733770390844391,0.396151402503951,-0.171337764742919,-0.33582877305521,0.248017442370799,-0.271103230759937,-0.177469161313122,-0.490293849516552,-0.338906272962374,-0.396946650267572,0.258500914030955,-0.131357500462241,0.167446860730499,-0.214195809172775,-0.163477884449048,0.545823204773603,-0.21094763965424,-0.106948114767897,-0.368317730777211,0.218299142382327,-0.553655850555023,-0.244745669608138,0.468831238069599,0.3287024089634,0.132020206931925,-0.322062634827413,0.445177156187279,-0.301983536613061,0.251930133993181,-0.233710245162272,-0.361959379936569,0.182830728997992,0.0540659541212557,0.537050060495482,-0.23535520971442,-0.166003431570502,-0.101214342079506,0.387449067958206,0.480709116767337,-0.328005205444609,-0.362990660141448,-0.42192614508926,-0.010616012954093,-0.237795422030189,-0.242603221295186,-0.433769526737892,-0.294354241857956
critical,0.136324648290977,-0.133687586128915,0.30402651448128,-0.242227535987725,0.0692515454732971,0.0359060855254761,0.13926745679067,-0.121228422870474,-0.0583784413413142,0.27983433551627,0.115839643669737,0.111998705303255,0.239858001871089,-0.209264258961942,0.339550417084718,0.0449064933394725,-0.388030320745246,0.121343077747085,-0.2008180163849,0.146146749387355,0.0762072746543899,-0.235195370222224,-0.172689353322899,0.0638245479803566,0.19810451763843,0.30945351197422,-0.164395983914673,0.110011354108657,0.121629714938614,-0.091188845198282,0.023485140559239,-0.243851813406386,-0.0390399854861882,0.218933486889505,-0.124668069168816,-0.221150147837325,0.128203261197668,-0.15472675598711,0.191339879918356,0.175460179507675,0.247138586535914,-0.0324855483732354,0.0008216932823818,0.0550152316273792,-0.0314918727759364,0.277598565422347,-0.0721370265346845,-0.164128455869246,0.040454062297729,0.223653445976675,0.217748719831187,-0.0829528032283617,0.0109877590085943,0.116317372322285,0.229978573336405
critical,0.240860486498617,0.26577429018968,0.23655940638257,-0.339298414437573,-0.0860216023209345,-0.152810072802188,-0.380929623862704,-0.167660972070803,0.624630446287012,-0.459485200321822,0.481315210722134,-0.325664801994255,0.314628068111569,-0.0138770698083772,-0.0970583362036204,0.0919457315373762,0.272428791501299,0.313329628831253,-0.0802597780145323,-0.283303220473946,-0.254656403851974,0.53447006876007,-0.161574537944321,-0.443660471592971,-0.0474741861865535,0.0968960312935809,-0.334672724501447,-0.255386775947152,-0.286305861309676,0.0551025169584099,-0.14907705987128,-0.115236486128044,0.0351390130235515,0.228444160880595,0.149401669691359,0.0752283258033078,0.295476088726908,0.207831437305579,0.206938760300361,0.341327225813066,-0.179022315773567,0.0596470544395159,0.292798057711256,0.364780285313774,0.254250641576875,0.396023980496378,0.128383183841244,0.496815329630907,-0.395537065766259,0.708379779867394,0.287198538314894,0.191925556121708,-0.180158450143844,0.0193954367497201,-0.107851612721247
critical,0.400282841129088,-0.0059290704734338,0.38411906567175,0.175895757378538,-0.0667020428261308,0.321157983977667,-0.360826288811832,-0.120275429603944,0.365484844183815,0.546321493623548,0.0412211566248258,-0.251491405914819,0.37296676644791,-0.270055043230451,-0.197918019137006,-0.389906967800579,-0.219728528378566,0.58161357977494,-0.291442047438195,-0.241609621792429,-0.0825834815942572,-0.243868315306119,-0.304782456003421,0.446656642332017,0.293488988434976,0.47792543066215,-0.639845521924737,0.157332120062905,0.109405467069315,0.439598225101738,0.481101718415775,0.233986531183729,-0.212246606114471,-0.467973062367458,0.40338854471041,-0.452303376116239,0.0410094041079175,-0.253467762739297,0.383272055604117,0.199964960133787,0.311982041578305,-0.268290438922882,0.0913359189598024,0.291512631610498,-0.117099141850319,0.380942777918125,0.227351618987267,-0.377060648441472,-0.166649230806873,-0.0520205349871518,-0.527828440480218,-0.413552665522011,0.196859256552464,-0.0998766038084393,-0.386236590840834
critical,-0.0291012184368669,-0.0408726016878881,0.218072833657606,0.037826601242557,0.0314074377079896,-0.0488245779029679,0.219231077910762,0.0639266384470516,0.0642113593215148,0.0666685132358845,0.0606644337286,0.0249285409050708,-0.119326289548526,0.0051068147134758,-0.107744023123894,-0.0586871601840201,-0.134001532941305,0.181215657022255,0.122496962691593,0.0364389997301594,0.0010658321431361,0.185842778479552,-0.123579150765588,0.106699158711771,-0.128785641999828,0.208181799101137,0.0303832658598065,0.0295379746228718,0.037174389237872,0.0283905939657842,0.122927984395783,-0.057383572682554,0.125602872512203,-0.0219450253988278,-0.0193214394316222,-0.0748696917595588,-0.0161819702347085,0.0397883443574993,0.0706395703494643,-0.099651755727976,0.173263812887371,-0.0171332998551509,0.0659220840251764,0.123581297068763,0.0341455482112548,-0.0368344368283827,-0.0378117202072132,0.086889132624148,0.255779120848873,-0.0519825053071832,0.0331687491264739,-0.0411810309574183,0.197517875268156,0.0818881911939357,-0.0503959580005253
critical,0.158641623501822,-0.09281444920437,-0.15953601445695,-0.0933530281056104,0.0751547646062981,-0.0743556457311726,0.043912651568642,-0.051861065100305,0.169845490488275,0.0456197716960393,-0.032631659565044,0.0727476863401047,0.0814349445738303,-0.175881333216616,0.162685826081533,-0.24866985044815,0.0156349908706652,-0.0438536736143546,0.130670518544262,0.0719453269180402,0.107202477612958,0.032195481947072,0.141018233029465,-0.0310852705658148,0.0390116483782934,0.288809857270559,0.137819813200799,0.119453041260666,-0.313333020285159,0.137368729066909,0.123275590429758,-0.117394645845095,-0.0209773565540881,0.09868178349189,-0.0383408551619471,-0.0996980190119199,-0.225507717147875,0.186016467822629,-0.0980369146510546,-0.190215568546018,0.0542013880995577,0.245337920085603,-0.245763079843983,-0.0076606529634912,0.135910482944417,0.143718256738933,-0.0603344472360651,0.177185329304818,0.0636190656133049,0.0984523527686179,-0.0259185425264787,-0.0548896802693739,-0.128649065363794,0.254374509279339,-0.0727321317147981
critical,0.243116638709376,0.0369042149646875,0.189784842161661,-0.0721888092099217,0.136800107196686,0.0224433156838538,0.0220384105039905,0.243926449069102,0.202221215543178,0.0529847349649746,-0.265444267198983,0.145071741585323,0.121124492376263,0.457832071231194,-0.0198403538133038,0.319643717703547,0.150971788491903,0.0633965824471748,0.0184521074823438,0.252545145040479,0.248380406047599,0.0491670575548345,-0.0921448502174721,0.12696669568572,-0.346425303171651,0.120488212807906,0.387783475114836,-0.0203031025902905,-0.547836708355103,-0.179488681873707,-0.0388130536697576,0.0237158748205672,0.441520176842413,0.375231414539072,0.137841291944906,0.0196668230219338,0.200775125615095,0.184174013240698,-0.124595108203663,-0.0879222676274687,0.101689043742822,-0.269493318997616,-0.153285532376837,0.159995389643144,-0.0172373919427537,-0.0050902365468534,-0.330229095977118,-0.127429444462706,0.614588219435431,0.147906077844367,-0.150277665326423,-0.0574965355405947,-0.227209649500459,-0.029905139712764,0.189206406190428
critical,0.113044060473478,-0.149256362282772,0.201283201083777,0.0275207091104074,0.0544865221860179,0.0014566020913418,0.0356040503865352,-0.0075978072456805,-0.0185623394717153,-0.0609958795172892,0.219648125620035,-0.107399060427179,-0.0454534550041801,-0.118923824226807,0.0147847780040595,0.121724982094772,0.335514686116663,0.0261974954889687,0.338081080277599,-0.0232095937631393,0.170465128997365,0.149496461528597,0.125241102161418,-0.195712898580623,-0.202280946838652,-0.253912955768743,0.113940430991227,-0.180085105446776,-0.0180021078981223,-0.254313121178453,-0.119163923472633,0.282927615742066,0.106102524499721,-0.0551267868415528,0.260822478509724,0.0301137809653237,0.0946844714760159,0.140708829131381,0.0002934546337868,-0.168789769815382,-0.227043182391463,0.0076138138620689,-0.110328271226251,-0.105809069865934,0.186626476010824,0.0459336534958312,0.0940228646652966,0.239277572850975,0.191508494009278,-0.045021276361694,-0.0440768859947801,0.104587231481622,0.0447865126546646,0.0161026560867021,0.170795932402724
