group,ASCL1,ASCL2,ATF1,E2F1,EHF,ELK1,ELK4,ETV7,FOXG1,GMEB2,GRHL2,HOXA1,HOXA4,HSF2,LHX2,MEF2A,MYB,MZF1,NR5A2,PAX5,PBX1,PGR,PPARG,RARG,RBPJ,REST,RUNX2,SPIB,SRF,STAT5B,TCF12,TCF4,TFDP1,THAP1,TP73,USF2,VEZF1,ZBTB33,ZEB1
critical,-0.0811928917181324,0.044075898488838,0.0115440163957594,0.014832496474154,-0.0023897232518021,-0.0833188993985241,-0.0697564854347338,-0.0162381535668672,-0.0429275853161456,-0.0142919680479206,0.0132080793503916,-0.0983981203737159,-0.0348193049420114,-0.0221121081869834,-0.0016332666395815,-0.0245071411482771,0.0032959136716826,-0.103006948212327,0.0879744526806603,0.0469173010280494,-0.065110843610315,0.185244082797119,-0.0811560777323248,0.0539183299828921,-0.033849398008233,-0.0535852342074594,0.0425229854528943,-0.0250310324847705,0.0165719573035654,0.0372798243203667,-0.0509229458684276,0.0173149626517408,0.0141369245307692,0.0702835625969222,0.0282766809066005,0.0666506593628464,-0.0153595736363424,-0.0810527153875572,0.0243000624781091
critical,0.0214030248960217,-0.0357300576231485,0.0528486227056887,0.0615713708929234,0.105143888207016,0.16689505002987,-0.0823398073764723,-0.187288400193926,-0.0741944939073802,0.206882571466199,-0.145211850428025,0.0966963897796039,0.138525597813021,-0.168337147181066,0.0665245289300684,-0.0985727942059067,-0.112603296542344,-0.0095681972507045,0.0834797803711501,0.009325415653406,-0.0512210192551297,0.110521321221859,-0.0588644138447582,-0.0455258360205317,-0.0012466801580283,0.106823294793287,-0.0616875631374607,-0.0978911451983152,-0.182637791925917,-0.084044811521587,-0.0140152410840147,-0.0478892628846908,-0.0917282136972466,-0.202818396583099,-0.0495404574346116,0.0701396825018616,0.12948728827092,0.032030450347712,0.108993919141786
critical,-0.363201077936065,0.41679529184365,-0.39629854266382,-0.162431384782396,0.149433580173492,0.192752885890314,0.284970873116235,0.306680848321083,-0.481019415222322,0.298069322418014,-0.128709922958817,-0.417139313702932,-0.309222584292048,0.469295223454161,-0.331585835048829,0.389112511592559,-0.207503738058746,-0.321310926858066,-0.341430715915492,-0.309513538949632,0.301068534265683,-0.229936525148786,0.262635070912056,0.355327003146242,0.232785684908897,0.421995877610018,0.0197062308648862,-0.0084212159383607,0.0095209879459562,0.214415283603985,0.205840355771052,0.417174081869561,0.10750500112185,-0.468113105788759,0.320169067069813,-0.458987377000274,0.420645408821988,-0.107636754174341,-0.430159077153917
critical,-0.130569387315653,0.475923490963384,-0.30090658949957,-0.269573788148159,0.539109060252861,-0.261100258587851,0.455587020018645,0.198935364449956,-0.502576593034897,-0.205367543707098,-0.402377105984257,-0.352421797621896,0.564895551346616,0.402877814549184,-0.491618778671681,-0.236045572319759,-0.473747334508123,-0.287599296485541,-0.526495056021039,-0.453584185758935,0.0652654356360987,-0.346432552864497,-0.106593150264328,0.399507660746789,0.476828617984598,0.474479139333786,-0.216248325983403,0.304141937149869,-0.338036055391101,-0.0726412579579121,-0.12604375220958,0.289082164158595,-0.405843549895292,-0.438023704202734,-0.152985724607013,-0.423792026145762,0.119130122409238,-0.190712189172111,0.375993616216934
critical,-0.163116617550164,-0.0035299519651016,0.144071295319848,0.0540985661628375,-0.0696960283342171,-0.159258297960402,0.0308665567180985,0.121085561593604,-0.203587927289586,0.238723263128272,0.0160079217022053,-0.11895117203331,-0.0045971467452487,0.0124779697371036,-0.129541027928615,0.192259244238794,0.0288142590639696,-0.0824202737898162,-0.150064004469904,0.0848830309747708,-0.106555294202372,0.113861473851071,-0.313426897738564,0.0351353358386866,-0.0037762276835971,-0.029553086219456,-0.0248738475680421,0.0092763853966625,0.0486805003559372,0.42211658150123,0.0097689368336535,0.198580321013511,-0.246193626589301,-0.0751961860472825,-0.146369868692472,-0.153265588810345,-0.177893160659892,0.230678256324087,0.141444354322563
critical,-0.218327918673585,-0.14628681716989,0.0748146483532935,-0.423712618715706,0.244214355936511,0.119973680391641,0.191516965794125,0.106034829557757,-0.505069992970618,-0.596312572663846,-0.274865604453878,-0.350747001595479,0.29008455383373,0.151833910869089,-0.0612313804488457,0.191872548723561,-0.200833238545343,0.13953074151061,-0.163781497298132,-0.323793815544245,0.153042892829171,-0.296413929977688,0.451448087211699,0.367103816349526,0.232906818780453,0.0810729079113637,-0.150269345979572,0.417241009399974,0.129716652658182,-0.0536219057589195,0.0554709369919857,0.390003357005192,0.294707131916396,-0.280910514254287,-0.0267398362935726,0.599015002927558,0.294636015330509,-0.268180645380485,-0.0050492775979884
critical,0.0238651737087954,0.055312843504346,-0.0250187309311693,-0.124984840648802,0.0071582946027448,-0.0158054454030586,-0.0961782745982826,-0.0923635356485495,0.0213772575326367,-0.14312756741533,0.0151724062653817,0.0192191019606494,0.008717506980511,0.0648988758309654,0.100667940084977,0.122764087055626,-0.0625905516017656,0.0314974707390031,0.0464094181811176,-0.0676827452402778,-0.073300617970553,0.124476764475763,0.0135416279229662,-0.0629900468454984,-0.145321228496144,0.0736556286630583,-0.0021128164023854,-0.108017103157647,-0.101743471759664,0.192513532602893,-0.076468654987559,-0.136110628911495,-0.128471161966095,-0.205850795744983,0.033855651406355,-0.111326906934341,-0.0816098726437288,-0.107068276981167,-0.106389077352333
critical,0.0292328412921016,0.0099558623273833,-0.227536779193793,-0.126416055900405,-0.154451743360248,-0.112808776631192,0.0990679009898434,-0.023340263746497,0.0293416734586705,0.132408993647516,-0.015777405704389,0.0853433175889994,-0.0368986662941969,0.103926898797854,-0.0181306569228339,-0.0055374067026102,-0.0110715549571196,-0.129583267454446,-0.111655286003485,0.0113048598411415,-0.0093901957370731,-0.007517891458316,0.113873637470554,-0.0359752221024117,0.0432832695030321,-0.111160001892154,-0.0448238637651211,-0.0746608213351231,-0.126366527489271,0.195986529612356,0.0035803827732306,0.0275156391429456,0.0779792248810442,0.0379224706874888,-0.0542792284642116,0.127288016612196,-0.168798690348358,-0.128371124760924,-0.0793653687031522
critical,0.107116925884895,-0.0576603145901184,0.0869592549306258,0.0079693117726179,0.0701416631751745,-0.0622309492832376,0.117898935930202,0.138759781452643,-0.164132663787522,0.348891781574761,-0.0836777736124889,-0.0695556843683644,-0.0463509236186826,-0.120242851157442,-0.171691790395373,0.0486948388459232,0.0141806871248056,0.334769692330637,-0.0866076676465397,0.0384988076074266,0.123524332475579,0.498492170953392,0.114148671566617,-0.10049536536794,-0.0152940468577448,0.222613348707175,-0.129618512066404,-0.160030812139851,0.0351587284086088,0.0631099174934528,-0.404325376699001,-0.0378542309199355,0.12534086677669,-0.154229621952431,-0.311096148535507,-0.153760838906982,-0.0135947083179954,-0.213296285678893,-0.0194544963860969
critical,-0.0222497354103252,0.0181945503730071,0.179901776522934,-0.0756663107294817,0.235028628820695,0.116352616839975,0.0119773170797182,-0.0487859197261446,-0.209449769354534,0.0931670694979609,-0.0948988593945344,0.0686208300943534,0.0977062951896008,0.143829991316976,0.189577211379878,0.0144620591052368,-0.125592415108029,0.0959422359160725,0.0625111613909138,0.145787666852233,-0.0011724540293572,-0.0282195701469607,0.124914758191978,-0.256278013545421,0.125135265601169,0.0220399844601191,0.0650120381049097,0.0311399487613689,0.176228445779581,0.158872899207399,0.140248090474994,-0.180380438947764,-0.250743815397675,-0.0677065310806344,0.0053836077219568,0.0480437240561845,-0.0502165287711402,0.168494551769417,0.196418319294293
