group,BACH2,BCL11A,CEBPD,E2F2,E2F6,ELK3,EPAS1,ETV6,FOS,FOSL1,FOXG1,FOXH1,FOXP1,GATA3,GRHL2,GTF2I,HOXA6,KLF1,KLF4,KLF9,MAFK,MITF,MNT,MYB,MYC,NRF1,PBX1,PRDM1,RARG,RBPJ,SRF,STAT3,TAL1,TFAP2C,TFDP1,THAP1,VEZF1,YY1,ZBTB7A
critical,-0.0034480902508401,-0.0080304484308661,-0.0523708107941691,0.0456957967410766,-0.0203090479638924,-0.135869219466723,0.102731464311174,-0.0165162188995393,0.0298448324765752,-0.0104446732990221,-0.0986016197061152,-0.0099068526653133,0.0170143699956442,0.0821015494679014,0.0465495694441965,0.10587343211254,0.0487001498633216,0.0853769192541301,0.0633515494376254,0.0408792829718314,-0.0211154278566006,0.0327930163420359,-0.0335579714078658,0.0554910130085314,0.0916250469556626,-0.136470230514313,-0.0050629563833858,-0.20294619486056,-0.0082572318051323,0.0329474817981925,0.0209342820034716,0.0432345301203639,-0.132339683793545,0.0858371561019056,0.0926933160081271,0.0458618471064449,0.0158983570749131,-0.0243964145685077,-0.0351774012925253
critical,-0.0557061243371976,0.0958346664847961,0.0658474989451686,0.0590819893617626,0.092894790759655,0.0851412643940228,0.0428259464187214,-0.0004261381411473,-0.0154358584708372,0.0092695168822311,0.0641707471953471,-0.0058078319512091,0.0922852881141479,-0.0427604331943555,0.0343193805922048,-0.0115357667782377,-0.0206896080964133,0.0723403187976348,-0.0728685947147769,0.0013929416929745,0.0496416183418171,0.16674608383992,0.0306409701791017,-0.0238309188555133,-0.0607511261057998,0.0019521006891304,0.0963945507195981,-0.111275057697172,0.0697455962314912,-0.0184785972106192,-0.101163417873691,0.118342508303577,0.0934335222006119,-0.0648241267789443,0.0379634026061713,0.007396225459312,-0.106797011240171,-0.0653912634002074,-0.0515791538214714
critical,0.0542545475345031,0.270224586762575,-0.347551192260854,-0.275463521605836,0.260225299870001,0.150680791836141,0.0548568703664307,0.314223268796342,0.112556122193498,0.104835107764892,-0.304478740805489,-0.14827150050843,0.256322029554338,-0.450861386028298,0.0126451400575973,0.223481787415978,0.15137046057723,0.0657277966441809,0.195310912004889,-0.0393729882610781,0.267091052271399,-0.160692816673801,-0.281887085342103,-0.222934055777277,-0.200331482075246,-0.202291305912061,0.321871494967313,0.1297341509953,0.266878146617817,0.239735405345819,0.131149882606296,0.224700990731361,0.173765587745002,-0.342212173563345,0.0431070258777409,-0.315280518238487,0.18368844696706,0.396796087963645,0.35504110397147
critical,0.243008974678926,0.129672533987185,-0.161846201299102,-0.037542336470044,-0.310577510797637,0.124188821918527,-0.299380000839258,-0.113470657420695,0.0246958781273834,-0.0628709506053495,-0.198449020666474,-0.190012540560846,-0.266401033153622,-0.165220793341353,-0.170781200683699,-0.229529780328344,-0.0840963675983723,0.246958781273834,-0.125185860476464,-0.100796763443831,-0.280877266062142,0.235799618952299,0.220844040583231,-0.196857593737458,0.184375437944813,0.0287415538144004,0.178143946957701,0.256008823568962,0.233901410928533,0.24366088450527,-0.186101081602782,-0.195381209718973,0.147906835306394,-0.255663694837368,-0.289141181801973,-0.198966713763864,0.112147663949585,0.100835111080675,-0.0774430526059794
critical,0.0447339446461889,-0.0127695078353667,-0.145588656212142,0.0054494078023539,-0.19544667088144,-0.172998364113534,-0.0388778646197788,0.268078330097889,-0.0613261713876845,-0.468323733223193,-0.0372511757235537,-0.0339977979311036,-0.0190322600858331,-0.127857747243289,-0.30386548581484,-0.452382182040187,0.413829655199653,0.141277930637146,0.180725136370603,-0.0552260880268405,-0.135665853945169,0.0457912924287352,0.0730383314405049,-0.120374978320654,0.138268556179129,-0.196260015329553,-0.15453544514138,-0.255878163376201,-0.102400066017367,0.0666129103004159,0.0991466882249169,0.377391823924212,-0.0795450870254051,-0.156243468482416,-0.00195202667547,0.172998364113534,0.336073925960096,0.210086870947466,0.18178248415315
critical,0.0969938422187691,0.481355853933029,-0.580050099521594,0.458046157738745,-0.370475384194261,0.478734398737927,0.144109185590194,0.0588764666791798,0.59329907577792,0.233876313487331,-0.48093075309058,-0.458046157738745,0.414048220545279,-0.229908705624474,-0.41206441661385,-0.345465284630181,0.463430768409765,0.470728332871805,-0.300900546313449,-0.45209474594446,-0.549371988724861,0.252935001257126,0.0794938575379539,-0.0063765126367342,0.316629277484061,-0.059868368644894,0.167560582065295,-0.615120919023633,-0.007155864181224,0.531659453622822,0.213329772768965,-0.0850201684897903,0.17351199385958,-0.568359826354248,0.35318794993467,-0.313653571586918,0.194483635420395,0.363177819732221,-0.178754904249784
critical,0.0040224639038861,0.149987761847506,-0.14936735099049,-0.11311836863367,0.045471207791834,-0.274851785989497,-0.22623272080606,0.315118344084414,0.299782281149945,-0.106626409993671,-0.0175456242134847,0.143079459479394,0.171534851817029,0.0339863464108843,0.0185075997928515,-0.282826822957296,0.0303878288225354,-0.105761844634589,0.32330047156131,-0.105213079060799,-0.117462723220174,-0.0954323337888846,-0.198863670902439,-0.0472962922113569,0.0656141142087079,-0.129908313312016,-0.075756760296764,-0.0221628664481379,-0.062537449696724,-0.175849292594381,-0.244535271423158,0.283346038851666,-0.145510488874782,-0.0994833211884023,-0.132582746881539,-0.328498942087026,-0.0236245273271873,-0.0288895122171849,0.0506934570924383
critical,-0.0235855254874036,-0.112496455015966,-0.100671541706031,0.138129224640078,0.0743483467908905,0.107820658524797,0.113208314017816,0.045545985990656,0.240265403252288,-0.208677959057953,0.0785266213884304,-0.0203243539104958,0.105871489852759,-0.154365585341042,-0.165944335729717,0.0026395939630658,0.283225704310128,0.121195294077811,0.162718887004179,0.0377720440261052,-0.0729012465572018,-0.041588543565223,-0.213037445937898,-0.194790862964373,-0.0014354091186947,-0.0661853504995984,0.0521098975533388,0.195224083725535,-0.20331888184603,0.138062325482057,0.0527977248188129,-0.0786851009472365,0.162509096440678,0.174176179698195,-0.0652701959981319,-0.0174717218519857,-0.260870993429026,0.154659162228667,0.265053814571286
critical,-0.469137625253159,-0.403337559715671,0.0099309895912713,-0.275163910429496,0.354669903122189,-0.155992035334239,-0.0299091206988583,-0.10145870652603,-0.140485753340851,-0.351475725183476,0.0115571165418889,-0.0593536336975401,-0.300078498351458,-0.195599841774281,-0.309370652354986,-0.422909159085604,0.265987908351011,-0.150765198707255,0.458625876036668,-0.0664969770877529,-0.15854737768521,0.0907727294219718,-0.250307398470057,-0.0851974370198545,0.411119738693627,-0.001103443287919,-0.291831711673326,-0.0379816794894239,-0.0537202653329008,-0.254430791809123,0.472912562817093,0.453863647109859,0.189327637821899,-0.190837612847472,0.051861834532195,-0.504273582579003,-0.111680075929912,0.132064738775153,-0.0476803652306071
critical,0.009258390510681,0.0517024917477972,-0.0177889537904646,0.221714370212141,-0.0180458339896048,-0.107300999849222,-0.0590182257524799,0.242023960956669,-0.0704119329185145,-0.0733607035378123,-0.043493028716939,0.0997926056951843,0.0607468154258613,0.0468966913555478,0.0119395775892077,0.0760954073244932,-0.0490855247190556,0.16211281234078,-0.0602277033567654,-0.0612766308365882,-0.196732770845748,0.0819768935506426,0.0247942908878527,-0.103688622048812,0.0355672042392983,0.0543141071057234,0.0548064608207423,-0.081120626220175,-0.146421713509961,0.125876649249554,0.0040458631364594,0.241226562005171,0.183969035950966,-0.0426528163989177,-0.227868791649877,-0.133652626944363,-0.0724509194991905,-0.222361922380807,-0.0450717716074887
