group,ARNT,ATF3,BCL11A,BCL6,ESR2,ETS2,ETV1,ETV7,FOS,FOSL1,FOXA1,GATA1,GLI2,GRHL2,GTF2B,HEY1,IRF1,JUND,KLF4,MEF2C,MEIS1,MXI1,MYOD1,NFAT5,NFYA,NFYB,NR3C1,PGR,RELA,REST,RUNX3,RXRA,SOX17,STAT3,STAT5A,TCF21,TCF3,TFAP4,ZNF143,ZNF384
critical,0.0160726468210777,0.0213484930515458,0.0683582487888891,0.0842587531951962,-0.0147567845353315,0.0292372911210312,0.0279313465052719,0.135424012657001,0.113006890664379,-0.0695703297422736,-0.0446557259254809,0.0715683860421105,-0.149530481403199,-0.0683168070964443,-0.130824338998132,0.071231893667559,-0.0779897231560518,0.0949864842983978,0.0282611090323323,0.0647174012962418,0.110225338435587,0.0046202174038419,0.0411260980176853,-0.18146927498813,0.191441846362338,-0.0587250034092287,-0.117004420074051,0.268518789677106,0.0011483245034694,-0.073821113939108,0.0538398425357399,-0.116558479127146,0.0283050301422738,0.0278056046179395,0.0279848310827006,-0.0144574834232304,-0.0775271346916684,-0.100202470306446,0.0079203220919434,-0.0958082340973025
critical,0.047459852718331,-0.043748007972434,-0.0141501172914519,0.0471481715635063,0.0818853896210928,0.0284767889196283,0.0424870883357239,-0.0451436888903153,0.0114764583468389,-0.0096136821564709,0.028802299554935,-0.0520350347677899,0.0162087603529617,-0.0219958800906398,0.0730952012429187,0.0488733231000921,0.0072364127384846,0.109845004708957,0.0121131018315768,0.0124525637930083,-0.120416759156431,-0.0136224038115668,0.0818552937472689,-0.01411039561183,-0.103779102140067,0.0198937990573962,0.0148121046699363,0.0603646466153785,-0.0452950821017577,-0.0106046527710878,0.0191363456176119,0.0232532662037024,-0.085157310672895,0.0796582949581189,-0.149621149333306,-0.0858932583566876,0.0027317793163297,-0.019664546480069,-0.135587029094001,0.0688494898121644
critical,0.267582607351363,-0.251925037575253,0.280271048830938,-0.0922794077791583,0.350553248082311,-0.121534485476251,0.236186824808373,0.271523117127628,0.122086156844928,0.151832423667621,-0.159660292158053,0.172125132617765,0.199862655852185,0.0149501108116267,-0.125095606636848,-0.236694509091176,0.0691330366328994,0.0362361947844394,0.0285182940086934,-0.254615580994582,0.0449034834969787,-0.22832413320829,-0.209488496477741,0.240248299070794,-0.298575174940502,0.251470504354549,-0.260036989328626,-0.154453320867648,0.273883757402898,0.257678181848601,0.101591840417858,0.191439128907201,0.0308349471980885,0.164744466167058,-0.0357926583352039,0.0375136530700473,0.0795671399614014,0.244800962458814,0.14179420411199,-0.0652236843757951
critical,-0.233673391723733,-0.0050836238496139,-0.10796923835146,-0.0740976688383126,0.17779204167987,0.140396596543695,0.0961652178218641,0.0956260455953899,-0.093430844387602,0.0299240585693185,-0.158035230809779,0.163773563791541,-0.113630546729439,-0.458450441710641,0.292481676711312,0.0060271752459438,0.137354124694304,0.440176354463354,0.134311652844914,-0.150621612695759,0.0052184169062325,0.314414432638245,-0.0982833944258699,0.237409085007161,-0.0707470985737943,-0.0488913672506434,-0.0520686321566521,-0.216516161231285,-0.152258385526127,0.28177525678561,-0.161385801074298,-0.0281332365313863,-0.163638770734922,0.108258080615643,-0.0341218994754392,-0.224218621609488,-0.0228185388704263,-0.130922570278505,-0.0376265189475215,0.349306578151505
critical,-0.290910620431757,0.0864758329172673,0.142454960499643,0.170485624971875,-0.121904619977478,-0.0161114669693768,-0.192762194097901,0.0540884962543364,-0.176650727128524,-0.164813730987758,0.326092803405703,-0.0807217375710613,0.192268985925369,-0.0812149457435932,-0.0962577950058175,-0.051786858115854,-0.0614044174802269,-0.0361685993190091,-0.0346889748014133,0.324777581612284,-0.0438955273553429,-0.0048498803632307,-0.0665831032918123,0.451696484677171,0.165553543246555,0.0976552181613246,-0.0416760905789492,0.0061651021566492,0.101765286265757,-0.102669501248733,-0.0325517393871082,0.0481699981839531,-0.0435667219069883,-0.0480877968218644,0.469451978888321,0.126836701702798,-0.233040861521343,-0.273648334393139,0.0488276090806623,0.1181233573214
critical,-0.0238257662349697,-0.093667266064045,0.421964988274851,0.0225455758104042,-0.149711157983914,0.0353474800560595,-0.0731130975807428,0.0576796907957027,0.10860282101731,-0.0205541684833022,0.0635827910867549,0.0416773104886335,0.314002262469824,-0.26819989394648,0.0656453201041105,0.282210866926447,0.0398992682322925,0.217490128795634,-0.11564386835242,0.186836680296315,-0.356177424790233,0.164646712937179,0.0297999882162755,0.332707267006532,0.0298711099065292,0.0667121454579151,0.0,0.0712639336341481,0.184774151278959,0.0604534367155947,0.0461579769746129,0.0773092773057076,-0.135415698242932,-0.228442869094694,-0.0120195656528653,-0.187690140579358,0.0613780186888921,-0.0281641893404418,0.0014224338050728,0.186196585084032
critical,-0.122724957999444,-0.140272743337933,0.0028091909694445,0.0419349337027561,-0.182052734878149,0.117340781665891,-0.0217630756006226,0.011675398580886,0.132873375543182,-0.108355434729554,0.109156270737487,-0.115675283822592,-0.205559839282756,-0.0671686982067868,0.11956980241193,-0.193663042435233,0.14772360684461,0.136787870917318,0.154657892892822,0.179488536977831,-0.072916163470116,-0.15555882369081,-0.141412640874968,0.0494250959844166,-0.0660260594109496,-0.107158903007615,0.0985338706797615,0.176709633033784,0.141129869486144,0.0996280102813933,0.152645797833268,0.0844360760759865,-0.129294667725083,0.201118988923819,0.123131774123654,-0.070362986096079,0.0848494512445379,-0.152293773590476,-0.0325732796318824,-0.0965727830107267
critical,0.172198782740502,-0.246657594930291,-0.0587934500063067,0.197989142775602,-0.0400721009881983,-0.0557642471520612,0.0477297063057455,-0.199565478011163,0.282979938665229,-0.143421682259076,0.186920826200342,-0.119624442324969,0.225037043352954,-0.127657676635656,-0.212730784269867,-0.0122350528913446,0.199388442433526,0.169283901753734,0.240944114627675,0.164258965727239,0.084113457215214,0.0806250070876161,0.0789676666431001,0.0589855107436689,-0.190166260701073,0.159945438350361,-0.186582433472608,0.178381309333683,-0.150578231163165,-0.203066340227229,0.168320984995667,-0.0206818057283933,-0.0921506111327863,-0.209994245396363,-0.105878380979479,0.205429209911035,0.0654156258384152,0.192022194561093,-0.223620758731862,0.0268316689308663
critical,0.160066889468799,0.13374814300103,-0.337718428126241,0.0794220579248607,0.0210200607850988,-0.044136304917188,0.148887244951517,0.0890295649319004,-0.009432825061457,-0.125538091558651,-0.0834397426732591,0.0181086950253898,-0.0741233722421904,-0.0567134049991308,0.0595665434436456,-0.195993142943608,0.0823334236845697,-0.0005240458367476,0.224233390812785,-0.0460578063185959,-0.111679990542436,-0.0096075070070396,0.0161289663087877,0.197623507769045,-0.0436122590804404,0.0018632740862137,-0.0756955097524333,0.0273668381412643,0.0438451683412171,0.203038648082104,-0.111214172020883,-0.119016632256903,-0.168393395541567,0.0452426239058774,-0.190519775315355,-0.0823916509997639,-0.0585184517701503,-0.125829228134622,0.0361009354203912,0.146849288919721
critical,0.0961820648916355,0.0122401824041599,-0.0053416585491838,-0.135286226572294,-0.0118214393219123,0.106913698499493,0.0673585827302607,-0.170643174516942,-0.0215760057378591,-0.0072904244319513,-0.0974436626394326,-0.127303265504317,-0.0059644046715007,0.0575610683058783,0.0800604562251038,-0.0316526822170732,0.16014775495548,-0.0067535743265057,-0.272628589048444,0.161463037713822,-0.149469806358167,-0.133213985165274,0.239499569041395,0.117248063029321,0.0360978010901628,-0.0184515381241656,-0.233717693405746,-0.0358562185427123,0.0170772018542248,0.0944963555605362,-0.158386886609618,-0.0596869947234429,-0.0270304028091865,0.243144781257371,0.0093143493294813,-0.0628705158487354,0.032592169901603,0.0726089767615187,-0.0979697757427693,0.08700729658957
