group,ASCL1,CEBPB,CTCF,DUX4,E2F1,ELK3,ETV5,FOXA2,GATA2,GLIS1,GMEB1,GTF2I,HINFP,HNF1B,IRF2,IRF4,KLF4,KLF9,MAFK,MAX,MYB,MYBL2,MYC,NFIC,PAX5,PBX3,POU2F1,PPARG,PRDM14,RARG,REST,RFX2,RXRA,SMAD3,SOX17,SP2,SPIB,SREBF1,TCF4,TEAD4,USF2,VEZF1,ZBTB7A,ZFX
critical,-0.167455308179667,-0.118433864362079,0.053836666642634,-0.0278117424641276,-0.125260309653045,0.13203345895119,-0.230308114028829,-0.0731792550897097,-0.0567858284558915,-0.0375950634620485,0.0631462844412075,0.00484046829533,-0.158593446847094,0.121874962214334,0.044435183382751,0.0091897018147268,0.0700968532944003,0.0422889677771216,0.136072032933487,-0.1419636945609,-0.0216497439257626,0.0106181746749351,-0.0345396602946812,-0.0442945801385332,0.100500464040968,0.158041552816174,0.0619253854477747,0.0307111145998816,0.0395301988855854,0.141118321937934,0.196848048220299,-0.148413210955271,0.020944623915483,0.191186400877692,-0.081219236111942,-0.0053418713856829,-0.189180437884748,0.0290000327251109,-0.047694303470045,0.0935505964508382,0.138927926759308,0.105420525693997,-0.133019434818373,-0.0410831459395526
critical,0.156408362222241,-0.0928435417496268,0.0625213378383276,-0.229404929394941,0.144311646263196,0.0483503202349111,0.159024003649784,-0.282418116667162,-0.152656492188872,0.0484222013780034,-0.0649535979268233,-0.0616904231817257,0.10295086264943,0.0166887873067654,-0.0731074040359582,0.0121383250099964,0.130955864543559,0.116676603104697,-0.0667195704733496,0.0557905009687482,-0.0724475086090625,-0.140518046572931,0.126937756887075,-0.0221969211081061,-0.0286883551772857,0.192376793741661,-0.0816895421579999,0.327733267695593,-0.191759653122192,0.0212815822901541,0.20719679193397,0.0591874880095856,-0.0421063092614596,-0.027319236492077,-0.23581266293844,-0.0157981727074945,-0.109955535316646,-0.0403128385595221,-0.0496245823445456,-0.0795908178098094,0.0636184901180443,0.209058706509574,-0.12824681381178,-0.0922429241445934
critical,0.260461239886763,0.157040336064585,0.367893649962316,0.0967052370038322,0.039371920501362,-0.170754684480191,-0.286290446741666,0.109019118739267,-0.196949071694982,-0.0913261303026769,-0.217850169593192,-0.0810225664484272,-0.0051125250384368,-0.152391590083206,-0.0385119207538249,-0.147397748661733,0.0249984215361567,0.0843274487054167,-0.283345267139167,0.185993660898332,0.114564382504172,-0.233846895258101,0.224092927845483,-0.309773369784286,0.158349507654784,0.0604848230083066,-0.126436396004142,-0.137015671030107,-0.279622253370105,-0.0949122014367804,-0.182002239564752,0.0119450495719478,-0.115040942873826,0.146718513192341,0.0267823275942113,-0.0588999402463912,-0.0491715354589657,0.151095199805602,-0.208616584193415,-0.133542805807569,0.205490640312771,-0.228002183598088,-0.176117358065152,0.176369332513475
critical,0.158080011890479,0.0394093026841811,0.380077407714266,0.216510511962042,0.0533479129154205,-0.0764505818069775,-0.174097862321959,0.252781702121787,0.115744371146701,0.241653916605687,-0.156636095084757,0.551499210889619,0.184012757721252,-0.249431815132511,-0.254783933425722,0.062049918197907,0.168245186202764,0.172153387690253,0.117900620243246,-0.0175580283575834,0.203130216229015,-0.0843824981264121,-0.170979002021598,0.0807438277759919,0.278271646798805,0.117939124691399,-0.0816294300835016,-0.0552346308748976,-0.239844207542515,-0.185957232352958,-0.219263580004953,0.180027547337458,-0.143794861625866,0.0872318272897042,-0.0965113992944796,0.048592613568575,-0.0696160422598919,-0.292364274822654,-0.148569413196788,0.398424777258978,-0.0030803558522076,-0.125736275442299,0.205517492014476,0.166685756052584
critical,0.512914755739651,0.0082255303794386,0.369660221705665,0.277550569634921,0.11499454352245,-0.213130821811792,0.162556026112471,-0.0163696198640314,-0.0805450450026223,-0.0263054090352346,-0.0436523196374171,0.0776946136830148,-0.0816037766356193,-0.328532569808472,-0.187558380830171,0.191548984677621,0.224532547090222,-0.0473171599054839,-0.369415899021127,0.0465027509570246,0.152620236941268,0.0332278850971384,0.01799843776095,0.155144904681492,-0.0384401023672778,0.432125388052491,0.291476962653574,-0.2379702947398,0.245055652591396,0.187069735461095,0.138856725712306,0.0345309394146733,0.489215455339486,0.0173469106021826,0.0675959427221198,0.536614056139816,-0.288463649544275,-0.63971822901476,0.0004072044742296,0.508191183838588,-0.268917834781253,-0.130875518017405,0.355326624212782,-0.515846627954105
critical,0.132878393715656,0.675690184942337,0.634831855323887,0.549207008036526,0.633908101784687,-0.282029061314138,-0.66552889601114,0.594897279244636,-0.638313695587024,0.577488077928949,0.565834571742121,0.594755163315528,0.130604538849933,-0.672066228750092,0.165067651658539,-0.559013007144954,0.660839070350587,0.606124437644141,0.164854477764878,0.579690874830117,0.323882202436341,-0.558870891215846,-0.542669675297573,0.499963838600724,0.525402589910994,0.643927274786776,-0.576280092531533,-0.506927519126999,-0.559581470861384,-0.628365580549488,-0.13351791539664,-0.563560716876399,0.552973080157878,0.546435747418926,-0.0064662747743982,-0.0638100521693363,-0.605840205785925,0.181197809612258,-0.537127154062375,-0.0972783534741886,-0.623604696924382,-0.515170243015243,0.533005792118253,0.284018684321645
critical,0.165062839042967,0.292495856133994,0.197456879697432,0.238755622091107,-0.270524831995041,-0.106554737721265,-0.102378439569107,-0.089198239698643,0.0588771353967961,-0.006677662760257,0.108280060307992,-0.19715396054889,-0.052819580104051,0.0303889187274286,0.144976504149785,0.0033905667791727,0.27708855107033,0.0106824439388765,0.0202333415592797,-0.0904257966766055,0.0639417970062197,-0.0837669608341747,0.0555056714281492,0.111471498772243,0.0858397537225892,0.238762177301651,-0.0904309062094036,-0.0788034745955783,0.0139620797813614,0.049003101210818,0.0966746118244777,-0.0907826142229574,0.0920357519720344,0.0463935645930274,-0.072682839195978,-0.0109994225793945,-0.0195348805650582,-0.28271583514436,-0.264641519495707,0.104259575316907,-0.234001781197144,0.0593446962728001,0.126628955407076,0.118349713453753
critical,-0.0330115808503302,-0.111044913624837,-0.0396225948689824,-0.0539519758680757,-0.165900427196787,0.125975354906824,0.0538364372823791,0.104777269897384,-0.0251030295687143,-0.0203471238529887,-0.0066986415976917,0.0051278361067601,0.200036237431536,-0.0679795285393661,-0.0524506233471977,0.157685503935122,0.173705123569912,-0.126967169282916,-0.162135686763976,-0.0687558439803389,-0.0301529744941059,0.0328389220649633,0.0025496380034625,0.0500684513836775,-0.153060715041366,0.03581111972735,0.159919033560864,0.0646217695292053,0.0916415712527629,-0.10523617877428,-0.0266452749598107,-0.26355130309213,-0.137633068384977,-0.0455293427894276,-0.163808399883864,-0.0143566429125723,-0.0575148483225069,0.0702799147624494,0.12616164464893,0.258025572867213,0.0901791643225692,-0.0666826403695804,-0.0684644011433851,0.324498556140276
critical,0.262446496675618,0.485621590847138,0.228793569161044,-0.21599271377254,0.0825394521656932,-0.575517190679528,0.14358968555702,0.160792645061028,-0.166584887318269,0.0338266947822911,-0.0070665355538347,0.0223001326903803,-0.586059071587708,-0.331490024381938,0.514524879710774,-0.0869415562811968,0.0240378053675528,0.599670840892226,-0.622434352963185,-0.153610264662048,0.533697201582244,0.248603037680811,0.0359119019948981,0.528484183550726,0.0600655522075957,0.137623676032061,0.049813283412278,-0.0851459611814519,0.525414295154388,-0.411133355419011,0.52257609644834,0.0851459611814519,0.17307219864638,-0.350314811717974,0.520606734080878,0.0279765301024771,-0.218367533098009,0.169596853292035,0.185873054034884,0.0754729166118584,-0.283298568801688,0.274436438148108,0.21072177331845,-0.337745646019759
critical,0.135287910266599,-0.153227229356832,0.120769677057697,0.190501029123278,-0.0787223933974554,-0.197888436448279,0.27819842751254,-0.182536313555803,-0.220088076550107,0.20577297031541,-0.168782479223512,0.0175704832686519,0.155883916361553,-0.199609670282324,-0.114969867399502,-0.14049437534225,0.0619002726653449,-0.175287887844731,-0.150789705666383,0.304877551940237,-0.227860356036758,-0.0732646923273935,-0.0638460152603523,-0.126553450375824,-0.0284751945153966,-0.134544893176747,-0.0497447268932383,0.0726232387246438,0.161485944492234,-0.041844156686038,-0.16599750149824,0.0708859685505301,0.0521020688833434,0.105978826067628,-0.0523533048777537,-0.224059743440466,-0.003773885362844,-0.0641881238484854,-0.0102792939840637,0.0815822073763811,0.125297270403772,-0.0756968705711527,-0.0306454458713663,0.185599254508933
