group,ATF3,BCL11A,CEBPA,E2F8,ELK1,ELK3,FOXH1,FOXP3,GATA1,HEY1,HNF1B,HOXA6,HSF1,JUNB,LHX2,MAFK,MZF1,NFAT5,NR2F2,NR5A2,PAX5,PAX6,PBX1,PRDM1,RARA,RBPJ,RUNX2,SP2,SPDEF,STAT1,STAT5B,TCF4,TFAP2C,TFDP1,THAP1,VEZF1,ZBTB33,ZKSCAN1
critical,0.0491093636223252,-0.0023737624605229,0.145221709578147,0.143502374075701,-0.0902452289572843,0.0735184594037474,-0.0295827261553668,0.111323955536426,0.061076535266984,0.0239851208557881,0.04463241566387,0.137675382007311,0.0316045965293709,-0.0475306429193357,0.0772511431711397,0.0767653829548352,0.0903386170690446,-0.145755051570025,-0.0288927904095484,0.0042241253897353,-0.0114952598555736,0.102374675761922,-0.14982116285431,-0.159310531290363,-0.0002819397746679,-0.0133995961421531,-0.0831558994846829,0.0004012493014795,-0.0675000749694313,-0.0433974200262187,-0.0029578820188715,-0.0371240824959182,-0.0025342621811147,-0.133870970488681,0.0103667905811469,0.0733068270288078,-0.0689417317517384,-0.0870856570240407
critical,0.112093657377452,0.194531738834505,0.0884714296802222,0.0753852711290728,0.0619379526416004,0.236541938301541,-0.290260420509941,-0.0065517756748524,0.105753341516618,0.0807741093678703,0.012915648097941,0.12366529985227,0.098573655300226,0.158729730986645,0.235133487782717,-0.0559198002319067,-0.202905242332809,0.0117909748187084,0.0873020233436518,0.112711620458764,-0.0201234679288383,0.111168543576384,-0.0437387995340092,-0.200944982394547,0.0781250335794429,-0.0121535383843886,-0.133481063028694,0.027594803914694,0.0944059135747589,0.190961760133081,0.0427295289988771,0.0876557989690092,-0.0853994952911217,-0.109024835383882,-0.156821771498777,0.10901586436147,-0.0312233688849372,-0.108971741577765
critical,0.0063151271128265,0.232479631470558,0.149758990855495,-0.190628379311041,0.041726454529853,-0.0195528521534594,-0.137314097815078,-0.129389448331443,0.256108594439939,-0.302010263785741,-0.0136396468185199,0.0088129149653568,0.136141367148092,0.129527092775925,-0.111892086548913,0.25860454703321,-0.0629989446097055,0.187082658421189,-0.294036062302094,-0.234067130730248,-0.212976331317112,-0.1933665861266,0.160486081228779,-0.107711365955184,0.292734863486925,0.168473129527245,0.164604403007676,0.0041880616307672,-0.0529453943847524,-0.233733113544972,0.135985370111013,0.265617072664744,-0.134669489221767,-0.108564761510972,-0.33316378972013,0.138688707000636,-0.112611508178738,-0.0756842566131513
critical,0.108626638662155,0.0391648373147064,-0.0391071288117869,0.568351809086599,-0.0745016772690854,0.189687849096424,-0.109107542853151,-0.146329527236233,0.202037468721199,-0.178300037853641,0.0359331611512139,0.101970924658771,-0.106491424054133,0.163872912123764,-0.485366981888345,-0.32047455287967,-0.128978504025101,0.364525376774895,-0.159410121231322,-0.246126764951703,-0.258880344096915,0.350463738230175,-0.0181397060843655,0.155524415368075,0.345962475002453,0.430159180762016,-0.278712832933586,-0.276673799163763,0.475825842738987,0.161083667815988,-0.165334860864392,0.102528773520327,-0.320916984735386,-0.409826551566709,-0.241740918729821,0.290908563217242,0.0897944305427551,-0.403247782233885
critical,0.0065904132451122,0.0168879339406001,-0.384056331858915,0.0934191077494658,0.157016595564799,-0.234453951194867,-0.211057984174719,-0.232806347883589,-0.28347014970539,-0.24549289338043,0.157016595564799,0.48653725782041,0.138151537650665,0.0600551406960852,-0.102316165630367,-0.0337758678812002,-0.0243021488413513,0.61867504338491,-0.50194234878086,0.198453818843442,-0.329850182917867,0.325813554805236,-0.168055537750362,-0.153227107948859,0.0612084630139798,0.205291372585246,-0.350527604474407,-0.036412033179245,0.0393777191395455,0.259332761195166,0.235442513181634,-0.0520642646363866,-0.232476827221334,-0.0645036696365359,-0.0386362976494704,0.296156695202231,-0.14754287652495,-0.0185355372518781
critical,-0.450937141213442,0.495860261208223,-0.531045299811731,-0.267548455158795,0.399972145902906,0.582721103982944,-0.599496193094919,-0.559193330694537,-0.195685679344358,0.55755847031498,0.3949254029921,0.592956751576691,0.131570720111299,0.331876657050057,-0.211181312507115,-0.558411440947793,0.328322612746672,0.438924471468002,-0.152042015298794,-0.294559191864518,-0.350926334516198,0.528770711457565,0.174077089979779,-0.658280085872901,0.248498777692653,0.537371498671756,-0.192131635040973,-0.0223904791113232,0.0506806717662648,0.269609800854758,0.043927987589834,0.505953747029836,-0.57326734613594,0.424779375140531,-0.349149312364506,0.306856185154229,-0.275011948195903,-0.194548385167275
critical,-0.0839330943363862,0.219680152813047,0.0913940833418554,-0.0181219129256405,-0.0434383672113754,-0.248151869618519,0.186643307820532,0.255301716391699,0.0385620302161946,-0.224444831012767,0.175562911665082,-0.0517365808112924,-0.060267332757277,-0.148854056776542,0.136405815410749,-0.0326515705518906,-0.079344209667074,-0.0826190091244548,0.0350057924513432,0.0945047400424782,-0.0110666593385189,-0.0117743384259599,-0.0359011488583142,0.0490779297443678,0.135629574294375,-0.209389856646626,0.0878170517200336,-0.0798906642391568,-0.0811631395451974,0.0824887090911546,0.230458072692608,-0.20808553589261,-0.0813143887791168,-0.197307516149275,-0.300403336953292,-0.131384642655143,-0.189799813089459,-0.107091170679728
critical,-0.109847038194011,-0.176894364254576,0.219546344659238,-0.0406909397570816,-0.112484637865007,-0.0030513792476354,0.106666883943852,-0.076528957591617,-0.185628185618684,-0.0343005619668323,-0.062604261633363,0.36653810743929,0.319696036850964,0.0898646876753809,-0.0879271795155713,-0.166806117483206,-0.133882859731191,-0.140101973304885,-0.138263824537886,-0.14706301392358,0.0230088899180632,0.0058203686420192,0.0574977117870632,0.33775264545367,0.150259510179137,0.0712210742388322,0.0511844682622854,-0.0434886910809632,0.0296620471550883,0.035353640794583,0.0365433387874486,0.0990586999114547,0.100653679638154,0.163788729606795,0.0241907437483384,-0.119248920738729,0.137498365005114,-0.0294116876324138
critical,-0.0313453007023747,-0.0800655246405227,0.0638058836394782,-0.0510094874725911,0.276531295147729,-0.398449253123071,0.356420722593295,-0.290149478224416,0.181204013610919,-0.283751280140973,-0.342098150736779,0.31286601637389,0.63424339717071,-0.482330216987665,-0.131368507438042,-0.476401611424108,0.295138898748203,0.401560303567314,0.14580847742453,-0.225345710480181,-0.0349259436665037,0.332236707819178,0.107008395468968,0.137884103651457,-0.32302095461642,-0.175334107112347,-0.131720701827957,0.0515964781224483,-0.318970719132405,0.319675107912234,0.248942734604441,-0.223878233855538,-0.0979100403961818,0.0042263326789718,-0.498002867338853,0.289738584769516,0.210553546103779,-0.313863900478647
critical,0.112680068010797,-0.118793652989143,-0.0632907264675291,-0.0018416364643252,0.0004212540886139,0.220089059220475,-0.164505122297204,0.022655908996611,-0.0691828830146811,0.0054655017650942,-0.0456034554391856,0.148848512003718,0.167032646828888,0.026398589553143,0.240627896387129,-0.0027597543497659,-0.154648856762326,0.241999672521846,0.226289055293922,0.250246531410481,0.0326687946413588,0.0451443964964652,-0.127126922972879,0.171466616146223,0.116239124990241,-0.0253292522512767,0.0405106015217114,-0.0993403552046873,-0.17788263995742,-0.178509120396897,-0.0077337930114772,-0.0842346156424654,-0.0213651432635502,-0.220499511922201,-0.0807997746122283,-0.333336200042868,0.0007128915345775,-0.0329874355545412
critical,-0.121133620749588,-0.184368238722617,-0.0380060572625507,0.0363972118937679,-0.0740379757634066,0.0734434024749434,0.248683192474684,-0.0399102462256029,-0.189855411816147,-0.265218547653841,-0.10306714220014,-0.104889723064776,0.0419349042863175,0.137719495227764,-0.0958273380406174,0.161160449972929,-0.10080931814395,-0.0642333456536504,0.107454549015009,-0.243553540574217,-0.059752672440591,0.0418843849872977,0.0074535396553754,-0.231483314208421,-0.144625094793772,-0.320622674278809,-0.070964070723051,-0.0400035126237932,-0.199189823835027,0.135465557271499,-0.0144057724204781,0.0720871536012593,0.085428134642398,-0.0820472277079993,0.265731512843887,-0.167755161544968,0.167817339143762,-0.226917146797021
