group,AR,ATF3,BARX2,BCL11A,DUX4,E2F1,E2F6,EHF,ELK1,ELK3,ELK4,ESR2,ETV5,FOS,FOSL2,FOXA2,FOXG1,FOXH1,GATA3,GTF2I,HEY1,HOXA6,IRF2,IRF4,JUNB,KLF4,MEIS1,NFIC,NR2C2,PBX3,RARG,RUNX3,SIX5,SOX17,STAT4,TBP,TBX21,TCF4,TFDP1,THAP1,USF2,VDR,YY1,ZBTB7A,ZFP42,ZNF384
critical,-0.043058488181803,0.0436450447530978,0.017384079226088,-0.110512140107137,0.0050235846274944,-0.0489445727615391,0.080517094598211,0.228591143002828,-0.138064025373986,0.0561070723649371,0.0319754699275674,0.0876123772241989,-0.107178531801159,0.0406008232235492,-0.0332267670280919,-0.0870399715955168,-0.0760195712623422,-0.135641383998699,0.0663392651945865,0.0400078987280787,0.114343154045949,-0.0292758238506371,-0.0782586041572304,0.0752830146993532,0.0172415084792654,0.0836614340467441,-0.0822311275221694,-0.0131405653101164,0.0820503492302927,-0.0217248808725215,-0.0578564826454273,0.0737366704453547,-0.0128533011750794,-0.0469931577752532,-0.0003180424352195,0.0255091967007122,-0.0342470499904647,-0.0992922114831234,-0.0093180419368715,-0.0111166267429407,-0.0362260593148452,0.009048112706535,0.0373248800087183,-0.0693127320110718,0.0592935108677429,-0.0519541244816866
critical,-0.154280188877656,-0.180509966422701,-0.0613053427534412,-0.150660738877416,0.0971736489387204,0.0565335115387225,-0.0833520068957664,0.221192367935842,0.149090581465393,0.153972420997631,-0.0539788131313218,0.106075261718423,-0.13544644869764,0.113925501473476,-0.0128416011114217,-0.203705788760805,-0.112590502803215,-0.0609609662459166,-0.197005801811655,0.0583827945325111,-0.136766548507872,0.166017085126691,-0.066090126854634,0.0278511383862291,0.0614739127126251,0.138635352048882,-0.0371295402954789,0.0413632490106239,-0.0347110600369136,-0.0659253272192125,-0.0921875173862802,0.0510882518506985,0.0283384831383574,-0.0627390387699345,-0.0736532746986815,-0.0739530762494667,0.0919676223745886,-0.0102259085954129,-0.155317453594034,-0.217346820133205,0.006098985179087,-0.206336927441905,0.282177902097888,0.0195884738609074,0.194160484416181,-0.083244066175149
critical,-0.385385073268958,-0.264079126511635,-0.172755675414387,0.462007818760079,-0.338954964040114,-0.378059389145284,0.295284092283643,0.248917938890252,0.137629303274355,0.261906455415838,0.449666169827354,0.271949348891446,0.219578656203868,0.279510755951502,0.45124679261782,-0.461737376941595,-0.358251353250889,-0.370258604529678,-0.54360815555898,0.497395496170674,-0.460679364692254,0.244366110715626,-0.326196688522156,0.288307424290581,0.424900643030608,0.18168391004354,0.287607564719773,0.248811954934359,0.250145890930937,-0.509581823788729,0.358238562083799,0.136505507879978,0.509590960336651,-0.067798667508277,-0.515414595981986,-0.11537815446568,0.397724894892099,0.318752229275499,0.180068568370971,-0.397215075518064,-0.247704605326241,-0.374200111303129,0.522676324270208,0.27304208002289,0.520596845963213,0.118574118928715
critical,-0.238844507650695,-0.0286659644607384,0.0374121659830336,-0.100446464178958,-0.10468471161267,-0.28107286389931,-0.12109828803777,0.165638415613863,-0.0213453552570552,-0.0160090164427914,0.162825760498764,0.12350638317056,-0.0029089789204109,-0.0836668572936739,-0.0168951954516583,-0.111889732249979,0.0644598905145367,-0.0865180419308979,-0.133042439896411,0.0742656538952597,0.0773865451873562,0.0534597119479496,0.0208830009915594,-0.0461198379832041,0.232853166960312,-0.160417665365973,0.0177813744605252,0.0004623542654957,-0.189199218393086,-0.285156993244522,0.0042575121947736,-0.0899471693999916,-0.0260459569562623,-0.0399743792043227,0.131848024710547,-0.155755593188891,-0.0990208718603463,-0.0053941330974507,-0.273386224235442,-0.112178703665914,-0.186116856623114,-0.0500113197177936,0.086171276231776,0.0546926566559383,-0.0025236836991644,0.126068596391849
critical,-0.110916079740283,0.184042167710646,-0.265102518022313,-0.138563303156371,-0.170545742078532,0.104372358221682,-0.098564805373924,0.137336355371633,0.0674821281605704,-0.367757149345363,-0.140362826573986,0.0236391939859453,-0.102818224361014,-0.0397531082254996,0.0227394322771376,-0.0898125778427955,-0.216269996189755,-0.165883340496529,0.11148865537316,0.187395824988929,0.124330708853414,-0.0664187734137977,0.0167682863914145,-0.121222441132079,0.190913075305177,-0.0547218711992989,0.115414888284321,-0.231320555682537,0.0108789370246738,-0.136109407586896,-0.0511228243640685,-0.240481765808578,0.200646861064096,-0.0754163905018738,0.0451516784783453,-0.166864898724319,0.0938206072729384,0.288005543337416,-0.152468711383398,-0.143716483852269,-0.123267354106642,-0.0768887278435589,0.0139054082270266,0.0461332367061354,0.241626917074333,0.0274018338591407
critical,-0.573975435242445,-0.549001473165147,-0.519770585733764,0.545737830393682,-0.499763036569565,-0.583553517289136,-0.0102875696057051,0.528639180221441,0.548504831873837,0.516435994206397,0.517642123056721,-0.507141707183312,0.419165249865558,0.522750433481623,0.460315528288378,-0.541835648819104,-0.674367924842946,-0.571988870077205,-0.412496066810825,-0.357510780987228,0.5617013004715,0.568441432282134,-0.542332290110414,0.636694135459295,0.496144650018593,-0.32650617465831,-0.518777303151144,-0.508134989765932,-0.524382254867356,-0.219373553247174,0.16850329526586,-0.524453203623257,0.367514555569328,-0.524736998646863,0.0891116374121768,0.605689529130377,0.0792497603418802,0.540061929921568,0.5316190279693,-0.457264731784618,0.544460752787456,-0.713105945565119,0.643647113537634,-0.0495931803750888,-0.363896169018356,0.642795728466817
critical,-0.0629253262160892,-0.186037500739446,0.0131704752952828,0.0162206095577429,0.21334014264843,-0.21506677242494,-0.0263480684081187,0.0942191155050338,0.12212550996015,-0.221415976379307,-0.0391046365243538,-0.218162757387719,-0.204385585005916,0.203257593573812,-0.226345225545484,-0.156823675003804,0.0530715767853366,0.0254793293665181,-0.0483836692339221,-0.224125484881384,-0.260775824853406,0.118958269333935,0.22846513964863,0.133934766299182,-0.206565131586758,0.218537488895973,-0.0872234188901142,0.0085100427410172,-0.1708458087925,0.207649718722399,-0.137071410272649,0.192172904494403,0.0244305305732555,-0.176740822926955,-0.0227583969333138,-0.0080222342400652,0.0790734292342165,-0.235604498839295,-0.124562161409558,-0.270657359232928,-0.158071130645912,-0.208770835870365,0.0047990252070878,-0.0022005900818812,0.102134239321081,-0.159020999523978
critical,0.216284522867333,-0.166915463685205,-0.253317027413316,-0.159319320225371,-0.0906610163365594,-0.217029127651497,-0.0603051564415701,0.0320114798226183,0.050519574725056,0.189023243065688,0.0339092105082884,-0.0341715515453033,0.161800466053059,0.164893740967115,-0.0711120409514381,-0.0874483175175932,0.194483460619678,0.0134674924897432,-0.106125433137909,0.0088850080073583,-0.0900886952184946,0.189449384103427,-0.0735044345874995,0.181528251000723,0.0111038127980317,0.275420891255933,-0.0698329652485793,0.0645685245878845,0.0533426775263658,0.0988072928665524,-0.0903549517933753,-0.0101817036306136,-0.012820123562582,-0.200832505269225,0.0367897411982979,-0.113051367033031,0.136357301000478,0.163520692355475,-0.0441248488004064,-0.0978727844958923,0.179835433463368,-0.029358702918475,0.116637347128546,0.0769266146822911,0.0365071698823092,0.103513769381357
critical,0.0022113416109812,-0.218922819487147,0.178071192884282,-0.117783037384898,0.131400246252519,-0.216245932273854,-0.123253198212062,0.0686097831407087,0.126977563030557,-0.0236264393173263,0.244760600415454,-0.178653124887172,-0.195936505372999,0.142282374706559,0.239465019189157,-0.166257973225619,0.018447244491607,0.263557004108795,0.0756511603756754,-0.0238592121184822,-0.030900589353449,-0.117026525781141,-0.128897938640093,-0.0587751322918709,-0.0450415370236714,-0.058367779889848,-0.0051791948257193,-0.204316326214613,0.165094109219839,0.0220552229095238,0.0986374744898229,-0.0501043454488127,0.116095434576517,-0.248019419631637,0.215256647868941,-0.231667130350434,0.44832041502631,-0.238475734784244,-0.298938469884496,-0.132913269460033,0.217118830278188,0.359750364186481,-0.0275253837366881,-0.151884252754241,0.163755665613193,-0.165908814023885
critical,-0.0134040019173771,-0.0995917880126656,0.304173526061682,0.0658263920876243,0.25714929791512,0.109097714763537,-0.107038455744542,0.14535250213974,0.0997369577085217,-0.196753327783593,-0.0362440340653986,0.211592896693324,-0.156777894869153,-0.0189903468801347,0.0649930105003024,-0.0495028662869196,0.0524922866904743,0.107667524426585,0.134136798971008,0.180505075158517,-0.0202216009672103,0.172735808102516,-0.102624221659437,-0.0530514588522902,-0.231502651647214,0.0460080402755698,-0.0456316743974245,-0.171988453001628,-0.0660629649253157,-0.0592453658754825,-0.289624296543663,-0.0194366092785071,-0.0467715253426647,-0.0177698461038633,0.175881151512731,-0.0549332882430171,0.0503738844620561,-0.0106887909393284,-0.103312433550903,-0.0463951594645194,0.0563365953029591,-0.0989412127090144,-0.131765693938692,-0.299313029578205,-0.0658371453984285,-0.0754667352235478
