group,AR,ASCL1,BARX2,CEBPA,CTCF,ELF1,ELK3,ESR2,FOXG1,FOXH1,FOXP1,FOXP3,GATA2,GLI2,GMEB2,HIF1A,HSF1,IRF2,IRF4,KLF4,MAF,MITF,MYB,MYBL2,NANOG,NFAT5,NR2F2,NR5A2,PPARG,PRDM1,RBPJ,REST,SMAD3,SREBF1,STAT1,TBP,TCF3,TFAP2C,TFDP1,THAP1,TP63,YY1,ZNF384,ZNF76
critical,0.0309612630999327,0.0348086635907636,0.0393184793813172,-0.0054313152984129,-0.0159172234520563,0.0876072242986775,-0.0418907654315615,0.0948556301919956,-0.107098759481637,0.0562566346589502,-0.0296731944489392,0.0899403826270875,0.0304606003733981,-0.0286060476024516,0.0257487689232568,-0.11655253216827,0.0330416392685119,0.020468002556599,0.0360088536792674,-0.0067838048876458,0.0439683406897825,-0.0152562086075127,0.0346759704625422,0.0626560145999282,-0.157808891403692,-0.115821144450976,0.12293300596433,-0.0233301828289207,-0.0291427720498484,-0.0026794208714468,-0.0775242971228254,-0.150065074490761,0.0513949545046433,-0.0037973342181774,-0.0289456579833876,-0.0670996588832685,0.0947089325119831,0.0658276954668349,0.0379064704469718,0.0993164300512801,0.0959717929697524,-0.0389214503380373,-0.0225441773596409,-0.0178029363507382
critical,0.0225655632619615,0.0003390453143669,-0.0343619687505937,0.0508307954550952,0.0683742387125362,-0.129600959206292,0.0297170539626784,-0.002875113896091,-0.0548578087345264,0.0434027357468306,-0.0295768133124965,0.0160741064539036,0.033301496640913,-0.034552888640026,-0.0149096877335515,0.0262623790277024,-0.0360658625557444,-0.0101208607591191,0.0023588718117087,-0.0102350997093531,0.009681540370416,0.0795261391015338,-0.0392344586021733,-0.0506664791568134,-0.045397643948389,-0.0298708371649166,0.0823402814188118,0.0773407323343849,-0.0118059153696316,-0.0134980121072134,0.0051526702063423,0.0808835241414066,-0.0593783728000056,-0.073778860576244,-0.0248313225046439,-0.099827146903218,-0.0054661953337233,-0.0283009243414418,-0.0431346534052382,-0.134200551586659,-0.105649059937618,0.06076988507106,-0.0124422347489122,-0.0831899110402576
critical,-0.124814392813903,0.0433648189474656,-0.17763319637379,0.231323837131364,0.0482979644243793,-0.0722008342609719,0.0675728318032486,0.259135443737588,-0.293852727480493,-0.265120242834212,0.104179096141143,-0.0976312355210123,0.0821434109695971,0.260087199345063,0.0432031658003944,-0.17983095264296,-0.188747304316807,-0.15665461380444,0.0521195174742419,0.139510298577419,0.133489172930891,-0.195778308050656,-0.171606621744777,0.159059431408061,-0.117579960400594,0.0994457466886989,-0.0306196489137748,-0.170066376028863,0.0814768187788653,0.148186895021903,0.172859887716452,0.170767478442003,-0.101416462020971,-0.224556200884317,-0.24217457758758,-0.0503286185639926,0.117912348332212,-0.217319952143512,0.0868694951120601,-0.23637322756797,-0.180319544739164,0.231472775985969,-0.0259698505261094,-0.0511459659368244
critical,-0.217452988723042,0.0394656725007103,-0.0268901700767551,0.0415679601399733,-0.164647345565917,-0.0129195131285618,0.0224753660343028,0.156295530126299,-0.0742298653717959,-0.122238470370239,-0.0585582666063807,-0.0819701062254461,0.0211566583333105,-0.0140471037714392,-0.10188450368101,-0.237195380826303,-0.162583281338277,0.159812083995612,-0.0447787267163022,0.0035165538693126,0.0194748282219001,0.0440333701896544,-0.25521771940653,-0.0086002676151668,0.0544110264452891,0.138234968134449,-0.163099297395187,-0.170973320189518,-0.0295466971845511,-0.068878587744581,0.213076408092212,0.0710764339129014,0.184427961080801,0.135119760087177,0.102744530442527,-0.11606538939313,-0.0828301329869628,-0.255198607700719,-0.203138321070242,-0.163844653921835,0.0323370062330275,0.0151746944143167,0.14727480498328,0.0617499214768982
critical,-0.067744494862016,0.147104652512124,0.15189712876735,-0.0833403497942787,0.0045487910219099,-0.0491431887188486,-0.461621060312754,0.230526230717508,-0.130371599824383,0.0289985427646759,-0.013971286710152,0.0670134391620662,0.211600010929918,-0.0601902526292013,-0.0734304836394035,0.263504965626355,-0.23848661500585,-0.0601902526292013,0.131183883935439,0.0778980462502079,0.0547479490851305,-0.107465187892623,-0.123304728058202,-0.144911485412274,-0.112826263025588,0.415808236449233,-0.406060827116569,0.117456282458603,-0.184632178442881,-0.0135651446546243,0.136382502246193,-0.0644141300066891,0.105353249203879,-0.264885848615149,-0.0573472582405076,-0.440501673425315,-0.43367848689245,-0.141499892145842,-0.0573472582405076,0.023393782398394,-0.116319084703126,0.086264572594078,-0.163431563144336,-0.0109658354992472
critical,-0.186507104934513,-0.0604028692117457,-0.253621404058675,-0.502438837232673,-0.314377506423706,0.181349900896551,0.297563608327337,-0.256376622654298,-0.417592233813601,-0.437161350505593,0.418298700120171,-0.448323518149401,0.12603358909211,0.284423335025132,-0.350548581320096,-0.195973753442553,0.0523491533168463,-0.179230501976841,0.444014073679323,-0.269516895956503,0.159590738654191,0.15252607558849,-0.0862595360322122,0.138749982610373,-0.138891275871687,0.162911130295071,-0.270011422371102,-0.33083817136679,-0.0109502277518369,-0.300248180292303,0.403816140835483,0.0027552185956234,-0.261745766584231,-0.154292241354915,0.143271366972421,0.230873188987117,-0.114306248403046,-0.423102671004848,0.279054191095199,-0.286048207530244,-0.130908206607444,0.242035356630925,0.550902425863383,0.0070646630657012
critical,-0.0039346524866741,0.176024250493786,-0.0148718887627919,-0.0486410505857724,0.21739884830234,-0.121823657217464,-0.333310168296471,-0.301165257876077,-0.0259965691620813,0.200432186932072,0.202368063225722,0.29726958328187,0.0894209574353592,-0.46115993544967,-0.180817672189694,0.179081212036483,-0.0622539170762732,0.362385517369426,0.156488759876431,0.402056333014865,0.204303543022021,-0.128071089772338,-0.0652253343152698,-0.224041280330357,0.241290479105392,-0.0533456678886406,0.117987655474738,0.271712234061499,-0.0519367255620213,-0.0399580889907996,-0.212342758124529,0.207274585791296,0.0465334468834321,-0.394573238490024,0.108791538195717,-0.0556560469450977,0.266461529766734,-0.138035640947222,-0.184404838802576,-0.405035250662104,0.271934569951649,-0.0401639261855792,-0.301248962872616,-0.406487686545478
critical,0.133654524599953,0.0771389585428872,-0.283249669622961,0.11013431134078,-0.23484546112871,0.13791447885564,0.0953752462007003,-0.0189107209697197,0.179931025693853,0.177123048539472,0.118351373355365,-0.0312068075342016,-0.184570348687487,0.154094393405707,0.0675710844237813,0.250492962458512,0.266228658913718,-0.181200127608662,0.209980920700707,0.31303887021502,0.238205954803998,-0.155809010402516,-0.0964498000447669,0.207791606411287,0.148669096206274,-0.0990489622698839,-0.2053662404627,-0.292228063087717,-0.0335550027480611,0.297745446373969,0.106714804750699,-0.18385116931931,-0.130482094059716,0.193899577173149,0.0504631755762735,-0.206806544679762,-0.155759724891261,0.0916081470575604,0.134738157353988,0.138865170428001,-0.0261874673090505,0.219396398831065,0.166389182983051,-0.0420852871565413
critical,-0.0180686506424234,-0.076560115863089,0.429941225542793,0.134530370007531,0.176806379523457,-0.338787199545439,-0.217171281759897,-0.0575648677518233,-0.0897641297940907,0.0233386737464636,-0.171652181103022,-0.288403462177143,0.0596497120567183,-0.158100693121205,0.403938584073408,-0.068047001618101,0.424555377755148,0.100246263660368,-0.421370198956002,0.335428283720886,0.155552550081889,-0.0745910962417992,0.0546113383198887,0.475691975566878,-0.0531056174330201,0.372897568867193,0.106616621258659,-0.261416310897113,0.194064257380644,0.0362531259684521,-0.120168109240476,0.411293451482343,-0.328826276755385,0.203503969094474,0.206399586184606,-0.165745122239153,0.125669781711727,0.0009265974688422,0.0485884547724142,-0.457044201506428,0.171304707052207,-0.161807082996574,0.268539528938838,0.221456795053292
critical,0.0029425683723387,0.025511159917717,0.160340604012882,-0.150690475067662,0.0046995647325917,0.168297821571475,-0.045089119360537,0.0909472584045889,-0.102541298216472,0.0195352361270691,0.049377472179027,-0.0758018429709181,-0.0170679646424584,-0.176415251564133,0.0779380087584598,0.0286032598951837,0.153766553801722,0.127609203733274,-0.0061414766391824,-0.0650996523753341,-0.133622510425204,0.039406918365676,-0.019941107626702,-0.0909419179901201,-0.024047886353251,0.170086860418541,0.200030564345407,0.25315700748157,0.0596524296171027,0.0011108062095217,0.0061361362247136,0.0597966208077617,-0.0282027288100196,-0.033724717370815,-0.165018807087598,0.137366140967871,0.0684534326617746,-0.118776158201789,-0.425695118141315,-0.237461529357607,-0.0970353308990828,-0.136324760146444,0.0369343064665964,0.0053671165411985
