group,AHR,ARNTL,ATF2,BARX2,BCL11A,CEBPD,E2F3,E2F4,ELF1,ETV5,FOXK1,FOXP3,GATA3,GLI2,GMEB1,HNF1B,JUNB,JUND,KLF3,LHX2,MEF2A,MEF2C,MXI1,MYBL2,NR3C1,PAX5,PGR,POU2F2,RFX5,RUNX1,RUNX2,RXRG,SETDB1,SOX17,SP4,SPIB,USF2,VEZF1,ZBTB7B
critical,-0.132490075418785,0.197371860371277,-0.0590178345650384,-0.108596335933436,-0.169101897208231,0.0166121885587628,0.117261125575551,-0.145791958093313,-0.121220449168897,-0.225281375017323,0.105501668023865,0.184264928451079,-0.0109803557960702,0.0120091067191022,0.0495157384456904,-0.0375101380351193,-0.0154284587986551,0.11806196644406,0.123272340921312,0.320986066374373,-0.139215175181483,-0.11017172035647,0.230856756212665,-0.0118323887691335,-0.179262828700577,0.026071157083178,0.25914460154922,0.0595055620817179,0.11123062553287,0.144044764552254,-0.133221491378378,-0.0460658814819168,-0.15067063578352,-0.166010034345485,0.182546136009122,-0.20289675072377,0.0320518675447174,0.229838173584373,0.180490737948177
critical,0.0779470856515842,0.145987267783498,-0.0270781215243642,-0.222912779988123,-0.283142597834717,-0.21377913028465,0.157222403808232,-0.254050348304286,0.110708444750533,-0.10235951162561,0.0099919692823952,-0.234962194452213,-0.103194724688841,-0.248326749740154,-0.0011308316712809,0.144866028634396,0.161303629848502,0.191174261273025,0.248113120048092,0.115652997786962,-0.170221357307443,-0.193956273696082,-0.0124535070021953,-0.194151321647066,-0.1260801900568,-0.202970771001413,0.341456686440495,-0.0258475034902846,0.274709865883961,-0.20033855878321,-0.221208870529523,0.149056392238331,-0.0734586298961448,-0.120699388417349,0.277723064124578,-0.299919074502172,-0.177967107811289,0.265922331273219,0.208407921167378
critical,0.149919111294341,0.336983485510198,0.0979477838152474,-0.228784526655201,0.294112783856661,-0.327161945936508,0.208513378712098,0.111949166736703,-0.0849676953703147,0.209596569823561,0.156500179979956,-0.169008761705781,-0.269528896849596,0.298015912836456,0.117823885588287,0.0063262001887996,-0.0707423922695147,-0.130225058447598,0.189238038395836,-0.170081029881667,0.208446020609368,-0.173936826140624,0.0086109142138193,0.165344116819434,-0.191207807778363,-0.141284530720103,-0.155939469286963,-0.273235412988991,-0.399156834818942,-0.314251036083568,-0.0267502692299917,0.142842869529201,-0.0777858652279221,-0.0148133211327374,0.0174348256714054,-0.155098403247474,-0.192991887256067,0.252665704806762,-0.0191023938362803
critical,0.0644814074419441,0.0777800989024817,-0.0114016158775503,0.0571997031840128,-0.039474502029838,0.10991540953551,-0.0695402756632437,0.12806218304146,-0.0404326210111447,0.207202810897397,0.0231673169679971,0.141916583511155,0.0562990713415844,-0.127334012615667,0.0641364846086736,-0.0610513414888659,0.0924009945572227,0.122869178162777,0.197449159667694,-0.122006871079601,0.0237421883567812,-0.138486517558077,-0.0557625247120527,-0.104894866073463,0.042463833251515,-0.183997169170148,-0.022726582236596,-0.131319787577903,0.17129251147802,0.0607064186555955,-0.151727721879736,-0.187925456993505,0.0331892415124657,0.133772572170048,0.211169423480007,0.0828964542626597,0.0160580741267011,0.270515313182147,0.151804371398241
critical,-0.151573143543369,0.119302732337361,0.122725351707695,0.0199652796602824,-0.0998263983014121,-0.220595967511773,0.269083075258174,0.0568806742974576,0.116613531403527,-0.300131122403347,0.100641307675301,-0.0585919839826247,-0.0880917033174093,-0.254007251841226,-0.318303601441074,-0.0389526680718979,-0.167300894459428,0.291085628353179,0.355707941702583,0.17536849726093,-0.122806842645084,0.181806281314653,-0.325637785806076,-0.51111115930323,0.0420493236926764,-0.116287567653971,-0.0589179477321803,-0.17756875257043,0.246591576538835,-0.107812510165525,-0.34169150047169,0.234449426867888,0.117346949840027,0.0403380140075094,-0.0215136074706717,-0.0905364314390766,0.268512638696451,0.215950984080606,0.470528672483554
critical,0.104481820430966,-0.110781875998958,0.233951501710259,-0.0238552665889129,0.370924619958171,-0.222767133398543,-0.12982361698536,-0.0050966741673641,0.0656904670460273,0.162951999073227,-0.373260595618213,-0.152758650738499,-0.0399239476443528,0.387134875296038,-0.130956211244774,0.211370403663187,0.122532541440381,0.0860063765742707,-0.201318629610885,-0.0183338695742684,0.495863924199807,0.10540205326674,-0.04466668610565,0.136265246835779,0.0223687366234317,-0.380056161174699,0.0095562640638078,0.115170678754188,0.287749729032436,-0.20330066956486,-0.05677128725314,0.214272676452936,-0.135345014000005,-0.140866411014649,-0.0676017198587889,0.228854827542895,0.268991136610888,0.203442243847287,-0.0802018309947725
critical,-0.0659964867957753,-0.0950102660700544,0.204333878623866,-0.0361542940071042,0.0553298606710331,-0.0619701905784962,-0.0139976094377478,-0.204671848806392,-0.0550813531838812,-0.182648971712896,0.123006523154608,0.243041183927087,-0.0051790948382333,-0.218215573124829,0.0284308690676386,0.137890972978171,-0.160008978737749,0.163395230115898,0.106260630759728,0.191652243345525,0.189018141295156,0.230893210193821,-0.173598251717387,-0.189900431232763,0.125613521321711,-0.0913748666076765,0.192986165267892,0.148207965635657,0.143037397365427,-0.137394112630748,-0.0415202112517896,0.170705215910183,0.113278360704345,-0.163417043550881,0.0884978788617542,-0.169556658483676,-0.112838403049092,-0.0274903179302665,0.0419053315882117
critical,-0.156537622876093,0.0630460488161991,0.107867544515746,-0.171066964744972,-0.0739562152649513,-0.182146749578471,0.0224130224258141,0.205177806808476,0.012761671345851,0.171265177799944,-0.0547607431183707,-0.0965375563177743,-0.0835854704633764,0.0166791411667397,-0.155489368260782,-0.0758246170126379,0.0468445686179984,0.135055226990344,-0.013250380255159,-0.0243938532177962,-0.0145410396885174,0.124933363609398,0.0384559321800371,0.122597698955073,-0.151194318817143,-0.127405502826163,0.0250469814809006,0.030522860829077,0.147345086277475,-0.0033403773854292,-0.059257255011325,-0.180907430575745,0.109855523975284,-0.218363199176759,-0.065456449540432,-0.0592520559803749,0.204750836391701,-0.0085420078509887,0.0903546087603864
critical,-0.184166438767185,-0.494641718281775,-0.287076130214841,0.499822126957591,-0.435387156124698,0.0984277648404898,0.0101279899954141,0.172874311990689,-0.184224645606239,0.216354820764104,0.0405119599816563,-0.367517981787612,0.0731077898519546,-0.190685604741245,-0.0286377648146191,-0.188881192730567,-0.300172669002014,-0.0171128106819066,0.0434223019343615,-0.194236221923545,0.0327122435484064,-0.0224678398748841,-0.0377762385461135,0.237076455467365,0.218857714843431,-0.147379716484991,-0.133293661433898,-0.123864153507133,0.0204888073470446,-0.300929357909717,-0.0997083152996801,-0.267751459648878,0.108846789031174,-0.279043586425374,-0.203840350367472,-0.101745554666574,0.240510658971557,-0.13643683074282,-0.262280016777792
critical,0.16437888165732,-0.0565790087309216,-0.0556048006335679,0.133220280917235,-0.060941534002038,0.0499736637191943,-0.0944981854433008,-0.206698053183021,0.284854165432802,-0.0915541499842651,0.285962193323749,0.170695175914887,0.0944232463588889,-0.150193983536512,0.0455308465719223,0.0076651977769801,-0.074628622490682,0.0674826455128409,0.157778889437336,0.263689226878208,-0.0203352558343208,0.0067873399310131,0.0428276867413532,-0.0413021410943984,0.0820529446391955,-0.0053206749932389,0.142320026881527,0.160171587346771,-0.101253408623852,-0.144300559826697,0.126218829316474,-0.168045544001755,-0.117986235614662,-0.0457181942829518,0.0220588547757926,-0.163377909601248,0.254000673822109,-0.311270192687968,-0.0676325236816645
