group,AR,ATF2,BATF,BCL11A,DUX4,E2F6,ELF1,ELK3,ETV6,FOSL2,FOXA1,FOXA2,FOXG1,GATA1,HEY1,HIF1A,HOXA4,HOXA6,HSF2,JUNB,KLF9,MAFK,MITF,NR2C2,OTX2,PPARG,PRDM1,RARA,RBPJ,RUNX3,SREBF1,STAT5B,TAL1,TCF4,TFAP2C,USF1,USF2,ZNF384
critical,-0.0574248125166723,-0.0178383871319692,-0.0677691946948716,0.093628002963553,-0.0905757911183353,0.118538832667575,0.0685536299586443,0.045300778620069,0.0732788504070267,0.0759825038823016,0.0809031174210216,-0.097354428329276,-0.138127526768117,-0.122385142072241,0.121859799477707,0.07230582144617,-0.0038302055785396,0.0521552827452067,0.220479630677741,0.113358052871208,-0.0480366397475974,-0.0437111520499604,-0.0287728850720121,0.0341830549249843,0.0694182264902477,-0.0234482444289128,0.10106188696645,0.0047194946435374,-0.040405573340349,-0.0018107857822489,0.0019890014580513,0.102727738313558,0.0784174023926617,-0.0634680416678261,-0.0621486015138435,-0.0937922619900455,0.064870505992062,0.0040642478515813
critical,-0.162775247904084,0.0157572520603993,-0.198514680139052,0.0260709474756158,-0.102582146937767,0.116165464298367,-0.174317739926552,0.107986078897972,-0.075609013788623,0.117066479102511,-0.0932334943946451,-0.0611741662615742,-0.0066492439882557,0.0391901075621021,-0.0400272791724085,-0.0356301100092282,0.0885986387463008,0.136728518937327,-0.152889412812044,0.0116349290791819,-0.0611285639802619,-0.057934432297862,0.0553800266726274,-0.0767086450152927,0.0031503781422219,0.0580236648699432,-0.0552655895964154,-0.0013892673377069,0.0331787408898774,0.0958824939412503,0.0152231507467058,0.164090503971715,0.0496841168626153,-0.0880499323776465,-0.008542046786236,0.0933351751570305,-0.115767122208634,0.0429951249399726
critical,-0.0866537705310028,0.186857220798337,-0.226764872875985,0.137538378344413,-0.0395000735800668,0.153686601533649,0.0384857379526022,0.171555506796385,0.402718907802376,0.247136420768665,-0.204132278657357,-0.0171164526518162,-0.229374481808462,0.224444810658984,-0.139476681516168,-0.124342793954396,-0.219007971695774,-0.0667525055201474,0.26878234305876,0.13589515462792,-0.352193928075066,0.220656728152053,-0.249793980112622,0.132933294595724,0.0411635840091087,0.0192889751411858,-0.0271712850898835,0.218679695801795,0.106095818139606,0.0993200561481425,-0.199680267376085,0.0719219287270261,-0.0204268752905416,0.242110848796227,-0.231006640045383,0.135802942298151,-0.0383843043898557,0.178015902620037
critical,-0.0908886354256603,-0.0132073769449154,-0.0202799663739973,-0.0231129096536019,-0.0404231699689792,0.20199862460574,-0.124004765487246,-0.053024883178255,-0.0745357145633908,0.128146723937426,-0.130295853321954,-0.0452684798540961,-0.103040985218171,0.0571863791682949,0.0006056637356396,-0.17824097613678,0.193890545564113,-0.184668826750503,0.0147899176735221,-0.0345228329314578,-0.0564244151137805,0.0889739565194448,-0.0070725894290819,-0.0525559822216308,-0.0067990638710511,-0.169175557642045,-0.0757861171143887,-0.0703351434936322,0.171969425841931,0.0388406292403725,0.0854962744244818,0.0481014231337007,0.0043568713886333,0.0025203426418551,-0.0957925579303553,-0.0452880173939554,-0.140103698331344,-0.0312991388546663
critical,-0.205805148734379,-0.0527262591281921,0.162209333854594,0.0159577133710909,0.0200705260955989,-0.220611274542607,-0.0094594692663683,-0.212961442875023,0.0458989900055089,0.0375911083020028,-0.168789834213807,-0.263302270623,-0.0390717208828257,0.0968156115349176,0.0590599907239344,-0.126263350642395,-0.0896593173942737,0.101668730549837,-0.111786249852127,-0.0434313023708041,0.157273958585185,-0.217403280617491,-0.172655878174844,0.121739256645436,0.229083668755094,-0.0520682090922709,0.0998590929510534,0.33535874955638,-0.0560987655622887,-0.0848061983793543,-0.306815829248294,0.132597082238137,-0.0500118027300169,0.371304732768579,0.202597154809262,-0.136134101181214,0.0546181529814658,-0.173149415701785
critical,-0.409556913512196,0.407468439713734,0.535153406771431,0.445853147802708,-0.545379726750107,-0.50058556458999,0.189402968619144,0.432026010930132,0.101831101759494,0.155555289816484,-0.180472942722272,-0.405379965915271,-0.461192627770723,-0.331131121563052,0.476244042387225,0.123652052136529,0.538682207327453,0.565256236004435,0.0920368798080861,0.252705329613908,-0.49266376742341,-0.461480693122235,0.254289689047224,-0.179896812019248,-0.407252390700099,0.417118628989386,-0.566408497410483,0.085267344047554,0.345534389138652,-0.309742269213285,0.124444231853187,-0.156491502208898,0.0280863717724207,0.35568869277945,-0.420287347856018,0.493599979815823,0.458095925241969,0.14957793377261
critical,0.0255783754603243,0.103843323469396,0.159175824293433,0.0966848277965061,0.155366141854049,0.0273066798270838,-0.0772255706808727,-0.158427264986067,0.16987485559668,-0.117040553323162,0.148905979400115,-0.0603033924895533,-0.0137511967020866,-0.0302586621174357,-0.167366253070705,0.0732921504428791,0.0183177010888263,-0.004219125960543,0.102707664523505,-0.149186135588343,-0.06817197069851,-0.0715889591203241,-0.0715343943050813,-0.148292750251943,0.0090966397041044,-0.0190535917622851,0.0170676208352777,0.125921534760159,-0.0992350238019448,0.175184336122922,-0.161061343043622,0.135896122005185,-0.0862754485513265,-0.167373910306951,-0.0634306615862174,0.0850451223977281,-0.124841483269293,-0.124389695119579
critical,-0.0231734486343612,0.134949591456698,-0.0625615840479737,-0.0691833231272368,-0.0352666964189596,-0.0145038510051866,0.106215596788745,-0.0598686995200224,0.0265410382497713,0.0134090216355077,0.0516278001380112,-0.107350657840081,0.142399707456634,0.0583708937980098,-0.0990668886333532,0.112287942575874,-0.111867818293654,0.208941589845579,-0.0607056504056384,-0.0243810586198324,0.0460896783204244,0.0176894087494935,-0.0111520902481334,0.141192757006928,-0.0411939443378179,-0.149597221258626,0.129527547933728,0.0783376795435885,0.0151172192665128,0.110787498710802,0.146705156929685,-0.112399404120136,0.191002876576966,0.167128341424551,0.10710399146402,-0.0941803881514548,0.0029580179054277,0.0202154307289335
critical,-0.202772652101436,0.183327884583205,0.293039187553044,0.0523284263487578,0.117798423405556,0.165964361294753,-0.238570052853655,-0.235240062086007,-0.126777505654036,-0.173635232884515,0.0447170188798476,0.0451332677258036,-0.196528919412096,0.223822950882641,-0.396685150196095,0.0357379366313675,0.149314407456512,0.260631241689324,0.117263246317898,-0.200453551388253,0.144259957184189,-0.249689843452766,0.0678485618908326,0.182554851012144,0.141940856471006,0.0469766554721803,0.0360352572356218,-0.30041273853855,-0.180770927386618,0.265091050753139,0.22168224253201,0.145389775480355,0.128680357521263,-0.204853896331217,-0.16299115525221,0.105846135114533,0.178451826673434,0.295001503541122
critical,-0.0554332244586461,0.163598524082357,-0.188543475088747,-0.118210537558878,-0.0060748739132762,0.108387683400893,0.0417756061429053,-0.214784760796275,0.179545068104707,0.18105836258846,0.0668778529916934,-0.0827864290520857,-0.060087011795781,0.0235347124193802,-0.0303255536152926,0.0031187968751195,0.144880318837074,0.131027436716978,0.277079338380184,0.0251890307618349,-0.190664256963829,-0.267522259955904,0.0417701821483399,0.119794343971982,0.0722530316060298,0.212474139111404,-0.281201574249907,-0.0382608576645097,0.162150317533388,-0.203193684409961,-0.0489732469312246,0.224130303432502,-0.156422579272299,-0.0562685196217216,0.0792282886171667,-0.0401701037515394,-0.137888789842241,0.0324626074740701
