group,ASCL2,ATF1,BCL11A,CEBPB,CEBPD,CLOCK,CTCF,DUX4,E2F1,E2F6,E2F8,EBF1,ELF1,ELK4,ETS2,ETV6,ETV7,FOXA2,FOXD2,FOXH1,GATA3,GMEB1,GRHL2,HINFP,HOXA1,HOXA4,HOXC6,HSF2,IRF4,JUN,KLF1,KMT2A,MEF2A,MEF2C,MITF,MXI1,MYBL2,MYC,NFAT5,NFIC,NFYA,NR2C2,NRF1,OTX2,PAX5,PBX3,PGR,POU2F2,PPARG,RARG,REST,RFX5,RUNX2,RXRA,SMAD3,SP1,SPI1,SPIB,SRF,STAT1,STAT2,STAT5A,STAT5B,TCF12,TCF4,TFAP2C,TFAP4,TFDP1,THAP1,VEZF1,ZKSCAN1
critical,0.0387907609120907,-0.0541141772296615,-0.0389555325991405,-0.0312508786283049,0.0863666573683944,-0.0615450297375484,-0.0239777862463166,-0.0065323209463793,-0.0310233534689532,-0.0271228220006219,-0.157185528462384,0.0669965185324928,0.0182251508999344,-0.0738892337220364,0.0107736142866519,0.0885626783209045,0.0899106509521946,-0.070962958675644,0.0679430792878851,0.109100242088457,0.0088051184934935,0.0455926763847281,0.022749360732652,0.0404163913649625,-0.0721472113540571,0.0348120505369252,0.0314777026315415,-0.0102379310147114,0.0099343304168707,0.0834351236511388,0.0452852194282544,0.0668959026299752,-0.0076506649499724,-0.0470738686778882,0.0053932928373906,0.066269069063071,-0.070976280641831,0.0482255175969488,-0.0127466675945585,0.0210301259384136,0.0783892536687828,-0.160824879277839,-0.0899811171417627,-0.0116784562531954,-0.0306380681837028,0.0518235002016122,0.0717798055497418,-0.0576511592523106,-0.127155362630478,0.119394616170434,-0.0367170917016665,0.0746510398410984,0.0335937917869295,-0.0544146226249841,0.145302334623578,-0.0795254771533111,-0.0314573691042034,0.0013984558715777,-0.109972830873705,0.0504075154271568,-0.0106603775740624,0.0288013897401842,-0.0279642093387483,0.0109320755686657,0.0719508876418275,-0.0495759442746418,0.0613764016918656,0.0678354518242165,0.0517456718728355,0.120542058152804,-0.0508769394462199
critical,0.0990473156434084,0.0283410814061374,0.11300864899213,0.0464458424172993,0.0740645913952492,0.0233558776702937,0.0122813403812422,0.052465681486018,-0.155595798093159,-0.0518696697614069,0.0388804146445057,0.0107652506380311,-0.224025786338046,0.0485571596591681,-0.0471657015174799,0.131005910722598,-0.100727791211474,-0.0594943367562216,-0.0378045772865387,-0.109078772089317,-0.0585664164780873,0.0834042399000809,-0.107786970968789,-0.075933341517213,0.007985229958175,0.0312146059496723,-0.0654029363896991,-0.00237620463891,-0.0432887297039875,0.0291257296350864,0.0545973282776028,0.0903987511787734,0.0557861544979379,0.0396382182158179,0.192131196161672,0.0288791207352676,0.0962171648276058,0.133517424501012,0.017499398900183,-0.0102901906854691,0.0833509728603206,-0.110340229697955,-0.003580232777727,-0.0512503725584861,-0.0317292994754194,-0.165812392189152,-0.010199823725604,0.096532423660887,-0.126992724893501,0.0286540478866315,0.0312224482092066,-0.0865909722244033,-0.0306048401083394,-0.0991333995230663,-0.0201769272804323,0.116465396344727,-0.0110794839450654,0.0037657323782512,-0.212313552698705,0.0725624970690532,0.0536432269176383,-0.002716196752261,0.0781481162598619,-0.0318179170081576,0.0348105232464681,-0.147537333495948,0.026687209195415,-0.0991826851079861,-0.0795599642763394,-0.0090902646516392,0.0313290426138005
critical,0.304450766590714,-0.341898278301835,0.248098192644039,-0.042990567067319,-0.357758486658295,0.295957610438433,-0.142956891819584,-0.084149848587965,-0.131768739325482,0.282165570336177,-0.355262107355865,-0.27787981550456,0.0095901053056118,0.102572034535093,-0.334981303241964,0.312934811869629,0.171331795832312,-0.143829713488098,0.0407802691885983,-0.200342638806024,-0.461124989350949,0.244780012563948,0.0740258461030744,0.158212138184506,-0.30452547575232,-0.283040214179364,0.110636979639148,0.296444131076206,0.177796871573203,-0.069153351026653,-0.0783116009346912,0.187385154704142,0.280700541898838,-0.374041439538961,-0.0303082313411061,-0.104585537549097,0.29888220078909,-0.189502521674524,0.205845606319409,0.229606764059325,-0.291724698672342,0.194837849117965,-0.215756414367523,0.0623621060192399,-0.20851327004113,-0.445073452653793,-0.264557896468016,-0.364440401185309,0.0750535526188193,0.239779965260395,0.35244866966028,-0.370222161423711,0.183463834807186,0.0930821488365133,-0.354597013600108,-0.108501390922032,-0.389484369895233,-0.129726081516706,0.102865404657496,-0.137266240314848,-0.124532883697783,-0.134235963833139,0.146265961026309,0.156490183118231,0.273484730192545,-0.248929104295067,0.131345994801275,-0.0893958894724143,-0.368653269029994,0.22388331341047,-0.0306435114809945
critical,0.417518129935169,-0.21926356908526,0.125862536119166,0.115559120959076,-0.224664243946125,0.395877127833121,-0.292594008951402,-0.473305952168146,-0.120921493161353,-0.0664359613203569,0.427706637119496,-0.338538047927342,-0.098935767132016,0.128333057598072,0.109085971657755,-0.119868170050191,0.0105332311116161,-0.226368712253277,0.460148988943273,0.0589669428957564,-0.355697638974629,0.247071299219926,-0.588079868626174,0.371478334312759,-0.162058548484537,0.339265798440508,-0.0509616872509281,0.280509520166984,-0.100487024804818,-0.227345430047263,0.25764283299013,0.0267544070235049,-0.159415665041986,-0.203061544502665,0.318007822924337,0.181975930950139,-0.55077307916176,0.420984520537355,0.325706657300464,0.0744986709530667,-0.482977373461539,-0.533383672162946,-0.138770532063219,0.132010112822491,-0.497398324419807,-0.46376859017981,-0.171710818448636,-0.380402853763692,-0.43096236309945,0.470720522713477,0.277866636724433,-0.0810867282301502,-0.0603841412635011,-0.0658614214415415,0.169029632347498,0.494200052427734,-0.467771218002225,0.388542168713578,-0.189444949374739,0.304755103052995,-0.0826762885615395,-0.144841503449368,-0.0176575256089274,-0.049467883566008,-0.0298569223691082,-0.230428794063573,0.025739386570931,-0.464726156644503,-0.302954878099373,0.181861022974376,-0.527485062740441
critical,0.0625739063195126,0.259884873259482,-0.21429531294098,-0.355208499379986,0.082239991162788,-0.241356495803834,-0.32432787028724,0.175775791388449,-0.0733821265019739,0.0246232384607952,0.206818950107999,0.143513660467869,-0.0703753284061012,0.280526135863581,0.465322321539648,0.312788266784161,0.0490026824813845,-0.436635842408755,0.186340217130704,-0.49433385992415,-0.183983537542047,-0.0290115383845013,-0.477755837990149,0.136037297634888,-0.138068917969938,0.295397596716141,0.0618425229988949,0.0568041045679731,0.0458333547587079,-0.31067538163571,0.207875392682225,-0.0432328807298451,-0.135630973567879,0.125554136706035,0.137012475395712,0.157003619492595,-0.353989527178957,0.15635350098538,0.296291509663562,-0.196660848432754,0.194141639217293,-0.192272548509048,-0.44841924035204,-0.0278738309968738,-0.125797931146241,-0.137418799462722,0.0086953350340101,-0.255740367775982,0.0545286897927181,-0.252164715986296,0.298729454065621,0.385276480338713,-0.451507303261314,-0.286783526495532,0.14603286968333,0.325059253607858,0.0301492457721288,-0.093698329852465,-0.00910165910102,0.131486468084378,0.0238918551401775,0.134737060620457,0.0004063240670098,-0.181870652393596,0.212101162979127,-0.19276013738946,-0.0595671082236399,-0.346025575465565,0.0102393664886475,0.359190475236683,-0.032018336480374
critical,-0.202134326278871,-0.119895823731298,0.470257279172375,-0.473365951089981,-0.265508842417336,-0.576658640715885,-0.562740268721149,-0.450616124783866,-0.504947231707477,-0.200509338685577,-0.204607133486058,-0.136569609471184,0.301399872738785,0.451534596032249,-0.21562878846666,-0.0021902006692223,0.0822385025475729,-0.476050713200641,0.345062582854249,-0.14236304349945,-0.0979231654045842,-0.476827881180042,-0.290519521027165,-0.505300489879932,-0.194998511195276,0.46177908303345,-0.284019570653989,0.357144012352217,0.324997518658793,-0.497458158451427,0.175286705172275,0.210329915879832,0.580756435516365,0.0120814294979682,0.202346281182344,0.0540485003856471,0.398192611991513,0.472730086379562,0.594180246069663,-0.457963894770934,-0.186308360152878,-0.547055605864138,-0.33969305863293,-0.545077360098389,-0.450404169880393,-0.37431235953354,-0.0346899525351016,0.139960887926754,0.573267362260315,0.17698234440006,-0.0435214068464819,0.104281812508778,-0.101173140591172,-0.405399078709599,-0.488273445967591,0.140314146099209,-0.172955201234071,0.451887854204705,0.285573906612792,0.290307566123692,-0.489615827022921,0.0080542863319787,0.278862001336143,0.307687868208488,0.545783876443299,-0.494420138168312,0.266992526741648,0.220574402881033,-0.343720201798919,0.316589974154359,-0.198601744554319
critical,0.009562356098686,0.0538507293262262,0.0928936841830892,0.265391914648734,-0.263307957578758,-0.214621440302393,0.230238110083485,0.283010297610117,-0.321459531277584,0.0965183427172743,0.11195054599932,0.140809872803283,-0.0297934036957351,-0.102016817511906,0.21760038882415,0.309235899338002,-0.0352712154167545,-0.254289695971305,-0.331194797124209,0.119668369563143,-0.0657322615646983,0.156583568698271,-0.0648723708469386,-0.005538222512623,0.153813127366975,0.163534960008159,0.205770370776142,0.291931380958977,0.081901977627995,0.177701031246996,-0.157282647279565,-0.215503086852466,0.107196924233777,0.287628196537444,-0.14145883901588,-0.328913050729412,-0.263969396693697,0.164516202131526,0.0029109104951816,0.0971840204114151,-0.170650872211314,-0.184121882688726,-0.106487646571276,0.0416263468049109,-0.0682071944522131,0.343546447401269,0.369076248823961,0.0277479912053832,-0.037441699107483,-0.117981249471011,0.259845325357372,0.340969269828458,-0.024871541242156,0.179497184373928,0.0821085200603881,0.102438765863931,0.240187269648307,-0.25087663525825,-0.230370068975065,0.113054684843629,0.314933101684622,0.138219306176898,0.21533497862003,-0.0003177278706944,-0.359131107079007,-0.147076799799752,-0.251637184275949,-0.113904210910682,-0.358429776752511,0.0160327128209462,-0.259490962475289
critical,-0.029984726845253,-0.267460719721117,-0.0499947062580567,0.0295932032125782,-0.1426531314195,-0.0231545255323768,-0.171402802818824,0.0869397087127557,-0.230143704778229,-0.133638982667218,0.078856891923913,-0.0562051035477782,0.0830238220145242,0.214149118900533,0.0930271857922189,0.195665561357975,-0.135398887899807,-0.0540985503148315,-0.125473568700054,0.108880641058137,-0.0935305733199437,-0.157645494842127,-0.142989373476133,0.133300139124654,0.0373124623425085,-0.132671880272223,-0.112312001001646,0.0496363515710071,0.11970087141829,0.205146676834942,0.170193111860725,-0.0682733967835173,-0.0464443283331861,0.137329840832384,-0.0565771160359676,0.0969853466368356,0.153819359408528,-0.0302162590931472,-0.0283633507385114,-0.0678213886029375,-0.149693402721337,0.104795007402882,-0.158854535428743,-0.0560951907671768,-0.103418821345174,0.0330661869309898,0.14441108553764,0.199532670194993,-0.0967291002725933,-0.151419488636817,-0.085065338099186,0.175671190860759,-0.165680184141239,-0.0971609469372047,-0.115234120074085,0.147767652760622,-0.0560399091911347,-0.164797630039013,-0.0301043951980972,0.144593189552838,-0.0339350832320756,-0.0800711354823914,0.0508922189043878,-0.185991935922084,0.0927930520583934,0.115188594070286,0.205214965840641,0.108584722033441,0.0654969609232365,-0.168368169479852,-0.0765480731598004
critical,-0.0233936665161704,0.26442990211313,0.0489986746433221,0.107482840933748,0.460657373487574,0.186218240924739,-0.0496969930467898,0.0353232725754115,-0.265768345719777,-0.13419351986639,-0.0334028969658751,-0.346307734919726,-0.251452818448687,0.346074962118571,0.10108158890196,0.146937830729677,0.207400565829929,-0.0627904631118106,0.0370690685840809,0.302080902700101,-0.136055702275638,0.275079257766014,-0.153339082761465,-0.027641770137266,0.116211820977095,0.178362158885727,-0.20216317780392,0.101488941303983,-0.132447723857721,-0.362718217401219,-0.348460883330419,0.086184129627981,0.344212779709323,0.503022023297952,0.0425392294112452,-0.257213945277296,0.0819360260068854,0.0792009455933032,0.40147488879368,0.089326562443586,-0.193783356962307,0.293817468259065,-0.240570689994648,0.0968916784811535,0.114524218168715,0.0856603908253802,0.365977036617402,0.209204555038887,0.383667769505252,-0.0018621824092473,0.0417245246071994,-0.110276114547619,-0.31470882716281,0.389254316732994,-0.17190271365365,-0.268852585335093,-0.222530797905064,-0.481956084793341,-0.0235682461170373,0.522982290997073,0.209553714240621,0.22101777469755,0.361147000993417,-0.336647663671756,-0.232481835154479,-0.188138616534276,-0.494700395656628,-0.3226812956024,-0.162475415206835,0.196169278174155,-0.258377809283076
critical,-0.0107072275011075,0.0986391962795682,-0.0305271028954615,-0.264780478979162,-0.111615221611995,0.0855561521815133,-0.0211736627795514,0.29612627543168,-0.0933792239489392,-0.10179089892732,0.0710016000560698,0.0999073686522631,0.13636331116353,-0.0128957612582055,0.0852297449463471,0.213555946811195,-0.0424810990161382,-0.0779203632539369,-0.0698886048935359,0.0248551083171636,0.0803657420485426,-0.112861990231564,-0.0705681740552753,0.131044478511806,0.130316750905533,0.0449692853169953,0.0390672003925967,0.257508553854722,-0.019418555023248,0.094711607581011,0.107286312542332,-0.0917311349582639,-0.0177330094646029,0.279099589820223,0.0936574727395727,-0.142490135495748,-0.0465745668014192,0.0217997225584768,-0.0195897850482532,0.0197342603818513,0.14200320011214,-0.0239882563155747,-0.0025363447453897,0.0995970142319411,0.218291527190245,-0.107644825407186,0.0884242551003507,0.0598823503072935,0.0500687294991819,-0.208456502629008,-0.0336520508518067,-0.0055435720595439,0.127389787665601,-0.209515988408728,-0.0792795015774158,-0.0617444768292252,-0.0329029194924089,0.102186868360145,0.106237528639175,-0.188080129653387,0.0216873528545671,0.0262142466406425,0.198872972166997,0.0688505228669417,-0.117774151573901,-0.113343574676891,-0.0255935377999986,-0.322666929307488,-0.101528702951531,-0.0801142479493162,0.0224578879670906
