group,ASCL1,ASCL2,ATF1,ATF2,BCL11A,BHLHE40,CEBPB,CEBPD,CTCF,E2F1,E2F2,E2F6,E2F7,E2F8,ELF1,ESR2,ESRRA,ETV5,FOXP1,FOXP3,GTF2I,HEY1,HNF4A,HOXA1,HOXA4,HOXA6,IRF3,JUNB,KLF3,KLF4,LHX2,MAFK,MAX,MNT,MXI1,MYBL2,MYC,MYOD1,NFATC1,NFE2,NFYA,NR2F2,OTX2,PAX6,POU2F2,SMAD3,SPI1,SREBF1,STAT3,TCF12,TCF7L2,TFDP1,TP73,VDR,ZBTB7B,ZNF143
critical,0.07477997131973,0.0148808355104391,-0.0029562941115979,-0.0007075083456364,0.0061165478624342,-0.0665737710362345,-0.0317258098177928,0.102842725785194,0.0033559952361126,-0.0649368641879881,0.0584818778033012,-0.155964125890564,-0.0224998113381054,0.0610153105383097,0.0330900233754824,0.0459999961448562,0.0365521075081953,-0.0207717576913716,-0.0674695498180909,0.0529226702004707,0.115716837519097,0.0026215911138734,0.0578020123391733,-0.0802973410478449,-0.0022495328708671,0.0048673884602124,-0.164489339968765,0.0239013801410768,-0.0507523304496008,0.105397824562466,-0.0779320069166043,-0.0171811715148895,-0.0380956262432373,-0.137791546165897,-0.0406581960695656,0.019878220224232,0.12277847308716,-0.120579743349876,0.109380640814407,0.0111296217792455,0.0385857270613339,0.0241979807886139,0.0163220008734091,0.0240171814014503,0.0127060131301355,0.003576391183275,0.0392596156862167,-0.0091116914291251,0.0020926408406838,0.0256884550753559,0.286558810500478,0.0142174063542352,-0.170008203906692,-0.073148294205823,0.0048524463620997,0.0991520275513569
critical,0.0333663112380831,0.0167713888263367,0.0340445735743239,-0.0845579386155527,0.0227798201895113,0.0630972324784257,-0.051756553720534,-0.0226707058808946,0.0267108580044086,-0.0194027323378236,-0.0382837943620702,-0.0051707192485683,-0.0494954844194185,0.0455843859454411,-0.0250471895429696,0.0098935502398623,-0.123385485948896,-0.0617907185307269,0.041714205337195,-0.0570608730481647,0.0190901328334354,-0.0494079981255455,0.160912429692924,-0.0439761189752224,0.0584731239568326,-0.0323992207289742,-0.056330781415331,-0.0590056407522782,-0.0184711689280083,-0.0190882493126319,0.0136823497595985,-0.0525708192485864,0.0296989013866831,0.0954934655537116,-0.039546272892363,-0.0401578326125624,0.0578385073440385,0.153823701725451,0.0006710529979928,-0.138187881096647,-0.0973484737491891,0.0482130015992126,-0.0464765253163693,0.0505017391714417,-0.0003563101768281,-0.0512089687586605,0.0887834551657287,-0.0826104430537238,0.0434046327838423,0.0221423458210154,0.0550099786891228,0.0836381959225042,-0.07445226496382,-0.155695986353126,0.0347459577521525,0.0223721353590428
critical,-0.101662394835336,-0.0421934793245521,-0.0176627434126045,0.0007132588525281,0.0433554010036705,-0.0824139926296112,-0.0364318049916302,-0.0483290393462992,0.0216029233640702,-0.132769684145594,-0.208275419663219,0.144864406838463,0.0923440130523075,0.0048432576921666,0.324979523364369,-0.123271070286927,-0.181984544970033,0.0826306545928792,0.0952449825250899,0.0030716147358871,0.091465861024195,0.0677538389026492,-0.0875103421726749,-0.0327427995285548,0.0723823519940547,-0.0512012483814796,-0.0507870980800117,-0.0750819984036234,0.002180041170227,0.180995185916526,0.0023027523706619,0.19058583317552,-0.11571090992263,-0.0156955294806318,-0.154338094984542,0.0131109248214708,-0.102776382451784,-0.0688467355315229,0.0634416906248651,0.0364183834540827,-0.0427284234639482,-0.0949343697989889,-0.0267491243323106,-0.0878113680862419,-0.148538073401484,-0.0578372400175005,-0.09460458344782,0.127000340362645,-0.0997411976035264,0.0481909892458099,-0.0734503229103401,-0.0937743654823774,-0.0423794634877113,-0.0571450721525471,-0.0632442022866651,-0.0027379936597046
critical,-0.430593048890039,0.0871710902221648,-0.0822702270852505,0.0022495765218623,-0.0649163510594555,-0.314177463883664,0.168236187027846,0.087633056829333,-0.163757119488781,0.0919916113404412,0.186674680305253,-0.0204269582386962,-0.1060916356114,0.102616843305309,-0.000542308625806,-0.0129953215146868,0.0566009521304287,0.048868032836527,-0.123907478244363,0.15871565781925,0.08891852912754,-0.153131887523914,0.070901831447982,-0.12089465254544,0.0373791241713016,-0.185549892044322,0.168919094186269,-0.0333017667254261,0.0881151089411606,-0.0333017667254261,-0.121898927778414,0.0250064533010588,-0.0790967173490519,0.0205474712666531,0.110530532141146,0.0052021457068066,-0.0739949991655427,-0.0767667988085516,-0.0725287573254003,0.209471728093769,0.013999596747661,-0.0984792293454549,-0.0718257646623183,-0.107859160021434,-0.0278385094580462,0.158173349193444,-0.0677283217117834,-0.0236406389842138,-0.0376804067411938,-0.136260063609946,-0.0718458501669778,0.0658603697784513,-0.0260308140386925,-0.0662018233576625,-0.0580471084659116,0.213970881137494
critical,-0.0738516566527627,0.401573977871871,0.527256069920936,0.302030896419905,-0.274817679907856,-0.350280645433043,-0.430577537575501,-0.282158086993343,-0.0112791621069674,-0.209022567617213,0.176438321530419,-0.491001620291398,0.0760000684826613,0.47175543098189,0.156386477784699,0.402379632308083,0.418313686713164,-0.344014444262506,-0.111359346516408,-0.0443109939916576,-0.188702172392756,-0.407750661882829,-0.343298306985873,0.506756640377321,-0.171156809115251,0.358158155476004,-0.0531731927899892,-0.306148685760544,0.3706010406575,0.31151971533529,0.510963946877539,-0.0400141703318605,0.228895377043775,-0.420283064223904,-0.447496280735952,-0.512396221430805,-0.190044929786443,-0.46280371502398,0.494940375312879,-0.229432480001249,0.0006266201170537,0.0384028614594366,0.499416233291834,0.411868451223468,-0.306864823037176,0.322798877442257,-0.0499505750451413,-0.10715204001619,0.452867310310699,0.259957831417725,-0.439887322171728,0.132127327538761,-0.142332283730779,-0.304984962686015,0.488674174142341,-0.450271312682905
critical,-0.0287040531512057,-0.233053115481551,-0.135191628572259,0.389809965333213,0.240266310185351,0.311580266071378,-0.0993487435492508,-0.15757484100364,-0.157351752507646,-0.159954451627574,0.0191112478234712,-0.174975743691158,-0.15214635426779,-0.0374045044949649,0.243761363289255,-0.321173071399113,-0.0163598230395473,0.0366608761749855,0.0589697257743682,-0.148279487003897,-0.185832717162858,0.520911638145585,0.332178770534808,0.262500796952736,0.40906993882068,0.438071443299878,-0.0391148496309176,0.176463000331117,-0.0768168054538743,-0.0083286371837695,-0.0378506814869526,-0.439930514099826,-0.0778578851018455,-0.235432726105485,0.157054301179654,0.001189805311967,0.125227009084535,-0.119872885180683,0.0808323983817632,-0.0586722744463764,-0.117939451548736,0.002453973455932,-0.342663929846518,-0.0558464868304546,-0.0557721239984567,-0.0804605842217735,-0.0247628230553148,0.0844761771496624,-0.20345670834637,0.243017734969275,0.224724478297781,0.276778460696341,-0.253800345608977,-0.310464823591409,-0.35017457587831,0.205910681802302
critical,0.0804814660171367,0.0246036589581176,-0.0295057889905143,0.0533392106962331,0.0190499451503383,0.0213694321790361,0.0868858476058891,-0.161358148466424,0.134036300913757,-0.143757281040989,-0.119522013202528,0.1111350332747,-0.103326279031126,0.0393249772338646,0.0285295996351661,-0.165139109851952,-0.049045787077691,-0.184502887318796,-0.0018968436160195,0.114704865941749,-0.0625835675712145,-0.135033105913409,-0.063413335902208,0.0430400616458825,0.0584386310823482,0.005779623125864,0.201803295351178,-0.254462496295522,0.0236913712887744,0.160043503814122,0.0073669255671992,-0.161774411927506,-0.0377314651243388,-0.0340401522757414,-0.11439794713151,-0.10395841644159,0.107217481893434,-0.0661106818079134,-0.0868318564140895,-0.0017726048432999,-0.0169316195847794,0.113513994620858,-0.075580210106222,-0.0967260828781705,-0.0691373104111248,-0.0216043211087091,0.161409505941551,-0.191307037582742,0.102277560297223,0.066387176649686,0.0846508665552729,-0.029536496764656,-0.0624110704813502,-0.190557983585999,0.0001136244404377,0.0057803950773027
critical,0.103117355923835,0.0460388902107884,-0.0030521021635067,0.0466574871139321,0.109766434879511,0.0373175451397052,-0.0190069427661507,-0.0645371492830213,-0.060869131026352,-0.172430368188224,0.0951808179747248,-0.121555296771492,0.0700167248844335,0.106495846702543,0.119212939050488,-0.0583464888341167,0.0472780946245618,0.123607456812041,-0.133937287871797,0.162481212145787,-0.0033429700464583,-0.0198607807451379,0.0966592846793132,0.227805849360763,-0.140308232791932,-0.0101803759033085,-0.104237264293448,0.0905664737947196,0.0772750179083197,0.0957833300179818,-0.128249279294353,-0.16349321791366,0.22320826024314,-0.0635499410074734,-0.037395958831653,0.185074408464183,-0.0994707841470143,-0.0234108433626379,-0.0736123612716126,-0.193405025480518,-0.0740158231737713,-0.17259992941953,-0.147853372483798,-0.0070746575401793,0.118984399999597,-0.0271907854360191,-0.028761069882461,0.134328686129041,-0.147780320411813,-0.0226769716303059,-0.107944154294844,0.0136004192367241,-0.230617348828464,-0.0638877230650947,-0.0942217582039786,-0.0980553164769822
critical,0.344812241821166,0.0222497892410483,0.0506866856507304,-0.465936762930188,-0.459095250195641,0.446304595952792,-0.0461653381044211,-0.042357887539108,0.416142448505703,0.28062100494659,-0.442556636802562,0.495385013396281,0.461653381044211,0.109464203752751,-0.0910813564920988,0.194417944491299,0.23939345429406,0.498419075565515,-0.494849590660534,-0.442616128217645,-0.447315950009204,0.230469742031607,0.447553915669536,0.158187672705742,-0.0581231125361075,-0.0660949621572317,0.167587316288858,-0.469446756420086,0.129512810635728,0.415904482845371,0.0226662291466294,-0.21672722514743,0.257062404573716,-0.024867411504701,0.0876903458323668,0.384968947002202,0.441664265576317,0.192871167699141,-0.476050303494301,-0.105597261772355,0.117971476109622,0.415666517185039,0.102622691018204,0.255158679291059,-0.548867795555913,0.0616925974410885,0.5513664349894,0.311853997865174,0.0008328798111622,-0.0734718976275258,0.370572024552112,0.238144134577316,0.0245104630142029,-0.16859867034527,-0.0499132972546511,-0.0163006477327466
critical,0.198296044730819,0.308041355512621,0.242940989059038,0.242010201649693,-0.262279466293189,-0.160467749371037,-0.339239159385836,-0.433210361189272,0.0459425714812465,-0.0840610535039419,-0.101614609000173,-0.001768496077755,8.7603520879507e-05,0.179570792142824,0.0641641038241839,-0.0419182847408441,0.101707687741108,0.0174659519753517,0.135894961764335,-0.0692779593555251,0.207932432027565,0.318148611734095,0.119014858334865,0.179718623084309,0.286989134401265,-0.0731653655945532,-0.443230013889866,0.232472368313937,0.41928140136943,0.0179915731006287,0.146839926654219,-0.0545660430678229,0.320108740513773,-0.214885961497376,-0.231722263166406,-0.150283840068794,0.292535532316949,-0.376289973497812,-0.0988222467721389,-0.417781191074369,0.0194698825154704,0.0691903558346456,-0.115691399761499,0.217043198199034,-0.0836339863396543,-0.480182274040853,0.078547506908588,0.190137966848915,0.146385483389656,0.196494697332734,-0.124577681910714,-0.339014675363582,-0.127452172439573,-0.185265020999992,-0.0330374778116841,0.122781809732684
