group,ARNTL,BCL11A,BCL6,CEBPA,DUX4,E2F1,E2F2,E2F7,EBF1,ELK3,FOS,FOXG1,FOXP3,GLI2,GMEB1,HEY1,HIF1A,HOXA4,IRF4,KLF9,MAF,MAFK,MEF2A,NFAT5,ONECUT1,OTX2,PAX6,PPARG,PRDM1,RBPJ,SETDB1,STAT1,STAT5B,TBP,TCF4,TFAP2C,TFDP1,THAP1,ZKSCAN1,ZNF384
critical,0.0387030141222473,-0.062937690274071,0.0107773854147186,0.0795447012182972,0.0328149242963531,-0.0702250722715627,0.075191036608343,-0.0908307610201389,0.0408770457423675,0.0709462486221984,0.0703143441013744,-0.111922368591377,0.0444580714174416,0.0153039923145825,0.109947535681699,0.0728759204885596,-0.122272999651034,0.0447353392182686,0.0184001494238166,-0.0138133277995306,0.10624257970171,0.0643919458859839,-0.004720904411807,-0.0835111711467936,-0.0104269497220068,-0.0486888559793021,0.086678745719877,-0.0421653607765129,0.005041932913522,0.0907145325985802,-0.0763333659443257,-0.020213592868619,0.0474712582377919,-0.0682131302875319,0.0125442674737761,0.0073770039129105,0.0534769768276732,0.0474891126037542,-0.0317821717553942,-0.0971291511775598
critical,0.157684964233752,0.0629524888147545,0.15663346791368,0.0462496473270247,0.0066344181381005,0.0152906343808118,-0.0158382912220447,-0.107655347136081,0.0326634963055792,0.013642487630237,-0.0371333487791827,0.0419993029861804,-0.0167387741324398,-0.0494083494951642,-0.0145268399731576,-0.0525443605292071,0.0443180720606388,-0.0067593096586586,0.0223552812364783,0.0381171328290729,0.0192911956805399,0.0612053316780023,0.0031048332954168,0.0205127852233097,0.103121453902057,-0.0092586447869359,0.0977570771978342,0.0479528667240142,-0.0785721145456245,0.0109196719160165,-0.0729382731004194,0.015772805933193,0.120561125266737,0.0543635635214331,0.008367912443447,-0.0470473279641122,-0.0905065676841034,-0.0881630008715873,0.0771175947934282,0.0524552210873052
critical,0.184761669627998,0.208844438924984,0.0112469782873804,0.226835246298468,-0.178713286567736,-0.117359694486319,-0.24085129818744,0.303239888270763,-0.330627388029975,0.139470520221778,-0.013177158771637,-0.352099057104608,-0.100316727388264,0.259631972457116,0.208065466744602,-0.185420799934475,-0.164684524176987,-0.188315162767876,0.130121038271225,-0.268191587511477,0.02857683956842,0.269224769727415,0.13665605197098,0.200466402467448,0.0961712880227345,-0.010925584170999,-0.2042559477832,-0.0101647698502996,-0.0346560909901426,0.12899161939897,-0.123101209717946,-0.114165726968156,0.106909846239003,-0.073297832180608,0.331958359144707,-0.231850447142793,-0.0223704831289194,-0.349778482637176,-0.0462026739622853,-0.0146025507567184
critical,0.0959707071623401,-0.0199325247883513,-0.13482191430739,-0.0988783307399115,-0.195021199824608,-0.0317351810209931,-0.075292147377112,-0.234082827096981,-0.0567369179676103,-0.21024796540189,-0.0686926070201243,-0.102130278162195,-0.0109418466208608,-0.125506041397671,0.029076235775714,0.053944069004943,-0.0918005628208233,0.141000614409729,-0.0618443883308443,-0.191979672529648,-0.0627243270451093,-0.0341071897290119,-0.0938282476841296,0.145362049776086,-0.0190334569716022,0.033361154732135,0.140904968897309,-0.156303896396947,0.0030989146024116,0.233068984665328,-0.0177709362076568,0.106759520963329,0.0888929392432519,-0.179545755915034,-0.0408597629058717,-0.243226538084344,-0.269203859257647,-0.142703104530807,-0.290685841347204,0.156418671011851
critical,0.222204347952979,-0.0193080083288825,-0.0030016651603724,-0.0227153039163323,-0.205898004784469,-0.109601341396303,0.0475398860534669,-0.0750416290093122,-0.063521724880315,-0.29602908568106,-0.041536555732722,-0.0853446418570772,-0.096134411217335,-0.0352087210703151,-0.0452683556618337,-0.219364934963438,0.186265492113925,-0.224313626173782,-0.0500547947013466,-0.224070247917535,0.08583139836957,-0.0202003952684527,0.184642970405616,0.491948581959426,-0.081369463671719,0.0713909551656159,0.13134313228765,0.0189835039872206,-0.223745743575873,-0.145702449406189,-0.0501359207867621,-0.0275017429558452,0.160710775208051,-0.461120669501546,0.0047053129540974,-0.154545192716475,0.0554902424241833,-0.0397517818535816,0.248164695285931,0.147892853712407
critical,-0.209040763608315,0.473482269766436,-0.146935472597067,-0.484491844082067,-0.425774114398705,-0.453298050187781,0.46423705030908,-0.213628086239828,-0.466283701944678,0.461837527701827,0.451463121135176,-0.498324386170936,-0.486820792494988,0.459579153483237,-0.215533589486764,0.464448772892073,-0.0549067231894899,0.474329160098408,0.456473888932674,-0.483221508584109,0.015526322752812,-0.533682057530748,0.534317225279727,0.379124571945938,-0.0715622330515973,-0.325982203614722,0.454427237297076,0.29436496455445,-0.461766953507496,0.523095928381104,-0.209817079745955,0.101838562419581,0.109672297990318,0.366350642772033,0.546667709287646,-0.522672483215118,0.300081474295258,-0.387664049459984,-0.103744065666517,0.451533695329507
critical,-0.20734853043448,0.107441057189039,0.0103375400161334,-0.126672318297427,0.300590375917548,-0.34762301299318,-0.129713809493237,-0.292224510654794,0.171876310390751,-0.301076269741078,0.334193464414825,0.0306184568655786,0.280256871678831,-0.417215926346222,0.116600974412583,-0.36392127192303,0.187936142325774,0.149955528037446,0.12573354090854,-0.0833986555540657,0.150129960495747,-0.208847546297727,0.135474418856571,-0.0121774159735368,0.195244479154143,0.0314048563482397,-0.0260755164285833,-0.0512060233781776,-0.0326867069940224,-0.159828876437808,0.163447221344665,0.110201069318822,0.246987343141898,0.0109095600035843,-0.3814628218175,-0.160352812436785,-0.124544720173134,-0.367083055670724,-0.271719491809149,-0.233376249154347
critical,0.256269601088077,-0.0235286644023126,0.0732432292406884,0.121214185563995,-0.0128543306815699,-0.37338899759567,0.236123109246049,0.0011379817567673,-0.106059899730713,0.0416306796180807,0.341254467737052,0.23093961855454,-0.0462098403965939,0.166715948423044,-0.273861307675597,-0.0635648727156121,0.323822273122276,-0.22180334336773,0.0334501794224246,0.0796185207691991,0.238557936309673,-0.230356038166454,-0.0867939658520407,-0.149506811201048,-0.263000228230667,-0.0024225070332095,-0.180743275684667,-0.195125938560368,0.295261200506703,0.0763387989881569,0.286794097498232,0.153354551226493,-0.0410834108985869,-0.260858488206392,0.115019155533137,0.204835419372809,0.16017919965383,0.158111379812046,-0.142166018341582,0.199514463078773
critical,-0.471593877607286,-0.468466520442753,0.0847861275717877,0.0577981935222979,0.0189957990734606,0.0715817306548699,-0.14316346130974,-0.0176637765774558,0.0689755996844256,0.0161000979951892,-0.112353201836932,-0.304164441261632,-0.302716590722496,-0.144785053913572,-0.0579719355869942,-0.259744386720948,-0.0947473392810414,-0.0170846363618015,-0.361615150654537,0.0286674406748872,-0.0824116526876051,-0.0222389842811246,-0.0578561075438633,0.329357040642593,-0.016621324189278,0.492732495478668,0.283547049584339,0.320554109364648,-0.0648057901317148,-0.263161313993308,0.0905775297283305,0.21144409273538,0.142294750986258,-0.43366019348193,-0.197428899516547,-0.110210383039011,0.212602373166689,-0.493311635694322,-0.437019206732725,0.385939039712017
critical,0.0016077656328003,0.0457866013434036,0.0833634492728068,-0.106678721655443,0.322386387153811,0.121132588108458,0.15929165017067,0.0655872232729412,-0.211995382724958,0.0197044764764134,0.0513790618667987,-0.162122599623773,0.114696184163195,-0.0534034577964709,-0.0327001368903776,0.004556226195278,-0.114658794264757,0.036738245921597,-0.109990398374168,-0.0381857691325236,-0.0791383907494012,-0.0502627063277447,-0.0998844429679942,0.246912206451257,-0.0810025442571996,0.220108990685835,-0.0414013003981242,-0.0437515225856065,0.0186094865936092,0.0669225767885561,-0.144282276655158,-0.070976710061963,0.238333895466947,0.159473258248793,-0.17738301960022,-0.187932312373578,-0.309155704521098,-0.265687276880802,-0.077578697843163,-0.081542027077508
