group,AR,ARNTL,ASCL1,CEBPA,EBF1,ELF1,FOXH1,FOXP3,GRHL2,GTF2B,GTF2I,HINFP,HOXA4,HOXA6,KLF4,MEF2A,MYB,NFYA,ONECUT1,PAX6,PBX1,RUNX1,SP2,STAT1,TFAP2C,THAP1,USF2,YY1,ZEB1,ZFP42,ZKSCAN1,ZNF384
critical,0.0176878921858395,0.059425305101448,0.0316024654804268,0.0985964827529157,-0.093603816685365,-0.0287671329084133,-0.0919818747086163,0.187608125848463,-0.013833283482834,-0.0451403726214161,0.0843157549183193,0.0497977182154847,-0.0275751159274457,0.0042533492451398,0.0648475457776602,0.0158805954228087,-0.0262348851948763,0.222203247717615,-0.0665146876928406,0.0332888786871866,-0.0747435291972569,-0.030842475817958,0.0699964845005641,0.0223911384925792,-0.0799772616031103,0.0786167084176026,-0.0106875079228319,-0.0829471428290602,0.0214542033346993,0.025972795629396,-0.0399017347958879,-0.0551509326291306
critical,-0.072164267837309,0.0597970384762756,-0.0429343980734965,0.0323837051024661,0.0252100820047363,-0.12864423147442,-0.0532298109695582,0.0051913172961378,-0.0311653119744829,0.0382041269533405,-0.0188820515668488,0.0105604511994743,0.0152448225043575,0.0898907524012789,0.032804935296958,0.0465624712673245,-0.101059225563173,0.0042828985111912,0.0366804578886084,0.0724663512672213,0.0998650472983651,-0.0861732287800492,-0.0219055362490058,0.0070173107346944,-0.0566936808872265,-0.165890907556683,-0.126259669811422,0.0381263020697021,-0.0366020306451895,-0.0066124044902536,-0.0248779408217779,0.0275520568312548
critical,-0.266348931742561,0.227728972404236,-0.206592532591398,0.35955743433075,-0.335625447863395,-0.0568046361143925,-0.320961089096719,-0.266140037743036,-0.100861288849059,-0.184827594310423,0.292615081595916,0.364638099693117,-0.136725663863211,0.223280438449128,0.225899787556219,0.173400184301609,-0.221703742870102,-0.400867585089048,0.404645841776115,-0.145820726955586,0.273100749101131,-0.555452777676891,-0.103184553417692,-0.302489410129999,-0.323398791247701,-0.44310050238438,-0.131603219700938,0.417664479120443,-0.421206594764568,0.339245671698646,-0.0543669339634104,-0.0273923609812305
critical,-0.374694564381736,0.237481124384976,-0.126796762911061,0.0067660618134633,-0.149636999823741,-0.0638188711727513,-0.294858857616662,-0.104950410784539,-0.406517990707771,0.209977274244937,0.0305046176674786,0.195030776114631,0.190271597042449,0.0058295165341986,-0.0481651857907557,-0.145814366030823,-0.412748883790226,-0.147553664406601,-0.108467233874023,0.19115080281482,-0.0425841404530967,-0.0168960413646937,-0.256900104052995,0.151586543058128,-0.439010377947566,-0.239411554450399,-0.246082050419039,0.112825036397949,0.0866399949164664,0.0283448295744804,-0.440787902661273,0.350803103176004
critical,-0.204674849015709,-0.0730749361656562,-0.175981353502387,-0.163138372507755,-0.005933782358279,-0.0516157780480441,-0.242390945101209,0.0950218024223049,-0.183134406208257,0.372609018223991,-0.0073156220855495,0.0860804865399665,0.0548671656416217,0.284089990988841,-0.124609429523861,-0.126722831459686,-0.394230745721282,-0.0029262488342198,0.133632030096039,0.354076108940599,-0.279700617737512,-0.100711730711066,-0.230360811004972,0.0317010290373814,0.0210527346684149,-0.0409674836790776,-0.0117862800267187,0.0152002369999752,-0.0020321172459859,0.222720050160064,0.104613395823359,-0.129323941534548
critical,-0.373301354439968,-0.107999578228706,-0.139926203054981,-0.576515734141725,-0.245241684506257,0.205050866970525,-0.502985609265281,-0.601025775767207,-0.335229560675892,-0.113226503532123,-0.196998576638235,-0.11082494325758,0.253647145467157,0.311284592056185,-0.331697854389799,0.584214853845407,-7.06341257218482e-05,0.0310083811918914,0.0241568709968721,0.421826998810878,0.194879552866579,0.0864561698835422,0.123892256516122,0.167826682715111,-0.562106372494468,-0.387569447835781,0.300477570820742,0.390253544613211,-0.123609720013234,-0.421403194056547,-0.122197037498797,0.602720994784531
critical,-0.0239475897356094,-0.175240389638172,0.120628497575262,-0.0775755132128899,0.160694133530742,-0.120367909290907,0.150182149725781,0.32607244610458,-0.0066266851768007,0.191082362065327,-0.306940353844628,-0.0935382527802797,0.106695813434574,0.0507527624019371,0.349906031219253,0.17412258044259,-0.0987235961810695,-0.218125126044846,0.247236747332969,-0.0271088692577397,-0.121498670803582,-0.325736434803688,-0.187989941290187,0.105192342389246,-0.152947976063221,-0.397676842013086,-0.269886032488211,-0.0183284097954811,-0.183881975149567,0.0913690040003367,-0.250911780072007,-0.272604840592941
critical,0.0676468451132761,0.0484053352435521,0.0582718782552805,0.0070286310740838,-0.0295406139560429,0.0463722333412406,0.097874887463721,-0.0042562193891135,-0.145802913935311,-0.0282967576725872,0.02439138617156,0.143614167868229,-0.0346016433804893,0.231731463235561,0.156009280040121,-0.04525872904578,-0.0933488848556723,-0.0797760651703521,-0.322798215525289,-0.0538898464996443,-0.0029488084050433,0.0600326028692441,-0.064194138724789,0.179460316049527,0.0830997166055504,-0.0034021220349366,0.0663621322365682,0.177158727962987,-0.0499598313391952,0.013875677289269,0.0332994205352448,0.108151293442678
critical,-0.0533171672424939,-0.234340817586987,-0.0028945259089301,0.120064934702424,-0.200880098079754,-0.356837154052912,0.28065323212987,-0.255297185167642,-0.0612481682329626,0.0353711066071268,-0.164640633699949,-0.0727683813505047,0.0211300391351903,0.0531434956879581,0.0945352161856596,0.166145787172592,-0.0859674194952263,-0.230983167532628,-0.147562930837261,0.0885146022950849,-0.0658794096872509,-0.057832627660425,0.104723947385094,0.306182950646634,-0.108371050030346,-0.290378839183876,0.196538309216359,-0.138126776374148,-0.241229789250241,-0.0390760997705574,-0.27445894668476,0.0666319864235727
critical,-0.175301819517416,-0.120362132089531,0.0358165322296679,-0.285971539798859,-0.0679643664361091,0.182628535220279,0.10185309664775,-0.0020613063129047,-0.145284713857216,0.153492557906269,0.150683627542052,0.220677259260295,0.203834357418581,-0.0229627387188865,-0.0740147810799459,-0.0705009480387768,-0.255991815341224,0.0938054577525491,0.0613585739255829,0.0427053538453339,-0.128655418887306,-0.0125814447492318,-0.0729414065491328,-0.194270109733575,-0.278222950524183,-0.108752598607006,0.158747286952637,-0.0881929371959096,0.242385057607335,0.131624554405376,-0.112992695012307,0.178885074791921
