group,ASCL1,ASCL2,ATF1,CEBPA,E2F1,E2F6,ELK4,ESR2,FOXP2,GTF2I,HOXA6,IRF2,LHX2,MYB,MYC,MZF1,NANOG,NR2F2,PAX5,PBX1,PPARG,RUNX2,SETDB1,SMAD3,SOX17,STAT1,STAT5B,TCF12,TFDP1,THAP1,USF2,VEZF1,YY1,ZBTB33,ZEB1
critical,0.0625317928242434,0.0251069982986476,0.0321063426899015,0.106185303923616,-0.0202099069953067,0.104758837536679,-0.042253642221122,0.0607480099061323,-0.0772713622105656,0.229721282658712,-0.0130040819445107,-0.0691090767487048,0.0631312866713543,0.0240021517864881,-0.0495956045203278,-0.0189965706450828,-0.132464692407799,-0.0683727457187448,-0.020809050875198,-0.180593584310939,-0.0658729298694085,-0.0678176977085184,0.051296095240183,-0.020312097423419,-0.040260928872932,-0.0232840190519455,0.0720414520814206,0.0444244888840694,-0.0112042005342998,0.0302550160984148,-0.0450691285025039,0.163189364514867,0.0334390178619963,-0.081834234819224,-0.0730665060675197
critical,0.0450711058292221,0.0624673449012904,-0.0274315542993228,0.0826152890324348,-0.0075200636694831,0.0244006776763653,-0.0235430674454247,0.0020597326116193,0.0023104455225447,0.0414566764049532,0.242191800600713,-0.0046592169688378,0.199359662747076,-0.0774236606048068,0.135417100696043,0.0320102687784035,-0.105877500257989,0.0383921066622169,-0.142513112386596,0.109630552803634,-0.0203307293059443,-0.038507264932318,-0.0521486464701821,-0.184274831858117,0.107680683829007,0.0750979930120763,-0.0098674512912138,-0.132869780508196,-0.103750983069665,-0.155054293231112,-0.127705467574103,0.0678960886593615,0.124647636455323,-0.114222082701487,-0.124849253677427
critical,-0.234729793378117,0.343769341324911,-0.374406406755379,0.301388884758429,-0.26285872036769,0.316316031641648,0.214737332873132,0.180433408997936,-0.217603257898283,0.339123564256256,0.158891750744881,-0.293523028431477,-0.152673165645946,-0.160544470499562,-0.217285427176229,-0.104895035331207,-0.332227545675458,-0.28116576995801,-0.276768808940335,0.360607104891564,0.144988926874453,0.171948236806866,-0.252019784657865,-0.31217878372828,-0.0271100525034443,-0.194160063839567,0.186219744314876,0.244607972219561,0.0137448165971774,-0.348146324411486,-0.255613996080409,0.266311270096975,0.405472089616732,-0.0630612476066586,-0.286583421637368
critical,-0.215612381760357,0.207003955552198,-0.163847045495294,-0.159275014686961,-0.0440942720217925,-0.0219610517488146,0.284097194705267,0.0113057330867155,0.111584333493759,-0.101885506632567,-0.0184411619214785,0.109575700711856,-0.32798103853086,-0.160901050748502,0.218156649950768,-0.067930047700384,-0.0761176175161441,-0.113439927587518,-0.27556528784118,0.270113284576013,-0.0947309479617858,-0.189672324119771,-0.101694208272386,0.184851605443202,-0.0811870240609489,0.0067719619504184,-0.0558017316648888,-0.0755245925995821,-0.156864655348676,-0.0264756930490936,-0.0595511795244425,0.125529983950977,0.139399115064122,0.0677578791762208,0.0966821912356352
critical,-0.361024808834815,0.0567347889783129,0.232701917025498,0.0933404968884976,-0.172071176872709,-0.247879893476062,0.28343044794316,0.0868472449310369,0.435616040696145,-0.234244064365395,0.152834917948731,0.0396088369405103,-0.0122560130697071,-0.158760010359914,-0.172558170769518,-0.201777804578091,-0.17385682116101,-0.210624860370131,-0.0186680993776995,-0.20323878626852,0.0764580417990997,-0.385293338025824,0.0172071176872709,0.0698024585427025,-0.0896068770129577,0.0342519040756052,0.0808409868703857,0.004707607669159,-0.221257560450473,-0.0525953408554317,0.189359460209448,0.211680013813219,0.129946204798682,-0.0960189633209501,-0.0357940514155021
critical,-0.103635883258484,-0.135616166035114,-0.186233964602098,-0.46113732250982,-0.418849928727919,-0.176209240199711,0.344088075614339,-0.249135580394543,0.0098129344502242,-0.264666843553172,0.421603198106039,-0.320791180876397,0.0156724564600704,-0.335757670829257,0.27342082824258,0.31556702872304,-0.135474972733672,-0.169149575127607,-0.288246124893998,0.0104483043067136,0.386869645951288,0.0086833880386876,-0.244546798097676,-0.319802827766302,-0.229721501446258,0.13667511579593,0.262407750730098,0.152488765557442,0.245817537810654,-0.33123948518311,0.38835217561643,0.258171951686836,0.372609122505639,-0.285704645468041,-0.0544300177059203
critical,0.0197537826952038,0.120338188450299,0.11216994875681,-0.173302298896343,-0.329675570003759,0.0633289229141639,-0.0882937421577696,-0.331479918483561,0.16689914010537,-0.316097632415312,0.197735552307549,0.34685892307732,0.283892118581289,-0.206802167218459,0.155393629843901,0.112736498631005,0.245977246566078,0.0575350502473703,-0.177738797348514,-0.230540408737348,0.0613668544373148,-0.11202833881741,0.263558351787468,0.219172412077996,-0.309092466206996,0.198500983761487,0.296581173002686,-0.0651566711701105,-0.0935724453529534,-0.3779215698211,-0.233975242607278,0.109737770518462,0.0830231435438765,-0.102157498376627,-0.162643045668533
critical,0.131360475621815,-0.0057963451960745,-0.134718814597453,0.0190091844412834,-0.25881002346783,-0.0594966913076767,0.168166002889001,0.0228286626621275,0.304593821580855,0.0593630841564636,0.25251492147912,-0.126263297945196,-0.0590478750521453,-0.194334844331456,-0.129578830746173,-0.0310150192767469,0.164373116382719,-0.193751772346307,-0.045264935389867,0.0724611250241738,-0.150653737404027,0.0137336477035783,0.195011960185177,-0.14207823374704,-0.21184386692441,0.108496141147471,-0.0889200991811375,-0.196987530003599,-0.0193879542291885,-0.0358021764762799,0.128455492950537,-0.168069364706813,0.12001489360157,0.0463869760286954,-0.176961374624927
critical,0.0769343714318079,-0.195174621501326,0.261565276366425,0.0970369519188842,-0.195927744113234,0.029661444407444,0.17912731661683,-0.0724735682689696,0.0846393950767103,-0.0402051609741526,0.227790623847793,0.217015177246651,-0.0992383872459992,0.127914979007102,0.107059275908118,0.164644189464758,0.165049717025016,-0.0521971902560684,0.0760653838026835,0.147669964442529,0.269154434994111,-0.144715406503506,0.469948509830441,-0.24007231567275,0.0505171475064281,0.371173582653308,0.0975004119877505,-0.336529942505551,-0.177505206375798,-0.272398655476175,-0.0290821193213611,0.139791143271802,-0.194421498889418,0.0220722857797581,-0.101613620098939
critical,-0.0199672759445334,-0.0358439037549366,-0.0354594041914153,-0.142216776057467,0.0595600504438034,-0.236007968198103,-0.0233850498425011,0.0445699077381855,0.115136258187788,0.118612775074627,-0.0179272921491839,0.052233197650035,0.224563765911627,-0.0309041524180301,-0.106185962792485,-0.119825016754063,-0.0160635373204484,0.284711246244144,0.158355077181933,-0.0715810020755618,-0.0392723581963355,0.158477903431391,-0.09229057578856,0.037835825104846,0.0231447376153003,-0.0924721450268896,0.109550333973297,-0.0541503551959263,-0.249417390475911,-0.259862961951575,0.0193851863275358,-0.203784768666326,-0.123904984344762,0.108941542997722,0.0134788458101103
