group,BCL6,ESR2,FOXP2,HEY1,HOXC6,HSF1,MAX,MITF,MYBL2,MYC,MYOD1,MZF1,NFAT5,NFE2,NR3C1,PBX3,PRDM14,RARG,RELA,RFX2,SPDEF,STAT1,STAT4,STAT5B,TBX21,TFAP2C,TP63,USF1,XBP1,ZEB1,ZFP42,ZKSCAN1
critical,0.193806407332428,0.0071731091590546,-0.0071969953954067,0.120873041845495,0.1293070547538,0.030830616702399,-0.054831941284144,0.0534534159164932,0.0510854213035923,-0.0241218415015213,-0.0590909296082487,-0.0493985463393969,0.0041048135258323,0.0686660531713722,-0.05190804880705,-0.0497629924001016,0.0696899041204623,0.116161662681389,0.120968224878231,-0.043073760483512,0.0513619225850009,-0.0460830643511981,0.104846462991286,-0.115484162159404,0.0921107560635801,-0.185855547841244,0.0488165907628197,0.0471963077302724,-0.0252694665844356,-0.0531642476915646,-0.0069223036773581,0.0112236357840869
critical,0.068081070874289,0.0495021095808523,0.0607127181313748,-0.0404510636113756,0.047683716286131,-0.166939746760336,0.0448251621587433,-0.0758846914909371,-0.261299395842836,0.0204114074693041,0.0555124092237664,0.134032542138786,-0.01671110433336,-0.185414580537968,-0.0893768812513107,-0.0410170170890709,-0.0210646497682146,-0.0779059539112773,-0.0586286201411527,-0.0247166035641805,-0.146889814062008,-0.0302446479466215,0.116210517311307,-0.0038382937618226,0.212218501254572,-0.0233367592123593,-0.0649635599106293,0.118556357951244,0.069391084169138,0.0661850462449549,0.0514833181945781,0.105171638682806
critical,0.0584372238499356,0.216855090483328,-0.142707999131059,-0.314934763334317,0.0936255483698461,-0.0197174678570392,-0.0392496559935649,-0.172467627839926,0.290146189526825,0.0076705804292559,-0.248048784228969,0.0093936818300308,0.0295687905967382,-0.0441243654402732,-0.329736760206135,-0.146328364869891,0.185329746037968,0.071493885754517,0.064927572459521,-0.129117731631399,0.175122686234883,-0.145125899483759,-0.423842183052111,0.024475451079824,0.293105106663425,-0.107421476359276,-0.103415728801776,0.32726327593728,0.240292975128277,-0.191564408633245,0.162784909645894,0.170097900214559
critical,-0.0984600640591383,0.0416910067327579,0.350239888005647,0.319729472313591,-0.128261850741572,-0.181625551993936,-0.136981924387754,0.0820434920028965,-0.0949562872893409,0.111116965536552,0.135978033290789,0.0097239647431456,0.167000236600905,0.0839725376402007,-0.0277743203493491,0.0568871621613174,0.345338537355762,0.148831776159765,-0.0788152931812854,-0.170248119561673,-0.0990899565121356,0.0923382967815709,0.269042813986466,0.194577715558693,0.024664226362675,-0.0528322294951474,0.120014196435139,-0.0156882589074637,-0.181271237489125,0.286030226078236,-0.288648216586006,-0.186763112313695
critical,-0.0594698432786844,-0.131998099696884,0.0990609557271512,-0.152126354345054,0.331118106422996,0.347420329195895,-0.212843816713501,0.231807626877893,-0.173751751900939,0.181403815651483,-0.25426477049362,0.0805961931986645,0.509278112441097,-0.140648258719238,0.006737143084718,0.0049073017530662,0.0300260327602868,-0.25626096103724,0.204027308479179,-0.0776019073832343,0.173252704265034,0.347420329195895,0.149464766953561,0.0634622243659247,-0.0458292078972798,-0.378028584198071,-0.0262000008850148,0.0919079396125122,0.0977301620314044,-0.3116552486227,0.120686353283036,-0.0468273031690899
critical,0.0772526994204506,-0.110330114564095,-0.276798151561521,0.522392554196685,0.173890637781294,0.256980528109447,-0.0892874016622559,0.16999917717616,0.0783336606996547,0.462723491584621,0.31362289913974,0.346051737515862,0.1753319194869,-0.258710066156173,0.139155748676204,-0.378985024488946,0.0088638824894733,0.0865489664216056,-0.040139695501111,0.0786219170407758,0.223110408027719,0.183979609720532,0.295318621478551,-0.0471299117732973,0.341151379716803,-0.190321249225196,-0.137137954288356,0.25777323304753,0.408098914942175,-0.1168879463246,-0.0936112467790722,-0.254530349209918
critical,0.119480203419598,-0.199408557669792,-0.0161453625554603,-0.158555489366015,0.0691197650970903,-0.0490087566451686,-0.130330840947216,-0.10890457102372,-0.0844339448628311,-0.0634915289437948,-0.0681179398257068,0.0047944471057916,-0.0243343368529525,-0.0299328706546009,0.0445999570543898,0.0818341016179976,-0.0017558763113264,-0.0519872599380237,0.0188816748501459,-0.142583240743566,-0.0924531416866309,0.0519670839079336,0.093215303580541,0.180213536490413,0.13734598819342,-0.0742323104590239,0.193183173935501,-0.0153921540557494,-0.0086248372103349,-0.126546419837733,-0.0076902241817294,-0.0979427968225592
critical,0.179298043585227,-0.136303309647825,-0.131874415818421,0.167264710715306,-0.174496176402536,-0.078837077810179,0.125502238563498,0.129326203879974,-0.0759152335549228,0.346235908393765,-0.0243183898051359,-0.14737785059366,0.108898993670527,-0.20213047064891,-0.0024144423435404,-0.0972392931174146,0.102994021552496,-0.00994244161554,-0.0201985498674134,0.0745887399857233,0.0898371558780614,0.0979648119548158,-0.0074970279864792,0.271767758732515,-0.0444826735694204,-0.0190881963333343,-0.221587686554401,-0.0936116989304085,0.0847262348036891,0.0473702517215477,-0.0186466907737896,0.116215465652058
critical,0.0878085506736546,0.120677746053511,-0.251977494204641,0.297416058733346,-0.189071637337627,-0.282191189060092,-0.111708055393299,-0.20063781739948,0.246902537646889,0.1498292406992,0.480468561548989,-0.296530891891878,-0.290098679510542,0.451140033535006,-0.181813269237587,0.143692083931686,0.0476809871937587,-0.189012626214863,-0.476278771832706,-0.604686974968373,0.138263060637347,-0.303494204378095,-0.263189607529906,-0.52791350425169,0.167709610896859,0.493805075293778,-0.0355837070270254,-0.214092353389798,-0.146819673438207,0.121621924017743,0.183052502815643,0.362682360510942
critical,-0.446268355270328,-0.0754441613330413,0.0954383314486053,0.113872749777497,0.11446512937592,0.0734713742300379,0.250440703252356,0.0235919251078182,0.0202332958250189,0.225180332853568,-0.191327740940046,-0.175518270739944,0.0005923795984225,-0.238207249343649,-0.0356677734352939,0.0201028636198617,0.0465969052924288,-0.535695935931269,0.185898500400375,-0.0590042688080125,-0.183273552271586,-0.15336653456407,-0.206485050114362,-0.0815038241976387,0.119318294342812,-0.182001838271302,-0.104258809322365,-0.124921444489359,0.228778087845822,0.391046620411875,0.102449062475808,0.0774767298634085
