group,AR,BATF,CEBPA,CEBPB,DUX4,E2F1,ELK4,FOXG1,FOXH1,GMEB2,HIF1A,HOXA4,HSF2,IRF4,KLF9,LHX2,MAF,MEF2A,OTX2,PAX5,PPARG,RARG,RBPJ,RXRA,TBP,TCF12,TCF4,TCF7L2,THAP1,VDR
critical,0.0318818342049142,0.170753974724284,0.121837459917891,-0.21087424740146,0.0852391092025751,-0.0302601493877032,-0.0611137515382564,-0.0976974232099678,0.0144494214219726,-0.0164618483998823,-0.0351500184130477,0.0185983482463501,0.0124796335707224,0.125299617202221,-0.0584509031282715,0.196417136956647,0.190814285813391,-0.0487358227696479,-0.101172162531673,0.139376121016443,0.0224348211425839,0.0044051110853722,-0.0377538011475783,-0.0686612264580131,-0.0916024746049372,0.10402793551474,-0.0422539765153387,0.197421602940411,-0.0596503906913465,-0.0006000932825756
critical,-0.0891153800924265,0.0192048754264987,0.0121390769197218,0.0329363583525857,0.0221557468601608,0.0013451883682382,-0.0377523862366219,-0.0880749633106324,0.0142683927758903,0.105188912205571,0.110350984705794,0.0237393815967407,-0.0405007374617479,0.0241691137390304,0.0683873075828,0.166243137861903,0.0167496408128967,-0.0031792849112219,-0.0326369336360791,-0.0564328478689018,0.0727271636564367,-0.064695143697899,0.0275732074963935,-0.0391164989198079,-0.0483078284197638,0.0414553039385885,-0.0229959263666506,0.0302382917357494,-0.0721587132817204,0.0179278746692626
critical,-0.276259422086046,-0.297665204592441,0.285928129915897,-0.0158883232249956,-0.160804636189121,-0.258877883146288,0.125272270991187,-0.403064824643422,-0.27490591185128,0.207136053555056,-0.274954899487123,-0.247422033786619,0.380554098795241,0.305896941770904,-0.110193150936038,-0.165756016123004,0.16992177952652,0.180060405789085,-0.047978853415757,-0.320705722650477,0.0915506339625503,0.296531231540525,0.181094589212431,0.194101713707121,-0.183021436222246,0.268004098268103,0.375611790645774,0.310147979947924,-0.424693773046434,-0.377487835662862
critical,-0.401027279101807,-0.331621281885454,0.001412941896564,0.0833444780878631,-0.292402597351096,-0.142325255364704,0.268573523203639,-0.0509613773233692,-0.303687038714195,-0.0620548805923379,-0.124625294038828,0.295782201617202,0.204380135957042,-0.174880200413915,0.0942852308815276,-0.422698752785593,-0.143146289169464,-0.054360075398888,-0.0837454480855367,-0.23502570006495,0.0746186071861097,0.11032403078847,0.448169894542571,-0.234968418636711,-0.238061615761621,-0.253833102336782,0.0725564757695028,-0.34244747182264,-0.229755808666955,-0.129646965914454
critical,-0.0227807080051098,0.213457666111936,-0.0641264769823554,-0.166274847396727,-0.101499809332375,-0.169274442400958,0.145601962908104,-0.259667643204152,-0.115849223271537,-0.109768963127824,0.0920146035081837,-0.137819229924152,0.0406972078952495,-0.0414268391124951,-0.186380240938603,0.0896635695859482,0.0986623545986428,0.146818014936846,-0.0385893843787625,-0.0479124499324551,-0.0290231084193214,-0.190514817836328,-0.101743019738124,-0.19667614811529,-0.425293929518883,-0.0677746330685829,0.131090408698443,0.0554519725106588,0.0571544453508983,0.105877596635848
critical,-0.527284311135262,0.584320413248971,-0.624718047996999,-0.584249911268608,-0.55033845871398,-0.596376251891053,0.541243703247146,-0.536097058680644,-0.542089727011503,-0.50274962196892,-0.0891145031788971,0.519811101216779,-0.0344754683975322,0.553370043869591,-0.52284268637239,-0.0925691002166866,0.0591511615246002,0.507614258613971,-0.571559554803258,-0.56352232904187,0.392273018740018,0.307882148245446,0.567329435981475,-0.50021155067585,0.60948962023858,0.330019770079444,0.569867507274545,0.513324919023378,-0.398195185090515,-0.701917716494541
critical,-0.0727525159556331,0.309391601370274,-0.122775262391227,0.318292961530038,0.362689210141875,-0.366145839331347,-0.134841119759553,0.0588918113162903,0.147624262428253,-0.125329703428722,0.224852463922603,0.176642104340593,0.331428161252835,0.156693778109214,-0.117654892659901,0.234469843979984,0.199853134038005,0.192919596204436,0.0810103252835185,-0.104296409869695,0.0017331286269652,-0.143093988514934,-0.185298108407459,0.189011647367179,0.0036474189147732,-0.0469422279561112,-0.39256035164575,0.334061706467917,-0.408318137095401,-0.360242944534879
critical,0.0850988424502342,0.0292808134945497,-0.0508589463506479,0.058965325991182,0.0764131579816715,-0.273964528235127,0.226453108441074,0.118727682114887,0.0366607941281264,0.169602180272998,0.111796759921829,-0.0466683822311167,-0.0897449449300608,0.189760562706042,0.0484510081616611,0.0169806297745961,0.258679693466069,-0.0809510458012287,-0.239063032326349,-0.0429838998461385,-0.0038749920264104,-0.192995986650501,0.0646896871218358,-0.0263356899560823,-0.141402217397186,-0.104911197167207,0.131677801788434,-0.122163335580443,-0.0011987851586721,-0.0512483895292219
critical,-0.148617403093716,-0.0013305567423727,-0.126229339645967,0.0109915556978615,0.019090596738391,0.074742578745458,0.232963130501516,-0.0251070272256415,0.0815689133367614,0.363068439788308,-0.0216938599299897,0.152493372734541,0.0573874908014662,-0.256566050105345,0.138956404138228,-0.0959736363302746,0.136295290653482,0.0037602690545315,0.296193500910793,-0.207104049464969,0.191831572074256,-0.0006942035177596,-0.0408423069615273,-0.045701731585845,-0.264954342611608,-0.355258650213512,-0.273169084238431,0.317193157323023,-0.355374350799805,0.148096750455397
critical,-0.156660000063816,-0.0869894639684103,-0.212255572595148,-0.366386561010227,0.382275583562847,-0.157070831070046,0.0636841414332032,-0.203217290458097,-0.0094384422080543,-0.106800055216859,-0.0519941318923061,0.205239432683565,0.238842207712579,-0.0285821000048316,-0.0519621190866258,0.501229834002967,-0.0817286929016259,0.022686408292056,0.153832202228729,0.401461925100531,0.261043088451818,-0.238335338289309,0.11811658202482,0.120901696119,0.184729895177764,0.0486968129072424,-0.197273579536801,0.126989464665857,0.0005335467613371,-0.253642794872072
critical,0.25184220085806,0.21631130348204,0.126728533439415,0.0550477067127457,0.122033887221893,-0.0947464963899896,-0.165689098650021,-0.178400401184933,0.23332891540567,-0.0652751915109509,0.0360845657259984,-0.152489491389781,0.254714355423571,-0.0933777051914328,0.129689121144158,0.15578458705597,-0.0624414861364106,0.0772059754691579,0.171541065515761,0.310434922978304,0.0845190115917844,0.112267792715336,-0.200266456089968,0.0812469854401781,-0.0353348065020698,-0.187120677697087,0.184609945526701,-0.151301411388787,0.138536279986515,-0.146460658245576
critical,-0.0636085052604651,-0.104335465599352,-0.240092000062306,-0.188964337486339,-0.167725008707457,-0.491460550971133,-0.488833005142817,-0.275454387668383,-0.0640464295651843,0.101707919771036,0.0537552084042829,0.0246332421404555,0.512261955445295,0.386906123219421,0.0451062033860786,0.314977056169291,-0.105539757437329,0.430917515843702,-0.263849393593324,-0.252901285975343,0.267681231259617,-0.169257743773974,-0.305342721465469,-0.295051500304567,-0.322202807197158,-0.500875923522596,0.355485054355818,-0.13838408029127,-0.534815057138334,0.0671118996982188
critical,-0.188656901606236,-0.12869508170347,-0.179561341762878,0.0060265680476597,-0.0693713690057507,0.0033222089405586,-0.0303252852683921,-0.130690432804964,-0.0962022576750796,-0.171812897130172,-0.0037881284871004,0.127864529468331,0.0877448050367671,-0.0225970980072755,-0.0210676664523232,0.177505218546617,-0.0827108481969572,-0.0035045252848576,-0.388749089474335,-0.170739256435967,0.134772293180102,0.0752358780807003,-0.0940549762866697,-0.232250765265274,0.343544764773989,-0.0419631452461418,-0.045325868929878,-0.115487275427591,-0.12869508170347,-0.183278569449417
critical,-0.0351855199986765,-0.103611308923955,0.0206757325884337,0.105409178176096,0.100542035286071,-0.0734542487752623,-0.0034051341313865,-0.0934788088035078,0.136541934315407,0.0891709610250269,0.0857355947254488,0.0381555943346816,0.125180307606923,0.0903939467039004,-0.0803034881923449,-0.0429093665939878,-0.0820538834928724,-0.0242102981898903,0.184341590303191,-0.0781033893899681,0.186389819698168,0.0762511967106081,0.0663045771867763,-0.0394071588600487,0.0395554854352384,-0.0341252684126465,-0.0084895707302877,0.0495547750645914,-0.129421313951043,0.0215361684378227
critical,-0.143242390749107,0.0255618676196504,-0.137577927835913,0.102876321986019,0.0567836044923338,-0.307010009280708,-0.195967942142768,-0.0276664495943218,-0.0273611425988432,0.198352188890527,-0.0042852678714136,0.146026560179243,-0.114141347942704,0.0929082851228595,-0.0959100706328629,-0.114763411803018,-0.0734808049946672,-0.0621950732862113,-0.0733405269545259,-0.201634804729181,0.001654951775626,0.176899727376424,-0.155458715731677,-0.121079900210711,0.190490036681786,-0.269987713742299,0.0416612752422223,0.160259913345057,-0.28848576615194,-0.0081677334525876
critical,0.122772881112567,-0.0377343877307407,0.0286496120378432,0.0361116964312039,0.0284946600835108,-0.168054720285583,-0.133294549233835,-0.235750072704721,0.102627692309034,-0.080254351791813,-0.174242755276655,0.0456010688937472,0.300867196772606,0.0916777542028758,0.0549347720317991,-0.0274551907231974,0.132033412494407,0.169400506703767,-0.0279903488617715,0.185198432344085,-0.0479425650925483,-0.0702951018751598,0.0992517483410321,-0.066557603347049,0.0374883297662221,0.0289968191947733,-0.127016125602735,-0.168122870450683,-0.3093823805593,-0.164732579079503
critical,-0.0938153321105814,0.266039204916759,-0.155194309061237,-0.0184996045614883,-0.257925343266983,0.0136503790107989,-0.103093771550089,-0.18858523617996,-0.259662664231994,0.21766149804492,0.26810108034776,0.306761244679044,0.388358055717022,0.0221842523224452,-0.0811958908152834,0.259223561130947,0.0016991380866588,0.028866256034025,-0.163327262150188,-0.301663830419067,0.144713108953644,-0.123177965563181,-0.121937022016745,0.30202656776341,0.106740236432694,-0.268845646475622,0.336963901455385,0.198474601673098,-0.114434086420599,0.137649276458545
critical,-0.0310074949211271,0.0731050544080258,0.0540440324333898,-0.0451643070225096,0.0771103534549325,-0.222789870643028,0.0116464120398306,-0.0328921233143909,-0.0984987287988553,-0.0209744799569538,0.0924936949847414,0.143032494551947,0.192860835533018,0.0046217434952067,-0.194793583902129,-0.0597569546760602,-0.0665695349570926,0.0512228663604184,0.0386902624305884,-0.145045690193455,0.177932725933307,0.0042002167464293,-0.0681073603526196,0.246649429328099,0.140597136214844,0.0838389887560725,0.044149971848811,-0.00512795716183,-0.0950485053323728,-0.0079099065143972
critical,0.303191525603553,0.053991590641614,0.0221804092180286,0.0578438995238368,0.0085047126861378,0.103049262599458,-0.0701861045195735,0.125022239800752,0.0357227565963039,-0.165219601329484,-0.0684673820951972,-0.109450021972998,-0.058243946984683,-0.056228893107828,-0.112161454763177,-0.0437533389584759,0.184481145740597,-0.19541577633706,-0.102323250540885,-0.0472204169524764,-0.0985450245217824,0.297872376031561,-0.159396688288278,-0.0360931709119022,-0.179947274517674,0.300183761360895,0.30039119337763,0.0911071050645677,0.112413336497784,0.0477241804216901
critical,0.0398315850415825,-0.358464462331305,-0.0839067705423447,0.0413513088850852,0.186436067140087,-0.0967346707110618,0.0217546008787242,0.0770753595367045,0.0790096696662237,-0.116852007104331,0.198435433544608,-0.010741553774064,0.315733328518954,0.067324596717358,-0.161614549837379,-0.0192306711159335,0.158431370387117,-0.143015020864103,0.053726294297584,0.116990628404894,-0.181041334959179,-0.151609541499027,0.143583559838763,-0.0466419153886117,0.0123360181344602,0.117366247412872,0.0660789214357984,-0.0976047269846435,-0.277859050689011,-0.111575454373212
critical,0.299187621364432,-0.239246861535631,-0.176015083537648,-0.157153044417399,-0.193633883333929,-0.256727124552106,0.347115189987271,-0.352721824775959,0.0371227259963002,-0.0815211984283647,-0.288813268953662,0.355041546188942,0.214913132712209,0.0731725615978767,-0.114223061851284,-0.0638623768956947,-0.0992862314922196,-0.371684944435548,-0.188427979008311,-0.179269158565548,0.130588873439093,-0.0975971089769491,0.108900684010791,-0.137876934255284,-0.0491266814169422,-0.009603677435698,0.289709653228929,-0.277924791160055,-0.185939447963639,-0.0872750926829951
critical,-0.340849317267073,-0.126052104320001,0.197991219965187,-0.221209212476952,-0.426880600733775,-0.412753414949617,0.264676083237425,-0.34176901043953,-0.348858364721226,0.117627028376772,-0.0543835410813452,0.427647648696124,0.274434775139185,0.184605606788561,0.193320868080184,0.0891035650051652,-0.368822510540299,-0.0782509177929103,-0.315083411951131,-0.391846108932724,0.188072007767524,0.502713295118386,0.360977866152323,-0.335910360446524,-0.115528616219218,-0.346101110957903,0.32615721883707,-0.210599074089049,-0.475179013118304,-0.342896754371606
critical,-0.103132924299798,-0.209180503715939,-0.128436213886228,0.190185381408958,-0.114026314015528,-0.0513493102898417,-0.16687572143553,-0.117592404442103,-0.0839668047846182,-0.13566869039919,-0.0592374382604177,0.280742470488641,0.25686411709733,0.13720397614403,-0.0370032607280353,-0.0043562532015922,-0.159700081832453,-0.0583290206593412,-0.0015555151442925,-0.132397487050009,0.0127696158401238,0.122069628641625,0.014058378582815,-0.0386388421326869,0.0240508505750208,-0.0240232834575301,0.0228712617255687,0.0382453620703855,-0.177423022207115,0.0494955027183481
critical,-0.0449877487978023,0.0141890210920082,0.0618951750298941,0.0559929262059835,0.232255735295165,-0.247327614978187,-0.0291128190433666,0.0003566806013721,0.0543157863533543,0.0142689284150996,-0.0830705909482246,0.0507046422731882,0.141521105779756,-0.185301253613536,-0.319713942255975,0.06316929544402,0.0346186682626498,0.0995987352804502,0.0184116105742772,0.0840615158571751,-0.0680717517456911,0.162626050108356,-0.192339174460251,-0.101878848135856,0.0423292185730737,0.0582805234258087,-0.185512223767021,0.127920187765177,0.0161501221768655,-0.0160106363488912
