group,AHR,ARNT,ARNTL,ATF2,E2F2,E2F6,ELK3,ELK4,ETV5,ETV6,FOSL1,FOSL2,FOXK1,FOXM1,HINFP,HNF1B,MAFF,MEF2A,MITF,MXI1,NFATC1,NFIC,NFYA,NR3C1,NRF1,PBX1,PRDM14,REST,RXRG,SETDB1,SOX17,STAT2,TBP,TCF21,TCF3,TCF4,TFDP1,TP63,USF1,USF2,ZFP42
critical,-0.0121819005144647,0.073177744128246,-0.0902978833939641,-0.0774229104471637,0.0427493639746562,-0.0822541019343472,0.0476489250648041,-0.142511553836114,0.0542854647536919,-0.0832917571656233,-0.0095127512147365,0.0284257368119026,-0.146836810261361,-0.0075753520084497,-0.0245958669955626,0.132559674428623,0.0640240309999336,-0.0751069389821771,-0.22772273876953,0.0837601866167904,0.0356529898704024,0.024980299505945,-0.006219680452528,-0.0558181159104299,0.0095377549552492,-0.079786154609057,-0.0897395967503295,0.0400458345317232,-0.0119439742961488,-0.0055004322293431,-0.0073733686671207,-0.073806744475518,-0.0133285564270382,-0.106198308942798,0.0284292529629122,0.0568460040555681,0.075509342931053,0.0151424996645437,-0.02299836238687,-0.0051859320557071,0.0730148291314681
critical,-0.0081262807700284,0.0284901015226451,0.124991789817555,0.0498189143443206,0.123192179199643,-0.0623477828103329,0.125642919708339,-0.0570133329418858,0.0991536225076274,0.0420358029687861,0.153847460300408,0.322196225076495,-0.238804586793951,0.0367185216297489,-0.192798628463692,0.243187189248668,0.0394737352771982,-0.0222695275171157,0.223075397142623,0.261499638995073,-0.0216752013154339,0.0301516261950292,0.218508098867613,9.48963637305157e-05,-0.0846806192796477,-0.0426090708961136,-0.121852296195423,-0.0112140676102267,-0.0280722892639588,-0.116694829721947,0.195104375376356,-0.0617345444004729,-0.159850946299297,-0.22840716442835,-0.139597379696485,0.0984352939196998,-0.224788025015829,-0.138112972548209,-0.0028311978030017,-0.247308306952725,0.0010600896264934
critical,0.0800965228221637,0.0148701096046377,0.095269154218445,0.0970105937626501,-0.205639187869769,0.199237749188899,0.144601537921155,0.100512865273602,0.0617144454953039,0.163718588062328,-0.0274635488029316,0.203013453857682,0.17563911019844,-0.136350062129849,0.158853029246726,-0.0462334745806165,-0.158383732621228,0.165494933967108,-0.0731501570678846,-0.109220062994627,-0.104474737198781,0.201448485358603,-0.273630960541678,-0.0757293492658721,0.148604133933671,0.36275077757229,0.141989378604847,0.244897208062294,0.0844966634967754,-0.058790068176082,-0.101216810211849,0.0415928678664931,-0.17739218519617,0.325532840231105,0.0642354604256676,0.165531779569936,-0.0240000621370626,-0.147184608603651,0.163691438670771,-0.0868819314693503,0.177066392497477
critical,0.0596496086860373,-0.241418159033792,-0.0185977403515382,0.112934104453544,0.114986697870269,0.0661805877392531,0.291551198242286,0.105635994527411,0.168084594236255,0.108828917620094,0.135056500167135,0.261322095195973,-0.0952278945759365,-0.222260620477692,-0.239469231951245,0.212350118930273,-0.290970666770889,-0.194706108853172,0.0492829752682345,0.163709874933942,0.145112134582404,-0.169535922914747,-0.170012788051966,-0.127468124505303,-0.0392066075861302,0.139451952736283,0.158360692090356,0.391796543392439,-0.0572860162667783,-0.141857011689214,-0.0772521522294665,-0.200822422569676,-0.0254811849409593,-0.121766476125512,-0.215584508556627,0.0986488836038115,-0.26242095833826,0.0014305954116567,0.227278071051909,-0.0981720184665925,0.19721483414028
critical,0.0279724584482872,0.0696655848063355,-0.109765343278089,-0.231923547894027,-0.525811402477297,0.0627609906323912,0.0380637883948212,0.0035408175250996,-0.292028925382593,0.189256696716576,-0.17748347844562,0.207314866094584,-0.0395686358429885,-0.0016818883244223,0.0680722169200407,0.126495706084185,0.184122511305182,-0.117555141833308,-0.105604882686097,-0.0740030862745826,0.183679909114544,-0.252725850853987,0.229267934750202,-0.0771898220471722,-0.516251195159528,0.0508992519233074,0.232277629646537,0.22085849312809,0.104011514799802,0.0572727234684867,-0.0370015431372913,0.17288041566299,0.10126738121785,-0.463138932283033,0.0393030745286061,0.324427405737255,-0.230418700445859,-0.195984250014265,-0.065062522023706,-0.0100028095084065,0.281494993245422
critical,-0.201051800497784,-0.0985875936656432,-0.27911614798785,0.194438754507876,0.0858935858459344,-0.189726009089781,0.13423723239285,0.275543582912843,0.317806267629957,0.147615348418411,0.486324922338308,0.341446006743307,-0.18121266252806,-0.128764366746029,-0.297207009431507,0.356800435363554,-0.0764680950097433,0.139330037925308,0.37154676780082,0.329208071060833,-0.0239437872048401,-0.172091219783359,-0.0846773934799742,-0.0589853297490664,-0.269614645128787,-0.0456832257463775,0.287401458480954,-0.0405904202139194,0.177108013292944,-0.289149735007021,-0.0801166721076237,-0.486552958406926,0.32396324148263,0.0155824646888642,-0.130664667317842,0.468918169100504,0.128156270563049,-0.129980559111989,0.577767385853935,0.492709932259599,-0.027972424417083
critical,0.0364986942238707,-0.0334204614677104,0.0036198854243753,-0.0086863343017735,-0.117842345545086,0.0141814461704222,-0.098261478023689,-0.10928529459622,-0.0489484678979162,0.153531734702022,0.021626941335053,-0.0421968773860712,0.0347528480465624,0.0687584039088301,-0.0707583950880727,0.115987543738463,-0.0675519450336392,0.0406969869728255,-0.0069044845520476,-0.105556405085501,0.0194959465783798,0.133117806055309,-0.103233375123591,-0.0419981914536281,-0.0689647097090561,0.0523446272202027,0.0039090527438934,0.0052611371049631,0.121379793449172,-0.0501286267207119,0.001047628848957,0.0969797532684744,-0.0788714463960652,0.0710639166548195,0.0785580142193626,-0.114897236361367,-0.107141252784535,0.107048166832161,0.0285686893422677,-0.10899752041628,-0.0495127863413645
critical,0.150909354458761,0.103039881712719,0.239114678656436,0.078098729351907,0.152490057011616,-0.119842714487089,0.094524598161771,0.132868835121753,-0.0061021483785363,0.182780137071416,-0.0350944256712276,-0.141532641060217,-0.26976687044199,-0.0116710306609419,-0.0186140986526075,-0.0415219088033716,-0.233386665244548,-0.207426366405587,-0.0338574463580542,0.171244898307632,-0.173636108746648,0.0439753571952518,-0.108869739047475,-0.0910336148056682,-0.152455401787862,0.332137078955897,0.154769522035262,-0.0783208056837175,-0.0801193410715962,0.199571653854356,-0.225978934354795,-0.0248789144079477,-0.181318959678039,0.131331274786225,-0.201341192014196,0.0463630313869461,-0.0414724013408661,0.06965487799686,-0.158470558482281,0.0173629743501469,0.0345470145858095
critical,-0.0862173663519909,-0.157335908718108,-0.136937089373927,-0.333529940455307,-0.217361437543582,0.119927801944942,0.489263524995322,0.0687150560989777,0.0280406731166232,0.129418491307492,-0.0339569470049657,0.0711185423661168,0.181001004271478,-0.0541092549371322,0.469296100622166,0.206021912590926,-0.294642765210056,-0.470651913388245,0.135149881636823,0.0978650305696651,-0.0314302050318194,-0.476691442982594,0.394110119957814,0.211814930773261,0.212369581450293,-0.509908855751517,-0.50011002712395,-0.273381155923825,-0.298032297125252,-0.16220450910539,-0.522542565617249,0.174838218971121,0.0102918514515958,-0.0692080789230063,-0.0828894622897982,-0.186978906012824,0.0398115930403046,0.0982964255406901,0.432442644526033,0.294766020916063,0.521864659234209
critical,0.190184271222826,0.0335857583522612,0.003717189289076,0.0923876421222453,0.190362982246339,-0.0418600787409258,-0.001804981337484,-0.0187408293324253,-0.0275334116892783,-0.159392361871489,0.0105201222508147,0.105963722875137,-0.0995360830627762,-0.0593320598064068,0.0429978722572936,-0.0570445587054369,-0.137988738288716,0.137595574036986,0.0085126017533489,0.0541732682609903,-0.17838934367095,0.0603626267086667,0.0859897874804701,-0.308967531517981,0.0388458194776685,0.0267172980152344,-0.0841967202112203,-0.241676874131117,-0.0740757192462519,0.082820645330168,0.0724315778299297,-0.160607596831379,0.240967987071181,-0.129225941102448,0.232443471249598,0.132293813672759,-0.0289511858091503,-0.18216014626708,-0.194318452900099,-0.0967720192324376,-0.0311016751254267
