group,ARNT,ARNTL,CEBPA,CLOCK,E2F4,ETS2,FOXP2,GLI2,HOXC6,IRF1,IRF3,JUNB,JUND,MITF,MYBL2,MYOD1,NFYB,NR2C2,NR5A2,PBX1,PGR,RUNX1,RXRA,SOX17,STAT3,STAT4,TCF4,TP73,USF1,USF2,ZEB1,ZNF76
critical,0.0508383819844133,-0.0105401778572624,-0.011801491653426,-0.126028608497817,-0.0119056657906509,0.0003374259933007,0.0840990443968182,-0.0348822012554706,-0.073883665364708,-0.1236571561686,0.0373045130119517,-0.0753193042322546,0.0340105758985556,0.0446286212927336,-0.0327422470089762,-0.0390712642887247,-0.0217534539277724,-0.0156738232189561,-0.0766016633086656,-0.0592971816252033,0.150891151827479,0.0145142282773218,-0.192793357064156,0.0195093255440531,0.0564634346398847,-0.0644304762322261,-0.0577899888048154,0.0550393706764742,-0.12103982481516,0.0131234860076364,0.0530123594339744,-0.0844750534039059
critical,-0.0560542330266439,0.112442080547127,0.0470208815865083,-0.0412834362298987,0.040156446653153,-0.068297100684993,-0.0093907955406771,-0.0512950081072128,0.0113888628166162,-0.0199143118293324,0.0725784062517674,-0.0060954324102153,0.0224200402202179,0.0847021258766026,-0.0426632006220486,0.100137316239468,-0.0215492641616157,-0.021724758657561,-0.0481094421519384,0.102939316019005,0.0755084222981988,-0.0317172065213946,-0.0200709839523883,0.0796414413503519,0.149517570202025,-0.0279790350030887,0.0095065651995699,0.0238591071525926,0.126823941965611,-0.14011609658442,-0.0252082248606791,-0.0653730571222668
critical,0.160483535672416,-0.0912349491280056,0.137693437065171,0.270478992845658,0.0684557609645207,-0.0616676465385377,-0.0874562987724758,0.224171432713838,0.258668437475511,0.181224289260083,0.385744194354956,0.0973738921502715,0.158814237777144,-0.265034681409442,0.0445437050572943,0.0516191278356226,0.357984388615053,0.0378719686980841,0.0372318893308336,0.038475679919468,-0.108798945174234,-0.306321619004391,0.174899868693898,-0.341405969321808,0.14832930132383,-0.199386541305816,0.367418285652825,0.112124812113726,0.365034353691275,0.0734509257992851,-0.218554372584757,-0.050564451605494
critical,-0.124685919121136,0.236981761499625,0.200156232015683,0.0800088726905401,-0.293933984424868,0.0860794357931971,0.204943742349009,-0.0959225570385149,-0.107891332871829,0.294470185582201,0.0212565458799664,0.29904704546086,0.136386594375784,0.212335658303664,0.014975332322643,0.0041172588866601,0.0126773273626466,0.0131369283546459,-0.246614232290276,-0.37499610938874,-0.101935670017172,0.194889970649025,0.257434005643593,0.0405406375026025,-0.157451639842418,0.214940063924993,0.0685954480558915,-0.121296361805141,0.125260420361135,-0.249812289192938,0.101188818405173,0.0803918735172061
critical,-0.0049630221091511,0.185909926547711,-0.140754561456254,0.283380426330713,-0.0446671989823604,-0.0780252164373108,0.0428772565823387,0.0301035767276381,-0.0540237160733831,-0.0026035525818497,0.190384782547766,-0.22471913222091,-0.0584985720734374,-0.276546100803357,-0.0973891387648185,-0.21023687098437,-0.0405991480732201,0.226020908511835,0.267921832875979,-0.210887759129833,0.0504438312733396,0.0176553409456689,0.216827113457177,-0.200066743711519,0.0114719035637756,0.343994384876903,-0.12383146967423,-0.106582933819476,-0.263691059930474,-0.131153961310683,0.145880305601771,0.148972024292717
critical,-0.21309083415422,0.270211604475878,-0.264845499971,0.0956719947909106,-0.127374375352622,0.222481517037756,0.0829627999109372,0.156181883747228,0.192756122346263,-0.0902352836478108,0.126315275779291,0.0520370923696687,0.187601837756051,0.017157413087964,-0.0954601748762443,0.214856000109772,-0.0923534827944731,0.103509331633561,-0.0286662951181621,-0.106333597162444,0.159006149276111,-0.101391132486899,0.0367154518754786,-0.003883365102214,0.207936549564009,-0.141566309635259,0.0574738035127684,-0.141848736188147,0.0679235859696354,0.0631929412087564,-0.0805621742113867,0.0008472796586648
critical,-0.166056113800606,-0.183140152028522,-0.0914608816057103,-0.221079765540874,-0.154749793225744,0.167444248201637,0.19661179513413,-0.412199306278107,0.177622022597361,0.311119427539833,0.359533027812889,-0.359559751751131,0.233757407808095,-0.146243433591261,-0.234286980569438,-0.218646498045171,-0.212474150289229,-0.225140789878906,0.256724086015902,-0.0998291234603639,0.34992319222846,-0.326794792300321,0.129938997908274,-0.203950680278445,0.319581589043782,-0.0545655853582325,-0.35819611429349,-0.0159232336975813,0.210684759924384,-0.271130824416017,-0.151275107968368,-0.373861843442582
critical,0.172542791411019,0.111491296060738,-0.0635123851921066,0.0206149845878872,-0.0358692550506809,0.105355953550077,0.257185065055015,0.214342855911628,-0.081498308310456,0.218876996746842,-0.0953046145655269,0.0790737799016503,0.367834204354579,-0.142970557385673,0.241852227924448,-0.0368360795822052,0.201054700077079,0.194206413754724,-0.225888260206479,0.0399664093783627,0.224651971483832,0.180259856258008,-0.066606353555245,-0.277583179667396,-0.170098783663096,-0.199165204182696,0.136470301922214,-0.246177939831107,-0.142654992091972,0.110109561606014,-0.179085901420536,0.187380204016702
critical,-0.0284895486460613,-0.257566408227833,-0.003075246595196,0.231455823928999,0.0733997536400561,-5.8023520664076e-05,0.159680728867537,-0.335608043521015,-0.200819405018367,-0.0952746209304128,0.137051555808547,-0.0762429061525958,0.248340668442245,0.069512177755563,0.214048767729776,-0.165947269099257,0.1067632780219,0.0973054441536554,0.0576753795400915,-0.209638980159307,0.21538330870505,0.0239056905135993,0.180859313909925,-0.202560110638289,0.245439492409041,0.102817678616743,-0.268880994757328,0.220025190358176,-0.186371548373012,0.146393342635464,0.0990461497735777,0.0413707702334862
critical,0.0361459667889976,0.0201583276323256,0.0055181416754801,0.0539622924311485,-0.186868231855309,-0.129441059767464,0.083424463586086,-0.0699873608433713,-0.021783826730529,-0.0277243842900818,-0.286943367124966,-0.260250960880783,0.0344616502892145,0.215859863797609,-0.0255374463586173,-0.0652231513154132,0.0739281267492132,0.0190087147832672,0.0773341890043303,0.0375789725729401,0.0026093538155371,-0.0148059440885702,0.0015345994775802,0.0408994822439413,0.091354118726335,0.14602221997644,-0.159127806455706,0.0383008225014187,0.0367501819143167,0.12097670097649,0.0140092356489902,-0.0468239986939722
