group,ARNT,ATF3,BCL11A,E2F3,E2F4,E2F6,E2F8,ELF1,ETV5,ETV7,FOXH1,FOXM1,FOXP1,GATA1,GATA3,GLI2,GRHL2,HINFP,HOXC6,IRF1,IRF4,JUN,KLF4,KMT2A,MAX,MITF,MYBL2,MYOD1,NFAT5,NFYB,NRF1,PBX3,PGR,POU2F2,PPARG,PRDM1,RELA,SOX17,SP1,SP2,SP4,STAT2,STAT5A,TCF21,TCF4,USF2,ZBTB33
critical,-0.0443285547137691,-0.0060064454875444,-0.0601057555320222,0.0481170149408644,-0.0992909784796084,0.0420864190693889,0.0211088355779853,-0.173136202435007,-0.202199964476538,0.147308591840235,-0.0293427164762129,-0.172015834623945,-0.0021672344536376,0.0016873768250948,0.0352627105893955,-0.0774849318177009,-0.129993816578372,-0.0833160245175722,0.062653796039529,0.0798016186472596,0.138645604120276,0.138804506646431,0.123158207909195,-0.0276430894563704,-0.039941234966297,-0.0747415882053605,0.101748367545983,0.0306401871027689,-0.0205631769033695,-0.137005828051915,0.0887491608909276,0.0787687522272524,0.226906857254684,0.0084137837582356,-0.0225211080296048,0.0885846582757452,0.0421067193921135,-0.0376150979865044,-0.108898981222956,-0.0425242760302256,0.107480058665616,-0.0702842673450448,0.0179129347711111,-0.100212893135759,-0.0308155398904421,0.0347643026659491,-0.11857978512366
critical,0.0732764817063212,0.0393037472898655,0.0907700901374107,0.0351671600616044,0.0408702160316187,-0.0563054307336297,-0.0034155506154467,-0.188075729314284,-0.0238751525717799,-0.0650743818044883,-0.0321363508755644,-0.0589063622362265,0.0797384887425405,-0.0215127210355117,-0.0234940822243681,0.047889324805992,-0.105105244056045,0.0212145810321829,-0.0415773506781899,0.0468859759695976,-0.0792219494513473,0.0737787579412388,-0.0247445971878661,-0.0141549699925209,0.0098004047480997,0.0900273279409868,0.0245875230238193,0.11154245624338,-0.0325397486233062,0.0034317996668998,0.0407914382229071,-0.0373293671749668,0.029703025329623,0.059963092215728,-0.101441624588414,-0.135630832479229,0.0581962185060529,0.0471745470870707,0.0697115601808498,-0.0520445683525882,-0.0615583277967204,-0.0413312076395111,0.0740403676696341,-0.0389288756546747,-0.013019763112668,-0.148020132395515,-0.054531575949997
critical,0.372708047895377,-0.235262962452281,0.415111338238807,0.335136591620606,0.189688043888042,0.433509685011694,-0.612528865090606,0.113184306873049,0.396838187316741,0.318129914667719,-0.203038639110419,-0.601186846779233,0.352856340593389,0.516842946410627,-0.64137471489291,0.420436697980269,-0.0975674853075419,0.252982711425064,0.0386147550316164,-0.023598510663528,0.203147505067655,-0.0627231212615331,0.230979087035043,0.375810727676604,-0.347578156100062,-0.241725971446859,0.439341271454304,-0.572509739210645,0.39919150642566,0.349118609394952,-0.0657731824967622,-0.538670570836449,-0.331810736627045,-0.560481865368685,0.097848722363735,0.136875353600228,0.380089159795979,0.217240203231858,-0.228092324735668,0.144403434543098,-0.161045410539245,-0.190330353035734,-0.426375335947494,0.426251954529293,0.305987731570661,-0.364368915571098,-0.160929286851526
critical,0.197729409104277,-0.0542925159439308,0.101671950364224,0.0959046834577631,0.169294109687987,0.12945795483078,0.120711569919658,0.0735040076919415,0.0277478106459836,-0.160605015507724,0.0694745596215337,-0.178785274100274,0.0340879848610329,0.136714780739571,-0.156059950859586,-0.107859349296982,-0.319930538026265,0.0232982305492774,0.0188104566319985,0.0985782508978441,-0.0402371899732192,-0.161082438264881,-0.0188295535422848,0.0379455607388641,-0.0383465958548762,-0.0662471817831502,-0.201854341726116,-0.0801688293818577,0.182280008682666,0.0573098277691651,-0.0131577711872558,-0.356271958301081,-0.0109234326837596,-0.0844465372859873,-0.36482737410934,-0.157835963516211,-0.108279481323281,-0.0108279481323281,0.126249673902683,0.111430471520519,0.196392625384237,-0.0123175071346589,-0.0473985313305791,0.202885574881576,-0.201147756045523,-0.0841982774522655,0.168683008558825
critical,-0.0143482502058206,0.370946852778728,-0.379296399508669,0.0820363232106803,-0.169828159215786,-0.0200226994397609,0.276426741253379,0.0440985769037649,-0.444066184336074,-0.13237679427178,-0.642509780403016,-0.326361894512054,0.0924935225132275,-0.0773346367025583,-0.364786022181879,-0.24659535099495,-0.463035057489531,0.397373573496793,-0.135943590933114,0.294584978801988,0.065175102629829,-0.278453330265501,-0.292882644031806,0.110408569380382,0.006404021278304,0.323443606334599,-0.359435827189878,-0.240272393277131,0.100680942122199,0.194633608724154,-0.484030519655111,-0.439445561388437,0.0384241276698246,-0.191958511228153,-0.0967088276584403,-0.258754885067679,-0.319714682552296,-0.176313244054575,0.423476039972919,-0.600113538269433,0.144455264784024,-0.350762026217998,-0.0692282806540721,-0.497000689332689,0.472600557626745,0.288018830402714,-0.232328164349614
critical,-0.0702447492577408,-0.105367123886611,0.356654314253409,-0.202694186111192,0.323013003614913,-0.0969744279411583,-0.270399968528292,0.270893656525083,0.500317521319692,0.0342055254919722,-0.0569151733443744,-0.397207256846984,0.121658827780726,-0.1190493340834,-0.0844911743080056,0.261584111442732,-0.317229801366785,-0.394668290006343,-0.431271728625588,-0.253332469210648,0.296635959214918,-0.415121078444842,-0.331899387557157,0.163904414934729,-0.337964697232022,0.388109292334687,0.45052556050045,-0.308978159134701,0.672403051629821,0.362084882218114,-0.341491040066246,-0.387333496911157,-0.190422513048093,0.0947880953839395,0.701742224010564,-0.274702106786045,-0.125255697471634,-0.10078287820212,-0.0538119916502573,-0.277946342193531,-0.452147678204193,-0.584173953917538,-0.0773679617828732,0.336342579528279,0.457155085028791,0.525495609156051,-0.229988079648085
critical,-0.268128644102419,-0.231003614195517,0.156911213074171,-0.0370678417175074,-0.271290655124637,-0.0288936219718024,0.145241362496937,-0.126750745989691,-0.278349661101454,-0.090946135179443,0.111187867268682,0.224911628546512,0.221661895910465,-0.149886861597479,0.0033934854527826,-0.394432583947255,-0.0457696803597105,-0.116595456842244,0.229732956536879,0.32661876284856,0.25865843420339,0.168190476031078,0.330626233484639,-0.154473167065376,-0.159603090900099,-0.224391899195989,-0.292653562217921,-0.274432799035973,0.0432739833669234,-0.279098639060913,-0.245425032082677,0.309660547400896,0.369779405615074,0.191026381191838,0.0721273862845266,0.052151617842193,0.211619154001262,-0.249745616319886,-0.0262969035300022,-0.256074222234608,0.119507801198697,0.397740595645675,0.25446062276122,-0.0897094488479546,-0.303794438571626,-0.242790992562364,-0.145906144896632
critical,0.190852808343548,-0.233535107640374,0.0941095939560204,0.055241794416974,0.0078677707199932,-0.198612223652833,0.180814685235432,0.215345673007,0.136675102989809,-0.199672419707301,-0.131198288488121,-0.0412561604181735,0.191736521333868,-0.190948835893157,-0.0658126108915023,0.267518478845253,-0.224709656763469,0.0900881158987452,-0.140301440657139,0.22682680469843,0.147774719821981,0.242609062243632,0.199462846068627,-0.197862819465006,0.176860037162006,-0.167007480805161,0.210221175798811,0.0108277550532119,0.0222310265692833,0.189301444349526,-0.242997065450836,0.122431232742735,0.241988776179941,0.243038590877694,-0.141808683885123,0.177542611365984,-0.12280950342802,-0.138417873248254,0.228378168692452,-0.272532674138351,0.0468796115834532,-0.133840992606753,-0.199699021933881,0.189852953924983,0.0346970894790005,0.0248244192435215,-0.126680451812935
critical,-0.104848539815139,-0.0172814518058139,-0.129552897094591,0.174322295732472,-0.0157736741314811,0.0027835895526143,0.0993973436079363,-0.127639179277169,-0.214220412653277,0.341569634685382,0.183948876268596,-0.0964397797082836,0.0659362775275517,-0.251450922919493,-0.254060538125069,-0.410463476112586,-0.213988446857226,0.171190757485781,-0.163535886216091,-0.161100245357554,-0.13262644389227,-0.383671426668674,-0.0033635040427423,-0.0898867459698374,-0.0739970889403306,0.0518443554174417,0.221991266820992,-0.301207586172474,0.475297916108895,0.19833075562377,-0.0611809787085022,-0.0855953787428903,0.178033748469291,0.0304455107317191,0.276909169036112,-0.0604850813203486,0.349804420445199,-0.333624806170629,-0.352182069854724,-0.134772127505743,0.081941917455084,0.297902073578745,0.147008323247444,-0.120564222497608,-0.366679932107924,0.251044982776404,0.165101655339437
critical,0.0567507962505193,-0.182593002451897,0.0728577011451174,-0.137162448812208,-0.317484992033523,-0.14771874867016,-0.0449818040505857,0.14003124082826,0.0493677970583685,-0.0699995936430908,-0.0781411933311066,0.0676329737862726,0.298204786473123,-0.113699256010524,0.0792684095608778,-0.0451367295039666,0.0067472706075878,0.0095038752263648,0.117743344569467,-0.0897819713627249,0.0177790313397089,0.108421106081548,0.0432028324652122,-0.0526052048083275,0.17027375777961,0.0698767217317888,-0.137440246176891,-0.0912778033264024,-0.084749565256353,-0.0553457826560651,-0.0580008843915926,-0.073082075939669,0.221281627741011,-0.0479520989498881,0.0692035973481339,-0.0142691684820801,0.0593631599299417,-0.0579955421345794,-0.204325303981325,-0.0441270429284843,-0.0158184230158889,0.0556449490488006,0.105007403850156,-0.125938366827614,-0.0832697600637149,0.0658272909158334,0.0332876034488361
