group,ASCL1,BCL11A,CEBPA,CLOCK,ESRRA,FOXH1,FOXP3,GATA2,GATA3,GMEB1,GRHL2,HOXA6,KLF4,MEF2A,MEF2C,MYB,ONECUT1,PBX1,REST,RFX5,RUNX1,RUNX3,TCF4,TFAP2C,TP63,VDR,VEZF1,YY1,ZEB1,ZNF384
critical,0.101480803930536,-0.103884968302147,-0.0543511998750708,-0.0270518381630538,-0.109816080668461,-0.0860412162229377,0.18724438765796,-0.132849774883213,0.0379106647467014,0.128039345515812,-0.151885981287413,0.097505722777881,0.143080864941697,-0.0743326871593278,0.0136092438405838,-0.0400568024484604,-0.0377244094029272,-0.046523924084169,-0.0003487036135321,0.0883536533387808,-0.0273501267963163,0.141375858317297,-0.0359812414392961,-0.0672465815991967,-0.0192392667413974,-0.0111963268682309,0.140037410611943,0.0554624300651822,-0.0547223101465006,-0.0644744578924221
critical,0.0225928775304925,0.0092516315158533,0.130052450212758,0.0133570192959388,-0.0030191986915075,-0.0588209138973977,-0.028374086143615,0.0395505396049295,-0.0687519403730449,0.0571074659620239,-0.0324004871104749,0.130549067760241,0.011431173893294,-0.059933291449202,-0.0422587277193618,-0.0666409094235392,0.108952555899627,0.026254566519822,0.0083038499605112,0.0628176948092981,-0.00838530511165,-0.0563514923235541,0.0040616199346472,-0.0806426465417582,-0.117487887793715,0.0136809133928543,0.0577660305579641,0.0217850687958435,-0.0672218718836199,-0.0452446339507217
critical,-0.273725665983178,0.299020255199176,0.458733211791835,0.509213424446048,-0.597982395316868,-0.304715533184628,-0.376761889358369,0.400431072389107,-0.554835579507442,0.360627689861318,-0.0958408498489288,0.273119089820187,0.0995801921231779,0.358738949713082,-0.502597385638331,-0.178157230578706,0.304582958154992,0.282895136183607,0.514031527920348,-0.509705586542368,-0.559181497944683,0.265491485375385,0.368075500772778,-0.350771735260857,-0.242599591559499,-0.515956589994512,0.305194982606873,0.533300309624953,-0.504282723001373,0.0995111804639154
critical,-0.189887402591814,0.163214063893236,0.0436333755628356,0.214992846112412,-0.128720369977655,-0.214591311981465,-0.185068993020458,0.152353521684783,-0.257478981301115,0.197879843864937,-0.344841335791297,-0.057266415342109,0.0120842652741946,-0.0662340109332439,-0.271723882613259,-0.388245263279307,-0.134972830016677,0.0402107751133406,0.194763174181877,-0.0475148721619836,0.0147802801534058,-0.266599542275468,0.187803249245474,-0.306848558734613,0.302393441948399,-0.206292939941908,0.127840819024154,0.0515493341443492,0.170632884979292,0.32025215043906
critical,0.0720956146597488,0.255338635253277,0.0880086106882518,0.075992674911627,0.0381587149663085,0.0916621046743878,0.173743936229575,0.399448675817527,0.181862811754321,0.198181751559062,0.160104225348001,-0.131038650969408,-0.0871155343805297,0.409110137691975,0.0303645944625518,0.0100674056506856,-0.0940165785765642,-0.118616771416546,-0.139157526494155,-0.242510811924177,0.280588338135238,0.0843551167021159,0.167330024565025,-0.200049092929753,-0.157262618914339,0.145571438158704,-0.238613751672299,0.155232900033153,-0.0533410121975844,-0.113583068591203
critical,-0.272047377069652,0.508085368646046,-0.544730213883302,-0.362565087270351,0.094189255388247,-0.530820706153554,-0.610041354238721,0.0822567335287164,-0.26279790746256,-0.147144234054803,-0.404787856927151,0.414884606192908,-0.277131055021641,0.533009511938438,0.0579680499803229,-0.0703242116691859,-0.0705360315838521,0.0781615485118362,-0.0529549786665557,0.268658258434992,0.0299372146061595,-0.512674800130481,0.516346345318029,-0.558639721613051,-0.114170934005094,-0.432889298939537,0.324931749097985,0.483584865182986,-0.179552680998735,0.60319251033118
critical,0.128647990511341,0.13124089969064,-0.0941038668101105,-0.222334409967586,-0.212863195243583,0.158910297068641,0.275407843867694,0.0409999599690147,-0.0176874002170571,0.117177609892274,-0.0325763778642209,0.0937146787864135,0.390084646208959,0.171555554383597,0.298634237992514,-0.102251694679489,0.2310473473494,-0.132755438998002,0.236846655281785,0.332698569808281,-0.3462286437108,0.316726596833736,-0.38149563799409,-0.155091697261498,0.23699036377725,-0.33800980408736,0.0040750152336044,0.0001626288108303,-0.192260260329974,-0.254992272938554
critical,0.106417940277945,-0.0571523806558621,-0.0921791255874295,0.0746819638037016,0.0484213073006183,0.0555170470500748,0.0956864687570183,-0.0745211538377082,-0.119159536373789,-0.234707332785551,-0.120296877826823,0.181406610186142,0.28170210006526,-0.113596678719528,0.17151939098668,-0.13216763608263,-0.288536523619978,0.0684739210036196,-0.223125773097619,0.158111211644703,0.175476742690138,0.0466303511470956,0.15056611178866,0.123146067304947,-0.0172390877253999,-0.0634952963306481,-0.197009715878473,0.17099027432438,-0.19296352963735,0.0773340313880274
critical,0.0045745443128112,-0.0518255336704566,0.0470772724850069,0.0896958119056282,0.0071802974023872,0.245983091655977,-0.25368453967628,0.138162819371742,-0.0156345185374562,0.219636032639153,0.0076435423960896,-0.00289528121064,0.0715713515270216,0.0225252878187795,0.151944357934389,-0.0256521915262707,-0.0562842667348423,-0.0661282228510184,0.0916066975046507,-0.0519413449188822,-0.0346275632792548,0.0536785136452662,-0.126350072032331,-0.002605753089576,0.0745824439860873,0.164278255891715,-0.109673252259044,-0.132777596319952,-0.14783305861528,-0.0747561608587257
critical,0.0709748672101103,-0.0817092150725875,-0.0031829210577295,0.0447584922564285,-0.0837652966283356,-0.121810816117036,-0.089992286482887,-0.0927159269853066,0.134510457518514,-0.0332604569589591,-0.0013725011943565,0.0838507441735095,-0.0576984548787082,0.101928240449373,0.214152910092206,-0.0072897436976524,0.071487552481154,0.029062846302289,0.0110654571000262,-0.0259440109034399,-0.0038451395328276,-0.0406783719743725,-0.226425313767815,-0.144491798889146,-0.0524007070779234,-0.16089238709097,-0.178718881202885,-0.229074187668207,0.0902593100615556,-0.041677040158593
critical,-0.0137506387578175,-0.0405782427620813,0.190380134313512,0.0062901858147463,-0.108372895383561,0.0638411515004607,-0.0137583378836618,0.125287874863362,0.23231342322418,0.128891065758468,0.0366324407669069,0.0398660736214889,-0.207237370349482,-0.145986974695609,-0.0124687343047511,0.0591485342983948,-0.0555260955886786,-0.0409901459947483,0.251903848934856,-0.0729145713079008,0.0056896539988953,-0.106987052731597,-0.0356585013476102,0.047357323067937,-0.0934943346895616,0.055064148038024,-0.0382261598166652,-0.0182969725688428,0.0925396430848755,0.163252264401323
critical,-0.508790461124253,0.347226213512138,-0.455008735308966,-0.148639107803146,-0.132975590916005,-0.269456304492069,0.0974862239829031,-0.27537119898092,-0.344597371517093,-0.509995347038648,-0.503970917466671,0.523249092096998,0.100443671227328,0.351498081754085,0.0224546920410058,-0.512624189033693,0.524453978011393,-0.527192355089565,-0.261022103091301,-0.24711114753419,-0.281067023303516,-0.15893540561707,0.394435834339814,0.144695844810579,-0.0439235683338698,0.0373514633462584,0.564872423685204,0.554576125871279,-0.568925221760897,0.30045473301697
critical,0.142852980183925,0.0746360427453457,-0.204671093849091,-0.0094004907099097,0.0217316629895755,-0.100129930172221,-0.110057740749353,0.201882383012818,-0.11540192478832,0.090790284062375,-0.252860017099891,-0.0939034994323235,-0.147365621355348,-0.162515926771319,-0.113738839053233,-0.204640671549059,0.19646721360711,-0.032318623400736,0.0153024169161313,0.201040699378598,-0.292145347207971,-0.102411602674626,0.143735226884855,-0.35851666511127,-0.200523520278052,-0.258964758639659,0.113961935920135,0.214751015926384,-0.247211610060603,0.102695544141592
critical,0.0241626464963768,-0.121667451918681,0.063255079475116,-0.0261702633605809,0.0731416812692451,0.178267004559966,0.159140915391271,0.0400638146824286,0.0567316264694184,0.0495388100480206,0.0733778993346159,0.060162232320606,0.0162072102286615,0.102522664125573,0.109828619059243,0.0168966924174644,-0.0716921828400555,0.0029150918768612,-0.0321860132097449,0.0797827699247316,-0.0164955004126512,-0.0146549877109239,0.0393561072521091,-0.0890106594183324,-0.0520056083218634,0.0758889589092847,0.070106350136664,0.0025936648901141,0.0512910368395441,-0.0073147125172555
