group,ASCL1,CEBPA,CEBPB,CTCF,DUX4,E2F1,E2F4,EBF1,ELK1,EPAS1,ESR1,ETS2,FOSL2,FOXA1,FOXG1,FOXP2,GMEB2,GRHL2,HOXA4,HOXA6,IRF2,LHX2,MEF2A,MITF,MXI1,MYB,MYC,MZF1,NANOG,NR2C2,ONECUT1,PAX5,PBX1,PBX3,RUNX2,SMAD3,SOX17,STAT1,STAT5B,TCF12,TFAP2C,USF2,VEZF1,YY1,ZBTB33,ZEB1,ZKSCAN1,ZNF76
critical,-0.0229201365243993,-0.0501379955735589,-0.087353415891827,0.125787854606252,0.0170032410868812,-0.0738339347303196,-0.128352274408619,0.0141349419140757,0.0332754912457974,-0.0163541715560157,-0.0458525262492195,0.127556166472703,-0.150124811190744,-0.0276015592680531,-0.243326854689173,0.0305482789235522,-0.0451141834010019,-0.243185767838613,0.125894982587074,0.144172906609166,-0.0655056094499742,0.128050845678266,-0.107926189307028,-0.0308367542706035,0.0793744818691967,-0.0028420423147607,0.0095105840752391,0.0663675345767223,0.0164823050232739,0.0760342594344674,-0.0283048929722111,0.0451169841325267,-0.0215932899645393,0.06734078878158,-0.123230086541255,0.154379822559752,-0.116819912263937,-0.128361026694634,-0.0515754710286473,0.0992736793526906,-0.0389854826419231,-0.024601975805024,0.168209484737627,0.0260261477853697,-0.0025567177906748,-0.0622168504570125,-0.148496885991971,-0.135652381127934
critical,0.0740543956419588,0.128503088967239,0.0971728994068721,0.115482241527016,0.0478513178822909,0.0543177089369231,-0.0175006218730948,0.0937942726836594,0.0017602833036436,-0.0302002686256922,0.0088451181110246,-0.134257071825085,0.13176969273699,-0.0367692922088855,0.0071530959730046,-0.046063946814511,0.0506148717745139,0.112016813568504,-0.024825454270724,0.136652593295242,-0.03110301351181,0.212551665674887,-0.0312318308790363,0.131659174659314,0.131099180282068,-0.0152278982670226,0.0358455994518356,0.0481587339077229,-0.0831498648886348,-0.0452868891539859,0.123229763435235,-0.0588120505673968,0.0449393832376321,-0.0800445236080424,-0.0783991526193684,-0.0538876154374691,0.109435710816497,-0.0127742283965196,-0.0110828082088138,-0.136495905628471,-0.0850718320466568,-0.166785925046002,0.108108530763878,0.0262516551500191,-0.116099360989074,-0.14735376500489,0.0697210155254865,-0.111802278476544
critical,-0.184808215085368,0.28875250720162,-0.0038809307472994,0.0198804627471628,-0.187657620954583,-0.257527086860456,0.175731522584197,-0.336248053216651,0.0663154268452906,0.0236814866377092,0.0172508007340184,-0.336171778489751,0.430118633187246,-0.211035824749616,-0.410125574414658,-0.233191816849314,0.275446199487318,-0.0263583663389349,-0.149048080623472,0.111580845130943,-0.465264937704085,-0.215007558743226,0.0834990331770394,-0.222417103642141,-0.235834191316941,-0.226477824817135,-0.243067577918015,-0.0688379410277889,-0.270299471486454,0.348145094548218,0.303951154569027,-0.309619093203712,0.220419432223316,-0.454246871796801,-0.000346868400905,-0.376408512994742,-0.0095179962782388,-0.269983476189294,0.168100417764285,0.313670734054075,-0.35783380092952,-0.0823076945854491,0.14233045646144,0.479332176622467,-0.140755928170421,-0.442378887504054,0.0104932231436107,-0.229646858113362
critical,-0.152624134687379,-0.187137610396564,0.150176641673099,-0.349800290650327,-0.452633239328443,0.0825072840360862,-0.10153271801428,-0.244538969997105,-0.195608230750675,-0.266336954655537,-0.264769029443264,0.0769048195580854,0.0959493745754532,-0.265533871010227,-0.231077758418563,0.151534235454457,-0.0832530045638746,-0.523457568429176,0.105490773123311,0.111303569032227,0.247005584050559,-0.337620188696448,-0.183982638932844,0.160654971140486,0.185301990635854,-0.366970983828636,0.444850976384599,-0.170158127609996,0.363911617560786,-0.355995507342724,-0.325516570899266,-0.365001516793708,-0.068721014791586,-0.497854496975104,-0.185971227006946,0.205665897356232,0.0539213304708605,0.173446946347935,0.085432803029718,-0.143828456667309,-0.376569745494016,-0.165511715090698,0.367296041494595,0.111609505659012,0.169163833572944,0.0919530773880738,-0.472499999030296,0.0310525676186799
critical,-0.335158545149945,-0.136999705411001,-0.279515088718952,-0.463479169164275,0.0689459737118715,-0.076895038916299,-0.260047990259129,0.0735694095960794,0.125806123796603,-0.204972324199882,-0.188344177598783,0.412378035707241,-0.0278217282154964,-0.0545889885977524,-0.245447666414263,0.220870454608737,-0.0605102310459484,-0.176096128151145,-0.0560490209822391,0.319909318023084,0.26661813598932,0.154114529473595,-0.011518033255395,0.0846818783002281,-0.128969527296324,-0.272620491347765,0.0522367142005238,-0.112341380695226,-0.147544383743405,-0.0664314734941444,-0.061321360148441,-0.180313999484106,-0.219978212595995,0.0051101133457034,-0.391207566132184,0.0880075076204478,-0.204161195097389,0.214786986340042,0.16782261130572,0.0545889885977524,-0.138459737795488,0.169120417869708,0.202133372341157,0.034229648125188,0.0261183571002619,-0.113071396887469,0.153465626191601,-0.0583201824692184
critical,-0.345585560198383,-0.318540347784002,-0.519296324008768,-0.574022276022203,-0.597254325328551,-0.453695795724277,0.113335681266532,-0.353070658151189,0.34459696235556,0.114606735635876,-0.0817711644278153,-0.117360686769455,0.271723178513155,-0.230484525641096,-0.555945058324862,0.0370724191058748,-0.313173673780104,-0.325460532683766,0.574304732548723,0.450659388064177,-0.30886621175066,-0.0233732775696087,0.563853841067448,0.244536737835513,0.147724763370457,-0.244042438914102,0.574022276022203,0.300251287691771,-0.209865199205067,-0.461322121940343,-0.0921514417774602,-0.454966850093622,0.0382728593435889,-0.498465155177848,-0.257882808713628,-0.500654193258386,-0.258588950029931,0.375525952009604,0.145959410079701,0.176747171470485,-0.569220515071346,0.475586176529651,0.306677173670122,0.331250891477445,-0.160858991853682,-0.331392119740706,-0.34763337001566,0.249056042259848
critical,0.0167657378092651,-0.1758969079253,0.17441194553413,0.187201764075369,0.258774940442048,-0.258982912044262,-0.194517056434501,0.0627449277687292,0.167268140270028,-0.369901088878823,-0.267635312585864,0.25052153482339,-0.278511825424326,0.16919063042164,0.129256074236285,0.170551646803654,-0.10426956093054,-0.136231255662785,0.169369650086219,0.159851631760726,0.295109644197819,0.236330261895195,0.143917791372843,-0.266027516450924,-0.283005014172234,-0.214378746403164,0.121290337889165,0.112627001906684,0.188572570595289,-0.249063134651152,0.18218533705709,-0.177657271631172,-0.223203448966912,0.302365226626997,-0.117861719266455,0.170504469131222,-0.289065351812096,0.183354250890573,0.31046779364171,-0.0778513858719481,-0.23650349998227,-0.159026628182235,0.0273193192596784,0.0727975492940864,-0.0813826522735426,-0.0965092853291182,-0.321309176514005,-0.309536937638518
critical,-0.0100351308439386,-0.0769647577129191,-0.0298582761375848,0.0574017008027022,-0.006404271067286,-0.0753607712485279,0.161796378275252,0.0214796683142912,-0.109724219234742,-0.0401080934027581,-0.0612096282319139,0.227686300209975,-0.0976842674601798,0.0275855836300124,0.0067668381653833,0.168387445986996,0.04960553529442,-0.0171301603360433,0.0449200527959316,0.133500578236623,0.126142865963249,-0.0481409977139124,0.0444374947977485,-0.153566299728281,-0.0889353093452698,0.0163583269787342,0.0087016103543355,-0.12206122956195,0.0703646096087361,-0.0373950018618976,-0.173645641808597,0.0890741096296935,0.0218876373745832,-0.145946553273098,0.035157333725161,0.0460447242594392,0.0473587867652445,0.0022694495102728,0.0243367489352549,-0.0326582800060752,-0.0573582446388873,0.0807331205750754,-0.0109561420770302,-0.0027539533068357,0.0515552252709505,-0.0107901006152897,-0.0089727249285836,0.0021098940431316
critical,0.01677857063831,0.185202907737747,0.195885457901931,0.120991492076948,0.191821444252513,0.0874924081381772,0.0402337351292348,-0.163199176693043,0.0352988614120847,0.164070036760775,-0.0372147535610959,0.0534708081587665,0.115243815629915,0.0280997515188306,-0.0573025924567889,0.125403849753459,0.229036197813609,-0.070423550810623,0.0351827467363871,0.194085680428617,-0.0909177910712577,-0.287383822351677,0.0778548900552724,0.022061788382553,-0.121281778766192,0.0226423617610412,0.262303052400985,0.129409806065028,-0.150542677042,0.293189556136559,-0.0255452286534824,-0.116869421089682,-0.148336498203744,-0.0057476764470335,-0.320418447587657,-0.348227912417244,-0.156406468164731,0.185202907737747,0.0851120572863754,-0.38886804891142,-0.0859248600162589,0.137421718688165,-0.180500263371993,-0.20529074663344,0.0277514074917377,-0.111934547372532,-0.217192500892449,0.162096087273916
critical,0.109655125449077,-0.140425859872464,-0.243014559068782,-0.11637971399951,0.246940351431426,0.169519453068816,-0.37828614733587,-0.120919745983519,0.0486638016544831,0.0665622100996783,0.0013299623106098,0.0614186209225004,0.0492833824899479,0.0539783096828237,0.0827300651768509,0.0904000486227776,0.0103619553517394,-0.0820570722003978,0.148870319362721,0.193442751017497,0.074034568623948,0.0751936120833952,-0.097076566246321,0.0315932813946074,-0.119408182393549,-0.159515359061699,0.130694167784387,-0.004716292049271,-0.0922267438445791,0.0387878967857377,-0.0884665291189994,-0.0350437057024546,-0.122399262288896,-0.0712517960784551,-0.0060195482893867,-0.20800290065092,-0.168146761045416,-0.0408335817855914,0.407945909226699,-0.0129844914742672,-0.191146028954998,-0.0050421061092999,-0.0919436594973408,-0.0098491987982512,0.0830772440932752,-0.0395196431172781,-0.254679770660637,-0.148042431177402
