group,AR,ASCL1,ATF1,BCL11A,E2F1,E2F6,E2F7,EHF,ELK3,ELK4,ESRRA,ETS2,FOS,FOSL2,FOXG1,FOXP3,GATA3,GLI2,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HOXA4,HOXB13,HSF2,IRF2,KLF4,MAFF,MEF2A,MEF2C,MEIS1,MYB,MYOD1,NANOG,NFAT5,NFATC1,NR2C2,NR2F2,PBX3,POU2F2,PPARG,RARG,RBPJ,REST,RFX5,RUNX1,SMAD3,SPI1,SPIB,STAT1,STAT3,STAT5B,TBP,TBX21,TCF12,TCF4,TFAP2C,THAP1,USF1,VDR,YY1,ZBTB7A,ZFP42,ZKSCAN1,ZNF384
critical,0.0607188486045361,0.0915384152276844,0.0704488211928475,-0.0307265237821341,-0.0802581950026258,0.118510695353409,-0.0241092889463979,0.0571989609762449,0.0035373768841209,-0.0393445294847913,-0.0468141906496685,-0.0036104819734892,0.0136027933992465,-0.0034593748031203,-0.0922079039408464,0.0386498562432345,0.0970331896242686,0.0152625237774878,0.0527157651368522,0.0123379704176405,-0.0350837969795527,0.084247494257387,0.115994691009744,0.0105554654634746,-0.0031057420502432,0.0039147950249265,0.0404470521722974,0.0496016282438107,-0.0587310197869292,-0.0090517392472344,-0.0202927835392344,0.042250544233459,0.0144062498120643,0.0504537047878351,-0.159333066955812,-0.0517793903797285,0.0482472602723565,-0.0511522256656744,0.131759506214662,0.0639176334957936,-0.0340526304558319,-0.090349845401496,0.0777446391547772,-0.0463290386929518,-0.0297166941505255,0.0521340724879554,0.0091675181208272,-0.0202850882666693,0.0023921804123903,-0.0434275711507998,-0.0068099664349798,0.0500937759028593,0.0149756999818802,-0.109012280512283,-0.0250977816858941,-0.0170401317400214,0.054377594225793,-0.0158442164263846,0.0529763550487152,-0.0730197417998177,0.0590248392848686,-0.109866805552124,-0.0618497038864864,0.0658729322975573,-0.0524548254398727,-0.0942730352692208
critical,0.0369029100845098,-0.0426310885351994,0.0355065177853398,0.0462851801204466,-0.0517373988426772,-0.0135401835219438,-0.0308026369149894,-0.047496216462571,0.104174677249405,0.0083244845321223,0.0463011124359241,0.0107465572163711,-0.0567842152884373,0.0387449863634329,0.0183655708435395,0.0385484477245805,-0.074477442418827,0.028060414872561,0.002882366296685,0.0575127730203473,-0.0293258615750896,0.0341793258450928,0.0163157131220119,-0.0248006631258678,-0.0561047170638089,0.0398455786922284,0.0432287607924132,-0.033339422270676,0.0338534047801742,-0.0192603056319769,0.0169762128119577,-0.141663295324034,-0.0168108173407178,0.0766395478120393,-0.0759168820307587,-0.0272786492191507,0.0120444096473614,-0.0693572771999252,0.11202936890175,-0.0451535648679289,0.166994414372384,-0.0722305049609401,-0.0750677196767815,-0.0261589982337274,0.194283284322219,0.0376056153799846,-0.0346536278707602,-0.0272078255677074,-0.108677871066684,-0.135594706419633,0.0137563219149308,0.180171701833113,0.082564144657691,-0.0509063933161497,-0.0802171041610494,-0.0327798072047725,0.0435689307583438,-0.117448460432176,-0.138115318972061,0.0931130810401961,0.0111837640018513,-0.0008264362586924,0.0294788118036735,-0.0473846301322834,0.0867351046058059,-0.0102624553136364
critical,-0.289762175554513,-0.318957302104113,-0.479514161634811,0.344861533078332,-0.26647904397955,0.43493913535537,0.416059595984418,0.155142219982236,0.226621633585611,0.242244765531172,-0.575723393946949,-0.453880390363146,0.120472553413139,0.493278563812479,-0.448257006748955,-0.330262154637743,-0.545152371729319,0.429914756451535,0.410240174465019,0.192850474082048,-0.0737501860053615,0.262413072612284,-0.402830667714493,-0.315022022673652,0.491022312736804,0.455918821544146,-0.41705067650519,0.207983511264591,-0.29537648333976,0.319303998769804,-0.481296654439567,0.236278315582867,-0.180196953367223,-0.346602277069943,-0.342291258321167,0.309990383106661,-0.206487814654489,0.323273766350255,-0.236951742090571,-0.415996065181805,-0.479145682979652,0.0694319065934305,0.368825351824155,0.306714008857592,0.467009484514679,-0.439778367348732,-0.516329354166456,-0.436776083133796,-0.493610739151858,-0.0382219460180875,-0.272289389670004,0.322444235584701,0.152443068454056,-0.275037550674486,0.290878502514722,0.183382569326844,0.406883932921236,-0.416820150449992,-0.458886617609092,0.413037344945804,-0.439409888693574,0.502659340609813,0.495329701154001,0.416346392179074,0.0424785097931939,0.137879993329246
critical,-0.42403304470219,-0.0148247270989773,-0.0663865034393634,-0.0331454916452649,-0.0964753503219525,-0.0575986497466707,-0.315292907270001,0.335715115090628,0.118444984553684,0.12937248958025,-0.259948533035804,0.114968051136141,-0.249231172336672,0.122036542149828,-0.237272049702703,-0.0162384253017148,-0.27093335015167,-0.0310249443411586,0.182615420540108,-0.270283813139601,-0.397306507058544,0.0025408359589742,0.0224663390056666,0.370618177474432,0.0857961976823542,0.117317846797448,0.216582385465342,0.0293819977812204,-0.300907572855658,-0.219199637543383,-0.189511975285895,0.155602322449961,-0.293781769752671,-0.0422772178737586,0.255860270665725,0.207660803564282,0.324711193944996,-0.23845649954824,-0.134702513885166,-0.515235682808527,-0.160569370189309,-0.270379333288435,0.201165433443596,0.339172944478405,0.278040049224891,0.0539497800612265,-0.135638611343735,0.190963881548166,-0.290304836335127,0.10698256669365,0.158085846319635,0.0531092027514907,0.0771993842873288,-0.128111623615646,-0.179673399956032,-0.0592224922768422,-0.0572356731811029,-0.349393600403602,-0.14190473310722,0.0574076094490034,0.0248734467562737,0.256452495588493,0.0318655216508944,0.125207811091104,-0.266271966888589,0.329009600642508
critical,-0.16654508996825,-0.191855400767127,0.535085929581383,-0.0718747928455284,-0.20986466037402,-0.23809539164969,-0.0120872958622841,0.171250211847529,-0.207430976643359,0.100024401330177,0.266893982462515,0.375111785685918,-0.101727979941639,0.0714691788904182,-0.0876937370948264,-0.223331043683679,-0.0729293891288149,-0.021822030784929,-0.0683865128315806,-0.10732545252216,-0.274925138773697,-0.171250211847529,-0.223331043683679,-0.0891539473332231,0.203131468719191,0.223006552519591,0.32392330455101,0.15340319782268,0.0242557145155903,0.0705768281891757,0.259106194524399,-0.484140816819541,-0.145290918720476,-0.410724690944594,-0.109921381834866,0.506936321096734,0.157864951328892,-0.0418593601673732,-0.277115454131292,-0.0500527620605993,-0.0936157008394354,0.0268516438282956,-0.0756064412325422,-0.0549201295219218,-0.0674130393393161,0.0941835603765896,-0.224710131131054,0.0215786624118629,0.029690941514067,-0.145290918720476,0.110651486954064,0.463535627899943,0.0893161929152672,-0.168735405325845,-0.152348601539393,0.19834522404889,0.140342428468131,-0.156485863881517,0.130039834008332,0.0510262355528638,-0.147724602451137,0.0126551553994384,0.147400111287049,0.265920508970251,0.128417378187891,0.174170632324322
critical,-0.479094345858766,-0.199005163547168,-0.138527353206769,0.479023776651835,-0.437387944562179,-0.122296435612497,-0.232948952081277,0.497442339660987,0.454818538674289,0.39342332864378,-0.0016230917594272,0.0347200498103569,0.444162588427614,0.251367515090429,-0.628771633760732,-0.455453661536674,-0.241558395326934,0.367453860492944,-0.234783751461499,-0.474366208994348,-0.346635944448116,-0.305917512048571,0.539854433026891,0.516778302360251,0.101407950360738,-0.0702163608969616,-0.455100815502015,-0.209731683000774,0.139091906862222,0.447479341153401,0.11502780729854,-0.399633418853762,-0.278466090552171,0.0676053002404917,-0.18037489291722,0.426802563522436,0.111217070124233,-0.464274812403126,-0.240640995636823,-0.204086146446244,0.162168037528862,0.255531098299395,0.0798843422465935,0.4735899477181,-0.0167249020427939,0.161250637838751,0.005927813382256,-0.307399465394135,-0.126460018821463,0.360255801385919,0.0517272286808772,-0.271691446686736,0.175364479225075,0.510779919771063,0.274796491791727,0.091104846148721,0.567658700557949,-0.503793568284833,-0.383190793638695,0.500476815559047,-0.530398159298054,0.45792358377928,-0.0203239315963065,-0.261247204060856,-0.0809428803505678,0.540560125096207
critical,-0.0923405678743165,0.0873081497917709,0.103879894392029,0.115966481791254,-0.353101181131939,0.0550579869001643,-0.313924128879663,0.136062955440529,-0.358470088099312,-0.110079891149131,-0.290963212280239,0.276465042319191,0.382988634851386,-0.368384737658869,0.0506748253812539,0.357925028721838,-0.0560086403742466,-0.479998735889994,0.154750004189054,-0.139669536409714,-0.0862592101698714,-0.361586735352157,-0.430263754597991,0.180586008010654,0.280032150320958,0.364722447629979,0.38848605461703,0.43727600727777,-0.225505364330342,0.217792031681853,0.380187011818988,-0.147056441046834,-0.162457579904482,-0.308748095681139,0.287513290338463,0.0540311944088962,0.0810435058685662,-0.278397236369021,0.0763194194341902,0.394631707246932,0.12858838691258,0.0346183648163435,-0.169741101911935,-0.16297571488756,0.288826058204386,0.383371454388712,-0.383417443808085,0.138204369426698,0.245690844787911,-0.300427456128475,0.206743277316651,0.446388065517381,0.336426571255463,0.0111584002738595,0.114927669087933,-0.0678581147809606,-0.39572640513028,-0.230536659645828,-0.452370586697999,0.241045979476375,-0.387670331325493,0.0351778880753528,0.0756436457544062,0.160765845133301,-0.328630473062631,-0.260494990787808
critical,0.118278338744463,0.0977927402302719,-0.253845371438126,-0.1239649656197,-0.2689159373619,-0.12861642286998,0.0896429670965253,-0.117638568913634,0.066947018913514,0.223617381275147,0.0209192418949656,0.147582000864117,0.271579376303009,-0.196620650085501,0.151541832572863,0.0559860180631478,-0.0332557154717941,0.154267498366819,-0.139193691461126,0.200656968967538,-0.133969228607551,0.0243883889411607,-0.0452291990736843,-0.114079322570089,-0.1238087502912,-0.0216011444907424,-0.0874008558048981,0.236648721375428,0.0078736414742399,-0.0366250402748812,0.156248386515767,0.0167759706095995,-0.154432788444692,-0.054947607456271,0.160527779041735,0.0475121467374921,-0.175375365409475,0.10817684629904,-0.133326217794803,0.0914203215809549,0.116971574834686,-0.0170086731113902,-0.158347894602954,0.121986022059903,-0.162817856865765,0.144735122346388,0.120968353737309,-0.117915348769525,-0.0448175943699598,-0.155222939836567,0.157691271666146,-0.169255095153464,0.0784466709588331,-0.18733264410177,0.133254916192583,-0.122112420354748,0.14168989573521,0.0960322388518216,0.0230913479771405,-0.0833224041579138,-0.031005825823561,0.13498430414461,0.135765380787111,0.0231587604010576,-0.0302260455738277,0.0978562634758861
critical,0.0384504494516935,0.0711680758676677,0.232382008508503,-0.272801306275494,-0.0515954073214743,0.0993110253157446,-0.0937519241901985,0.0572124157504114,-0.227749424237215,0.126469550606173,-0.0539116994571185,0.0034165309000751,0.103132907339557,0.272164325938192,-0.0795067275559868,-0.163761853990044,-0.147200365220188,-0.234987837161103,0.141467542184469,0.219931938279416,-0.166541404552817,-0.202270210745129,-0.259540533798931,0.0611501123810066,-0.104464775317553,-0.0943309972241095,0.0723262219354898,0.215125632097954,-0.0174880056241136,0.163240688259524,0.137471938250483,-0.0268689887734726,0.0291273736057257,-0.087382120817177,-0.058081025301278,0.401065983286791,-0.201633230407827,-0.0728473876660097,-0.018240800568198,-0.1373561236437,-0.0035902528102484,0.210840491647012,-0.0284324859650324,-0.135445182631794,0.282240196728244,-0.125137682628177,-0.081301853961111,-0.175690758488612,0.16619396073247,-0.343911474839771,0.293068862462381,0.141757078701424,0.112513890488916,-0.237883202330658,0.142509873645509,-0.351613146190788,-0.195263427034805,-0.034281123607534,-0.304302879320255,-0.169378862418981,0.166020238822297,-0.0312120365278054,-0.0403034831602089,0.0423302387788975,-0.355492935517992,0.165672795001951
critical,-0.0234053325129067,0.062049484712096,0.0395408673330931,-0.0388096174917548,0.0956923150037382,-0.0556977525136105,0.11705868810503,0.189655250820662,-0.122668495282012,0.067162896011381,-0.11317292252478,-0.0228395479641341,0.0510060108308636,-0.0481450625465037,-0.28018611621437,-0.0958524427062211,-1.06751801655219e-05,0.0803841066463798,-0.0774751200512751,0.0567972960706592,0.04827316470849,0.200800138913467,0.0780836053207099,0.0939415854565927,-0.0194608534417464,0.161019080026649,0.0380143165694235,-0.129927617794567,-0.0542779535515961,0.029004464509723,0.216722170130343,0.113653305632229,-0.146217942727153,0.0106591673952736,-0.0355056492305258,0.106228717827108,-0.0296343001394888,-0.0287642729559987,0.214709898669142,-0.027040231359267,0.0239070659806863,-0.005759259699299,-0.263933154412363,0.128769360746608,0.063522659574938,0.0568399967913213,-0.113301024686767,-0.0942031273706479,-0.0181317935111389,0.0730075571520042,-0.203089965058971,0.270605142015814,0.185865561861902,0.118030129500093,-0.0251774124203834,-0.0308779586287721,-0.233402139138971,-0.144846182075884,-0.206874316427649,-0.0710913623122931,-0.202145211614323,-0.277245104078769,-0.0521002167978296,-0.0243500859575554,-0.0205230338682158,-0.0070616316794927
