group,ARNTL,ASCL2,BACH2,BARX2,CTCF,DUX4,E2F6,ETV5,FOSL2,FOXG1,GATA1,GLI2,GRHL2,HSF2,JUNB,KLF9,MXI1,MZF1,NR3C1,PAX6,PGR,POU2F1,RUNX1,RXRA,SRF,TAL1,TFAP2C,TFDP1,TP73,ZBTB7A,ZNF263,ZNF384
critical,-0.0890254562634979,0.0027103867106497,-0.103167348909922,0.005214567340154,0.0268885739777087,0.0168823365146651,-0.0998303054136898,-0.110652280153672,0.0651258219569016,-0.0170137492036663,-0.0929842635196591,0.101299960619142,0.0753281299479497,0.0785833900153891,0.0153179663126188,0.162180034315441,0.0203277255789572,0.0266575532664593,-0.0308851274317745,0.0525591340693292,0.0735033808807282,0.0618646203583106,0.0519153516939563,-0.130196422624276,0.0001352572091581,0.0961773122609224,0.033902027249483,0.176622498537773,0.135503258448197,0.0218424665207956,0.0494730328887957,-0.0011760736661942
critical,-0.135768032778283,-0.156141255408267,0.0483971280760231,-0.282371844286825,-0.128814882002139,-0.09786771049805,0.254154540422484,0.373264534787152,0.206173948921199,-0.131226924965648,0.0945347570170759,0.152585884734204,0.0743153999817707,-0.36660721930511,0.215171871914946,0.0133002717773889,-0.18700803949897,-0.178737147962155,0.08517418945891,-0.119517699138384,0.240368459508599,0.0390406459768334,0.0196653567820728,-0.365200559731427,-0.175705437000399,0.158735221456776,0.244741162299023,0.140250802639949,-0.192972689443705,-0.144936764005404,0.0982841269122299,-0.0388926081692242
critical,-0.0005224949580116,0.0975160641947437,0.0617904714406946,-0.115259122143891,0.263956107381925,-0.0777138681298216,0.174905187194412,-0.191688523501933,0.173528195273819,-0.301933145423795,0.0341345230381593,0.0713405181732415,0.0119992418482267,0.205304234126509,0.149819986554039,-0.0706638146338722,-0.083889468258543,0.0524164039127557,-0.0881202260435543,-0.103513870900253,-0.0081131855980148,-0.058844180427462,-0.288399074636409,0.0772911551950413,-0.146928122098932,0.159567783114444,-0.0298711093182723,0.0286682823836829,0.088178281038889,0.125908585350587,0.0074092687795823,-0.132485127790838
critical,0.249572825137132,0.105866073698393,0.0806835035977296,-0.138647326816543,-0.0963390816739573,-0.168622031182004,-0.0783924433914523,0.261352693031074,0.203770713179973,-0.183762120711819,0.0644551604699326,-0.0052312541376663,-0.322409447528362,0.264732006835333,0.145787797792774,-0.0128490293235381,0.214920539517189,-0.233955431397676,-0.0986301418802345,0.335621228051228,0.0174120575677069,0.183647567701505,-0.0242470538497673,-0.0389480235067128,-0.129139426960493,0.1966875187089,-0.146971512232684,-0.206729999279748,-0.114686655492561,0.202166971035579,-0.116863162688524,0.329740840188449
critical,0.295428765419907,0.304182210321237,0.0750526849873343,0.266007464501546,-0.205462803934009,0.195007300301864,-0.140217219252795,-0.156427302403407,-0.002674663719851,-0.184389695838213,-0.330685696272488,0.146296000434275,0.0059166803499734,-0.0326633175484835,-0.153185285773285,-0.345355821523792,-0.343572712377225,0.0272329396930284,-0.0636245763661527,0.139406715095265,0.12287243028164,-0.0709191137839282,-0.0815367182475792,0.0207489064327836,0.0406873087080365,-0.152617932863013,-0.123520833607665,-0.0704328112894098,-0.319014436404047,0.0834819282256526,-0.141027723410326,-0.165991251462269
critical,-0.0049351386254136,0.126903564653493,0.231951515394439,-0.260011303578934,-0.438663321818906,-0.389875951407675,-0.14579809539079,0.249718014445928,0.117738307206296,-0.431331115861149,0.0513254417043015,0.237309665902031,-0.190637354901691,0.0318668951240993,0.33615344237103,-0.348984802797105,0.560631747846985,0.338832517624825,-0.221517222300708,0.461646967417261,-0.214608028225129,-0.0492103822934099,0.0613367229158548,-0.0803722576138787,0.103214899251507,0.230682479747904,-0.526508789351268,0.10998308936636,-0.214890036146581,-0.236745650059127,-0.229836455983548,0.54709536761728
critical,-0.0808139121782812,-0.158217812815646,0.0092917206751068,0.116603756534373,0.245433187325105,0.271819244279035,0.149636618523545,-0.252298831756735,-0.374229510993956,-0.143766950343921,-0.103201480701151,-0.502265460488913,0.0749563069659379,0.27635422657609,-0.469449941031578,-0.003542924308144,-0.351406619038707,-0.18503236926061,-0.0091541632252214,-0.175385033190576,0.393060375249708,-0.145108460167834,-0.307340896733914,0.0953897298211182,-0.312685583696973,-0.0983770422211441,-0.0279528999248675,-0.123193427570386,0.0095248133038211,0.20998188750422,-0.302490890486577,-0.274113948645265
critical,-0.0160779954050732,-0.238819282521834,-0.0547823603515007,-0.0506410192261211,-0.168467034972192,0.0980013704120745,-0.0751980703343777,0.164027569133561,-0.0673042464052503,0.175657673436368,-0.0737521654751098,0.245866691504209,-0.220247409080695,-0.0524453218384931,0.0931860081958662,0.111591320655906,0.154954208295484,0.0236211987475292,-0.0835313041669491,-0.229564454466995,0.237171171335317,-0.217568823341854,0.139965664288183,-0.164469571425816,-0.100961230336896,0.0406026416531938,0.124622611110994,-0.0899882965976466,-0.231473748826207,0.197751307077087,-0.0353679605468259,0.0929008454266695
critical,-0.126813317026033,0.0270419265073779,-0.165841707745461,0.263065250798753,0.051709722422031,0.0143026891805618,0.0431396900385365,0.278236524342507,0.158198165349371,-0.035438242018234,-0.143026891805618,-0.204117325350122,-0.068560259067956,-0.116216587795091,-0.0293581514758899,0.0058484680454928,-0.217956769536982,0.0632329416403783,-0.0270419265073779,0.0015055462295328,0.14163715682451,-0.0676337690805512,0.146269606761534,0.0783463095599193,0.162193653420055,0.109152101641129,-0.052578306785223,-0.0964707699385259,0.260054158339688,-0.115405909056112,-0.0038796768222576,-0.0264049646410371
critical,0.0901449582512707,-0.0086617291600149,0.066411927090096,0.0908921191153508,-0.0436021732823919,0.505817231255635,-0.154897120850446,0.0130166096249393,0.0117571098826327,-0.205981576500269,-0.0841730082019443,0.0443920290529909,-0.0258731133504328,0.124861254114424,-0.0325762136738947,-0.0406402141426456,-0.0951295885873483,-0.0406402141426456,-0.206195051032863,0.0070446595756128,-0.0273781088052228,-0.0398023266022128,0.0874872003204713,-0.131116057919437,0.0240105480535473,0.137813821379585,-0.226357720636398,-0.255160771946688,0.0647895206423791,0.0197570679916052,-0.129632409917907,0.121434987866285
