group,ARID3A,BATF,CEBPA,CEBPB,E2F7,ESRRA,ETV5,FOSL2,FOXG1,FOXP1,FOXP3,GATA1,GMEB2,HEY1,HNF1B,IRF4,MYBL2,NFAT5,NFIC,NFYB,ONECUT1,PAX6,RELA,RFX5,RUNX3,STAT5A,TCF4,TFAP2C,USF2,ZFP42,ZFX,ZNF384
critical,0.0804026144183725,-0.0581877012501795,-0.0417072550576051,-0.0766852232193772,-0.0710209494831146,-0.182573684497765,-0.142022658179807,-0.0938113046896838,-0.0677247177202559,-0.147745010586197,0.135151203250963,-0.105010867631006,0.0857647365456302,0.180126541513513,0.0483061321787967,0.232295796032912,-0.0482298816548262,0.0725231560675069,0.0211630835104308,-0.152227401200915,0.077236792430155,0.13229964744098,-0.156198842042859,0.0920693008967299,0.144132731090806,-0.15997573715542,-0.0440745844092896,-0.0739174004614174,-0.116109950909901,0.0651742445866981,0.137168279027587,0.0056746067511932
critical,0.0311734811349821,0.0584200807548545,0.0589745624271628,-0.0145403224603121,-0.0026061745593841,0.0342911490471378,-0.0651686319247086,0.0534341736854915,0.0321334306051529,0.0326888347735885,-0.0639643439802609,0.0593024175508402,-0.0017960384603029,-0.0083129816024381,-0.0628756755504471,0.0039677173436824,-0.0774960091748755,-0.0287319413844676,0.13383832115212,-0.0373153988514589,-0.0130888055537216,0.0315773499395571,0.0343448998214942,0.0446232286734837,0.0675523004181643,-0.0042303212412818,0.0040461295145113,0.106803219144389,-0.114993262762916,0.0087512287626942,0.0457770868296337,0.0726127451746211
critical,0.415333376514177,-0.239880982812396,0.337537126343666,-0.0894947958885828,0.310783381317234,-0.456683590473566,0.283279823990447,0.472413068165047,-0.34485470486212,0.506246736214242,-0.219131263060799,0.484181620928361,0.177482598013798,-0.455200546488835,-0.130207577278138,0.282343940333001,0.455572689203016,0.287465508379653,0.409793608486737,0.342424723475956,0.455191335035513,-0.450456648028357,0.458835385969426,-0.470793694671159,0.214772403349152,-0.304084812461973,0.308296288920479,-0.355748169559909,-0.237533904506125,0.475926316461797,-0.460780844910888,-0.0723228046069846
critical,0.18913202126353,0.0972717898573344,0.131726676398756,0.118334042534068,-0.0419298449775262,-0.0584565108948519,0.385057689647375,0.0791683748948927,-0.291095126181024,-0.185472406195854,-0.0094020961579132,0.162560879947688,0.0145216640451414,0.112124376541574,0.223217053090665,-0.0956171766618424,-0.229699243609475,0.334270797564568,0.213561898444029,0.122207784015278,-0.0726667183384889,0.0387763468872944,-0.097836304947561,-0.179418468504113,-0.240833817113256,-0.0099860772857339,0.149460236646911,-0.33752162584277,-0.318717433526943,0.0369270733158622,0.0964736823159794,0.2354806567749
critical,0.274117331778112,0.463092782793663,-0.117502382831891,-0.202644263594453,-0.25369645515421,0.106550864319879,-0.284986508045673,0.0627447902718299,0.0213266413128661,0.221171268595978,-0.0622507368051225,-0.133394436010977,0.268435716910978,-0.0419122024256711,0.208325878461587,0.12688939869933,-0.209396327639453,0.345755084450674,-0.077731078761952,0.183293836148416,-0.162872959524514,0.163119986257867,0.317264667870552,0.176047718636709,-0.119972650165428,0.463669178504822,0.0339250047139028,-0.0564867796935371,-0.0286551010690247,-0.0500640846263419,0.0175388980681099,-0.0841537738291472
critical,-0.457038834959245,0.229302261949344,-0.5109127680119,-0.455544313698867,-0.0705271699540037,0.0986384031849133,0.393913103628063,0.344095728282147,-0.556887088688273,0.238696395586002,-0.507852557812079,-0.0757224105257921,-0.514328816607048,0.270935354202716,0.454192127796621,0.458035182466163,0.32708665298547,0.451914762066522,-0.458818026935885,0.291929819527067,0.0762205842792512,0.388290856981881,0.0352991688165346,0.0993500799755693,-0.536960138549907,-0.146320748158861,0.445225000234356,-0.509702917467784,0.500379951510192,-0.228946423554016,-0.10127160731034,0.514826990360507
critical,0.0178280066197996,0.12502653527768,-0.0460451125399906,0.200821031802887,-0.173011464432493,-0.0829806023803219,-0.184505847611987,-0.201068628856834,0.0007050979430726,0.117246030394891,0.147727420231995,-0.0709067468649566,-0.0675676968453578,-0.182276543976533,0.114861358500764,0.0428623720022125,-0.126701458479063,-0.0426818564756723,0.110252642747598,-0.0834418349423988,0.0996120043292523,-0.0737178703575446,0.0501094248244526,0.208546237057438,0.133106969221435,0.0445727073403804,-0.250267060406323,-0.0408828800634059,-0.139550051377227,0.0651008063409647,-0.0496422238002971,-0.113240550093775
critical,-0.199830615441532,-0.0089425969558524,-0.0368302463350616,0.0811186354890403,-0.0441722938831639,0.2357588406556,0.094216530031191,-0.0449471319827593,0.0888931053098966,0.155246118124913,0.124119541134095,-0.0933699476631146,0.139773488296039,0.0600714759991886,-0.277656189007292,0.158251550753647,0.193787791373559,-0.0731165406709123,0.0395597896404545,0.0957329429786315,-0.0844449606640711,-0.0849647805002475,-0.0688621055499857,0.137642683522152,-0.0281511465107214,0.0062221847391752,0.163494752338367,0.0358056077370276,0.272082311566936,0.150281414746024,0.119114400076608,0.197588280941187
critical,-0.226465445637185,0.1364884863773,-0.254348930407826,-0.0830060880672248,-0.209301872028366,-0.323940484835394,-0.229452961862611,0.179309552275071,0.168121011117103,0.0985294566895357,-0.0119500649017035,-0.191318195926292,0.138948793857062,-0.21996320444067,0.0872237580325319,-0.134438230144164,0.0988223504371264,0.398804126719595,0.011364277406522,0.0705288144198579,-0.0852320805489146,0.207720245791375,0.360493624534722,0.0110713836589312,0.0530137683139297,0.296525630060897,-0.300216091280541,-0.200807953348233,0.0712903381635939,0.0515492995759759,0.126822992706804,0.0729891218996204
critical,-0.0463345766916681,-0.205013605134933,-0.0755042256901968,-0.263111521336306,0.142876566885769,0.0644060271286014,-0.0582749295182082,-0.0721999771092675,0.0314279097981574,0.12177979794292,0.109555151001462,0.0246155791199427,-0.191598141334764,0.221797685994881,0.0911725862500906,0.0550350494161281,-0.0145955525790726,0.0688796364086258,-0.12289015420307,-0.152955597865584,0.183187326765126,-0.145574678957534,0.147055153971067,-0.128270286226888,0.148192330430738,0.129959958796681,0.006930339556105,-0.223256704848798,0.213376143345435,-0.0357137776815381,0.125652634753684,0.0255703782228736
critical,-0.127230753611508,0.16593834850302,-0.176597354235569,-0.31433229868155,0.259272380180735,-0.070282093354162,0.196967124449951,0.0174824723652596,-0.0058016883054071,0.181566912463817,0.0440448385026909,-0.160933956922706,0.195542827387649,0.038684372656801,-0.412721036781454,0.153905360550044,-0.0875749174692783,0.0424270228177941,0.0689739074654178,0.0220843452105759,0.335398735937275,0.0050508360497374,0.191169306516996,-0.116707210914775,-0.0293683861650631,-0.0488363595981506,0.289155525881901,-0.13580362859248,-0.130675385093704,-0.0049153730139206,-0.127594568621987,0.339965775430524
critical,-0.147572756982583,-0.277939721671232,-0.331211501658219,-0.305402813217319,0.308049858185616,-0.0866907227117416,0.0413600776296477,0.371248056803718,-0.256101600682779,0.0464335804855511,0.115808217363014,-0.273638273597749,0.287314672600619,0.128271387422081,0.173822619584866,0.199190133864383,0.274410328380169,0.20702097522893,-0.278601482913307,0.303417529491095,0.168418236107925,0.266028019313894,-0.244410485406131,-0.173602032504175,-0.40654198971435,-0.137866925432159,0.466651969202772,-0.0713599206036855,0.29349111085998,0.247057530374429,-0.113271465935062,0.250256043044455
