group,ARNTL,ASCL2,ATF1,BARX2,BCL11A,CEBPD,DUX4,E2F3,E2F4,E2F8,ELF1,ESR2,ETS2,ETV1,ETV5,ETV6,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXP2,FOXP3,GMEB2,GRHL2,GTF2B,HNF1B,HNF4G,HOXA1,HOXA6,HOXB13,HOXC6,IRF3,JUNB,JUND,KLF1,KLF3,MAF,MAFK,MECOM,MEF2A,MEF2C,MITF,MXI1,MYBL2,NFATC1,NR2C2,NR3C1,NR5A2,PBX3,PRDM14,RARA,RUNX1,SETDB1,SOX17,SPDEF,SPIB,STAT1,STAT3,STAT5A,STAT5B,TCF4,VDR,ZBTB33,ZBTB7A,ZFP42,ZKSCAN1,ZNF263
critical,0.246106066840737,0.235896234102089,0.147765262840223,-0.0756103228382951,-0.230742359773338,0.0510711947749839,-0.0380714577484557,-0.0462827566433798,-0.101445088327853,-0.0487376486088995,-0.128111439728238,0.0435358654198532,0.168442307304218,0.223520711058246,-0.250859884701032,-0.0038218681326444,0.186048988312763,0.115273613667527,-0.133679358513851,-0.105906906930141,-0.220497557063671,-0.0906012500146337,0.182321888801579,-0.105652675240835,-0.238887915122747,0.130414911719246,-0.182187604112867,0.0060574983798762,0.0965055799214476,0.187608299320491,0.181806081729052,0.189702650884807,0.0788093757870948,-0.0263131546930949,0.12286944107252,-0.124411966494159,0.247091870323757,0.262452779793474,0.043169030423866,0.106306963398596,-0.217808016592615,-0.12335412487084,-0.109705694881913,0.193343024867864,-0.110095260359063,-0.0694472151459421,-0.0627252873167087,-0.20886969200021,-0.0908568805027811,0.0786415199262046,-0.0956676994158372,0.0374045804011272,-0.0340691445653542,-0.072821467649546,-0.232306916276719,-0.17944071288934,-0.227693328000209,0.013957564532733,0.176580868659423,0.145116287535549,-0.192734197672426,0.045198687541797,-0.19986632326171,-0.0080182646549003,-0.0086641600196175,0.194030184798383,-0.24733875831915,0.110756542511028
critical,0.0251694215333572,0.228525984592176,-0.216258583435855,-0.196763400810109,-0.292997970847768,-0.122402933686533,0.297496757405681,0.220835104235183,-0.258654045129377,0.0333285109175313,-0.10235633693684,-0.0443227658786001,-0.159187642442231,0.302796453139263,-0.133255066647056,-0.0219938605389095,0.0785114034720285,-0.0803212345652841,0.0337196470154824,0.0637897525575368,-0.105320157793417,0.0150551927330336,-0.226734069047212,-0.008792746696256,-0.066912769292899,0.0070333556869508,0.212335980149193,0.201131007078177,0.240027465999358,0.262706145365775,0.0352281602294064,0.150252833864718,0.0115040064173442,0.0989656090050161,0.103825231538936,-0.0217565095836819,0.18068792361376,-0.0341657321441017,0.0570104008690248,0.204905837151072,-0.276063569361313,-0.328448993283615,-0.12427997814553,0.0919796273182475,-0.145603929440746,-0.127554134774874,-0.0461742596395286,-0.144594225972395,0.0133584460234617,-0.0583236466304211,-0.0798698589391825,0.261740749813838,-0.181048038158293,-0.029611395362625,0.0318828223612093,0.0566870192104206,-0.0980729577934609,-0.088827332488864,0.191886103205055,-0.115763359346275,-0.198793569099643,0.197958391928918,-0.312099853081138,-0.136331370694421,-0.0133392078507989,0.276926942478847,0.16748494607313,-0.143713899215202
critical,0.0084049242250695,-0.250890983544708,0.129731494618327,0.374198922202778,-0.19290100181811,0.173294354900683,0.362497771212691,-0.0372410060845455,-0.225029678236802,0.0536767373371123,0.150353343057321,-0.164593405902778,0.11798675715862,-0.321933296819616,-0.131382332155187,-0.106837701450387,-0.167308479739528,-0.336031703638806,-0.0710477615836098,0.264646146915641,0.0861432088953596,0.258727467561816,0.0664784466851062,-0.132491971027598,0.196035595424953,0.130753960551498,0.0830086152885165,0.164983868026457,0.145431704196056,-0.015082734591444,-0.186072454910966,-0.291128559415633,-0.320398689868409,-0.106439974915104,0.0962080511717934,-0.295314676602061,-0.0349509003265911,-0.10286951661206,-0.0440132538017634,-0.241305592434095,-0.0834590088079239,0.0781214823823665,0.359466695471196,0.0853622846480001,-0.174854387292502,0.107030208357876,-0.0603763409382968,0.225405611537275,-0.0545103285685961,0.12628453131254,-0.002604291559799,-0.251544780589009,0.109934156896313,-0.0219040170869844,0.189997053279673,-0.402708105540104,0.183264759826274,0.321041590295305,-0.0873436529128123,0.214628856923713,-0.002504405900253,-0.311614200137065,0.238225481914277,-0.0367433938897164,-0.147727258262712,-0.13855593861349,0.0733887182227876,-0.205430295730978
critical,-0.0952563354548587,-0.413751796419149,0.454922555124568,0.486502724099073,-0.055957843270614,0.468926344512537,0.322048946402438,-0.0546205100412036,0.480580248368827,-0.371855056817764,0.0085971421890666,-0.450910555436337,0.159620273310338,-0.456183469312298,-0.56349490859227,-0.0200408936807354,0.175228862573599,-0.0722924134298406,-0.452056841061546,0.343580011395945,0.256882608609312,-0.45127354588432,0.45650825023944,0.120665666813656,0.163613168238149,-0.15990684471664,-0.381426541788258,-0.458743507208598,0.493036552162764,-0.0914735928916694,-0.322698508256723,0.479338438941517,-0.0685860899083319,-0.311598642452616,-0.200733717734497,-0.509504855644931,-0.0725407753153026,0.314426146994798,0.327207231715878,-0.186787242627789,0.122213152407688,0.554362833111439,-0.343866582802247,-0.471543696690097,-0.120168943042732,-0.0884741455057061,0.0836024315985683,0.564889556102941,0.61383595229936,0.20625499349592,-0.509046341394848,-0.242229257367059,-0.0251991789941754,0.476644667722276,0.0880538407764629,-0.418241415117884,-0.104292887133589,-0.103987210966866,0.441300860945002,0.492253256985537,-0.0143858845963716,-0.46810483981447,0.244368990534115,0.505645694040061,-0.035974263871139,-0.217736954508429,0.156563511643114,0.486464514578233
critical,0.0836346236797458,0.189274085240279,0.0875321595405495,0.126751114139887,0.332508528124815,0.0431976891239075,0.538428339437276,0.119199638409579,-0.0222484338720877,-0.0928100726853878,-0.0473388209760115,0.172059968521729,0.0397873452457043,0.305794167745556,-0.452357755844528,0.0499371782165473,-0.514555932289854,-0.166944452704425,0.166376062058057,0.0250903871039237,-0.163940102145055,0.262758875949182,-0.040518133219605,0.13763173508463,0.147456773400406,0.154033865165512,-0.0803054784653093,0.0427916958050738,-0.0765703399320391,0.0923228807027874,0.0574074552830876,0.110998573369138,-0.0377573786515357,0.0060898997825057,-0.125451935519619,0.274370284867826,-0.236450508888757,-0.0324794655066974,-0.478828520232486,0.133734199223827,0.101011137725829,-0.133328205904993,-0.300353857273184,0.0064146944375727,-0.0614673884714248,0.199423918211122,-0.107669428154702,-0.0438472784340415,0.270959940989623,0.29946067197175,0.200560699503856,0.027526347016926,0.109293401430037,0.269254769050521,0.217531220231106,0.344201135707226,-0.254639009572508,0.0446592650717089,0.131866629957191,0.21444567100797,0.347936274240496,0.0863141795840483,-0.22191594807451,0.244813971256732,0.512525965695685,0.0923228807027874,0.307499339684658,0.0554586873526858
critical,-0.173283913204377,-0.16297023553302,-0.113379812757042,-0.0801076060227326,-0.018366823250362,-0.102359718806825,0.130192520193912,-0.0606105167261945,-0.232199030861307,-0.22612385086311,0.109777089734856,0.329543194088225,-0.287228858984507,0.0038146479058444,0.0451400002191589,0.0768580911399763,-0.0416079188248585,0.0294575588284652,0.0789773399765565,0.0141283255772015,0.0994634120634987,0.0050155555799065,0.0248658530158747,0.0722663853273858,0.0493784978923193,-0.173354554832263,0.103066135085685,0.0165301409253258,-0.256005259458891,-0.155764789488647,0.149901534374108,-0.0656260723061011,-0.187270955525806,-0.0333428483621956,-0.11182569694355,0.137751174377715,0.129556745542938,-0.200904789707806,-0.109141315083882,-0.110624789269488,-0.0091127699972949,-0.0666150550965052,0.2443493908577,-0.254804351784829,0.16932798204276,0.108152332293478,-0.0780589988140384,0.106880782991529,-0.164524351346512,-0.0432326762662366,-0.0018366823250362,0.0735379346293339,-0.0085476369742069,-0.177239844365993,0.064778372771469,0.178864601807371,0.0047329890683625,0.109282598339654,0.0894323009036856,0.0336254148737396,-0.0329896402227655,0.0445748671960708,0.152585916233776,-0.138245665772917,-0.0490959313807753,-0.0730434432341319,0.093035023925872,0.237214586441213
critical,-0.11348876286906,0.0013635430361345,0.0284609891902045,-0.0133801182422604,0.0918818645354161,-0.0894981296235116,0.231686794480507,-0.0284670206184606,-0.150962235743574,0.060756249775413,-0.0700603992421844,-0.201109324285181,0.123666500882454,-0.0487852955001664,-0.173449799646412,0.242890205485131,0.198198675876312,-0.0964886210099609,-0.191095942691767,0.18343542346234,-0.103168383778657,0.102797572009718,0.190822723394264,-0.125103092439276,-0.0191993899089045,0.135699002140928,0.159890917795143,-0.219013982270099,0.0736900423267161,0.0488235642520766,0.19853301291306,0.109002150684377,0.198559791133767,-0.207463169802924,0.163009672491361,-0.116782462003476,0.0782548209410983,0.132531357655815,-0.102054231495911,0.144287766983986,0.129537986227287,0.210720691374059,-0.0896943161356766,-0.214960565313035,-0.163062964782632,0.0752580595857399,-0.176611918991042,0.0611066999708602,0.157875353150752,0.182748379947677,-0.0313789237405067,0.115003906074538,-0.186523756867135,0.0833542724628839,-0.147416196179178,-0.137441688681751,-0.147300718541835,0.0837546360290277,0.245377520271705,0.120292742242317,0.148594019652548,-0.223057416553024,-0.172287043737426,-0.0930828781900561,0.0152486613197788,0.0646742347531115,-0.167214667605258,-0.207568411622241
critical,0.131389483622164,0.0280443788872139,-0.20194700976812,-0.164967163391326,-0.0105655777997706,-0.201282002540185,-0.0805527273759578,0.146932893303552,0.0336813846000294,0.114795414373055,0.0682902792811256,0.0549894865672374,0.115846722095969,-0.0383066200566985,0.0983750507156482,0.0960928962813808,0.24169966406022,-0.238674075619675,-0.287275344605504,0.111764640690966,-0.0304393123250491,0.102291204391264,-0.0579878524896801,0.0681470369834906,-0.120869924841091,-0.0522348269973322,-0.0149937740777923,-0.0635827281149558,0.0401084914930129,0.23849972187278,-0.140591991051226,-0.123985606853452,-0.202035158874357,0.103462420824868,0.28004646973888,0.156732999820485,0.0004206527202043,0.118827587828203,-0.176269045490253,0.224214381420848,-0.0504608262343132,0.101363694310197,-0.147114376757569,0.0471688460094782,0.0750103523213085,-0.19135485760544,0.0584538760733888,-0.154851405295441,-0.134764427711693,0.0719730970872907,0.137877517103282,0.0975441157583262,0.0363161354592446,0.114568560055533,-0.174069854920679,0.037503555772672,-0.127346291528736,0.0726847714891156,-0.2011342231562,-0.0902594995451109,-0.0334720304727166,0.0295921734879042,-0.0391777406359814,0.0173770407221551,0.133810343267716,0.0953591846029966,-0.0911721020567407,-0.0963644733072138
critical,-0.190310995044854,-0.180696988600105,0.256856136038932,0.428112865298711,-0.201662472533835,0.369618006809574,-0.0831669473172279,-0.0301740804681586,0.0225871235750131,-0.165117664903494,-0.491356811308747,0.0358498192126491,-0.099557090834481,-0.130078665511486,0.222743787870514,-0.421684222435053,0.242029716461487,-0.191527224775817,0.249616673354632,0.0796340895272899,0.177453709317539,-0.0212550624411021,-0.147395460252329,0.207222379875377,-0.0683984434412578,0.0752904119167105,-0.461761887855333,0.219153014379102,-0.134190680316168,0.393479275817024,-0.383981100775223,-0.321374227481405,-0.228709105122377,-0.336200647058849,0.100773320565443,-0.129904918407063,-0.123476275543405,0.112008966651475,-0.284539841343691,0.190832236358124,0.259751921112651,0.155503658458744,-0.120927984678532,-0.164828086396122,0.476124981820982,-0.309501508679154,0.0215446409484741,-0.150580823833421,-0.370370910928741,-0.0786495226022253,0.0181855302629593,-0.208728188113711,0.0313323944976464,0.304462842650882,0.0219500508587948,-0.131642389451295,-0.447456709591158,0.251643722906236,0.0123360444140456,-0.169113848305227,-0.042336377777781,0.0388035199878431,0.0983987768049931,0.0447688372397055,0.23507983228456,-0.108939434473333,-0.206874885666531,0.260331078127395
critical,-0.0686196916270365,0.12999631219481,0.164599723895034,0.0918914601004247,-0.207679183378684,-0.260029987320655,0.252397274266309,0.0312727732765096,-0.301689655424966,0.105133950371635,0.0199624802959798,-0.0646752336220287,0.198567965767658,0.015569667118549,0.0651876395333694,0.135680815273745,0.0652730405185928,-0.267070231040012,-0.0327566153947669,0.172643429190767,-0.227102569955441,0.205410719708686,-0.171757393969073,-0.0411365870698172,-0.143922010347807,0.10948940061803,0.101974113918367,-0.0657267332525924,0.295706248897748,-0.0217505634240957,-0.0500823402719729,0.037715210099303,-0.326776194834352,0.059033431035705,0.215541411580817,-0.0133599166258924,0.215210482763076,0.0513633550503245,-0.138493710224542,0.170561780175945,-0.109708240642666,0.253667613921508,-0.18412986170332,-0.174159296678483,-0.201092632393326,-0.163916516013246,0.0637785232771826,-0.335871399760649,0.0019588850985627,0.118659331406398,0.0802182129326954,0.345052005672169,0.0273389903946547,0.0645684823904994,-0.161482587934378,-0.182549943476686,0.0545178539420155,-0.250555815522429,0.254030568108708,0.112414384361933,0.193828211087757,0.0171602604683356,-0.299890897173697,0.186446363427506,0.0859721043121248,0.0973197602236898,-0.0871570429821001,0.0592309208140342
