group,ARNTL,BACH1,BARX2,BCL6,BHLHE40,CEBPD,CLOCK,E2F1,E2F2,E2F3,ESRRA,ETV5,ETV6,FOXM1,FOXP1,GATA2,GATA3,GLI2,GMEB2,HEY1,HOXA4,HOXB13,HSF1,MECOM,MEF2C,MYB,MYOD1,NR5A2,ONECUT1,PBX3,PRDM1,SPI1,TBP,TBX21,TCF12,TCF7L2,TFAP2A,TP73,XBP1,ZKSCAN1
critical,0.146541733956455,0.0532351090439103,-0.0787910492026149,0.150126364443175,0.0146883801826668,0.0678721436352925,0.0712917600148493,-0.125899389829927,-0.0137538904212865,0.188325005606261,-0.110990400658499,-0.201625638394138,-0.055279371792091,-0.0930867241388358,-0.0695874404917255,-0.149717370250528,-0.0197354747521835,0.0245456713867386,-0.154181957939609,0.11126554220628,0.0915290051315178,0.012219188403165,0.0259709541792949,0.0587085490748525,-0.0197599081714844,0.0168647250380832,0.048417122043781,-0.0866880011421919,0.0530463697324985,0.161186558913411,0.0652230652325314,-0.0583161979359327,-0.0920013845713364,-0.0030088516492796,0.114856192520943,0.149189395929112,0.0385325645601995,0.0210084913085163,-0.0450892195134844,-0.0424999852826344
critical,0.0589696905712548,-0.0788729850369102,-0.12675404465693,0.169266649352883,-0.147971402318564,0.0233213458649448,0.0824923420684207,0.0973286220147828,0.0576146714610003,0.180881917291107,0.0802827339254675,-0.151114768739222,0.114087879650469,0.144271108599318,-0.0156621023249861,0.050416852365954,0.0150386216657003,-0.0953178207057095,-0.0482486877076846,0.073205222828606,-0.0416431447658094,0.109730523860084,-0.113651382242668,0.0287069876458947,-0.203457219485443,0.0518210551411199,0.0555084891908535,-0.0413514557691973,0.104544359322325,-0.183499256187786,-0.0039075111426643,-0.147409599315896,-0.118005568825401,-0.163801594541723,-0.104369321545837,0.11307446455735,0.144807618887069,-0.0559282873121791,0.131383281896101,0.197847904779804
critical,0.20666227464933,0.007183590435906,-0.193009412969636,0.0531736268539193,-0.287387688543212,-0.19400468546868,0.187337094243533,-0.147696969821267,-0.145825784071219,0.0900813426441229,-0.290035627553584,0.126731976977009,0.280328966243717,-0.273815623892961,0.148853836379197,0.252470517751097,-0.42291368765661,0.235695952661117,0.0805876916846049,-0.263436878201821,-0.164390737881805,0.151312636888828,-0.160516153060802,0.148033012011904,-0.220893569607988,-0.138805623990322,-0.323522323665339,-0.358266882621826,0.210430354295158,-0.404905131571505,0.0833678440158834,-0.198509119860111,0.0374879853652921,0.103370617691324,0.177854461060758,0.0637782369682745,0.0054519631912589,0.118033442239052,0.218172178752668,0.0460781786319507
critical,0.0143338990575253,0.0937901881574831,-0.069383819491967,-0.136791885330059,-0.15348894071869,0.0049974945362723,0.010789164560867,0.0637664806721261,-0.081548263557002,-0.0017626821813983,-0.0569094532851477,0.109634957656207,0.0940419998976829,0.169333710217414,0.0268276353982061,0.207144211515102,-0.0410453136525623,-0.191667474559747,-0.0756791129969613,-0.01503122387654,0.121528219847181,-0.0002711818740612,-0.0783134512021281,0.0598924538998219,-0.0368613647384738,-0.254833481082166,-0.209778549720269,-0.0924923891887612,-0.110913386491067,-0.271104393525843,-0.144075055661991,-0.117867264547353,-0.0429823270387144,-0.14023976915741,-0.108375898955208,-0.138070314164919,0.0816257440924481,-0.0170263476642767,0.248576927844895,-0.132143053203294
critical,0.0770373432094447,-0.0759730653542664,0.118953517198006,-0.240854265379582,0.0610731753817702,-0.241427338070832,0.0407700286060611,-0.0715522188789104,0.128777620476574,0.320102031826704,0.280969353767071,-0.152764805981747,0.0214492921582088,0.0525589525403438,0.0473194307917737,-0.0997146482774747,-0.0571435340703426,0.241509205598153,-0.121900748181576,-0.328861857250095,0.0171921807374956,-0.0126894667348182,0.0176015183741027,0.452973028669349,0.260420604409398,-0.079902706665694,-0.181582175598882,0.425956744653285,-0.0246421257237437,0.031109660382135,-0.0668039022942687,0.14596980121407,-0.337130477509557,-0.261566749791898,0.0436353920623103,-0.0452727426087385,0.206879241541197,-0.237088359122797,-0.0644297440019479,0.181827778180847
critical,-0.210355064933111,-0.0632002027907978,-0.0447517969590484,-0.169206472238077,0.411269734694507,-0.12769755911664,-0.218354178399221,-0.194789222512573,0.367670963099943,-0.137210018373636,-0.202932464149243,0.168413767299994,-0.0029546274964911,0.0962055538491619,0.0593087421856631,0.0046841655432176,-0.0420854258036783,0.0296183390501914,-0.457895197870843,0.425754615835842,0.405360479701525,0.140092581784847,0.455228826715473,0.441896970938623,0.293084634834863,-0.495872970813546,0.0611103443176699,-0.160126397492762,-0.231109521493829,-0.298201184889762,-0.245666466720444,-0.18866377526375,0.335674509235503,0.269447614862934,0.0753790332031636,0.158396859446036,0.0130435994357291,-0.406153184639608,0.430006396867378,-0.168125510958873
critical,-0.09758112881474,0.176780615965181,-0.0115620673831102,0.0815218809900841,-0.130615719654418,-0.130564463440772,-0.209512554239029,-0.273420648724679,-0.0792750892329479,-0.0364651380234869,-0.154053730731758,-0.188680661292468,0.188564038696765,0.107554575521993,0.116320587031357,0.0060474894012895,-0.0034993328670998,-0.319659648398251,-0.101043992835873,-0.255482061907776,0.0871420465499846,0.135963950851469,-0.0018632527341623,0.169241567416281,0.239977662318306,-0.0621938922007884,-0.160580788232921,0.217415081170214,0.194188189740898,0.280918043967622,-0.0235375593701206,0.204458116509154,-0.0034446573522177,0.0904633204154207,-0.0170532320327711,0.223895678360761,-0.109118461772031,0.0061956628220268,-0.0355044142910238,-0.169038463143232
critical,-0.0027945133515043,0.0292989403105348,-0.148577028896897,-0.0337046928308045,-0.242727365677753,-0.163334307025744,0.173756397853391,-0.0721215741795069,-0.0752094558954782,-0.133719783374368,0.0450049286068782,0.0786723786831736,0.0444730759372209,-0.0530376027110153,0.0055034337058033,-0.0338092338960934,0.0979249226194435,0.0030630532129652,-0.051146062810944,0.0963091097790717,0.105378700574543,0.05506243246933,0.233408836470562,-0.0594420497232775,-0.0797811673568941,0.0402398161746779,-0.206707741632457,-0.134809623980005,-0.056480924048969,-0.0192126876551286,0.110641689830182,-0.0224828628536975,0.072392074185942,-0.0492283876445505,0.0784646033159119,0.0300215804243444,-0.0438745783384418,-0.0816517990439077,-0.165568218914637,-0.0840229210809919
critical,-0.321881017148811,-0.123652261663947,0.368739330558981,0.164325044287718,0.153412834315487,0.0971011625336516,-0.0760936994855058,-0.0459830024498302,-0.122776950703608,0.033962065261169,-0.0720672690679446,0.114315611420327,-0.157672680989139,-0.178505081845216,-0.261076082437234,0.231782342297875,-0.226822246855952,-0.249230207440641,0.262826704357913,-0.235108523947165,0.105154023368774,-0.179438746869579,0.286460100287077,0.23079032320949,0.183932009799321,-0.0499510788033689,-0.190175894649742,-0.0623804944401884,-0.0737011828605781,0.0085780474113261,-0.0138882672373853,0.224488084295047,-0.157789389117184,0.0033845357133123,-0.276598263467253,0.414605624880766,-0.247362877391917,0.0823959383999496,0.0908572776832305,-0.183640239479208
critical,-0.0676590098287745,-0.10044607359324,0.0385837907790177,-0.0625464689953079,0.112632129826434,-0.0062600341922952,0.094272236085176,0.0350335648472427,0.423608217361762,-0.291991267833393,0.0307560543922664,-0.159981045933218,0.113090049711413,0.0555968613291626,0.0254603456048084,0.171095030906286,0.179251392151669,-0.0896445516005103,-0.0863583030141935,0.0673734833122585,-0.062309428113672,0.0955813482269383,-0.0889549781266602,-0.144287862110365,0.328398592335571,0.119026846337841,-0.0530863829009272,0.0975207736221416,-0.04250573991154,-0.0258374560983201,-0.059044728698413,-0.185877762251947,0.102003001202167,-0.0655849021144598,0.0803406969962986,0.0652616645485926,-0.0813642826215449,0.234864415359125,0.153677913398807,-0.0231653588871511
