group,ARNTL,ATF1,BARX2,BATF,BCL11A,CTCFL,E2F1,E2F2,E2F6,E2F7,EBF1,ELK1,ELK3,ELK4,EPAS1,ESR2,FOSL1,FOSL2,GATA1,GATA2,GMEB1,HNF1B,HSF1,IRF4,JUND,MAFF,MEF2A,MITF,MNT,MYBL2,NANOG,NFATC1,NFE2,NR2F2,NR3C1,ONECUT1,OTX2,PAX6,PBX3,PGR,PPARG,RBPJ,SOX17,SP1,SRF,TAL1,TBP,TCF12,TCF21,TCF4,TFDP1,VEZF1,ZBTB33,ZEB1,ZKSCAN1
critical,0.064586136165821,-0.0493167266772202,-0.0910816767496826,0.139141723158449,0.0312968672271231,0.0307390514508835,0.0735813585498823,0.0476872241745839,-0.0822041130935193,-0.120507344930716,0.0657474845131761,0.0351930722105905,0.14489707780021,-0.226456548646601,0.0845859935459374,0.125521307829215,0.0403062653615335,-0.115518543989087,0.0857774653627846,0.0270335103096123,0.0807291262696889,-0.0034471880911576,-0.131816049771761,0.0483492317158898,-0.104099977082836,0.0871957491852183,-0.051225491461735,0.0986571977362752,-0.0193350146887407,-0.0430471466915442,-0.0711169043516803,0.103367090789785,-0.0726468222081137,-0.147634415192633,-0.220034224950913,-0.106649840176892,-0.095520812971523,0.0389170418273156,0.058687960839293,0.131430823756022,-0.146432311563024,0.0594353772764527,0.0422540134595085,-0.155641942171116,-0.0570304612297172,-0.205266282630913,-0.11212699571805,0.0668818989348679,-0.179034765397305,0.0864841265176903,0.0424212873136286,0.136365048058807,-0.0512145052552144,-0.129761983546167,-0.0560937985253962
critical,0.186439349057551,-0.0071825608310401,-0.0742159886890009,-0.013481652512112,0.111233266684412,-0.122201975564728,-0.0197682863438307,0.180840339655821,-0.0054856063318823,-0.0379925321825259,0.0398111949844338,-0.0013296922147927,0.0177708778308592,-0.0204618954269397,0.0645129118079306,-0.0700765018340487,-0.0051688471917091,0.0071723014256903,0.0897735830193211,0.0142151999946183,0.125970413926198,0.0509867408047474,0.0090754211180666,0.0710921829636728,-0.0296405212773937,0.0383146042290409,-0.0108351534071026,0.0871036949128299,0.0805754154443915,0.017721534976558,-0.0582161407066402,0.0856469814889451,0.106845844200174,-0.108754704274115,-0.0107106359814591,0.0464206947452243,-0.0849198461347825,0.0517884400513626,-0.0593083399011643,0.0417937029324927,-0.119563964896288,0.0775180515822807,0.0616764915681731,-0.0546876991488873,-0.0028831982427212,0.0595832064694927,0.0090320018489972,-0.0615286462089367,0.0291698099890855,0.0916133142429294,-0.0072547430758221,0.0190318686705421,-0.0448521049487162,-0.0580951652185578,0.153900423633079
critical,0.248331125079626,-0.168670471493454,-0.150924051120003,-0.187947984245466,0.271624557936739,-0.141512766105728,-0.146962943391223,-0.184933303547824,0.239590378135676,0.0908314158803427,-0.257411708756765,-0.0179967302253163,0.192088145736894,0.0662846066846955,0.0571784438986065,-0.0342211936162614,0.0809377819544454,0.354296238062131,0.264701754807427,0.231907510054716,0.157927245734585,-0.0482823952217471,0.0203975123081656,0.101932749164507,-0.229468359308442,-0.131100241683995,0.137915247139876,-0.127754859649218,-0.169958562336992,0.239000231550622,-0.270659860113493,-0.0231034166192005,0.0450046151177656,-0.164159412922256,-0.128175087867677,0.159419969449721,0.0184681166616749,-0.186683645431667,-0.182985637109226,-0.216269539090403,0.0041036199072142,0.174056701006574,0.0346633467852488,-0.0188828636425019,0.0887193123127827,0.156323070187598,-0.0825364762638009,0.012084301899517,0.138965817686024,0.197289840249734,-0.0677316534195636,0.143076745910081,-0.013626356753341,-0.217654465132107,0.0670227466858151
critical,-0.0786523931873158,-0.0946337874349471,-0.185445937115026,-0.220689929743256,0.0032233005306212,0.047249339514736,0.0468247130975284,-0.249101297294601,-0.0237018745604966,-0.417793792130709,0.109032483218441,0.0353018962305768,0.254196814301092,0.18592846713458,-0.318527716508042,0.175196999499697,-0.148136716003104,0.152421582576744,0.0442190509919363,-0.0774750199396038,0.232463662220376,-0.0352439926282304,-0.160875508519332,-0.293571263896705,0.281315001400031,-0.29129372220441,-0.208665281655968,-0.0828600549578274,-0.0356686190454379,-0.17201230137064,0.0902717160581782,0.26934825691509,0.165488495506269,0.0491022547898237,-0.19351383904197,-0.2383891308605,-0.194266585872475,0.466394215700196,-0.394574447589766,0.0972973531428857,-0.219454652893198,0.276586207208401,-0.16959965127287,0.189634297684755,-0.0310942344600652,0.131614888133572,0.191738128570011,0.0389112207768414,-0.258307970067693,-0.02551618743402,-0.159061195645808,0.070758202067411,0.0071221430886182,0.192375068195822,0.0042076617705116
critical,0.0082631543059582,0.163708631348737,-0.0415612117567009,0.405303628036804,0.130574200715934,0.521151415138159,0.0535877828752738,-0.314327117262293,-0.233250028973138,-0.18964348199219,0.135483005254127,-0.17573520246731,-0.280701806175671,-0.0317436026803149,-0.242004063732916,0.414384916432461,-0.230468373068162,0.261475655067748,0.0553876778726113,0.300991531600202,-0.0700322780782204,0.163217750894918,-0.381250485799658,-0.151436620003255,-0.179007738826105,-0.0442610542527071,0.155118223406899,-0.157163558631147,-0.442528729118101,-0.103003081893084,-0.333471454961246,0.42919314345601,-0.21778729467783,-0.164608578847406,0.0477790308384121,-0.354579314475476,0.139082795248802,-0.0521969549227858,0.249203643722266,-0.243149451458494,-0.0559603717354004,-0.131474148214603,0.068232383080883,-0.0487607917460507,0.38010509807408,-0.38714105124549,-0.189398041765281,-0.150618485913556,-0.103003081893084,0.384604835567423,-0.101448627122656,-0.0437701737988878,0.406203575535472,0.301809665689901,0.420520922105202
critical,-0.0998560605502961,-0.0315522359656071,-0.108901509687163,0.370720966593646,0.38090599987374,0.158046075863842,-0.368441798307191,0.408683363364907,-0.217874243383278,-0.0099001372442875,-0.448640032386815,0.178985934495645,0.311106471101065,0.168231109143937,0.128630560166787,-0.11751961477032,0.0932322277177872,0.106551117391757,-0.0671642404414616,0.127775872059366,-0.13917171349164,0.317516631906719,0.304981206331218,0.260608648754303,0.102989916944171,0.0810529221870449,0.474850467681044,0.28924070035289,0.319368456139463,0.270437561989639,-0.0128915456202593,0.12043979913734,0.264383521228744,-0.387458608697297,0.0405976851024742,0.0422358373083635,-0.269725321900122,0.396432833825213,-0.284112571708367,-0.195937248626152,0.26545188136302,0.428483637853482,-0.141664553804949,-0.0022079442775029,0.16794621310813,0.103061140953123,0.218301587436988,-0.0180908982737341,0.117733286797175,0.406475419087404,0.130482384399531,0.169655589322971,-0.0368228126280336,-0.14294658596608,-0.16880090121555
critical,-0.0045365323169031,-0.0840966656860193,-0.0090077754501694,0.10915220046964,0.14433629725226,-0.207671080266991,-0.235870000549055,-0.181510403910688,0.03148970610581,-0.26209155795874,0.172113347254886,-0.0139507662460198,-0.177708041801619,-0.151337840463135,-0.0942436485618299,-0.116285932070175,-0.0307672501987813,-0.16051085972808,0.0036860185604044,0.109074386422204,-3.97953119310093e-05,0.139627214950031,-0.118052193248796,0.0222608579266934,0.0539823073236062,-0.0504726805950477,0.0748097678721998,0.0103145695507477,-0.201738969442646,-0.0444207618980083,0.100545065210624,0.0186697529618209,0.10155861316497,0.104350736193286,-0.0438009032795517,0.162613382409636,-0.0677358735863964,-0.120328009857055,0.162646082519468,0.19241121037104,-0.120324079181714,-0.148540698606417,-0.0192232231399775,-0.0186521537516059,-0.208547609764521,-0.0302226740063548,-0.0733578940992748,-0.0117969893345885,0.0853112110557039,-0.259974467350495,-0.132891847302105,-0.12160789992839,-0.184388546548806,-0.147273610988949,-0.0494012828708471
critical,0.0599930819514669,-0.114524710311426,-0.0801592023071047,-0.0224940600529026,-0.0440624278762142,0.126089335027367,-0.318008574449623,0.0763519829255994,-0.0148417579970032,0.0981390439061134,-0.0231299022472761,0.0788836010259899,0.0878904950257548,0.114779308315333,0.0361392074315417,0.209303060565964,-0.132087402873264,-0.267355322349184,-0.154722471051407,-0.0031080540938523,-0.0770472313208846,-0.199209228934133,0.256158232700422,0.249240347963486,0.125249814429867,0.0856004186213788,-0.0245112596223215,-0.0902765352931419,-0.294768346400653,0.212254438965104,0.148619952742369,-0.201447080106939,0.0234667549909072,-0.136255629168001,-0.206353640613007,-0.249109132069164,-0.162176317227338,-0.146292013045104,0.141991265225255,0.0805632950363832,-0.0060535571544407,0.398536617454695,-0.153733455728537,0.191050342131998,0.0101467096787957,-0.0058126682738208,-0.182587243355963,-0.217106162978024,0.200424118383547,0.303303254870098,-0.0124785662684283,-0.138794428237733,0.105312832277746,-0.192581847047809,-0.0140577267080478
critical,-0.257607071045162,0.177521063244047,0.166772831708376,-0.106956586640293,-0.281849006302246,0.111571316484412,0.132016322122917,0.048542284815993,0.235292807748279,0.037034667356606,-0.0032712009021607,-0.0506451996816678,-0.230093934885916,0.0477244845904528,0.027688379064718,-0.0847007376452345,-0.447453551974135,0.139201281247306,0.190372209645393,-0.0235993779370171,-0.0327120090216078,-0.458260197811631,0.492140492869725,-0.327996304743443,0.0851096377580046,-0.0223142632968825,-0.0194519625074918,-0.067643761512539,0.0709149624146998,0.418246401061986,-0.118814689910626,-0.183128836219179,-0.291662609008728,-0.0431681690481574,-0.186867351535935,0.049126427834236,0.278168905287315,0.0577133302024081,-0.422218573586038,0.250013211808003,0.0821305083649653,-0.18353773633195,-0.125649163224069,-0.404226968624154,0.261754486474687,0.0691625333599708,-0.433434119536304,-0.328522033459861,-0.114959345990222,-0.0692793619636194,0.144224911204196,0.051462999907208,0.108475358487724,0.134878622912308,-0.411003027635772
critical,-0.0141868568940745,0.159575148321477,0.147472053513062,0.0922091714641118,0.033081072696685,-0.0218849002467952,-0.0046317820453256,0.163596917113747,-0.132502436250022,-0.0163785859271773,-0.105127416725725,0.0893102589252541,-0.0445471625151836,0.0090152401115313,-0.0871725133658731,0.0296477237679821,-0.164854732051463,-0.0856069926279425,-0.0705510018069479,0.0232776738688162,-0.207971332513021,0.234531201584119,-0.157037925056555,-0.160114983058694,0.184812422286392,-0.0653200032033109,-0.133997778472114,-0.0162112371586399,-0.0185433232234192,-0.0773043343695382,-0.12817836000491,-0.0691690248796713,-0.081261322993342,0.15528886050797,-0.235891585121907,0.0233802424688876,0.208511167250238,0.0636681089074255,-0.0950756939187365,0.177686603755122,0.0945844443078686,-0.0623563104959871,-0.12988963612189,0.0306302229897178,0.0280876013774237,0.0788806518022131,0.113797162605437,0.0469872155274064,-0.0701461257540348,-0.139514889486477,-0.244458762401548,-0.0939582360126964,0.0863681596074191,0.124480492054971,0.0394457242484787
