group,AR,ASCL1,ASCL2,ATF3,CEBPA,CEBPB,E2F1,E2F4,EBF1,EHF,FOXG1,GMEB2,GRHL2,HOXA4,HOXA6,KLF3,LHX2,MECOM,MEF2C,MITF,MYB,MYC,MZF1,NANOG,NFAT5,NFE2,NFIC,NFYB,NR2C2,NR5A2,PAX5,PBX1,RBPJ,RUNX2,RUNX3,SMAD3,SOX17,SP1,SP4,SPDEF,STAT1,TFAP2C,THAP1,USF1,USF2,VEZF1,YY1,ZBTB33,ZEB1
critical,-0.0635442484172166,-0.0869435055429418,0.0741689543157937,0.0507253521956672,0.0337149671033145,-0.140644584242908,0.0158251320819969,-0.116072845465215,0.0153752964587909,0.0768803846534618,-0.0111898385072262,-0.0337305765413438,0.0749267215801217,0.101328312206787,0.0690547348014898,0.0586787156315148,-0.079444589609718,0.161092238541288,0.0313111136468132,-0.0616838872120966,0.047983412501851,-0.0036274205420197,0.0119749222881054,0.0639919554806913,-0.122752975421815,0.0779297646009723,0.0310273056826454,0.0303812878042084,0.0657079293840409,0.0273097761120024,0.0658601214048259,-0.0533715067015768,-0.190766489754764,-0.100101197521717,-0.0771656116574505,0.0234460854398129,-0.0052451259377762,0.0305207084666059,-0.0293191364983104,-0.0210833841381159,-0.148133212137431,-0.0765657125731908,-0.0651427967753918,0.10054606650555,-0.0664060969758937,0.0114232705577542,0.017102267920752,0.068698201046504,-0.0704549723447027
critical,-0.089847739914959,0.0563989696584813,0.0214268852617646,0.0864281174435079,0.0976737151504896,0.12042287886915,-0.0124896854392713,-0.0686610467853441,0.113428046601582,-0.012240452504589,0.0279357743932054,0.081082315340585,-0.0123687952486497,0.0690320862082022,0.0203631248880982,0.0706038419457948,0.184395658676307,-0.0788645087409333,0.110522711403928,0.124357643825448,-0.0456815869481168,0.121970566524325,-0.125732456675439,0.0766476184388356,0.177922871668493,0.11353342082029,0.0390730657293067,-0.0529671909728141,-0.037789577202196,0.138899041661087,-0.09506110647808,0.0482892476137349,0.077715044002718,-0.0084177201958905,-0.0094964467629387,-0.113035810161976,0.0018522038756139,0.0152869586120596,-0.0186451280608904,-0.0796152618701604,0.093856358454108,-0.0400228997737618,-0.130596286264969,-0.0195272171728546,-0.0835717736217398,0.0770259882421255,0.033550845803991,-0.180059921910387,-0.0606710542876511
critical,-0.229907531096676,-0.253173348966872,0.250497935885813,-0.133655049784012,0.437332784368157,-0.171872353103089,-0.285713198189381,0.0823909789708818,-0.328697801360715,0.203324054206895,-0.463347414855244,0.193117848749522,-0.111849882676863,-0.129944703247728,0.134350510386015,0.301130770690792,-0.396322628710691,0.306362322607184,-0.549013848112607,-0.322466180768619,-0.159900888808967,-0.311551669790472,-0.292825613211455,-0.260867455310411,0.116009801370114,0.0123531418804449,0.411411738289256,0.319966926573556,0.400031140258579,-0.126465565249314,-0.283736915687117,0.322172582625293,0.375728553944762,0.126579334529853,0.30876432241727,-0.279444877829369,-0.121912959039364,-0.217512184483128,-0.306861439450838,0.188392753630368,-0.163868133720661,-0.244967280860908,-0.414782611972318,0.4148339916474,-0.303721774305645,0.162515747272965,0.36412775730659,-0.151078264602019,-0.491145654063037
critical,-0.194587518037075,-0.331980971908137,0.299843170629467,0.154362058158475,0.0060754181827226,0.0638692847807879,-0.149254063253256,-0.039199991204446,-0.250020871838031,0.313599929635568,-0.242184743290252,-0.0388517188245447,-0.372574052632188,0.263951767034083,-0.0285389866863563,0.122417741535306,-0.414540874410294,0.360926276371044,-0.337282451468856,0.223397383241132,-0.393818667806167,0.385711660740687,-0.199502028286793,0.205635491866166,0.358623808970586,0.391129231094707,0.0016639680373062,0.154903815193877,-0.306789269761943,-0.439016683331135,-0.335289559517199,-0.0358914035953837,0.342100219390824,-0.209021473337429,-0.243926105189759,0.181952970032878,-0.0517377968808927,0.471444711593056,0.206970535989121,0.501047863884666,0.305802498018889,-0.198225029560488,-0.418623400641359,0.22022423489092,-0.362822425994952,0.218889190767965,0.104249532383788,-0.0892931685135826,0.289201514576927
critical,-0.0594252711017673,0.0103277022880313,0.159751521899785,-0.0856543562777197,-0.0162292464526206,-0.113768656950694,0.117211224380037,-0.177046324937679,0.0149997580849978,-0.0136063379350253,-0.274421803653402,0.0422943998462233,-0.0436058541050209,-0.0824576865219005,0.0771299035955352,-0.0608186912517397,-0.08549042449537,0.280077450144467,-0.0791790508749064,-0.0709004958662465,-0.111063782541924,-0.130407732859189,-0.24532391228633,-0.254995887444963,0.236225698365922,-0.0563925331282978,-0.169587428840768,0.126227472409271,0.0718021206691698,0.014344030955599,-0.160735112593884,-0.224094746472044,0.0007376930205736,0.0140161673908996,-0.0368026851375083,0.0686054509133506,-0.224012780580869,-0.079424948548431,0.116801394924163,0.0018032496058467,-0.167784179234921,-0.0489336370313863,0.0113932588733043,-0.228275006921961,-0.17942333578175,-0.0311470386464435,0.13516175454733,0.0237701084407069,0.11557190655654
critical,-0.460328108698925,-0.17365885044182,-0.418395675457728,-0.557837088893529,-0.451970196110816,-0.330173264805467,-0.374105882255783,-0.0363604915157903,-0.136012526220166,0.582696521206879,-0.282311714087236,-0.0509332621822367,-0.494116934802989,0.510261278776601,0.32845882119765,-0.157443071317882,-0.366390886020606,-0.232307108859234,-0.0625057565350029,-0.0483615967705108,-0.0885081512535642,0.228235305290668,0.216377070336599,-0.442397885967169,0.516690442305916,0.281597362583979,-0.370391254438846,0.512047157534744,-0.51311868478963,-0.295241476296191,-0.368248199929074,0.180302319422111,0.468185975234753,-0.159014644625047,-0.532334740227248,-0.291169672727625,-0.504332161299567,0.0825790337765296,-0.218877300597999,0.0332887800517844,0.15830029312179,-0.515047433848424,-0.48675911431944,0.427967985601375,0.269167646427304,0.322029657668335,0.409180541065711,-0.0827933392275068,-0.289169488518505
critical,-0.0908459596531676,-0.0530901134147238,0.194251987078852,-0.198146936698319,-0.131474804212462,0.0713534197544375,-0.131449982317263,-0.116488410066748,-0.0291656269047336,0.163289066159832,0.192346565113042,-0.0496421911346966,-0.140762069008529,0.17288713218057,0.158824767789863,0.21050394248792,0.196003335598534,0.240896892720809,0.134998402731364,-0.255186074814266,-0.228282450004716,0.0918956981472156,0.189012690279009,0.125909668672915,0.128689898631082,-0.18229242036826,0.067121480977914,-0.108175551811649,-0.187197915431147,0.122128833135401,-0.224393286607798,-0.233738791233137,-0.102702884772963,-0.150376349779598,0.186402171005644,0.193117720869207,-0.23472380399778,0.0182333645815678,0.15226073699395,-0.249819436694356,0.161225983512034,-0.230116371585161,-0.214134758266889,0.116340578188899,-0.0743984388067132,0.0890625814485839,0.0646486760224309,-0.0266122479672962,-0.068148774259346
critical,-0.111109259652337,-0.117311552842111,0.113689513086319,0.106925100266875,0.0719781425219213,-0.0038595827424862,0.0118333053123735,0.142479330440622,0.165558300288368,0.0230868225084631,-0.137645363380815,0.0096888745481945,-0.0247456970849641,0.06072004460708,0.21682963088752,-0.0932811022708018,-0.0904312408188643,-0.0136243663442801,-0.0857870463930547,-0.0028433175680065,0.069474452529932,0.0734289215894174,-0.141634515025134,-0.183096563611762,-0.129606201971618,-0.102985682140431,0.0878254662375519,-0.0234833818746799,-0.0458510315391294,0.0814032985476977,-0.0594197748699962,0.0643375036441204,-0.0837342300039093,-0.221690427871445,-0.03204932594032,0.0771249072336294,0.0626635781345782,-0.0441247549581394,-0.198194612617296,-0.0174616998814011,-0.0520559422824754,0.0291405695330037,0.0511299827062431,0.0859349381698946,-0.0951892988250728,0.0738424950538547,0.15045108984533,-0.0028145244787103,0.0894293721890328
critical,0.0800235101036861,0.0545375711663544,-0.117901694579354,-0.056349644806394,0.190735364111269,0.246909646952498,0.166009327022987,0.158410308532498,-0.090895951943924,-0.0052608589549538,-0.0889669703271076,0.202016983870226,0.163788075464228,-0.080783411952735,0.0935263814214009,0.0320327856368298,-0.109484320251427,-0.162560541708072,-0.0044425031175165,-0.0070729325949934,0.245097573312459,0.217039658886038,-0.0125676075035007,-0.033611043323316,0.0185299143191151,0.0942862832704498,0.102586749621599,0.164840247255219,0.140874112015985,-0.133099731560331,-0.164021891417782,0.112757743601176,-0.0519655956772659,-0.0184130063423383,0.178401572561322,-0.335408985372499,0.1151543571251,-0.223001965701653,-0.191144542029988,-0.13169683583901,-0.036884466673065,0.126845154802775,-0.146427240912881,-0.123454823476249,0.0666960007511365,0.0101709939795773,-0.289697966452789,0.0627795835291154,-0.0475815465481377
critical,0.109344774199304,0.14209514749756,-0.103621986205213,0.164775146463736,0.0652354517888399,0.0464211771630436,0.257027355197244,-0.0770979196176512,-0.119804969473272,-0.141597042960705,-0.134596508545984,0.0538873310361294,0.0254574731771205,-0.143134670009259,0.0209095621884388,0.141997692262088,0.0808716029023073,-0.107341527692384,0.183648977066765,0.0969733734741398,0.195543929974067,-0.0807470767680934,-0.0298158878746071,0.145738890468254,0.0003356791444026,0.0435949753343629,0.184688499578463,0.0072766575818906,-0.122111410046103,0.130211022949755,-0.0523497039875751,0.0041635042265431,-0.180232629645505,0.129198571336799,-0.0545857602236769,0.0485868490624159,0.188305171650415,-0.0598266862201577,-0.227330579277102,-0.176193651553176,-0.11477519648698,0.0765944009010472,-0.181228838719216,-0.0454249680893324,0.254174082469821,-0.235213624990817,-0.221634862181754,0.0203248307756083,-0.0744720424396624
