group,AR,ASCL1,ASCL2,BATF,BCL11A,DUX4,E2F1,E2F4,E2F6,EBF1,ELK1,ELK4,GTF2I,HOXA4,LHX2,MEF2A,MYB,MZF1,NR2C2,ONECUT1,OTX2,PAX5,PBX1,RARG,RBPJ,RUNX3,SMAD3,STAT1,STAT5B,TCF12,TCF4,TFDP1,USF2,VDR,ZBTB7A,ZEB1
critical,0.06094761307443,-0.142742827420409,0.0993136459004374,0.129169198038338,-0.0456386063453426,0.0642121081724231,-0.182944920243703,-0.0184322664426739,0.0003509909058026,-0.0222795322976122,-0.0795920821862495,0.0689239163680487,0.137774068711073,0.0286809212180826,0.161866587898618,0.0392165914652683,0.134612353818564,-6.18778788118213e-05,-0.0797759678600066,0.0080934167930648,-0.0130104358071228,0.0351214645025469,-0.0820609046730804,-0.0344261249491192,-0.0490506294933843,0.0890324790192123,0.165786918593509,0.0677478870780884,0.0350141395940993,0.0505982756487511,-0.0789865879144863,-0.049432384542325,0.0626064296561367,0.0798465855522099,-0.0598834533958809,0.0609119546357926
critical,-0.0795291093438263,0.0186441784381186,-0.042434144834972,-0.0353876772120942,0.0509856102562438,-0.0362288769002479,0.01870140863201,-0.0189998232144437,0.006040911474536,0.0231638007460417,0.0250141034117803,-0.0333398341922305,-0.01619842926976,0.0424989496133491,0.160841913102518,0.0164913733189541,-0.058394936545433,-0.0319307210149046,0.0161037469636897,0.0678076201995704,0.0025900870838347,-0.0058112091942219,0.0693688262241077,-0.0526380719891079,-0.0239947807567147,0.0686357146542489,-0.0243442336108016,-0.0018831258651763,0.099973874722528,0.0020974385135196,0.0346917772914149,-0.0469882134675797,-0.0966021626586765,0.0133897012035901,-0.0348479580096185,-0.0014046646118343
critical,-0.257126395238911,-0.188597465438594,0.358488890351232,-0.36712691449787,0.337449131536919,-0.159910514659169,-0.294881456661352,0.180375010100691,0.318962671036539,-0.295696261880226,0.0865544537180826,0.259699655373351,0.349431667973947,-0.235406119816408,-0.187225543956481,0.244074994049284,-0.281367304178155,-0.121164621055202,0.247822372171723,0.442522710552574,-0.108027928450682,-0.383148997521121,0.275409608112311,0.319151400975878,0.261312933412503,0.22914899644296,-0.278933776787263,-0.19762383772964,0.289257667411261,0.351044946013099,0.344343218455633,0.0941653514640914,-0.119932432316638,-0.380586625652412,0.368088711304114,-0.42558782791887
critical,-0.494394378279262,-0.0249823390685445,0.295949039653744,-0.345092432943778,0.12300173058213,-0.401168998314762,-0.168497091179434,-0.0854327237412841,-0.157992284996178,-0.195332096065753,0.0246767447068498,0.225127546330989,-0.16083813248946,0.287545194707139,-0.315755374221084,-0.213247565520107,-0.347919180789455,-0.175621259736442,-0.566591046229643,-0.391046185083624,-0.0346467607571405,-0.356705018688178,0.128196834730941,0.153599366046816,0.466757188193494,-0.284183656728497,0.43699993722347,0.232232615240392,-0.143858545767796,-0.359436268295825,-0.0232251714887998,-0.488167893159732,-0.247837027334429,-0.128540628387848,0.249594194914174,0.0224038866417452
critical,-0.11126432983189,-0.0258697676504176,0.158786849716356,-0.0069742947270718,-0.162111804179262,-0.0986943800330978,-0.289027748921907,-0.0142729752554028,-0.185386485419607,-0.105749771210484,0.23996439648146,0.031059940470564,-0.0398183571045612,0.0537669465587049,0.194307094954234,0.287649109266555,-0.22828650763613,-0.0595247945310549,-0.0925310498091738,-0.401184139707259,0.0939096894645252,-0.0638229063977387,-0.0660936070065527,-0.101451659343801,-0.123509893829423,-0.426405135755159,-0.0597680838819992,-0.0742843484883464,0.110453365328742,0.0950450397689323,0.316032866876731,-0.0277349860076577,0.229502954390852,-0.0967480652255428,0.10753389311741,0.031059940470564
critical,-0.640290735867248,-0.228781049361532,-0.355583862786944,0.606086417451605,0.648683135643457,-0.631898336091039,-0.635424554484404,0.236961876034139,-0.324482616557463,-0.298741222285897,0.545435461085724,0.609330538373501,-0.415035904899081,0.644733771042888,-0.145985441485318,0.620120766657199,-0.228216854418594,0.293875040903053,-0.659191266455685,-0.0271518816289118,-0.674142432443553,-0.607214807337482,0.334638125530355,0.221587563839067,0.702775325797678,-0.623646985050564,-0.451990673661547,0.0866039237410486,0.188793732780771,0.366162517967039,0.730209304898059,0.490355929781361,0.556437262473024,-0.658768120248481,-0.0992277855892959,-0.213195164062858
critical,-0.0785585918827088,0.0592665080026813,0.0721083874347701,0.356176253305367,0.148468107265898,0.369660305951659,-0.385397181652068,-0.234994113205628,0.029277498757358,0.121738951425799,0.151097971006452,-0.161407543141579,-0.384888576240148,0.196439683431876,0.279828827082936,0.210261584696053,-0.19206533790713,0.0588219900423665,-0.290481651740936,0.233970772086313,0.0948123494442245,-0.167478615778952,-0.217695795117843,-0.191379988482615,-0.233021335696095,0.343914990996664,0.174963618505252,0.171155285252736,0.301732207722432,-0.102116646028,-0.408558164342948,-0.139651366634872,-0.31275202466513,-0.403481003004248,0.0443892163904272,-0.23305932811975
critical,0.21466094785258,0.0372983807967653,-0.063564426211799,0.0062832653305038,-0.148116929034599,0.0193326753675405,-0.20409528784097,0.147234782953021,-0.20770424403658,0.0035914558692306,-0.0564774421883073,0.141272356939476,0.0384047903200962,-0.0332421940381215,0.0697802828777296,0.0631372886160901,-0.0603359400748855,-0.0380450613889605,0.0090729469874553,-0.188173231636738,-0.101158368076308,-0.0393886975587701,0.0138609066528599,-0.0547475025176744,0.132555249921739,-0.0880052524014666,-0.0472087508094951,0.0945892640816046,-0.0289416508703999,-0.152477102944058,0.148224523633822,0.0729828426051919,0.177103302961302,0.0070617057742767,0.0699209336490025,-0.0768886561890186
critical,0.0284796588465348,-0.0827183587229639,0.007293571168015,-0.063500377550099,-0.0744986197875819,-5.78854854604366e-05,0.0037046710694679,0.118144275824751,0.224769340042875,-0.119591412961262,0.0570750886639905,0.135336265006501,-0.157101207539625,-0.044803365746378,-0.214523609116378,0.146797591127667,0.135625692433803,0.159242970501661,0.238140887184236,0.0019681065056548,0.252207060151122,-0.0516338530307095,0.0240803619515416,-0.0527336772544578,0.0048044952932162,0.131052739082429,-0.231657712812667,0.150270720255294,-0.0248328732625273,-0.264131470155972,-0.0560910354111631,0.0240803619515416,0.0039362130113096,0.106914491645426,0.114902688638967,0.0006946258255252
critical,-0.108342496458934,0.0529112034253909,-0.0877332890702344,-0.0703649596310017,-0.156768794649478,0.413380122503276,-0.0060225870296509,-0.2966497854206,-0.126933496491952,0.0780320119134297,0.0279612484701082,0.0698470598598349,0.176561108584687,0.0484690115737335,0.16850429668066,0.0612723481846404,-0.135150483582938,-0.0189060112340373,0.100872993573755,-0.0052217110948569,0.107573655561531,-0.0491150514944673,0.0073680586001048,-0.272943857750697,0.03806296359431,0.0148695965226754,0.130580151581714,-0.149283274245603,0.0777970883058901,-0.0802050552831708,-0.0325956505461162,-0.292928381910257,0.0134920899148298,-0.218009107796727,-0.0548493231875924,0.213652342711447
critical,-0.0737250246400323,-0.157767321186382,-0.0010040298163865,0.0993912581072014,-0.0720785696154597,0.0845923971737183,-0.0482088186166911,-0.100433756498928,0.0512055206357146,0.0572027715312956,0.256720037534702,0.0396611011760362,-0.149546586636121,0.153478075035918,-0.140829607463968,-0.186249454368474,-0.182241028817996,0.138336843781905,-0.0179917526867431,0.0424808477484934,-0.0337061657133297,0.143037703688511,-0.0535597974465521,-0.0744020715660248,-0.0211692570098668,-0.0680816846375837,0.185710894313707,0.0759523551522462,0.180256050330427,-0.280774437695105,0.173562518221183,-0.0263971363986382,0.069943563684063,-0.0050547707997392,-0.0367836517405682,0.147638545299233
critical,-0.397612907002327,-0.618046611710585,0.65352625419716,-0.373850306941874,0.429697892337409,-0.236421444841097,-0.673565681897911,-0.631953755524768,-0.566688734160574,-0.611366802477002,-0.606110559145657,-0.593736486303117,-0.528033444661312,0.348445130840376,0.626916522332229,0.621222258723273,-0.627573552748647,-0.607862640256106,0.268506430176179,0.634691382259843,-0.417871344841884,-0.559461399579975,-0.601511346230731,-0.461563867533685,-0.556395257636691,-0.383924773326951,0.605782043937448,0.71901028570016,0.672908651481493,-0.616951561016555,0.445576127400845,-0.677726874535226,0.605782043937448,-0.176084151600039,0.403307170611284,-0.633924846774022
