group,ASCL1,BATF,BCL11A,CEBPB,CEBPD,CTCF,DUX4,E2F1,FOXA2,FOXG1,FOXP2,GMEB2,HOXA6,IRF4,KLF4,MEF2A,MITF,MYB,NANOG,NFIC,NR5A2,OTX2,RBPJ,SPIB,TAL1,TCF12,TCF4,TFAP2C,USF2,VDR,YY1,ZEB1,ZKSCAN1,ZNF384
critical,-0.0122982967487996,-0.0139944295807214,0.0417307715874852,0.0167319289322212,-0.0336495113218262,-0.10784331926211,-0.0144507387489654,-0.132424619467243,-0.0107326903897893,-0.10332290653539,-0.0753130635540517,0.065870700258876,-0.0315859838127445,0.0575628858699345,-0.0931642481000406,0.156835559507458,0.180768850901569,0.0284067572695385,-0.088911290162502,-0.033873220181394,0.0764575708832873,0.0467718675739939,-0.0153590891898814,-0.117041701193751,-0.14835418403192,-0.078101777652416,0.0465524266099982,-0.0830151924297278,0.0382855128869554,0.0412524116254523,-0.076391774159885,0.0439756846583786,-0.063137113144984,-0.074957405589715
critical,-0.0551876209363916,-0.034576530057343,0.0626175443906367,-0.0223710465202364,0.0454839383930829,-0.0622065386321042,-0.0541975071390927,-0.0600525354594802,-0.0636750594323581,-0.0625826412759586,0.0797080456582259,0.0359818429202382,0.0285676443674823,-0.0398284621559079,0.0271721981094431,0.0790860178883358,0.182109405817797,-0.0631009463623,-0.0747507550471731,-0.0151328435315994,-0.0396081902024978,-0.0548312515022492,-0.074823706256827,-0.168077120391603,-0.0014563725430249,0.0703668375108142,0.012041512897656,-0.0132753935011783,-0.154528606934755,0.0295192167395625,0.134825922031542,-0.0253576678101456,0.107458796809912,0.114347105323844
critical,-0.0445207764724746,-0.149291126664148,0.171292177765238,-0.0158936615683545,-0.109171671856757,0.0745705408036921,-0.134068036830962,-0.132584257936294,-0.152799587621079,-0.263477267269802,-0.244227042209389,0.270471960286365,-0.0346363268071203,0.0447541798941078,0.418642380045052,0.0093416940896517,0.050365124053845,-0.206813955648078,-0.0804574937715512,0.0330451082421767,-0.193532189512285,-0.134164362052589,0.095260086964176,0.116492388700362,0.162533992229669,0.186604183187618,0.226608788692301,-0.208225490626526,-0.0560723934352087,-0.0660753972194877,0.246083155133806,-0.120613996741107,0.059282616686719,0.0174070789927538
critical,-0.0124862542665193,-0.122188321278978,0.0462482992674858,0.250845898705492,-0.139256146008646,-0.24842730142237,-0.308321995116572,-0.183026857815373,-0.115188153532709,-0.156068346635219,0.239893389057537,-0.217378804592711,0.0090648239635675,-0.0995557564588778,0.0319333494942164,-0.140691573664482,0.0559030250074243,-0.278925223260751,0.268877229669898,-0.0952691368839152,-0.0590098410296449,-0.0419420162999775,0.287144521344853,0.137938698708084,0.224988537507896,0.0308321995116572,-0.0566502339241609,-0.279023540223479,-0.200566603966137,0.164012357223681,0.0560406687552442,0.168534937509192,-0.217988369761627,0.244297988987773
critical,-0.244050933377932,0.160173873898278,-0.0580053535104875,-0.0028013949138587,0.188846974781303,-0.30189149895231,-0.0822291801185603,0.227407351830888,-0.01746752122759,-0.224770744853139,0.171544241489822,-0.0609715363604556,0.0362533459440547,-0.0291674646913531,-0.0657503865076264,0.122437436529239,-0.0697052969742505,-0.157537266920528,-0.108595249896055,-0.216036984239344,0.0950826391350888,-0.119141677807052,0.0047788501471708,-0.124250103826442,-0.121778284784802,0.0159844298026059,0.0064267295082642,-0.102827672132228,0.0435040151328656,0.121283920976474,-0.263990273647162,-0.0060971536360455,0.0494363808328018,0.142706352670688
critical,-0.24828312317916,0.505002010405294,0.533097394053267,-0.4942070920062,-0.240419275338761,-0.436443555142175,-0.53953145137723,-0.529093980607246,-0.482554299297245,-0.473117681888765,0.149055661338482,-0.484984943175186,0.48119599830663,0.541819116203528,-0.271374240019606,0.514009690658843,0.33221182649397,-0.222332425305842,-0.242635450639237,-0.316913067968101,-0.190233628211847,-0.472545765682191,0.479480249686907,0.48512792222683,0.163639524606132,0.161780796934765,0.613737579180273,-0.509219892428781,0.54896806878571,-0.598653289231871,0.397267294991821,-0.0378179591597396,-0.0905772292162384,0.478908333480332
critical,0.0956846653215148,0.108540129985839,0.0448012140982416,0.160572688663969,-0.144756027730673,0.180062172183228,0.130685465340925,-0.181823719767469,-0.132892926896796,0.0011999498573647,0.172996137916016,-0.0275426612912549,0.0366263291183096,0.0298430513366602,0.228660080056519,0.0472209688977595,-0.0723398597543707,-0.0384716807767166,0.0901072493044986,0.0808280423559045,0.176754716620997,-0.0008650012697101,-0.0649370921727821,-0.113641570540494,-0.115034772838284,0.0479660365317142,-0.204229045187862,-0.0562921324832143,-0.121699500147388,-0.184648395596707,0.0438234069451243,-0.0452839492130654,-0.126081628905603,-0.0942316858330605
critical,0.116250546606622,-0.102898104242993,-0.0298299523666959,0.048781255408712,-0.0791685990413496,-0.12239629412191,-0.0560306245000285,-0.0326976614946501,-0.104954346227597,-0.0492683983054478,0.117092213983462,0.0850116876949193,0.33442688124321,-0.0475916288199178,0.223305778642244,-0.028325849433513,0.100073725884829,-0.168066925481115,-0.0428764532345316,-0.045926020290243,-0.0067431869169454,0.17978789870945,-0.0593191673164028,-0.0645497164515702,0.067131836414996,-0.0625177659591209,-0.0296638510824989,0.237959457153219,0.028163030783391,-0.15333446375234,0.217764035796763,-0.0468208663390986,0.0032846036554841,0.0132946680039086
critical,0.0867655099162318,0.126806580272939,-0.396211418492732,-0.172702991789637,-0.0109417991373571,0.341265843365138,0.212803207006545,0.16637449174803,-0.09007762208754,0.0525206358593142,0.117520837221236,0.206652141545545,-0.0396862011954953,-0.317016450682347,0.488595690128147,-0.156970458975923,0.220137169671585,-0.126155986810717,-0.384678170753355,-0.120655514811938,-0.0705598182209029,0.0777163463053365,-0.493504713524907,-0.153362622503605,-0.157443617857539,-0.159513687964606,-0.247284660504271,-0.183881370367801,0.136447192485853,-0.106815617524686,0.106697327804282,0.0446543694524574,-0.220432893972594,0.148276164526239
critical,-0.101063300492742,0.0435865932280429,-0.0634040941977231,-0.222572026050353,-0.0663704942336107,-0.0156331447146781,0.278489749354585,-0.0941832011394334,-0.176360060527774,-0.111618921058401,0.250216925654875,0.0398136355181639,0.0492487363622372,-0.291389258999695,-0.0693747862407598,-0.276892873422858,-0.232543027630836,-0.120231224812228,-0.17698257148421,-0.189432790612936,0.041762365468747,0.184517660626465,0.0646112241393343,-0.0448586808346735,0.089917647803157,-0.0173166308664318,0.0249653959224707,-0.135718214780612,-0.0546835276688635,-0.378481248374507,0.10630321880431,0.110417204255541,-0.074127522064682,0.138825356424042
