group,BCL6,BHLHE40,CEBPD,CLOCK,CTCF,EHF,ELK3,ELK4,FOXG1,FOXP3,GLIS1,HEY1,HOXA4,HOXA6,HOXB13,JUN,MAFK,MYBL2,NFAT5,PAX6,PGR,RBPJ,RUNX3,SP2,TAL1,TBP,TCF12,TFAP2C,TFAP4,VDR
critical,-0.0126119962030293,0.102760320874242,-0.0792979703978057,-0.17891113602745,-0.0128708945244114,0.0579117648734103,-0.0321618299129708,0.0528574038003007,-0.0962184455059138,0.0050579027738124,-0.230608632847551,0.13764253109711,0.0254538487816769,-0.0858738460928814,-0.0529707382227935,-0.0925839522445971,0.0007812991750598,0.0392533772303889,-0.145300042186852,-0.048584341902251,0.0951970190231972,-0.0975869586575146,0.0476730623113947,0.0603651009503096,-0.204723759090331,-0.134311915756103,-0.076845342661047,-0.0229059492960102,-0.0966940959103133,0.0732721208218905
critical,0.036594400927792,-0.100443672251728,0.0663759364201556,-0.020134556504897,0.0771929969095408,-0.0878185031937271,0.0185721145305565,0.0762861730935088,0.0966339531067667,0.064757555991866,0.0114516789016519,0.0420377785771482,-0.086154775487753,-0.0149500539857318,-0.0491705705783615,-0.0980066669407816,0.0829363361487349,0.0184518377242416,0.0023854494126925,-0.0559729057063544,0.0002015366931723,0.0196183279652429,-0.0099288625350598,0.0432811461493113,0.0971594337084451,0.0245475466151346,0.0023869102645911,-0.0902555693735021,-0.0868737580971616,0.0937776224321046
critical,0.0491128929509061,-0.112663013448953,-0.308668619494696,0.248653325946412,-0.0034196800532598,0.0040027254498338,-0.141617888597933,0.186541627790383,-0.26642615803508,-0.115940130677972,0.0475483573412907,-0.184728521102604,-0.215268036874875,0.26983669944576,0.189807778648307,-0.125906734275206,0.321937928520173,0.106730206686322,0.166061929769658,-0.287360960456266,-0.0958607052022301,0.10704823144809,0.0329758778839734,0.0407784509183755,0.0160438009126216,-0.10238752373253,0.21669914830283,-0.106108778990914,0.0614061949488889,-0.250431705792388
critical,-0.144887965524695,0.0936522771299073,0.0170206693650481,0.0182750270846945,-0.035951822026173,0.108820356632093,0.11424304154318,0.0776736895627193,0.0095331186693126,-0.11489916711961,-0.0443849654644111,-0.0532040651240788,0.324859351577346,-0.0020648657846486,-0.148554549628277,-0.100155639460997,-0.0119646428643195,-0.0594179602890964,0.0005789343321444,0.265151924122177,0.221268701745625,0.0285607603857949,-0.0541496578665815,-0.117041224148545,0.344658905736688,-0.0986697080084929,-0.0781754326505779,-0.168083934432618,-0.0231573732857797,0.052412854870148
critical,-0.14697014284757,-0.111801995143366,-0.107467316472848,-0.0017175141902053,-0.0013085822401564,0.0690277131682523,0.119408129414275,0.0489900476158568,-0.130285719285576,0.0832585450299537,0.228511173687319,-0.0671466261980275,0.0545515221365217,0.14705192923758,-0.0386031760846151,-0.162509556949428,-0.0722991687686435,-0.146070492557463,0.143044396127101,0.185818678102215,0.131348942355703,-0.181075067481648,-0.0218369661326106,-0.295003508765268,-0.109266617053063,-0.0049071834005866,-0.0108775898713004,0.062157656407431,-0.206674207554708,-0.263188603051465
critical,-0.145536843410489,0.438035266828732,-0.317360077040494,-0.437251661700236,-0.314724314335556,0.415738139081554,0.442879371259428,0.436040635592562,-0.475007181527725,-0.487259916264193,-0.110630796777528,0.532780250546769,0.54667143237009,0.464321657048247,0.116400979996446,-0.242062747875106,-0.486262600646108,0.136988423826907,0.350413966097013,0.329470338117236,-0.172321891439047,0.453493658909043,-0.451071606693695,0.12274105785427,0.20302496511008,0.402345615067275,0.148742500754333,-0.291358634140431,-0.0230094960458091,-0.270058822011339
critical,0.18829180040025,-0.243833453654906,-0.0343841143607456,-0.041723163462611,0.0401912714204332,-0.0506865231997948,-0.304837676547169,-0.195971994270523,-0.0749235158049438,0.283688033546039,-0.123350192290563,-0.265092450884185,-0.0209964671233129,-0.0274913109123492,0.290919549694602,0.203685071036048,-0.0493226881835719,-0.133913253241964,-0.0743979669582979,-0.0231021384795734,0.241392345672136,-0.222876543732839,0.280591810779809,-0.129131940345071,-0.135116449595633,-0.167125077394765,-0.134678366362971,-0.117839214500169,-0.161956232747543,-0.250145248216505
critical,0.0423933982662329,-0.0287769713222586,-0.193509371180212,0.0821260328893205,-0.144837693236015,-0.156425100271591,0.116710739227608,0.163201987607971,0.0957033021637857,0.0393136475593399,0.13428665918678,-0.0116069858703309,-0.130868847266459,0.153098656246791,-0.0760494152093289,0.0715462832157791,-0.110173366303059,0.0946447398313889,-0.0696047154359515,-0.117130378919181,0.0901357341874128,0.1492768677027,0.116918274876006,-0.0381434858688421,0.0193523728992365,-0.125317594985714,-0.103211132664336,0.0818675922705603,0.196578027214077,-0.111308286090999
critical,0.430145548671725,0.149345502102579,0.516139463079573,0.351542652828263,-0.0494494337283874,-0.104940731838772,-0.152689058119801,-0.0037541681596877,-0.184951440742118,-0.0747900688062798,-0.119722768967543,-0.260093462813368,-0.124298161412162,0.199440183483413,-0.246719238744481,-0.374947544948816,0.0078602895843462,0.410670801343345,0.393014479217314,0.179085552992606,0.432785198159006,0.0857006200203724,-0.105292685103743,0.413955698483072,0.290244125845861,-0.193750272366386,-0.440997441008323,0.07971741451587,-0.474550318935532,0.432961174791491
critical,-0.162383498605179,-0.0115810896645635,-0.0987198850111181,-0.0093361067659342,-0.146199114679725,0.189236947892629,0.0569934240202492,0.178022826586496,-0.237493287026146,0.0312192934340632,0.127332623781629,0.186171682781039,-0.0184185736370713,-0.231454498892573,-0.0303612350665583,0.111844400418489,-0.118498400211782,-0.0136695713515094,0.0576787913955519,-0.0549966844229106,0.0354826023040563,0.231816070657497,0.141568837451302,-0.134963406999566,0.175912758525524,0.0897453500101074,0.0469449669114807,-0.0203559507058403,-0.0629512632512268,-0.34001777045922
