group,ATF2,ATF3,BCL11A,BHLHE40,CEBPA,E2F4,E2F8,EHF,ELK1,ELK3,ELK4,EPAS1,ESR2,FOS,FOSL2,FOXG1,FOXH1,GRHL2,HEY1,HOXA4,HOXA6,IRF3,IRF4,JUNB,JUND,MAF,MAFF,NFAT5,NR3C1,OTX2,PBX3,PRDM1,RUNX3,RXRG,SETDB1,STAT5B,TCF4,TFAP2C,TFDP1,THAP1,USF1,VDR,YY1,ZFP42
critical,0.0424407041683625,0.002977613517346,-0.0458980146090296,-0.0076983159291671,-0.0847997957100975,0.161156070240906,0.0795993963749553,0.139429648594231,-0.0326090555623751,0.105252133775143,-0.0092136735205202,0.0004654414426874,-0.212593408237142,-0.0660010933985514,0.028390502455873,-0.254426472543496,-0.0148902059088252,-0.0600009615998634,0.221853055682705,-0.042104631212425,-0.0416409717048168,0.0138516941446664,-0.0061487451842933,-0.164318648619473,0.0522616611638747,0.0777062685468114,-0.0411423862696561,-0.0640648427414908,-0.16083959857084,0.0667288356848973,0.155640624783761,0.093762929158482,0.119811256146252,0.102695056936488,-0.0994334029675176,-0.0097528870754866,-0.045725166906347,-0.114537441085847,0.0277137235127922,0.11187095343333,-0.115010010268851,0.13767765002436,-0.128182787148342,-0.0043543365595372
critical,-0.122887249843714,-0.0854933874418581,-0.0279672068512038,-0.108050903155967,-0.0093512531484221,-0.0446218356502353,-0.0557293364172582,-0.0796554303731449,-0.0634352894359814,-0.0994940857748283,-0.0026764156595366,-0.0581503449202226,-0.0501276894914807,0.0296457727465924,0.0689696039878723,-0.0060685997108276,0.0347595217755894,0.0604384751702381,-0.0304201874511921,-0.0162790952663579,0.0612128898748377,0.0138240817584664,0.114100221043349,-0.0170673707066615,-0.0040924900223265,-0.0050480799433948,-0.0915871212867623,-0.0259493301457813,0.0406797192094796,-0.0763036580668398,-0.0451810085301693,-0.0724011525285627,-0.0003617344002393,0.0175402990088818,-0.0603086770807789,0.0117688734715478,0.132070942098292,-0.017400151570097,-0.0221806885127699,-0.0567940873324042,0.110596781486807,-0.0621063220966823,0.0189001911896182,0.0164855894267125
critical,0.106409459079934,0.009579265483755,0.18223271784554,-0.305596629109111,0.097897218358606,0.0149733613034839,-0.150080073579461,0.0564620115219865,0.0744724312166263,0.113887846793108,-0.05110108745653,0.102266675546367,-0.0902327002464595,0.028737796451265,0.165967501000672,-0.136750556987695,-0.0937267916964787,0.0592005241246914,-0.0245139264072546,-0.120914730073131,-0.0476364820103084,0.14248189897586,0.221235329368854,-0.0482612167157707,-0.157141971488994,0.130366837165509,-0.1805483298786,0.0389804970204667,-0.0923999215255853,-0.0067025372382487,-0.150754565916332,-0.0296666055708904,0.0442677060764292,0.157595318797382,-0.145292283712821,0.0546172934093973,0.102248246793994,-0.191771440074073,-0.0868325954335453,-0.170958007143421,0.105998497902005,-0.121216961612057,0.154467959519596,0.119976706577319
critical,0.0156901091554952,0.235234692419467,0.0495456614574766,0.0567572644233564,-0.0230771294908152,0.0173273379369381,0.0415739165573555,-0.0221610610059602,0.0091022123920698,0.0503447850293714,-0.021128047608145,-0.118036398814508,0.0395468713993785,0.140333895552255,0.122558268782303,-0.0127859771503166,0.0210305935140115,-0.0814911135144413,-0.120511732805499,0.016352796995603,-0.105698710497205,0.280687281923336,0.0197831811091026,0.004443906692488,0.0577512961835182,-0.141620289594817,-0.289048843199992,0.192452345094856,-0.152457184862464,0.0173858103934182,0.0829919065640974,0.118075380452161,-0.0857790936563158,0.0601291760803759,-0.0788013805163564,0.115678009736477,0.104802132831177,-0.0878646112707729,-0.0978634013288711,-0.0197052178337958,0.117880472263894,-0.229056102851403,0.0240516704321503,-0.182765408137985
critical,-0.113277149214301,0.129768969467559,-0.0054972734177528,0.253457621366998,-0.21739217606568,-0.21514329148569,-0.0969519130040043,0.0234050580361901,0.0206564213273136,-0.172331192444403,0.158671300921502,0.075712447526323,-0.174996537131798,0.0658839889915528,0.143345568968979,-0.172997528616252,0.0107446707710623,-0.214810123399766,-0.0384809139242698,0.164335158382217,-0.136848791293453,-0.118108086460205,-0.0992007975839941,0.076545367741134,-0.0718810145381922,0.119024298696497,-0.0005830441503677,0.183325739279909,-0.0343996048716957,-0.250459108593678,0.0049975212888662,0.0269866149598775,-0.0809598448796325,0.0442280634064659,-0.186407544074709,0.0715478464522678,-0.0348993570005823,-0.200234019640573,-0.0174080324895506,-0.225971254278233,0.108113043882472,0.216475963829388,-0.0130768473725332,0.114026777407631
critical,0.517533689215198,-0.503683291131635,0.512464729091832,0.286360550067893,-0.460133070353421,0.203829312002951,-0.235028404593245,0.515391875078565,0.474982981700747,0.483336056833617,0.461703734053619,0.210183360608297,-0.435573601586691,0.476839220619162,0.385312363180359,-0.516177206928664,-0.46091840220352,-0.453422052725303,0.535310746549256,0.554872648997175,0.500256388513022,-0.229959444469879,0.465273424281342,0.523387981188663,0.287788426158982,0.122654556224543,-0.004140840664158,0.499613844272031,-0.144144091395432,-0.413655703588475,-0.174058095503746,-0.537095591663117,-0.468200570268074,0.143358759545333,-0.320772363863138,0.0304851545447496,0.544234972118562,-0.523387981188663,0.328554288559573,-0.51210776006906,0.573006675354005,-0.489190348807082,0.465202030476787,-0.323342540827098
critical,0.0687715006730194,-0.0703224801554152,0.200800941669681,-0.170403481500911,0.0922061346131461,-0.138878271896499,-0.0488419088194388,-0.0861838727511017,-0.0384065470281853,-0.191878523835383,-0.16684901214337,-0.102520269987107,-0.12811214899311,0.204752030668344,-0.104958937892136,-0.100211539179809,0.183121008192837,0.13008233136221,-0.158655087537482,-0.0373811564312611,-0.0669240576874184,0.209038019186708,0.100280457015463,-0.167991368377755,0.0584855999184113,0.0989855248140077,-0.020137802702993,-0.0993578257483117,-0.0049269633265805,-0.0148769299595973,0.149891820398402,0.0146527550917565,0.195562440801588,0.111496209000958,-0.0192277757793112,0.138591720546896,-0.188606200425844,-0.0164139256293348,-0.159367672371221,-0.241043050448846,0.0502051358704639,-0.170391066278217,-0.111747739632782,-0.0621439633303795
critical,-0.0491365487898465,-0.0584467215459637,0.0556431011665393,0.136046154824652,0.0273469503645097,0.0233689734271854,-0.0146115162785315,-0.071006888331238,-0.0280933133641363,-0.0746106991209921,0.0220863056160416,0.0037994274774311,-0.057225758327577,0.0054109676393339,0.090598096531641,0.0055251867791185,0.0808809360360617,-0.0142931468371779,0.0358162339363508,0.0137581548893365,0.0891316278059014,-0.231233366334648,0.0359836240550006,-0.0865571021378839,0.132144980412355,0.0432732996142392,-0.114266402876883,-0.0576412796809312,-0.0214489103014967,-0.0076172350463218,-0.0524200208427336,-0.0405425431688153,0.0136990760239307,0.0408878263155203,0.0205889845939233,0.120286539261734,-0.0591313799528332,0.0203592334506785,-0.121173378674659,0.114448890927803,0.0324704008588687,-0.157301417733985,-0.117663437637716,0.0503890207364496
critical,0.168558603487492,0.0196025673972223,-0.0630334053431639,0.135574642777196,0.11409398509042,0.146432352263682,-0.0983649789154029,-0.0665548246360781,0.158170416573396,-0.359243458198796,0.111335539977637,0.0940805854423574,0.0123836578467482,0.177068700112035,0.131055488017956,-0.138978681427013,0.0066320063349883,-0.0122075868821025,-0.209817899536137,0.0592772247640555,0.316106071860597,0.0812274050232206,-0.10341234656858,-0.117615404383334,0.0801122889137977,0.135046429883259,0.0483021346344729,0.266454059830507,-0.133227029915253,0.0727759987202265,-0.113331010910288,0.126125501007876,0.21216551239808,0.127064546152654,0.37098152250851,-0.0746540890097808,-0.0333947929611362,0.217447641337451,-0.0170201932490852,-0.122897533322705,-0.101534256279026,0.1046448433211,-0.3036637236923,-0.0032279676851713
critical,0.130654318762896,-0.0623519909720798,-0.0175494549251238,-0.0305432673627806,-0.0934122106738638,-0.358506447098816,-0.0278292675830131,0.047909635001174,-0.0076412017608931,-0.166345569834918,0.105038253381241,0.143028865377788,0.0142915782053631,0.108290745180804,0.0829116162878585,-0.132339798784855,0.133519096308206,0.0776990135362415,-0.0440863416606285,0.0631974234431582,-0.121774585356474,-0.333127318205871,-0.0335749774342273,-0.0347596598777766,0.0291593428719071,0.0195580301589597,-0.0482219603726552,0.0698908792492119,-0.190211536152239,0.148112230044655,0.137396238850731,-0.162463042372195,0.0350989098502475,-0.0813338346698587,-0.0008238927902865,0.202903793058811,-0.190615405167085,-0.0771174421548627,-0.242515266034941,-0.189554575888089,-0.213781331858673,-0.185817441270711,-0.330241000979769,-0.149162289483255
