group,ASCL1,ATF2,BACH2,CEBPA,CEBPB,CEBPD,CTCF,CTCFL,E2F1,E2F6,EHF,ELK4,ETV7,FOSL1,FOXD2,FOXP1,FOXP3,GLI2,HES1,HOXB13,IRF3,IRF4,JUND,KMT2A,MAF,MAFK,MAX,MEIS1,MITF,NFAT5,PAX6,PGR,PRDM1,PRDM14,SETDB1,SP2,SPIB,STAT3,STAT5A,TBX21,TCF12,TCF4,TFAP2C,TFDP1,THAP1,TP63,TP73,USF2,ZBTB7B,ZNF263
critical,0.0076989908529845,-0.0078033122671517,0.0774096612469842,-0.0727863899258832,0.005718646169857,0.0601698426814273,-0.0471465828966032,-0.0164369666011211,-0.0120674500712378,0.0721530602594692,0.0063036919384976,-0.0898295485282464,-0.0644752156390862,0.0821774318241952,-0.0974820176695077,0.136931019461966,0.147340252460039,-0.0180874300556657,0.0550249642894901,0.0552575728481063,0.0858589909201108,0.137278522551051,-0.132381759954971,-0.116060745195948,0.0179732403996178,-0.0487744903697062,-0.0556819072489757,-0.0359820769574481,-0.0973043893156554,-0.110102089286064,0.182421499908665,0.0159647007396884,0.0500217656559828,0.156483530999704,0.0107535641522666,-0.102781615996646,0.0909940010701673,0.078414812169974,0.111997496601575,0.080215061438779,0.0115719233539434,-0.0196064344308712,-0.0387603394840709,0.0164750298198038,-0.0104300267934641,0.115742494395295,0.011335437986017,0.0081141618863933,0.053279695225449,-0.122399328418238
critical,-0.0417632360947604,-0.0620244645079422,0.166062893156227,0.041116730219666,0.0766415516424308,0.125090545406554,-0.0006195099930997,-0.062923821700236,-0.0047309524884335,0.122231529841062,-0.180494588346051,0.11532525524799,0.00275097137261,0.0662775595526188,0.0114702166025592,-0.103228612853348,0.103344543483667,-0.0122566157447989,-0.0080692814553632,-0.0044751285909696,0.0497418841845057,0.0536376022834958,-0.0546930502721316,0.112267319464385,0.0781776476603782,0.133175781731501,-0.193612645718544,-0.1936262953218,0.138481230854742,-0.0180202062182055,0.168307009261274,0.0646831645625436,-0.0822717399933515,0.112381308817796,-0.155526248751456,0.0629280075785677,-0.128896479448574,0.0220335535648082,0.122540435528965,-0.0345047410727871,-0.116133736415052,0.0420834861195914,0.0241198802562196,0.0382984814692311,-0.0572312091637592,0.0446858284789725,0.0931747397495062,-0.11116728277178,0.0651837106801568,-0.110985652051124
critical,-0.234675617763899,0.0683019579783379,0.0070614987049613,0.315193146335088,-0.0176345628720019,-0.380495109262056,-0.0895704978035528,-0.321554889799688,-0.135390763268424,0.310006187777938,0.0819736772045284,0.167014949836128,0.0789864714134257,0.219891232894417,0.176120903146743,0.329553658578555,-0.215451532544338,0.264794325694374,-0.023320302579593,0.313906912159592,0.186788973247201,0.132703191575022,-0.0449706931756583,0.272283351099714,0.0257009320265696,0.324761340052523,-0.209380287991534,0.146716566754079,-0.226554437493898,0.214914383613094,-0.180931492044586,-0.197086154799895,0.197164717398682,0.129264707600187,-0.173694597770239,-0.0300986105214835,-0.119475442383839,0.203031333787203,-0.166729932035876,0.248418591440152,0.200787732128809,0.300056143289654,-0.123014413403635,0.0354828890941927,-0.256910660257917,-0.195259117618792,0.187839519626335,-0.197694558181202,-0.130638639560376,0.282350325967589
critical,-0.0891122950232599,0.227648054190465,0.12960913894035,0.130667251251723,0.0140825129440903,0.0974810014859365,-0.08534156751364,0.0636021691163422,-0.182707138565609,-0.2203182216335,0.129051225176172,0.0388615794358776,-0.0494234641439453,-0.22612822014322,0.041131711303914,0.0282804563221485,-0.156465953243561,-0.0823211378248119,-0.153522477177378,-0.0874770305420472,-0.146096452592106,0.044498432294646,0.166277540130837,-0.18678568056581,0.0116969506420859,-0.0503661460213502,0.0501545235590757,-0.0564454822103291,0.0270876751711463,0.113198778911239,0.173049458923623,0.0358988649640334,-0.0548871713517617,0.132668045440501,-0.0879772290892416,-0.168143665479985,-0.131725363563096,0.019623173774552,0.101078583344604,0.0167374129253532,-0.110293779656379,0.102810039854124,-0.242500103361008,-0.225089346237509,-0.151637113422568,0.0050019854719446,0.104714642014595,-0.127877682430831,-0.0891122950232599,-0.132206323704629
critical,-0.458558107289024,-0.112348372824381,0.193847993605942,-0.0173473088410552,-0.231488380713892,-0.0210295206233546,-0.378449544291887,0.431800701670981,-0.139105778442423,-0.389987141209759,-0.0440228875306022,0.316097424778283,-0.114639526822256,-0.428036662960186,0.437037625094696,0.245889920129107,0.0373130793939677,-0.295886173439884,-0.0041731733532727,0.265610209896533,-0.22453309179177,0.0396860603203384,0.137469239872513,-0.154489240999585,0.244907996987161,0.0193111551249482,0.0497507725252902,-0.403079449769046,0.0907460637015574,0.1891020317532,0.267983190822904,-0.153343664000648,-0.236561650280615,-0.161280876064716,0.0035185579253083,-0.504217533389537,0.121840296529864,0.480242243340343,0.418872046968686,-0.0652160620109479,0.314706366993859,0.308405693499702,0.0778174089992616,-0.23279761156982,-0.0689801007217429,-0.104738468474295,-0.415353489043377,0.278375210741838,0.317161174848725,-0.0661979851528944
critical,-0.138865779555637,0.248578988902461,0.180177104656418,-0.48542584589162,-0.418659349730461,-0.333192546337796,-0.417877207602908,-0.0649177965869415,-0.419797011006903,-0.242179644222478,0.259955601666876,0.31093704761741,0.0188425148910619,0.125924882536115,0.180390416145751,0.342649355698216,-0.359785378674615,0.225825763373632,0.155077452744928,0.191553717420833,-0.0670509114802692,0.428898301218435,0.132537538705431,0.158703748063585,0.0829070655206722,-0.446034324194834,-0.362345116546609,-0.121018718281462,0.246445874009134,0.42520090207,0.479168708871192,-0.0275882859537057,-0.328997420380918,0.180532623805306,-0.312714643361849,-0.0986921157312976,0.431955765898871,0.165743027211567,0.18956281018706,-0.0417379480794465,0.116610280835251,0.413113251007809,-0.424063240793558,0.224759205926968,-0.414322016114028,-0.109571001687269,-0.120378783813463,0.434159984621976,0.0249574442519348,0.152091091894269
critical,0.0184119297428011,0.177834385729971,-0.156663340115526,-0.159254325874523,0.111667892279401,-0.200468561789489,0.203976482031164,-0.0886644719435233,-0.178977216688555,0.102420094112362,0.15619331738784,0.0128641451752374,0.0715140825377225,-0.194797308399899,-0.184479808678769,0.0426467620307794,0.159282716509081,-0.203149899497764,0.0723022021256688,0.110472773851946,0.197586663341177,0.0844937825764249,0.209351775507517,-0.18136444291867,0.0475730518106459,-0.195065530718515,0.030942692495858,-0.0964432512375801,-0.165422797231217,0.0819028964336899,0.0293652911302466,0.221392127404679,0.0047982164728595,-0.147513033063181,0.17465639454674,-0.157608388520925,-0.202462204169991,0.195363981038292,0.129784149889277,0.0276148231128021,0.023599822894123,-0.202638325720514,-0.130319111351057,-0.0168887638973984,-0.175473923068808,0.093846587351672,-0.145977027788504,-0.0722520176667655,0.131166779326498,-0.124787320727718
critical,0.0473907623647001,-0.0490402923645272,-0.104193357236312,-0.04719662336788,0.0629505469286297,0.0038645386883784,-0.136284272821416,0.0843520911720417,-0.23779030334,-0.108132815336215,-0.10710479071547,0.167870948193302,-0.104484565731543,-0.123205297988664,-0.143672629744022,0.0829423032890931,0.0570110662775936,0.158818728861707,0.0171962851008829,-0.23490492878659,-0.0381313745734117,0.135652995345179,0.134796308161224,-0.0822680285853724,0.156115766788531,-0.161702148995686,0.143527351232979,-0.0430004848493625,0.0190282275809436,0.0603420484612886,0.0002560289454707,0.126961040662046,0.131774124247639,0.136505773690271,0.176364855040753,-0.155479929000288,-0.202130617873755,-0.182787077291264,-0.0271937919639738,0.166417511609726,-0.12415579730531,-0.0596176103255036,0.177181150889798,-0.0431242647466639,0.0656867341321343,-0.13311029566535,-0.153399123779337,0.0657147474773131,-0.139204175451441,0.0211618021265335
critical,0.0556465526655333,-0.222410853878523,-0.360007476751071,-0.0575170250240386,-0.0575754772852419,0.214461346354876,0.140343879149102,0.160860622831458,-0.0735329445937404,0.0728899697205042,0.267185285960244,0.177344160490786,0.330372180321002,-0.349836783301698,-0.170271436885187,-0.117021426928989,-0.138765668096613,-0.317921848684701,-0.426292340955603,0.0902502912978817,0.159808482129798,-0.193652341366504,0.191606512224389,-0.204582914211519,0.0112228341510319,-0.13461555755118,0.148410291195157,-0.0882629144169698,-0.0011690452240658,0.308218773324955,0.16267264292876,0.228139175476446,-0.0063128442099554,-0.22679477346877,0.212707778518777,0.0460603818281935,-0.29606070299467,0.299626290928071,0.117664401802225,0.19838697452397,-0.345978934062281,-0.345160602405435,-0.18044213033456,-0.135258532424416,-0.396014069652298,0.0489829948883581,0.214519798616079,0.158288723338513,0.0486322813211383,-0.0665771255105487
critical,0.114476148363032,0.462789655145597,-0.0649960686330384,-0.207303080586726,-0.30288458504286,-0.107396036921837,-0.0076073537825607,0.155789351825751,-0.0580289376935644,-0.0359331795712328,0.320321242475165,0.0742389496786107,0.0222141186479443,-0.247809280465721,-0.094989701828071,0.117090839974294,-0.17849305264782,-0.0648992282029916,0.0609126304994008,-0.0676215202920834,-0.245458210025142,0.0194111262004803,0.346489678683352,-0.184357278689539,-0.0413831437733078,-0.32685797150332,0.0987933787193514,-0.123003486231037,0.0351692161786418,0.0812329807375421,0.0390051732132711,0.216642802062345,0.0045461201883053,0.0479898131120522,0.0818355434133885,-0.186143446621513,0.0336950896323748,0.254996992384746,-0.197194015694624,0.0734373261187794,-0.0915088263702798,-0.242800478222748,-0.0802914765565321,-0.498609854215109,-0.176798345122002,-0.0903198410902614,0.0931820138005318,-0.0972546918863865,0.346355178086064,-0.0930582732510276
