group,ARID3A,ARNT,ARNTL,ASCL2,ATF1,BACH1,BARX2,CDX2,CLOCK,CTCF,E2F3,EBF1,EGR2,ESR1,ESR2,FOSL1,HES1,HOXB13,IRF4,JUN,KLF1,KLF9,MEF2A,MEF2C,MEIS1,MXI1,MYC,MYOD1,NFIC,NFYA,PAX6,PBX1,PBX3,PPARG,PRDM1,RARA,RARG,RUNX1,RUNX3,SP4,SPI1,SREBF1,TCF3,TCF7L2,TFAP2A,TFAP2C,THAP1,VDR,ZBTB33
critical,0.423235109617096,0.45345862890274,-0.463491663957754,-0.504506618740604,-0.0864352208218651,0.241948666023837,0.483320821545177,-0.0702014560886203,-0.322310725448876,-0.37945080164839,0.0799968776964049,-0.169602380588539,0.0391455888130488,0.182775908417341,-0.046906226239982,-0.278847791419859,0.0143111284920889,-0.407453441265749,-0.269236712987949,-0.370795784402384,0.192866769753761,-0.126363742438914,0.579112685160767,0.299506493298717,-0.364296460834715,-0.323234193639806,-0.0191257797281441,-0.0840745066912734,0.400367093326236,-0.365709174412567,-0.268255768977924,0.129573626750388,-0.319759359820802,-0.244084733812726,-0.28777336557038,-0.229025718747792,0.0045041416280231,-0.107492398348954,-0.30554040291665,-0.525549427312919,-0.441747229837719,0.171355743533217,0.24221641922986,0.0800631150732876,0.155213099000975,0.307055101027163,0.458618135053359,0.328871029458755,0.0162786239091229
critical,0.158431595399524,0.231475297378658,-0.0573300528916752,-0.174226822546158,0.337243515478866,-0.137714934828066,0.174032991628355,0.346924071578651,0.0377854957300218,-0.0431532233334994,-0.132552148699674,-0.304685597333561,0.264386217251525,-0.115099033179459,0.257095397102819,0.113455636837116,-0.215793108075677,-0.239340847332862,-0.277581694761062,0.134827518370903,-0.175422415123259,-0.0112157452755545,0.204088135978927,0.251251183588942,-0.0740105619965358,-0.126377758407434,-0.172482585819786,0.099620154998049,-0.149182599913301,-0.119133131608297,0.0148285482796231,0.0863390537372835,0.0664425817504105,0.0033834666097336,-0.19489668593341,-0.218517247647564,0.0876622365727392,0.0790962384420517,0.002953415582758,-0.275494540345531,0.114969510650273,0.0664858766937328,-0.174982944275979,-0.0904568436465187,-0.125014058267976,-0.0529338952157513,0.175324533528942,0.128830715844787,-0.0082218727722581
critical,0.084746746670043,-0.149262439807958,0.199028103714494,-0.324456998570356,0.167913198012498,0.150791816528904,0.320678110548804,0.354862680822687,-0.322862155069441,0.142359331564546,-0.0514896224457233,0.237326169996437,0.244878490474543,-0.0830646141291694,-0.389394588734739,-0.18135571016616,-0.0591965172654229,-0.298430316489294,-0.427634462323376,0.425899592654194,-0.312569322440961,-0.0447301774139103,0.198940814674535,0.084050252872038,-0.0307784791938217,0.153730547540851,0.025064684119849,-0.0004964564147659,-0.0294891473327629,0.306813701368674,-0.106885429429605,0.0353175092716816,-0.0067703561618078,-0.135690812616023,-0.221881465488719,-0.524658048759297,-0.0046608710294691,0.0611096020578543,-0.268146475188572,0.0574489179445802,0.114810546849202,0.101064341577349,0.206487679587644,-0.208682635238275,-0.330609057365789,-0.0140826317800269,0.362946009627209,0.271217958282124,0.0301947337390969
critical,-0.0721832953371752,0.482039548049371,-0.0309466477222028,-0.45789541422276,0.383086923382216,0.0748659768734652,0.199093294014667,0.0944687140993559,-0.434632732900931,0.269628656408121,-0.198154355476965,0.325064354154457,0.0201584355441222,0.217661282647989,-0.510571782388913,-0.0178015081943817,-0.160194411738462,-0.547247871392192,0.454522900291424,0.320446309509844,-0.23737899193972,0.12399737300952,0.230327371901472,0.451054576305221,-0.257786533626498,-0.649247255804133,-0.588561167051058,-0.229695025539347,-0.0054611731274475,0.133482568441402,-0.138330557217698,0.32809195188827,0.365860275517039,0.0216147483781082,-0.444692788662019,-0.221397874787821,-0.351373795221073,0.177363573570718,0.386344465247711,-0.317801951995501,0.386440275302578,-0.692515076582297,0.174929998177083,0.138100613086016,-0.144155808553642,0.394641615999236,0.329414130645442,-0.125281227744744,0.0648059211123776
critical,0.109878349834797,0.33638553287692,-0.101745237337772,0.0384696221109244,-0.0295231983641978,-0.210810275922867,-0.130455124452268,-0.144037422322298,-0.17835915705974,0.0997119592135164,0.125493925829083,0.589975980534134,-0.556955543796216,0.0679114893501519,0.100606601588189,0.125412594704113,0.237486884913106,-0.11085432333444,-0.0052865231230657,-0.0176488541185425,0.509946153563416,0.327195115755283,0.022203397116876,-0.357287631994272,0.009109085996667,0.127201879453458,-0.404459684477012,-0.134115025075929,-0.0184621653682449,0.211054269297777,-0.0944254360904507,0.141760150823131,0.182425713308252,0.0233420328664594,0.227320494291826,0.0458707544832164,-0.0519705888559845,0.0522145822308952,0.0941001115905697,-0.197390640302777,0.527513676556988,-0.106299780336106,0.445531902586984,-0.342078711624837,-0.29937987101546,0.369649962989749,0.176325878935484,-0.367698015990463,0.225612540667451
critical,-0.0364253429421173,0.0437388133573962,-0.0516203203097841,-0.208682422820434,-0.0400465758661874,-0.168351828685692,-0.159760276061918,0.256184478236178,0.0137038814577556,0.0315260278095518,-0.282314158943193,-0.380797493564473,0.073915754391314,0.109631051662045,-0.34572123739799,0.149464613826816,0.181700687307755,-0.0026271689841293,0.0884006860875945,-0.0042602740283178,0.095217124532903,-0.266480140471279,0.140092010964517,0.217273975444208,-0.0279757994526203,0.0597858455307266,0.0010650685070794,0.220895208368278,-0.231758907140489,-0.437033110738269,0.0675253433488373,-0.0623420099477173,-0.0374194068820581,0.0828623298507814,-0.192990413482797,0.216918952608515,-0.0832883572536132,-0.142719179948647,-0.327615072777639,-0.0732767132870663,-0.027265753781234,0.0048283105654268,-0.0184611874560438,0.331449319403125,-0.166576714507226,-0.100684476202578,-0.160896349136136,-0.0974892706813392,-0.10210456754535
critical,0.319769893189781,0.252275733201533,0.209514838353098,-0.37384157263859,-0.144077031345682,0.29894160778362,0.112184331743931,0.0795800766728182,-0.0769081393712659,0.116158674798865,-0.291388004923084,0.279199007707664,-0.0557628857416645,0.254792928461534,0.162523618601094,0.0514832250322706,0.0387586433349785,-0.056281451795433,-0.222564070815533,0.33713836743371,0.257025318563644,0.100557416614764,0.0124638161713275,0.13021709784342,-0.229695188993923,-0.10300724358942,-0.0329243646494826,0.162210607382633,0.0842392020352843,-0.211872463805026,-0.346926884502597,0.262643339762479,0.104511743176539,-0.216071220847137,-0.295359912050161,0.100361506290202,0.318589041338688,-0.0182451768041497,0.0125037389346653,-0.170325719169926,0.205293672979163,-0.345426518277226,0.220399600113669,-0.138571845411422,0.0388243913425184,0.232258556660225,-0.100608515988269,0.081632770250716,-0.195098179601409
critical,-0.096940625749944,0.0038797555503736,0.120771925161908,-0.137850514260514,0.0400518344201557,0.0241476297238726,-0.108393471868174,-0.170774848654845,-0.048438160204665,-0.0722058038249099,-0.0177359325804374,-0.0717680078696191,0.0957837791677884,0.246014045819826,0.0827902030704044,-0.131045190486654,0.081930200333305,-0.0235870690274098,-0.0164777563706477,0.0276629883441007,0.0935863552556983,-0.0009593837180481,0.114672661037011,-0.0121926823097378,-0.0356407478735983,0.134541712188924,-0.204294169837079,0.0123797523915238,-0.0584314699556275,-0.0573655602187845,-0.117311778197762,-0.0538865763366815,0.103906388100891,0.0434950931130287,0.0573376296162956,0.0758725073376939,0.0348840234108182,-0.0240729316009372,0.128682781155211,0.0380219941229989,0.0182036077849023,-0.0552220488649869,-0.0001078251165849,-0.109345710548376,0.127748080295176,-0.0109390529422137,-0.0290465274906427,0.0408001147472996,0.0364949046706419
critical,-0.12576936257083,0.297890072325283,-0.207275799107738,0.0786638633053717,0.192076734073809,-0.152918837516932,-0.0678736873652543,0.176587610546867,-0.0338208202854216,0.366982005361196,0.237615917476993,-0.0280196504251435,0.116429479095782,-0.186391587610737,0.0443789494311278,-0.13389100037522,0.166493574989983,-0.0686278394470905,-0.0697880734191461,-0.001856374355289,0.125537315776419,0.22775392871452,0.208610068175602,0.004234853998003,-0.177109715834292,-0.271146679269401,0.282110890305326,-0.0346329840658605,0.107901759401174,0.0564453827405064,0.0981557940359063,0.13597942152492,-0.254787380263416,0.0165913458003955,-0.044610996225539,-0.0356191829421078,-0.15558737565266,-0.301428785940053,0.227637905317315,-0.219168197321308,0.32515557066859,0.34058668249693,0.0067873687365254,0.10761170090816,-0.0523265521397089,-0.0128205853912147,-0.314481418125678,-0.183781061173612,0.0375915806946024
critical,0.0011704428185522,-0.174855605911298,-0.0211321045870121,-0.222619292986191,-0.180413873177483,-0.0185239945621102,-0.161847122713325,0.315549246086587,-0.0117792510141059,-0.009465087815781,-0.119620324953592,-0.0884993727507165,0.0185026166110864,-0.0202235416685012,-0.0518896316224836,0.172081816765962,-0.0034578835780973,0.147465106162073,-0.0531028303430834,-0.16890719103893,0.226884194215437,-0.0249801357712935,0.0412327230371265,0.0164289553617792,0.0847902982480897,0.0289778126127414,-0.198734777204867,0.148523314737751,0.0464061871848826,0.119379823004575,-0.300445723688283,-0.0519591099633109,-0.278837959690992,-0.154348806391732,0.021238994342131,-0.0326174087745409,-0.116664823224554,0.115889872499942,-0.0443325259355754,-0.175170930688899,-0.0523278796184712,0.0357813455260612,0.177795074177069,0.141447212948877,0.186234020343708,-0.0912785063838086,-0.0394049082245928,-0.175860369609416,0.157240174267699
