group,AR,ASCL1,BARX2,BCL6,CTCF,E2F3,EBF1,EPAS1,ETV5,ETV7,FOXP1,FOXP2,GLIS1,GMEB2,GTF2I,HOXB13,IRF3,KLF1,KLF9,MAX,MEIS1,MNT,MYB,NANOG,NFAT5,NFE2,POU2F1,RFX2,RUNX2,RXRA,RXRG,SMAD3,STAT3,TAL1,TCF12,TCF7L2,TFAP2A,TFAP2C,TFAP4,USF2,ZBTB7A,ZNF143
critical,-0.0307311241998301,-0.0825102979466079,0.0915090807161112,0.0723242488145275,-0.1815774133386,-0.123187407035383,-0.133521048534467,-0.0657572950698998,0.058934683785377,-0.173852566650873,-0.0111009767535778,0.0243095870133556,-0.103507215985577,0.109489965053933,-0.0487903376562581,0.0186753299958351,0.105426642026237,0.16754127044614,-0.0920403407103615,0.0340354525736247,0.138839450633904,-0.215761546183653,-0.136104096274429,-0.11471553264243,-0.205183488823733,0.0857170775569532,-0.0331586016070054,0.131673424185862,-0.0821451246945874,-0.215879402496371,0.0362747225152601,-0.125864377190711,-0.0697807282686763,-0.100528896304499,-0.158388367883083,0.047684301490754,0.0855411996748976,-0.0447665418226733,-0.0044520675422603,0.0552724348557291,0.0597883261242612,-0.0326708577897585
critical,-0.0462455064525647,-0.0512102325426754,-0.0261644643174886,0.0381076069976933,0.092817682423331,-0.0699307981013726,0.0473241038927855,0.0330827642076607,0.0043256499127939,-0.0105907358793616,0.0785243583702196,-0.0018706240143211,0.0470962734857977,0.0352960096220566,-0.0428391228304589,-0.126051770561388,0.0002019320575938,0.0796758340158609,-0.015200204176698,0.0022921290341684,0.0377135642372275,-0.0147108254633905,0.0139452602462798,-0.0424845531580792,0.0409296512920468,0.024654853284696,0.0752531591274387,0.046938318577054,-0.0478153592980781,-0.0867491486639999,0.0020666757703617,-0.0143391153375471,-0.0330488586391304,0.125927533551976,-0.0766217680357528,0.0853675905809888,0.104444352278453,-0.0047404613978945,-0.0522604919339216,0.0002118785251147,0.0809772573511094,-0.0663059675322044
critical,-0.192080411663532,-0.287297851844687,-0.0887860932968513,0.0900928387419399,-0.0876580480835698,0.0853833430495267,-0.28014798111166,0.0778723489313894,0.231573162892876,-0.0261535235092513,0.24522511601863,0.178260927070459,-0.134110801049646,-0.0152863156624891,0.0422514360578638,0.29794168440169,-0.0468827503988615,-0.218568998107422,-0.0957963544737795,-0.0695869871420885,0.0778891020781213,0.0631239954250692,0.108564113744239,-0.220019076030105,-0.0116974193403655,0.0772952960995126,0.0335416612180214,0.333065587255503,0.271138511091391,0.0107871650345987,0.144445631122483,-0.207199195858702,0.128262091379463,-0.121910787307323,0.033251273341335,-0.0376201217168662,-0.178821226755604,-0.0108392859355424,0.161995483054527,-0.157183607020975,0.301357464874251,0.0518789110464651
critical,-0.0714650324917412,-0.0270110260547297,0.0404771644085454,0.0650863353767758,0.0385478054046361,0.0486080344964487,0.0562860958385366,-0.091841426053436,0.109087533067972,-0.0341181546303547,0.0462652414202732,-0.0034846586091014,0.159880861946399,0.0942039064663861,-0.0260069718792259,-0.115741852897781,-0.101547283083306,0.0225616879436737,-0.184056911505589,-0.0392762368652958,-0.174941674578956,0.13166890834842,0.0506161428474564,-0.163897078648415,-0.0277197701786148,-0.0743393836608305,-0.0881598940765887,0.0648303999987062,-0.0602038758566789,0.0596723177637651,0.0194510887332893,-0.0358309529297435,-0.0006496821135612,0.186891888001129,0.109540341813787,-0.0037799686607201,-0.0264597806250414,-0.12054556307078,-0.125664270632172,-0.0427018334640734,-0.236956785418897,0.0767412387473298
critical,-0.25284307414355,-0.240889888760532,0.108076717838116,-0.407238385340858,-0.116211524557114,0.530090568444093,0.298829634575436,-0.41670132376908,-0.498547440350019,-0.415207175596203,-0.0426662311588262,0.302648013239456,0.0011621152455711,-0.180127863063527,-0.590686577677445,-0.255001288171039,-0.247198514379347,0.477795382393392,0.211837007621254,0.282227988210134,-0.553830922746475,-0.317091445577268,0.249854777797795,-0.103096223928525,0.309454688249229,-0.343654079761751,0.0775296885259604,0.454221044554663,-0.46285390066462,-0.424836130488078,0.615755063689051,-0.183780225263893,0.471320740310924,-0.211837007621254,0.326720400469143,-0.50684826353267,-0.0028222798821013,0.125674462985336,0.0484768073866818,0.4699926086017,0.441603793317033,0.110068915401952
critical,-0.161158473781836,0.119754691043951,0.0918646429496816,-0.228439620730898,-0.0289682716030686,-0.290760939539485,-0.470321094538159,-0.0704439359082066,0.152532685711443,0.0716659225515122,0.190414271653917,0.0274587586907499,0.0279619296615228,-0.473340120362796,-0.116448138950301,0.168202867372656,-0.284004072217678,0.0463636108783604,-0.420866576267907,-0.190845561057437,-0.148004146974487,0.439699546888265,-0.391179488992306,0.0731035538965776,-0.0196236678601433,-0.0530485966329147,0.166765236027591,0.185598206647948,-0.0574333722353643,-0.304059029481341,0.159433316167757,-0.179200747162407,0.138731424798815,-0.0724566197912982,-0.0471543081181464,0.182938588659577,-0.155192303699814,-0.14872296264702,0.187035837993014,0.186317022320481,-0.013226208374602,-0.154832895863548
critical,-0.0363565782266892,0.0924164570552379,-0.010827340707268,-0.0433543723567452,0.114981278616255,-0.0249639903353045,0.137877374352818,-0.0946541587917657,-0.112891548937822,-0.0516797843528268,0.0079140458478113,0.0849616569582781,-0.0118674220883046,-0.0268218517267661,-0.0366357295908687,0.0266770536338635,0.174443085371129,0.0258128684514962,0.0493363625629267,-0.0363462234466293,-0.0363709736220115,0.0009614413285601,0.034262357725165,-0.029211059652844,-0.0696891892544338,0.0653161067656438,-0.0185993797507146,-0.092459204288572,0.0520073555689821,0.0183637297179822,0.168100062251925,-0.0229374248152368,0.0583493319549845,-0.0174001048814529,0.0803815126338775,0.0312911886493302,0.0497141319519809,0.0413012220643933,-0.0005885341840557,-0.0786556971985708,0.116276537794593,0.009548221479588
critical,0.0120276740252557,-0.041142307953379,-0.230042537126171,-0.110998964833876,-0.18921148867934,0.16061320261907,0.0222339523787226,0.231397702986246,0.174292134704484,-0.102348984013147,0.165708758142571,-0.0168502180324214,-0.0388329206823419,0.0334003871761159,0.0985044015487993,-0.2831004129266,-0.188964855087287,0.227338799887093,0.0414911560020308,0.0307243467575355,0.0276862693281614,-0.0696443145900136,-0.0672036971456651,0.0762387956609362,-0.0856702224885697,-0.26785792937927,0.0630920381979449,-0.200210423657531,-0.195943134956537,0.0736432079114211,-0.352028566872312,-0.055959447471635,-0.187154010585212,0.0061249540186729,0.0106672325803244,-0.148762260686515,-0.30883207806534,0.0778287250471356,0.266945912647161,0.227884163471658,-0.0316238339756093,-0.171128762134763
critical,0.101277983076117,0.244376318230343,-0.008606507239263,0.0285469359837529,-0.11982440008467,-0.14188615103602,0.0655791607949483,0.0681853566490914,-0.070912770915055,-0.0336987184861287,0.0123036687997916,0.0970959478683061,0.0619426084403301,-0.126127757499341,0.143946864036971,-0.120188055320132,0.126006539087521,-0.079095013712946,0.0032728971191563,-0.130673447942614,0.0450932491972657,-0.200313425533553,-0.189949251322891,-0.0267286598064438,0.0809132898902551,0.101035546252476,0.155341394748108,-0.0274559702773675,0.0191525090676559,0.122915469586095,0.17570608793397,0.281529761453359,-0.0769736915060854,0.0023637590305018,-0.101156764664296,0.126491412734803,0.176978881258086,0.159947694397291,-0.219829589836671,-0.141340668182828,0.129279436206677,-0.214253542892923
critical,-0.109313565405031,0.0593132963126462,0.176713055726839,-0.0043675262315158,0.215960813297939,0.112585120634631,-0.177002043105453,-0.115807602535787,-0.0300601399679738,0.185230004507897,0.210748135298776,0.0220175666952073,0.256822538115642,0.15421566093129,-0.0344385713835883,-0.122830541095328,-0.127906904293257,-0.28194262968692,0.127650632466939,0.424735110274856,-0.108768306200098,-0.16656032933098,-0.118904674819808,-0.182378298866096,0.0974323673295344,-0.230601022950398,-0.115633119590209,0.278572927800432,-0.185317245980686,0.0270612143408405,-0.0262923988618845,-0.195780770123357,0.19444488507127,-0.0658182386275007,-0.0720069306034938,-0.0241876983308419,-0.235551976531193,-0.27695350796178,-0.0280590386858685,0.22633164337577,-0.0267286062258312,-0.0476502019191226
