group,ASCL2,ATF2,ATF3,BATF,BCL11A,CEBPB,CLOCK,CTCF,E2F1,E2F6,EBF1,ELK1,ELK4,ETV6,FOS,FOXP1,GATA2,GLI2,GRHL2,GTF2I,HES1,HEY1,KLF1,KLF9,MAFK,MEF2A,MYB,MZF1,NANOG,NFE2,NFIC,PBX1,PRDM1,SIX5,STAT1,TCF12,TFAP2C,TFDP1,THAP1,YY1,ZFP42,ZKSCAN1
critical,0.113848496912274,0.128811355186489,-0.0096231549272987,0.0969895569122845,-0.0963608356226808,-0.0222783404117853,-0.245851985204064,0.034486513914593,-0.153211762779129,-0.124505588427941,-0.104463724761259,0.0117948113929668,0.0839326982208061,-0.104798806642929,0.0797686151331543,-0.172455947378663,-0.183148459812054,-0.0197057191574798,-0.073724035523527,0.0636637864715122,-0.0945951028741316,-0.0551029048667609,-0.0390866284994291,0.236477485119189,0.0442811060836766,0.0300093099142596,0.142009543339687,0.0211845424724633,-0.0764177963164491,-0.0182035180367984,-0.10341066087732,0.0831778784641043,-0.0281993010185552,0.0343257029481253,-0.0430711275342195,-0.006338927435915,0.0387193135826296,0.0181383435481859,0.0027599979090662,-0.0344227562626895,0.156475446138232,-0.184939695621364
critical,0.0412618426003875,-0.028342549933217,-0.07474706203575,-0.0619875450550282,0.108451995882481,-0.0209830613090998,0.141962677093267,0.101939629054568,-0.130637608316962,0.070974820819432,0.0116971883601852,0.0505342537015304,0.112409657300687,0.0816027973518489,-0.144342987615326,0.155306779381976,0.1438980156788,0.0731275591094768,-0.0813351441432115,-0.0116078894061883,-0.0739138893940241,-0.0381432624177265,0.114897906258272,0.0167192494524303,0.0213610285734593,0.0523470346503359,0.0068637758767589,-0.0333736871128738,0.0473883234299576,0.145091490716768,0.0381091509482597,0.0561745242645224,-0.156802628231432,0.0401149662662441,0.115873311545007,-0.0497989078811682,-0.143728372031541,-0.0579607469978145,0.0346861259006077,-0.0731454067176085,-0.0630634573500131,0.0535623166634279
critical,0.261149302679057,0.256745985662466,-0.17323132702209,-0.161710168937915,0.221037722252133,-0.0549004246831448,0.270589691990001,-0.134487998596578,-0.104644718999524,0.250095218571267,-0.245853087868096,0.17445121434865,0.198224363915344,0.193518822561092,0.0913743230822194,0.290378975287525,0.288362314707132,0.313170353672484,-0.0658995589113597,0.165441265761041,0.217585038152185,-0.286752283235591,-0.0456120633723575,-0.142512512677145,0.261843502824351,0.297837505608473,-0.102714146563798,-0.110698364066011,-0.146635585307905,-0.123908315115784,0.108046116545202,0.129771467266411,0.100986888682498,0.210965409326079,-0.192058987427056,0.140598425205291,-0.222264936229303,0.136700647080788,-0.318982219268841,0.316588236182034,0.324112706358472,-0.0204871467681238
critical,0.111735427285088,0.140822294498913,-0.14460106805434,-0.112064858825817,0.0540461510055688,0.314064528270798,-0.0079063569775088,-0.0130609916736298,0.0454421742947504,-0.0775714386788426,0.186477630378841,-0.0140299079698931,0.12859457084007,-0.241938399176955,-0.161712129846351,0.0501511074945902,0.111425374070284,-0.158786002631635,-0.1707230514016,0.0249011488139677,0.0983643823966538,-0.124699527329091,-0.0042244750517081,0.190527700497222,-0.270153241724143,-0.101619941152099,-0.133962367121369,-0.0587357058794834,-0.0432911801170458,0.0333113422655335,0.251898858702542,-0.0779783835232732,-0.0697813516568854,-0.109584433107383,-0.00327493708137,-0.15876662430571,-0.20380185375603,-0.0960971182633976,-0.0346678250803021,0.0458103624873305,-0.0575730063239674,-0.151422238780034
critical,0.198930281177618,-0.189184417258254,0.0121209063871089,0.262974529790585,0.0434059485484305,-0.154213964371122,0.23946979916153,-0.0706779879194255,-0.0817342200968559,-0.249788949193798,0.228495465000228,-0.125385862693674,0.0718245601452331,0.0586389795484457,-0.0199012179193747,0.058147591451671,0.0185089516451798,0.0194917278387292,-0.0398843338548786,-0.436270731919791,0.156097618742092,-0.0920533701291243,0.413175491371381,0.0885317554355724,-0.154213964371122,-0.126778128967869,0.0965577610162256,-0.0220305663387317,-0.29491475608094,-0.284677504064801,-0.159619233435643,0.0195736258548583,0.0099096599516228,0.0311212461290634,-0.137670565113041,-0.0700228037903926,0.184188638274378,0.064617534725871,-0.0980319253065496,0.10261821420978,0.130627335725937,0.455107275629487
critical,-0.246528324239191,0.448194598112943,-0.454086291436252,0.49149499482642,0.51286125615553,-0.312259746135387,-0.0320848841221176,-0.38210825493221,-0.331212542729647,-0.503420349986853,-0.461823575439152,0.41838121021186,0.274283168689961,0.186049737354137,0.401203020040284,0.483118852511354,0.172420760027928,0.416109713990826,-0.465230819770705,-0.278400255590586,0.414831997366493,0.467715268762462,0.248728836203318,-0.491920900367864,-0.443012747358707,0.508886137768719,0.0125642134725991,0.25029048985528,-0.0897241007308774,0.147363317339637,-0.219270369586772,0.0786505566533324,-0.545017124534554,0.0870976832253059,0.0136289773262092,0.0090859848841394,-0.542035785744446,0.131959733590745,-0.374867860727661,0.410714910465868,-0.478646844326192,-0.140051938878181
critical,0.0359462779328634,0.0830930700821103,-0.11494560848871,0.0753758379919865,-0.0359083105009331,0.0890536247216556,-0.0778441307481138,0.115589648630343,-0.127469369090373,0.0784053821791764,0.0676193319208022,0.084139638080375,-0.0046955604150664,0.112830072925312,0.126244434990923,0.022600288247587,-0.0433903305302535,-0.129308503078014,-0.0736635721393877,-0.0782013390658457,0.0800608131446075,-0.135138956427043,-0.0740326501237948,0.0063347813133217,-0.127422754074793,-0.014877829960942,-0.0764374977399511,0.0480832114123578,0.03722497985076,-0.0281302242241984,-0.0024717916504084,-0.0742271598574545,-0.0276298048348462,0.0648059994697751,0.0295503656216743,0.0240818595990872,-0.0636565130463743,-0.0026533355448175,-0.105022987901355,0.0786468501743748,0.101044656524117,-0.119073207567859
critical,-0.13736408566014,0.0831661663113813,-0.158300233711443,-0.0451909086998064,-0.131762418886718,-0.0255915961415778,0.131739594866105,-0.0738970054828116,-0.169349016032989,-0.113875559989375,-0.124922385966297,-0.066675485360708,0.0911956567632018,0.139754738790683,0.120535609204387,0.063352307959386,-0.0975355175747506,0.14246297186519,-0.0729462219955417,0.0303409487738047,-0.0241328151669394,0.0057523053094704,0.140300558940782,-0.0216854280423002,-0.180817760333823,0.0606916792707295,-0.0557688640818402,0.0528010892872137,0.164470544655578,-0.115664963205471,-0.0233274532967211,-0.0098632374793946,0.153407415806789,0.0676223561587299,0.142910974784089,-0.0941138708273533,-0.0197219101546667,0.0334000196508851,-0.0170508476280154,0.113462119158834,-0.04051002812942,0.0175353689798957
critical,0.0363749398963819,-0.051789039627754,-0.16073869909268,0.159045483591885,-0.126465681886939,-0.101651316789087,0.0521393600761943,0.145441372844121,-0.0914920237843186,0.151338433726199,-0.255675540619994,0.439360229085512,0.416180692747047,0.118525085055626,-0.0837849739186325,-0.0214863208376702,0.402926902447723,-0.325622856825236,-0.181057285102216,-0.0731585869826108,-0.297947541398454,0.0215447075790769,-0.296896580053133,0.0035615912258094,0.0436148958308143,0.302501707228178,-0.272782855852161,0.05932092926922,-0.154257770796535,-0.175335384444358,-0.0338059232744866,-0.154549704503568,-0.11490510708841,0.292634347930443,0.383250570593661,-0.236641462921406,-0.230277308108074,-0.144273638015987,-0.293918856241391,0.0731585869826108,-0.0129618565922902,-0.163074168748948
critical,-0.155632006715164,0.28615148642777,-0.0694819381918168,-0.0040634286084292,-0.263234825481159,-0.259914116274005,0.0030139338022786,-0.0274267976007357,-0.140998281700172,-0.0046931254921196,0.0562044833878499,0.0144507361769968,-0.0605908334750948,0.0446977146927218,-0.0067544409318923,0.159313311573661,-0.0581796864332718,0.136111403320763,0.0036866868831444,0.182466781604738,0.165179718438811,0.0822104264817972,0.169463810057764,0.0750523337013854,-0.267857984652868,0.0830930785238931,-0.0271469323190956,0.118738227760485,0.0252578416680245,-0.164673808122,-0.111106516811144,0.0652086106221574,-0.0146121969164045,-0.075660502486488,-0.31968149997812,-0.0032292147881557,-0.0829639099323668,-0.276921314158292,-0.0832760673618886,-0.166412202082957,0.0984264667429857,-0.0207100308413719
