group,ARNT,ASCL1,ATF3,E2F6,ELF1,ESR1,ETV7,GRHL2,HEY1,HIF1A,HOXA4,IRF1,IRF4,JUN,KLF4,KMT2A,MITF,MYOD1,NFYB,NRF1,OTX2,PBX3,PGR,POU2F2,RELA,SOX17,STAT2,STAT5A,TCF21,TCF4,ZBTB33,ZFP42,ZNF384
critical,0.0591108411922737,0.0239853585403424,0.0452430308493446,0.0907917838812492,-0.0321081833106515,-0.0259954906456054,0.0514478253861127,-0.109512627449742,0.152091357766536,-0.116571553032631,0.0333580372276696,-0.0685563609036243,0.0957390201619199,0.0660692601699,0.0789999427229888,-0.0391534512015366,-0.0144673480021992,-0.0318238231591753,-0.113342734563899,0.0521895431211209,0.0400229909258167,0.0373968618914323,0.164745384507228,-0.0357099618302734,-0.0138373431838424,-0.0419627333876724,-0.0043333405349344,0.0039638824563539,-0.100953456929754,-0.0559068867269338,-0.008268506818356,0.0937033236588025,-0.0685966335851758
critical,-0.0659291499886684,0.0334756245004898,-0.0864760921496094,-0.0149492142525919,-0.102100422882907,-0.127847947899102,-0.0829598378970984,0.0071587277667791,0.0275966131132916,-0.0053351123546644,0.0139538525266452,-0.0379079921256687,0.0530097413925884,-0.0468266837016631,0.0072159961436546,0.0923944266178799,0.144027920392053,0.111004240337884,0.0304576834116433,-0.131708655480454,-0.0712303589824696,-0.141470715740088,0.0714584087650433,0.0937659169263339,-0.010605970915295,0.119825136073661,-0.037859997492262,-0.0494898137741579,-0.111943839164791,0.0898320431221597,-0.0662649919842885,-0.0062805524355745,-0.0055870089061578
critical,0.191067390691127,-0.146385018211975,-0.0982248237837033,0.214080676936037,0.12458860586035,0.161082090047169,0.146385018211975,0.047139766544665,-0.288759263726351,-0.0730360798760585,-0.256933191213926,-0.142687103974234,0.0232406543116679,0.0504957192100033,0.149437207140126,0.163874169906949,-0.0492461043151049,-0.250477757062552,0.143725721303181,-0.197895708471983,0.111317586539858,-0.331462624552447,-0.127491641336708,-0.352073085067866,0.119522845332996,0.223510085400598,-0.0634975347394548,-0.149675488874087,0.0631664868342561,0.13816338891803,-0.0988141618127383,0.186776500535282,0.285979916478309
critical,0.078457274471452,0.276476696105963,-0.186991752016269,0.0928545098063792,0.0351124063886391,0.114603524886801,-0.151400714133783,-0.104150213061176,-0.0715266904405428,0.239047713287103,0.209085381772261,-0.0748579656377202,0.110525584559222,-0.144527565882135,-0.0648258495266804,0.0200067964428178,0.0443021310705075,-0.058661075885927,0.111674300144456,-0.198134293193035,-0.134035963537002,-0.168937772068349,0.0253483239141538,0.0594077410163288,0.0647684137474187,-0.0371226586627978,-0.0556552701045659,-0.140487916074064,0.121112913203125,-0.198517198388113,0.0527643358817281,-0.117571040148655,0.262577237524637
critical,-0.0526832195146342,-0.328457109319633,0.214391434969275,-0.251139606606026,-0.0129269010846093,-0.24146475610874,-0.121301486907152,-0.226830528465786,-0.0313009869029848,-0.148781314370032,0.015772445348517,0.112033142733281,0.0659353256579758,-0.156179729456192,-0.116016904702751,-0.0939029607089544,0.0509758929562895,-0.245123313019478,-0.0040650632341538,-0.344636060991565,0.0938216594442713,-0.153008980133552,-0.0547157511317111,-0.117805532525779,-0.0100813568207016,-0.130895036139755,-0.196342554209632,0.128862504522678,-0.245448518078211,0.309432613383793,-0.230814290435257,0.221464644996703,0.135204003167958
critical,0.0472371338716045,-0.0086978554883343,-0.222467100539024,-0.302162085379291,0.272108519667566,-0.0994949810738736,0.0895242686848074,-0.354632075398348,0.496626334102214,0.0947571248322606,0.518901329865021,-0.191140677926567,0.257258522492361,-0.436377774134239,-0.21574924467405,0.182513536710496,0.0961006960052553,-0.211718531155066,0.116890692050542,-0.229184956403997,-0.587706316776804,-0.333347079447221,-0.160662826581266,0.195242105717815,-0.22508352861275,-0.238377811798172,-0.255985665591629,0.105717837033007,0.153591399354978,0.420325634330565,-0.160450683764477,-0.408162779501349,0.0962421245497811
critical,-0.244079352162024,0.0132302336890176,-0.224889928817452,-0.0625778526985895,-0.0696265872462192,-0.215605167127908,-0.0129325042728889,-0.103928156366413,-0.31101456788541,0.0483279878963347,0.0728152778997668,0.205934687942618,0.192423221223104,0.0814122451350034,0.21531090250448,-0.105893576577739,-0.197756905452371,-0.222968116442926,-0.196353818889579,-0.220326752692455,0.113333556841315,0.176841187764715,0.233447039902253,0.146588846840713,0.179403015764261,-0.211140781732382,0.325785795714225,0.206651282106958,-0.131130111451253,-0.221614375590197,-0.0801142278591574,0.110995792792696,-0.184142510114013
critical,0.154601630184673,0.0084584932860281,-0.196775814188532,-0.18619278655352,0.0083818046799773,0.0792908194290111,-0.0977090829500282,-0.134887459202086,0.0393614019107411,0.114911377132731,-0.0376593047984777,0.133954847764095,0.103192968186102,0.0288557127852209,0.109557472584879,-0.163871202965205,-0.11469365947996,-0.189446853083151,0.0693089524770244,-0.0882536377853395,-0.106300806441484,0.0166212805063519,0.0465018910182011,0.10289271279631,-0.0075414795306239,-0.191541491873844,-0.213796135407725,-0.0722042723071632,0.137085432639915,0.0978020191421068,0.0862818307450161,-0.0609167493419894,0.136127474967721
critical,-0.130799917726921,0.125914549523692,0.0795035515930194,0.0250665916141854,-0.0592060098915097,0.0095962589706278,0.112014513802601,0.0278582305874589,-0.0023263658110612,-0.301729645694649,-0.104628302352481,-0.0225075892220179,0.116143813117235,-0.026229774519716,0.0658943115983109,-0.134929217041555,0.0717102261259641,0.0525177081847085,0.0934617464593871,0.0261716153744395,0.0116318290553064,0.009189144953692,-0.0429796083593573,0.0209372922995516,0.0319875299020927,-0.224494300767414,0.0179711758904484,0.023612612982272,0.0878784685128401,-0.123355547131525,-0.0703144066393274,0.169650226771644,-0.236649562130209
critical,0.0174793063955705,-0.0041556194126724,-0.196963507729498,-0.230942122643682,0.253519560071294,-0.0444533463203525,-0.210099763424454,-0.0535517965550567,0.0725787498710683,-0.123886726150468,0.0988405509016681,-0.0909523712691083,-0.0725680395117573,0.0507563927748827,-0.0088949534077949,0.0079845728663589,0.192058163165055,-0.107880094160162,0.0034058942609016,0.0242161224021966,0.119961379462982,-0.231547257944754,0.198066674738533,-0.034503422520423,0.0660614962303179,-0.112549810819763,-0.0352531476721938,0.106075398616256,-0.188684399982087,-0.16791165809838,0.000498031707962,-0.0689586484239465,-0.06476018757403
critical,-0.0435484897093082,-0.0685275516865655,0.0161744921927771,0.13198755860887,-0.112600536135554,0.17125138908447,0.205343547163666,-0.17881028386221,0.234190757846063,0.0756275135670859,0.256323664544763,0.232945082839323,0.175381785159449,-0.138420332327886,-0.0898505768019362,-0.190225757608185,0.0117085737475611,-0.309189649041327,-0.139666007334626,-0.1882936115451,-0.145952231052849,-0.0737647859254285,0.112858926926425,0.0169805171971382,0.234684399953997,-0.0925154728689865,-0.162890325881336,0.0199385132657743,0.0924769070793041,-0.0369537396736266,-0.0356270765085538,0.132728021770772,-0.0243812922371809
critical,0.0481057719760779,-0.510052979581977,-0.103680019966707,-0.318069213796168,-0.0381111937801348,-0.0509613657463474,-0.358267187639192,-0.312687517844506,-0.0711701831974851,0.189347833074791,0.194400037437575,-0.0952230691855241,0.161341048020225,-0.0969803576595361,0.0009884747666317,0.137727484150689,0.363758714120479,0.0115322056107036,0.173971558927186,0.107633919033234,-0.1283918891325,-0.178694271701093,-0.288524801326842,0.290282089800854,0.0128501719662126,0.294565480456258,-0.212302413766572,-0.175838677930824,-0.0239430554584132,0.363099730942725,0.299507854289417,-0.0101044087255689,0.253269201316976
critical,-0.0366235130143242,0.18384962862993,0.248464405200177,-0.227641263986036,0.104014030576495,0.0476146339383898,-0.23009164339649,-0.267996267637856,-0.149951018860425,-0.154953453175541,0.155563506140799,0.135574103979178,0.14190848726844,-0.11804524877743,-0.106444074888106,0.171628234225928,-0.0020335098841934,0.0074833163738319,0.2150640053523,0.0213620213334523,-0.182314328667364,-0.282922230187836,-0.0978016578802843,-0.231484597667162,-0.190621216544295,0.19814520311581,-0.185578112031495,-0.152045534041145,0.0948530685482038,0.200361728889581,-0.224428318369011,0.13265601729536,0.177972785064611
