group,AHR,ATF1,ATF2,BATF,BCL11A,E2F1,E2F8,ELK1,ELK4,ETV7,FOXH1,GMEB1,GMEB2,HOXA1,HSF2,IRF4,MEIS1,MYBL2,NFYA,NR2F2,NR3C1,ONECUT1,PGR,POU2F1,REST,RXRA,SP2,SPIB,SRF,STAT1,TCF12,TFDP1,THAP1,VDR,VEZF1
critical,-0.225866874959568,-0.0884399218685105,0.0148651992760505,0.0408164845550271,-0.0524576744635974,-0.0727992829496203,-0.0954242093573872,-0.0068073081386776,-0.0753349208284752,-0.0008713923025861,0.0631297425087286,0.144788298994715,-0.103397875382316,0.0293519186164345,-0.0893244632392841,0.0030125581358167,-0.0120328189124242,-0.0373639657052618,0.100913767635547,0.18546014379968,-0.163823885167523,0.091593921332398,-0.0015999217562164,0.0334004100972915,-0.0527377140779684,0.0983159382179677,0.030452175781527,-0.0766306371152733,-0.0748466284044322,0.0274765771887236,0.0351204503683017,-0.0525667761915313,0.0053609106380554,-0.0181755660373025,0.0001801777721905
critical,0.0692758315037919,0.0718693560913688,-0.0169495232739788,-0.0508934032323844,0.0206222738245947,-0.0504725653307834,0.159478645859227,0.068747381250654,-0.16088660961068,-0.137405339009641,-0.181327724824265,-0.0855363680657826,0.119941843571651,0.0451874544763318,-0.0315230582911301,-0.0298088038726397,0.0619273496195044,-0.0614100316785945,-0.0725607760956471,0.0981315756186427,-0.0345605978893728,-0.0785755096433341,0.0474904439644514,-0.0596628669818783,0.116594180871014,-0.0935071036209976,-0.0052405207732324,-0.0334900101139643,-0.258342338295702,0.138503727149466,-0.0232263224013271,-0.139293148000734,-0.0723785225031064,0.0053124245604097,0.0171213137096713
critical,0.162638446601659,-0.213259335749096,0.0784467199678186,-0.0974306980041535,0.203203284871466,-0.1791958598205,-0.116975075160604,0.159003177799602,0.145154360327987,0.0736009158115247,-0.356562181337093,0.103908252539608,0.0844810830422662,-0.128723311616623,0.215997233411099,0.099205295217853,0.107701019133593,0.138052308733842,-0.185678908464975,-0.150080744749918,-0.17175866757609,0.290098113143511,-0.0526885055089096,0.0465662366901301,0.21669864799608,0.162805101241955,-0.0409585827496268,-0.144628757231669,0.0697403885396171,-0.0758919592731739,0.213458955043517,0.0405465245730712,-0.267401948778829,-0.201818769398239,0.10864600588516
critical,0.0641850629303036,0.0143518189124037,0.270587135191504,-0.0427447272343716,0.0904999677020317,-0.157986531600006,0.249535211374121,-0.0139439864399268,0.25600226915197,0.101025929610723,-0.0829647772581716,0.165133310165317,-0.218617625841582,-0.24093188826425,0.398238699076794,-0.11081390895017,0.172202406354917,-0.208363552247875,-0.281870500263367,-0.18156313262796,-0.278238849198929,-0.192885338887678,0.0118854034836145,0.167599725594106,0.285638095485297,0.0131671626828278,-0.26561546314607,0.185952186855569,-0.189059481883965,0.149577414429409,0.0621459005679188,-0.268198402138424,-0.270800761724706,-0.176164207516122,0.0003495706906945
critical,0.10541311420144,0.0252501180529031,0.0519711167690822,-0.101654196950846,0.0107864581973567,0.0317056498528363,0.0817155924042173,-0.0366903009894936,-0.22128582423062,0.149212671730101,0.158609964856586,-0.0399589246856622,0.057527777052569,0.0972415549610186,-0.0625124281892262,0.158283102486969,0.134994158651767,0.0819607391814299,-0.131888966140407,-0.190070467932209,-0.0583449329766111,0.261489895693495,0.189907036747401,0.135321021021384,-0.0451070070071279,0.417239814815933,0.150520121208568,0.0762406477131347,-0.149457818507313,-0.0752600606042841,-0.0257404116073284,-0.0344022644021755,0.0348108423641966,0.0316239342604321,-0.227169346883724
critical,-0.0779660013139743,0.209649862248861,0.51865272984186,0.50320258646221,0.278174109275272,-0.207790122767977,0.0344051803963501,0.216802706406106,0.22359790835549,0.440686728527886,-0.377312529294692,-0.117950400152976,-0.489397597238727,0.158864668732419,0.102500256773326,0.255070422647369,-0.604343802845659,0.0834021628734807,0.014663330522353,-0.0371232611761034,-0.0774653022229671,-0.0037194789617675,0.129967178337148,-0.176746779125533,0.236544556280104,-0.23411258926664,-0.110010743138433,0.238118181994698,0.14663330522353,0.0310433436424448,0.212439471470187,0.076177790274663,-0.137406136260683,-0.465650154636672,0.256000292387811
critical,0.0444107627876664,-0.0589669288461027,0.100589207059451,0.1682943980125,0.169736378093502,-0.278634771339525,-0.0108088543423332,0.0278926342499835,-0.166310463978544,-0.120328558017611,0.184267961677334,0.0498166724302988,-0.138913882382174,0.0113867748231633,0.167006948986979,0.0684657873207709,-0.0790935146269973,-0.106635588628195,-0.212459125852941,0.106968846001066,0.0007823024051543,0.182557023657485,0.265230341788168,-0.102702691398368,0.128703515046454,0.0340233175543208,-0.0546873545576727,-0.0875042390457575,-0.244511851616498,0.0221361643585655,-0.012196525076875,-0.119639076027369,-0.278709990171586,-0.222744546072423,-0.0617023099649286
critical,-0.0141298321615007,-0.182009387423127,0.260413471332456,0.0298696807055095,0.009202048308442,-0.311096083363928,0.159911570501736,0.0874530145124333,0.313846989542378,-0.281143653941066,-0.10904912661208,-0.296023437076369,0.287198644731291,0.0642690392301997,0.0139148158093244,0.0753098031321009,0.180343336476113,0.275096481927283,-0.249144659784307,-0.274613020917238,-0.151136948638832,-0.300689943483299,0.292400737324551,0.131792644154704,-0.0724683294598559,-0.0105312403037138,-0.22308467790054,-0.267747483635779,0.0422109677557255,0.243492335980885,-0.304278761870532,0.0245685502773083,-0.009025474273776,-0.12964769315057,-0.225770427608633
critical,0.0919996947281037,0.0981058691569602,-0.0476281605450803,0.136894615290743,-0.083974436907321,0.105782202724665,-0.0509429409493166,-0.0001744621265387,-0.0333804202110819,-0.0748442522851261,0.462789867665139,0.169519032953491,0.0072111012302685,-0.0275650159931234,0.0141314322496392,-0.170275035501825,-0.108689904833645,-0.0127938892795087,-0.19621173831392,0.0537343349739367,0.0728670148510202,-0.0201212985941365,0.0067458688928318,0.0407659835678892,0.0519897137085491,0.170623959754903,0.0519315596663696,-0.272160917400459,0.0350668874342899,0.212553024166384,-0.323162012391955,-0.203190223375471,-0.0490238575573903,0.0950237049214422,-0.157597454306676
critical,0.202507605494208,-0.140820772345042,0.0571722470116959,0.0554243193622714,0.0177473635570396,0.0867047178492107,-0.0989455731364377,-0.272333561869836,0.0232002544142932,-0.232570888716057,0.0012224770063459,0.0939966859572391,0.0727481053600947,0.0605018883316118,0.203579953745389,-0.0297040465577038,0.0199885714020071,0.0051258246406434,0.0586467258570693,0.128708598847956,-0.0952674186348881,0.12219944496329,0.162578718361497,-0.0533064315661897,0.0747748435548261,0.104586124937648,0.186475999139058,-0.153174224198643,0.159195459629022,-0.188690398277746,-0.108746836152229,-0.184985435069916,-0.182819291602532,-0.0438590434732882,-0.174444251760811
