group,AR,BCL6,CTCF,E2F1,E2F6,E2F7,ELF1,ESR2,FOSL1,FOSL2,FOXH1,FOXM1,GATA1,HINFP,HNF1B,HNF4A,HSF2,MAFF,MAFK,MNT,MZF1,NR2C2,ONECUT1,PAX5,PAX6,PBX3,POU2F2,PRDM1,RARA,RUNX1,SMAD3,SPDEF,TAL1,TCF4,TCF7L2,TFAP2C,TFDP1,THAP1,USF1,USF2,ZBTB7A,ZFP42
critical,0.0015751937820161,0.0773856072690993,0.0764551439653038,-0.189665053727074,-0.0434368843494334,0.0187535977852405,0.131004104636523,0.044076486289759,-0.0238363451632577,-0.0453370076395073,-0.0708133859567385,0.0066007945949183,0.0200467219830352,0.141637028989267,-0.151532176533411,0.0359631393399698,-0.125538548537062,0.115177436692749,-0.0715137977035327,0.133270185737814,-0.0679128314530167,0.128209417807918,-0.0192173641405969,0.0949860166762499,0.123095532878396,-0.0975664038856736,0.0136774442416597,0.0316416135152153,-0.112117164866014,-0.0622161248241486,0.186392313901834,0.0536837030635161,0.144462487045241,0.0336754451146929,-0.0342608310829864,0.0750294104305115,-0.116584121372503,0.0051102216881686,-0.0442673411642777,0.0445285302727841,-0.0984170085279623,0.0701426464649079
critical,-0.170103292472638,0.0171580802549118,0.108743234606302,-0.0878513802686181,-0.180278709084341,0.014286260308129,-0.149755222124002,0.189394312050876,0.118635770517005,0.151999555534692,-0.191698612402621,-0.0240670881684257,0.0698186617708128,-0.066362305432107,-0.0233008927602997,0.184023597458807,-0.0854920735918833,0.0163494370434836,-0.177762232508693,-0.041754510112446,0.0041019899386362,-0.158003910338481,-0.123534096315816,-0.0839509546030587,0.159761475448581,-0.185783109139769,-0.0543453072002168,-0.110772377747885,0.0954605257661842,-0.0506065097087696,-0.190360313539042,0.0897165719095766,-0.206159624540025,0.0538298426775724,-0.0901502176634299,-0.138927453103266,-0.182681531038722,-0.133980714203351,0.0509075374736078,-0.0446312278826867,0.0775365012735802,0.220162564598895
critical,-0.0646487234267403,0.0569230030021405,-0.0811810520497,-0.232884401713412,0.129453199779213,0.141449928143184,0.0099869526596357,-0.103115943000185,0.014216676690981,0.205190405593362,-0.134217738073617,-0.132967961585207,0.300811442745636,0.154687050289195,-0.0604265055604907,-0.167912913187563,0.247095448780571,-0.202195445720236,0.349241219942156,-0.132934183842277,-0.242741873025149,0.144959060325356,0.134396009494636,-0.214636914366118,-0.215944863634019,-0.239212098888965,-0.185392895153836,0.121093208404039,0.132806579035653,-0.195165922108249,-0.12209715798557,0.0839283084746731,0.0645905506472498,0.0421827712957446,0.112787636725808,-0.298385074878498,-0.0688090154309516,-0.0702933595785976,0.0249992828507455,-0.138252301812478,0.159506008280541,0.341271549151951
critical,-0.601090686144963,-0.421305645183967,-0.327614013118117,-0.304819343606003,-0.195614672566631,-0.0711344070278208,-0.244409511990999,0.2969441018822,0.107186393009654,0.394395271454388,-0.269618200322973,-0.2342983348029,0.416022505635586,-0.0555817939752848,0.192231088810926,0.387173002034317,0.260654671426282,-0.404704319037558,-0.252858577860507,0.1320389146305,-0.274327515725649,-0.247060975284943,-0.350289960393188,-0.461433761304251,0.447266241017208,-0.45300448247425,-0.426628358811362,0.604157677268555,0.0863902144877513,-0.0192923635193673,0.257330448789099,0.667120036979967,0.54663675342158,0.27191349690579,-0.0475284688959181,-0.433692331915376,-0.369522962794035,-0.239739770667337,0.354247368294597,-0.169001104429657,0.207308812915293,0.420830756235798
critical,-0.32379742740516,-0.430257086209586,-0.342638369370548,0.0631921858839113,-0.294785711458457,0.0042517169921892,-0.0046685519914235,0.038598920929091,-0.222006320592158,-0.0611080108877401,-0.278362412488628,-0.0186742079656941,-0.215753795603644,0.394742744274829,0.334301669385863,0.133637300754498,-0.111461678795237,0.188659520653419,0.0370149479320008,0.10687649380366,-0.546053848996859,0.240513794558159,-0.0081699659849911,-0.347223554362125,0.522627722039895,-0.145392047732904,-0.104458850808101,0.0618583138863618,0.518459372047552,-0.272443355499502,0.194661944642392,-0.0791986498545063,0.121632452776552,0.365981129327666,-0.118547873782219,0.162148814702121,-0.386155943290603,-0.0858680098422542,-0.103124978810552,0.233260865571483,0.05343824690183,0.212919317608852
critical,-0.393883035041995,0.0356871421624075,-0.298889013327215,-0.222437589189604,-0.110666931571672,0.12700207705632,0.107355753432892,0.0368644499450849,-0.0318608918687061,0.157244170723845,0.0183954341043338,-0.206985424541964,-0.282921776524653,-0.410218180526643,0.329793342622496,0.309631946844146,0.0802776744313126,0.37909310602211,-0.328542453103401,0.210885256572082,0.2788747810217,-0.251575956810869,-0.239067061619922,-0.226190257746888,0.340904184821513,-0.474528618155394,-0.0495940903452838,-0.430894648459914,0.191974750312827,-0.155846117731916,-0.18388075930692,0.213239872137437,-0.0480488738805198,0.19962725090023,-0.168796503341367,-0.216992540694721,0.0104486065712616,-0.125530442327974,0.386524861400261,0.278433290603196,-0.161953401854555,-0.208530641006728
critical,-0.0869592937921557,-0.0546890995954324,0.104310644376214,-0.170774590883554,0.0221751105820909,-0.161524976562725,-0.0026905750670961,-0.226193069685213,-0.199996217698477,-0.262797958477545,0.0136990133581365,0.127886800656672,-0.162438838182747,0.0235160215024392,0.0969022943226262,-0.134406151858146,0.194414520670637,-0.165492869290162,-0.141898688347878,-0.115490609855362,-0.0065949646578358,-0.108273929549472,0.119342040736572,-0.0897963192365929,-0.0416365407337066,0.189416574846878,-0.0024861416057416,-0.0606902192385639,0.20133581056543,-0.231462140219085,-0.0002930246742321,-0.165625497004965,-0.182091960612888,-0.214816410083882,0.175208668958309,-0.133512038508238,-0.119615914207614,-0.243854635964721,0.146974252871627,-0.121029915131669,0.0580485698629133,0.081820451439981
critical,0.0586904033619975,0.223298820072135,-0.0162163701166197,-0.0945764948284901,-0.0273497995387371,0.083732004408042,-0.0617275764001858,0.0513993324987751,-0.0333485973440351,-0.29016699242633,0.0875836408247888,-0.0452249180984259,-0.0368516513872085,0.0680696549459991,0.0921417198465342,-0.0277341679354531,-0.009939899279901,-0.0218347757499954,0.0114661068965163,-0.132694573812464,-0.0583100111900751,0.0650596527772338,-0.161960913701723,-0.0528009517385238,-0.0063281617590356,-0.108230850769758,0.039544218276617,0.0696130928700533,-0.0233901423484305,-0.0056535289523859,-0.022891126136832,-0.0093361758154041,0.0009231468562505,0.0901025792315429,-0.0407887766370179,0.0404600753874126,-0.0572026325850538,0.0064249165623468,-0.0048682245556472,-0.0493688070375033,0.0681498421460036,0.0787153341267665
critical,-0.329857053994102,-0.012734650136242,0.0455485858361401,-0.0427647320854267,0.129834200458802,0.0470293591077961,-0.0109577222102548,-0.0432978104632229,-0.410766505557388,-0.0505239840289044,-0.282709233024573,-0.155599655385618,-0.0925779449439362,0.0040277032989044,-0.0253508384107516,0.100514889680013,0.02742392099107,-0.119172632902879,-0.17621201932707,-0.0952433368329171,0.234021407852522,0.0553809203599362,-0.133506518172509,-0.299530817390586,0.201089010290891,-0.217140592555643,-0.123437259925248,0.0634363269577452,-0.151098104639783,0.0060415549483566,0.0204346711488535,-0.251849918043261,0.0422908846384968,-0.285730010498751,0.340222466895694,-0.0855886951017197,0.0545516873278089,-0.151216566501516,0.267368421930216,0.0213823660427134,-0.0985010380305604,0.0983825761688279
critical,-0.0171427935309906,0.0538695839851111,-0.154328637607729,0.0053282390296133,-0.300545303141802,0.0439144761654968,0.122223278965008,-0.0385590522428753,0.111376506654724,-0.226015200470435,-0.101970533673876,-0.0735731944374771,0.047415890384957,-0.16704573055698,-0.135397078116797,-0.191196789505492,0.190691150495539,0.238705108526677,0.258821929352768,0.181834312353457,0.303377968993259,-0.185297667722706,-0.0274567419383136,0.143258949174777,-0.170155682317121,-0.106831192543747,0.121712202976453,-0.0416200711956021,-0.031262626959466,0.172537078944642,0.0263041024747646,-0.0540544412575671,-0.185205239086478,-0.0898080125419929,-0.0028381028300593,-0.0232811423722493,0.0415820123453906,-0.0777596679607448,-0.187608383628406,0.220268314088495,-0.144079932943626,-0.0872961284280323
