group,ARNTL,ATF3,BARX2,CEBPA,CEBPB,CLOCK,CTCF,DUX4,E2F1,EBF1,EHF,ELF1,ELK1,ELK4,ESR1,FOXH1,FOXP3,GRHL2,HIF1A,HOXA4,HOXA6,IRF4,KLF3,LHX2,MAFF,MAFK,MAX,MECOM,MEF2A,MNT,MYB,MYBL2,MYOD1,NFE2,NR5A2,PAX5,PBX1,PGR,RARA,RBPJ,RUNX3,SETDB1,STAT5B,TAL1,TCF12,TCF4,TCF7L2,TFAP2C,TFDP1,THAP1,TP73,VDR,VEZF1,ZBTB33,ZEB1,ZNF384
critical,-0.0567867852162489,0.0221611661123878,0.0231903636037664,0.0756724367011958,-0.0879269208062947,-0.0080197616150708,-0.0501353208440513,0.100891099747339,0.0157900102035001,0.185364382320919,0.161890560720547,0.0372547795094127,-0.0131342537390077,-0.0021847262627258,0.0198826537470814,0.0439321400442632,-0.0741540117045648,-0.104623646650788,-0.125084764679831,0.0627068579675756,0.0154992032958715,0.0189549412174505,-0.0563825951099782,0.0498438140401349,0.0037000017260611,-0.0373156704864613,-0.0032650161831221,-0.055661701933426,-0.0539938490793252,-0.0497654256558884,-0.153961785622905,0.0160524713114681,-0.146150943049776,0.0669202336208222,0.0443723748093615,-0.0412081436916991,-0.166475231354532,0.147391159271961,0.0147688615194325,-0.0243661893674631,-0.0121946429724822,0.141984810395964,-0.0178879493265245,0.0010054010175895,-0.0215536561344778,-0.0817184907843471,0.0757182799080542,0.0578635756552057,0.032607468157659,-0.0320989935044889,-0.0036310619417015,0.15598903522085,0.0075539806354636,0.0975280980839088,-0.0454211693968017,-0.0623789565566875
critical,-0.014046083411905,-0.0768355846246428,-0.0364769703288629,0.0119085103478792,0.0843715812811248,0.0241307873677504,0.1099581882363,0.0792052631842332,-0.0262105898132277,0.0010632802699325,-0.0988685764063472,0.0480919938989696,0.0743507258943212,-0.0118947296482462,-0.0299420301719184,0.0775976753676631,0.0446216045228454,0.0642226337968367,-2.34091360577141e-05,-0.0539035977695035,0.0668806840273488,0.0177876336288417,-0.0742575105941839,0.103632606393866,-0.0488478261583138,0.111142846982912,-0.112058932531001,-0.0246231615354219,-0.0232422030411998,0.0014976431081448,0.051080179143396,-0.0208433382836968,0.0028113830805765,0.0536022277094083,-0.0268186255734517,0.0232869752705749,0.123177249137045,0.0010661086231323,-0.0022277794777804,-0.0063240172215144,-0.0879585349157163,-0.0750681045856939,-0.0352106504058231,-0.0317934581409457,-0.0494035674732058,0.0324651017593009,0.0706324042802592,-0.107989774764712,-0.0100018392248647,-0.0121410972652649,0.0564613919057428,-0.0813042623248324,-0.0342323410873391,0.0304766491044036,-0.148990365059113,-0.0366813338919786
critical,0.187760001051641,-0.252518427958674,-0.295793696993284,0.243315254668263,0.0632172952027929,0.289856341712918,-0.0210215453100677,-0.217557637163327,-0.0236076660826299,-0.180514137720506,0.0895419328630619,-0.18512117648259,0.318478137951204,0.0372688536071201,0.191576482866385,-0.302165404251613,-0.221661263800323,0.0110496235398298,-0.276911198871765,-0.188059867479943,0.0973475468603594,0.242835468382981,0.318109211375779,-0.113156868434863,-0.0729511412026825,0.150373018245494,-0.0494743259251296,0.30111314569412,0.158598445242413,-0.0247544279993458,-0.146053124305662,0.112913340547636,-0.170738492157884,-0.0156693839079626,-0.167052861148217,-0.264685735458536,0.0871012018739185,-0.164759337314785,0.285414683829473,0.0604403503394936,0.282932153277597,-0.117776628802995,0.059558924777517,0.0564039664773288,0.261530777158347,0.270750306799393,0.0462612117115738,-0.139232526091027,0.0259956932752839,-0.287455592914215,0.263289993537715,-0.201057714117585,0.125863935505667,-0.0386954908569173,-0.242773677725028,0.0288307940519507
critical,-0.0528879126245514,0.0784424338782225,-0.239210211675457,0.0830713217101,0.115913472153628,0.135251511814901,-0.205201275456126,-0.154360019848148,-0.0614762210398944,-0.0876619542706397,0.283452432977659,-0.0896129731088691,-0.231979965392607,0.300246497094967,-0.2333380275251,-0.060213797085746,-0.100936533424867,-0.2412759963277,-0.314955648924363,0.133243110069665,0.182401133738778,-0.0271994979211978,0.14320860825317,-0.4153566085505,-0.15326974461502,-0.218896662595069,0.0549536972767942,0.101873787572644,-0.161934563573039,0.0733544827902909,-0.372166407210089,-0.190147826184689,0.0833964915164716,0.222358764651143,-0.14303645953215,-0.100745257068178,-0.109677862925561,-0.162757051906802,0.113159092617304,0.360269017824023,-0.250591154898462,-0.125477289988086,-0.0425398617276681,0.0431328184334045,-0.0942992438477534,0.0998845134630768,-0.13792938080855,-0.228536990972202,-0.21553019871734,-0.307629764463168,0.0439553067671678,-0.237680000821944,0.0849840852769916,0.0312163014116701,0.161360734502971,0.142653906818772
critical,0.0929686877998728,-0.0463625508591506,-0.116434146991282,-0.211757500246348,-0.375366151702019,-0.0055212845156256,-0.266807954681556,-0.0938618367656358,0.0392985544935707,-0.0937806414051119,0.136164619598591,-0.027768813299176,0.31032866792237,0.16295908857148,-0.0123416947996338,-0.207454146138581,-0.0304482601964649,-0.26688915004208,0.0960541114997813,0.102549740341694,0.177899034907879,0.0039785726656714,0.302858694754171,0.229458088840559,-0.0379994287251882,0.0807893837212869,-0.0414908292277162,0.313738873064374,-0.045956574056531,-0.108233415578367,-0.418562083500737,-0.41092971961149,-0.332900978148016,-0.0306106509175127,0.150860979853418,-0.203719159554481,-0.260312325839644,0.0565119709246388,0.0207048169335961,0.196817553909949,-0.265914805715793,0.0280935947412716,-0.072832238389944,-0.135433861353876,0.0168886349889725,0.0967848697444964,-0.0143715788127314,-0.192433004441658,-0.19454408381528,-0.0558624080404476,-0.459403349844262,0.0227347009466938,0.0967848697444964,-0.01558950922059,0.0026794468972889,0.0587042456587843
critical,-0.401666537204191,-0.428067817505486,-0.451716023122956,-0.593887623462014,-0.412325877646692,-0.428138409164045,-0.420443918381048,-0.420514510039607,-0.476070145326022,-0.141606867070581,0.38006548968495,0.374700523634419,0.295426091071975,0.514401415923891,-0.11633505330624,-0.487647177329798,-0.412890610915169,-0.168784655616032,-0.236976197784617,0.397854587641972,0.342016585721319,0.499788942602051,-0.120994102771175,-0.113934936915213,-0.21459864202122,-0.427150125944211,-0.387054063882351,0.0534378855296261,0.430326750579393,0.0714387584623271,-0.232105373344004,0.248553229788393,-0.0983341803735392,0.199844985382261,-0.468799204494382,-0.403925470278099,0.200762676943536,-0.210010184214845,0.259777303499371,0.532472880515152,-0.535508321833215,-0.410631677841262,0.346958001820492,0.411831736036775,0.190456294793833,0.517225082266276,0.471411095861087,-0.447127565316581,0.448609990146333,-0.393477904811276,-0.144995266681443,-0.458563414003238,0.479176178302645,-0.543979320860368,-0.177538021277424,0.531484597295317
critical,-0.186854538585764,-0.235936348187071,-0.0457516671235739,-0.096370077386033,0.198019987010404,-0.164920798721411,0.164240719995959,0.290838734367454,-0.242304665574883,0.0730068434202142,0.104660429204258,-0.089147122150752,0.107611914019531,-0.104750975620008,-0.211073148609061,0.073767497217263,0.327930636162548,-0.0616785039989264,0.0970492195763989,0.123961293489678,0.105971633415301,0.223054528436958,0.158364392034101,0.229626735022076,-0.202086951221755,-0.192194441286341,-0.110492640854524,0.23824736420201,0.191504887029428,-0.121918633340157,-0.163406157053516,-0.26433757899584,-0.247499284138433,-0.0926104839899878,0.185781776207679,-0.151883073424588,-0.18657633257485,0.310539410990222,0.229343515793935,-0.164577310705956,0.317147327107276,0.166396678854796,0.311565269487576,-0.251223212074782,-0.106260361673361,-0.268881581125945,0.327795103008479,-0.211818476284875,-0.160294072998041,-0.367183399853107,-0.0283797015198451,-0.34558495056769,-0.0017999212732256,-0.120930985474322,-0.164025768666576,-0.21240643301202
critical,-0.0501081821091836,-0.246670560633996,-0.107872051326172,-0.0728915900078707,-0.0041740594623548,0.160213277373472,-0.132471875959177,0.139678488261641,-0.21268494277897,-0.10571169001551,-0.14053640284641,0.156179391549778,-0.0028794001608315,0.147349750218186,0.0700712444818454,0.0026152766842801,0.0258574936687702,-0.112602262678956,0.163024537571065,-0.120273524635501,0.179045865308413,0.293071279790998,0.136995071614123,-0.0809755854560291,-0.0249223537923316,-0.196600666694632,0.169026694904293,0.13738703864075,-0.0535164781751488,-0.209773095016597,-0.156316320428285,0.22275083772931,-0.103652565221659,-0.0356975533123782,-0.290275594442144,-0.138728422488493,0.0377858809476174,0.129273840351203,0.136674489310889,0.048432587965558,0.0065810225447358,0.202157642934704,0.10469023951897,0.096965763495896,-0.157165798636653,0.106953135250504,-0.188045532072084,0.100638183038413,0.0002472507237495,-0.0680789617471705,-0.208225344423046,-0.0844955012712985,-0.217956380125474,-0.0700868193305856,-0.173484995356155,0.0755574849505563
critical,0.0792094086412594,-0.230843818302235,0.204865915614619,0.212810051034716,0.275493338546576,0.0520137917651608,0.120205786320154,0.151054545761699,0.10101229125408,0.0723090282398613,-0.131397159576203,-0.289004167399734,-0.0162941755696881,-0.073584728818271,0.235830647836019,0.238729967332405,-0.144270138140156,0.192746760119726,-0.137253784958903,-0.0216289234430379,0.0548551248716189,0.0043489792445786,-0.0241223382099297,-0.0436057652256421,-0.0223247601221705,-0.106057107177792,-0.165203224904062,-0.12843985368989,0.0374012215033765,-0.296774343650048,-0.0108434549164828,0.280364195300504,0.156447280024976,0.0736427152081987,-0.125714493363287,-0.0151924341610615,0.0464470983321001,0.101360209593647,0.0402425546098346,0.0383869901321477,-0.0148445158214952,0.144965974819289,-0.138993376656734,0.0924882919347062,-0.3464686798181,-0.011829223545254,0.230379927182814,0.13858747192724,-0.211882268795872,-0.0342119700573522,0.296368438920554,0.0724250010197167,-0.187817916975871,-0.158186871722808,-0.0223247601221705,-0.120495718269793
critical,0.0985287972799688,0.0652689814148619,0.163188487515557,-0.0923557155952189,-0.090057512024273,-0.114669668871263,0.271161298074273,0.17715942736312,0.0583904046804263,-0.0282465252847646,0.196715536354029,0.141115043915542,0.112408877916588,0.0564128806775194,-0.0410790526657901,-0.0239333850946406,0.0382410384886453,0.0373752036549401,-0.0816289840443159,0.0777327272926426,0.110490145167822,-0.0409347468601725,0.191883964195576,0.160601672333376,-0.0509559833613899,-0.17688150507082,0.0564449486343233,-0.0620675303939396,-0.110212222875521,0.166897681185874,-0.141302106996898,-0.0077978581628139,0.0587859094810077,0.0376531259472406,0.240883802191928,0.0435696639775593,-0.10256935983726,0.0338637623849136,0.0526021384773232,0.0500580805708808,-0.0372896891034631,0.125813283860616,0.217404713152009,0.0320733014633628,-0.0412928390444827,-0.326318183776973,0.115920319186615,-0.0460068286946553,-0.210739922796266,-0.224112260783491,0.0500848038682174,-0.0195293856935723,-0.144214946406585,0.205421986626287,0.131735166550402,0.0552263662757753
