group,AHR,ARNTL,ASCL1,ATF2,BARX2,BCL11A,CTCF,E2F1,E2F4,ETV7,FOXG1,FOXO3,GLI2,GRHL2,HEY1,HOXA4,HSF2,IRF4,MAFF,MECOM,MEF2A,MYB,NANOG,NFE2,NR3C1,NR5A2,NRF1,PAX5,PPARG,RBPJ,SP1,SPDEF,SRF,STAT1,TCF12,TFAP2C,THAP1,USF1
critical,-0.109109212346365,-0.0408260181159383,-0.0004393204142702,0.101761088729336,0.0026565593522151,0.0200772227540683,-0.00226760688353,-0.126019550521769,0.0384534780124392,-0.0066251337314426,-0.0486330496816318,-0.0920159405908146,-0.0059245295994496,-0.0589602274135807,0.198032421167293,0.00362159519853,-0.0396822460182762,-0.0271171924817884,0.0675178812794524,-0.0021658216601601,0.0297030967992245,-0.0443136485703079,-0.105912946466109,0.044729533898785,-0.1513000618767,0.0487649157613928,-0.0819955176385751,0.0088203366931941,-0.0880739492939793,0.0451702534226548,-0.0432006568838367,-0.0597808051937382,0.0392754549021964,0.0551049809119197,-0.0760402076279345,0.0720670861425084,0.0455899863025308,-0.125494184867124
critical,0.151339945404835,0.0797828052311415,0.0574462753405956,-0.1268874352504,-0.010591627699971,-0.035601050726316,0.161126481912805,-0.0082491178184932,-0.0063804138454245,-0.0818414765686808,-0.01556156844199,-0.0216279558305404,-0.059175585723654,0.0416118731117734,-0.0549708063445739,-0.0046422034402257,0.0100481851318416,0.04387813145221,-0.0445702284441987,0.0373939842406216,-0.0369764649587224,-0.0107996957851462,-0.112794671138006,0.0043566811083148,-0.0648210261190754,-0.0829213860119107,-0.0222397120821262,0.0075843222457732,-0.0446781111450092,0.0230497945027604,-0.0891494170458226,-0.0307351440268846,-0.117773511902166,-0.0696121846595841,0.0345293798170945,-0.129596349421754,-0.0804307629241363,0.123754447051111
critical,0.178583595367169,0.243392392417395,-0.0841258264645351,0.198220094540633,-0.144398515968589,0.188761248432949,0.0106114784773588,-0.225267929092655,0.105094659747198,0.223991865225125,-0.336252812524258,0.235509113076449,0.222951773338788,-0.0513620244603738,-0.164998869926773,-0.146985131916286,0.243366980050189,0.111832567394813,-0.196677200817445,0.22151597459168,0.217272109268371,-0.131616095264251,-0.226749107066915,-0.0943742711246733,-0.227378970739793,-0.352366068501595,-0.189402003120344,-0.241706100336405,-0.0867959401901927,0.186481396060804,-0.216883663083945,0.0073605106441481,-0.0787983051968224,-0.11270021821797,0.233076786501071,-0.248852421028393,-0.229880273740443,0.179433094499465
critical,0.144808009323727,0.0235071732173926,-0.0920219829607686,0.325087005225893,0.0499766324906355,-0.0708081924962924,-0.145687139379011,-0.142132396111991,-0.108037439185301,-0.156351369180072,-0.0815297568661763,0.0264694592732429,-0.0870720985190575,-0.432398206539437,-0.0407648784330882,0.300280248448514,0.206155997964239,-0.133532210788555,-0.268765347118855,0.243576359882658,-0.139418559854373,-0.341828699322182,0.0398666368548626,0.163250628961762,-0.0819884334167596,-0.140125686203189,-0.123517772767487,-0.193141050841439,-0.133876218201492,0.301025597843212,0.303070530797896,0.278397554681104,-0.05282424940884,0.181253683572156,-0.164626658613512,-0.318225968490085,-0.207780477414221,-0.0815488683891173
critical,-0.0246583247157752,0.232712939505129,0.0481810686880608,-0.0521556012902746,0.0646469894686607,0.040475342214381,-0.0556434564309928,-0.0954698953633797,-0.0144380980243684,-0.0674859413273848,-0.017114824062594,-0.105771234965036,0.0369063741634136,-0.129618430578318,-0.167903724215969,-0.0573468275462272,-0.122723833207131,0.150626674332877,0.105771234965036,0.324289415176544,0.079977329505771,-0.0595368761229573,0.0221438244980481,-0.115018106733452,0.0111124687041487,0.278703959616459,-0.18647858066305,0.0260372441900127,-0.0008922420127418,0.0760027969035572,-0.0971732664786142,0.119154865156164,-0.063186957084174,-0.004055645512463,-0.173743853753916,-0.0764894743650527,0.0607535697766962,-0.171310466446438
critical,0.0924770284930988,-0.169294331337481,-0.0555849721224728,0.475082217315805,-0.235601277777994,0.417874841184681,-0.311078333832621,-0.292173800166602,0.0670828787924767,0.18784616847988,-0.521708697738336,0.166331680539075,0.422600974601186,-0.259655180688861,0.483899630406299,0.51267966673367,-0.0577011512641913,0.304518178493293,0.0826015258317458,0.0286389577179238,0.491094639488142,-0.176136643895704,-0.0818961327845062,0.0192572301896384,0.0810496611278188,-0.201812950815222,-0.132331735662131,-0.217119979940319,0.236095052911062,0.554368395825525,0.0886679060380055,0.0087468737857698,0.202165647338841,0.129228006254277,0.0915600175316874,-0.463090535512733,-0.225655235811917,0.452932875632485
critical,-0.051028682939241,-0.208746116888113,0.171830899195684,0.249964052129294,0.0047549973402081,0.175020952760415,0.24540837534845,-0.40976734028833,-0.207597932280882,-0.104206248005749,0.0034554290543316,-0.24720208426559,-0.488824227557138,-0.0162840317954368,-0.402519316945855,0.148806061385774,0.319502480088233,0.137415399956377,-0.234710635750976,0.234312137727416,0.172667950882053,-0.0936604644675864,0.231574749210357,0.0238445419591925,0.0752089151512995,0.305776263383444,-0.145870563114606,-0.0674692938685932,-0.0756973319759108,-0.229821051903183,0.0521803128377836,-0.227165051513799,-0.316115593618568,0.100803720133674,-0.0370831894030476,-0.162058357907032,-0.438723054464021,0.254983533366144
critical,-0.0655780721159883,0.139673787191114,0.189210298400727,0.162372592632523,-0.0976009092411285,-0.054625057421883,-0.219125764349295,-0.332348186350869,0.0279837630552479,-0.206619608671164,0.178300066388151,0.0637695314876783,0.218270110718697,-0.185445422426094,-0.0709492433153347,-0.170346376958272,-0.0424332896307525,0.164999838211928,-0.0063700819908251,0.219486176030062,-0.107934871497945,-0.208284243916147,0.251604301854974,-0.163866097151385,-0.307764998254802,-0.273831201354659,-0.160720273614042,-0.0271559829898889,-0.0549459275333573,0.129477896315599,0.206510707299997,0.102628522543341,-0.0411161016175891,0.231523018656259,-0.238711157375732,0.186181154903919,0.0418609092096781,-0.158934420771391
critical,-0.460973307582479,-0.526346861691337,-0.1167922574292,-0.0973944357937105,0.523104240761225,-0.492067726144442,0.253213952274611,-0.0241459451402956,0.16398397275136,0.473885887357745,-0.0460336364185492,-0.480892264724593,-0.405038096538053,-0.407701678016359,-0.160972967601971,0.244528360497526,0.0035321406560144,-0.559931149896064,0.0296468199324493,0.453214178928283,0.117487104771367,-0.15987279264354,-0.174059259212779,-0.230805125489732,0.139953835501426,-0.0883614203455423,-0.283266099823324,-0.153213838947775,0.344702185659904,-0.19675760572356,-0.452519331586116,-0.47446492680955,0.326172923202123,0.372496079346575,-0.249971331344499,-0.249681811618597,-0.503474803345013,0.0288361646999214
critical,0.103553479103218,0.068603312556758,-0.0143152636954194,0.264373350521184,0.0172669194834756,0.027370869586171,-0.0367969529888968,0.0779386578972832,-0.494565139258079,-0.147134436624881,-0.189226222419839,0.211104770476335,0.0173576575456763,0.0583765991934383,0.0568554022683099,0.118957599545045,0.151489863610512,-0.096545298181486,-0.0533593181070497,-0.0580296595438476,0.0756595312761258,-0.127193413073021,-0.0560280846423628,-0.157313112190565,-0.291621456846731,0.152792221679744,-0.137174599915092,0.211099432943265,-0.0121749129340983,0.106558510221981,-0.146712771512301,-0.0865107360087088,0.0443335496846209,-0.198166590313137,-0.0868149753937345,-0.193709750199165,-0.278437750162284,-0.0448299402601891
