group,AHR,ARID3A,BCL11A,BHLHE40,CEBPA,ETV7,FOXG1,FOXH1,FOXO3,FOXP1,FOXP3,GATA1,GMEB2,HES1,HEY1,HOXA4,MECOM,MNT,MXI1,MYB,NFATC1,NFIC,PPARG,RUNX3,TBP,TCF4,THAP1,TP73,USF1,VDR
critical,0.0197280756812001,-0.069507172273986,-0.0437303441897267,-0.099231662927455,-0.0348617823792771,0.0747786061598851,0.0160843510063021,-0.0579825956937308,-0.181098270225422,0.054711998027297,-0.026997521741089,0.0161122384553737,0.0358692606026988,0.0646349878172003,0.0560834251113872,0.0204679755958083,0.174098520508453,0.047072602010104,0.0511491116541382,-0.0313553769156303,0.0938525623077985,0.027279573282965,-0.0532403173288229,-0.0620788736560943,-0.0803942205881235,0.0243580982384527,0.0288126769705335,-0.093834206012207,-0.0998183583750118,0.0254873634230098
critical,0.0924556368930311,0.237060501709782,0.0218190006453174,-0.138073184000591,0.104178072723469,-0.0032335113712538,0.113798817315892,0.0045799063710941,0.0831933678424057,0.0885203058858702,0.0543171572259089,0.0387552228903294,-0.0592086255740829,-0.038019798071406,-0.116515367942262,-0.0154080675663253,-0.0021428925293088,0.0453809131425223,-0.0332671258136651,0.0372184390326403,-0.0137411167972054,0.0915067918159636,0.0209931517534674,0.0666519001523207,0.0429358778103968,-0.0018807356404611,-0.0535757770580965,-0.0130390540858336,0.0655132131372003,0.0837484306664056
critical,0.179387076794837,0.236972262563066,0.208758626351597,-0.306306433426348,0.176722415011271,0.193366049578536,-0.240508098898216,-0.141236206337732,0.167727583425209,0.128139366276077,-0.119312559970405,0.189024787714562,0.212033292957447,-0.0159971025101147,-0.194239050491863,-0.160562766305997,0.18909418946081,-0.200200295222199,-0.0925344440892193,-0.145027733316953,-0.109430116577069,0.0861458307109363,0.0748643942221843,0.235518478615349,-0.0646148521184323,0.246820005083278,-0.256735322987995,0.226572958796358,0.266776659853003,-0.198286268115155
critical,-0.165704638527569,0.14359398003628,0.0439707166683788,0.139989190901257,-0.0940907795082671,0.0317491321143446,-0.0896956355361538,-0.0498694625256888,-0.0595272130959903,-0.0644621115909947,-0.0492526002138132,0.0705150730262735,0.0053589913344188,0.0232287214315636,0.0390743720678667,0.150938496937048,-0.0050698371257271,0.0217251195463669,-0.103440098922631,-0.013223985810832,-0.0191612855626342,-0.0761053877276456,-0.065040420008378,-0.0341587505201084,-0.0038553894492221,-0.0723271060674079,0.0476140596978938,0.232171552632159,0.095478719709987,0.0541296678670793
critical,0.170442151183459,0.286574752516893,-0.0189470910754971,-0.169788803215338,0.0076768386254169,0.170197145695413,-0.0672948407164206,0.035525795766557,-0.170850493663534,0.0416509329676875,0.0057167947210551,0.0702349065729633,0.0539012073699486,0.187265861362564,0.129771240167952,-0.169462129231278,0.0603530185551394,-0.318752139946832,-0.408832491051458,0.0162520307069996,0.310176947865249,-0.0403442370314463,-0.100778924082601,-0.193554335555724,-0.230958506730628,0.186285839410383,0.004491767280829,0.0147003292827132,-0.176567288384589,-0.0824851809752243
critical,-0.0148319984466232,-0.373354755156385,0.184654832335471,0.422534539479399,-0.465256372325654,0.167480939397276,-0.553325798508713,-0.433889179438536,0.106023950618445,0.0131288024527526,-0.496978397711494,-0.457875856352214,-0.617550480777583,0.0706826337456301,0.452624335371113,0.527281093102441,0.45042437387903,0.305723680899774,0.107443280613337,-0.454256564865239,0.253066538089274,-0.0695471697497164,0.283227300480733,-0.455675894860131,0.531681016086607,0.381303003127782,-0.174151790373269,-0.413450827512089,0.474623950291942,-0.489030149740097
critical,-0.0076261536434165,0.0621860982908686,0.218919475056097,-0.193390149234313,-0.0267909413136736,-0.185033745566068,-0.0267132968000209,0.206193772677629,-0.147457462495993,0.16038162907441,0.274381994309326,-0.0894053952822988,-0.216757021699937,0.100803209440383,-0.315480643584385,0.0600374282462936,0.146993365341728,-0.221842023842104,-0.345948034367135,-0.0481774970405041,0.0358619090229369,0.212362556830922,-0.0912000576725194,0.244330569710774,-0.0991776857613394,-0.331666831072328,-0.358845220610917,0.0675658155110718,0.141934381136035,-0.329284187654299
critical,-0.233382716752562,-0.0474387719896144,-0.0673610119837707,-0.10365411067186,-0.0139451122732861,0.0026542587646212,0.104973102150183,0.143756399458503,0.0870104694362601,0.0816368486751161,-0.0713062678369973,-0.164868075499498,0.045054040605065,0.0566313483340962,0.114569318532454,-0.024509413713931,0.0802312698983643,-0.143933480249275,0.0531086124559099,0.0158109708995811,-0.0532824380850867,-0.0039862708893245,-0.0428034218782326,-0.128741641085076,-0.0320802685517482,0.0271408863473868,-0.0465227695167613,-0.147393717024836,0.0077394722084419,0.143943896766379
critical,-0.480968654282646,-0.427495366926518,-0.394620059683632,0.115499973233856,-0.0706382707838292,0.441751031129186,0.0855921716005048,-0.221166447487096,-0.412366906956341,-0.148142534938739,-0.127079063749492,-0.18997854539473,0.197950080071324,-0.48219056835716,-0.123238762372447,0.250957876351446,0.246535711129394,-0.427844485233522,-0.0403231644589734,-0.0948438067361134,-0.411494111188831,-0.0370647269269351,0.210925643814976,-0.0073896708315867,-0.19765914814882,-0.403697135665739,-0.41230872057184,0.169613310819491,-0.036541049466429,0.422142219552456
critical,0.0495159643760253,0.139481589791621,0.0799712330393726,-0.0595318154583698,-0.118720291618791,-0.231260475874507,-0.107492023640565,0.105426623176343,0.17608477775886,-0.0918378975247213,-0.0696227720121405,0.0436684669578381,-0.150817151300455,-0.0522304907004315,0.130324086954148,0.0225960175462425,-0.0710122232335262,0.14150943752013,-0.10730962463853,-0.120522822933021,0.036152555138682,-0.0589953478053251,-0.104176653544749,0.009651053078274,-0.0009549124224195,-0.176374470291504,-0.0796654464771372,0.266924845448918,-0.113977917565876,-0.104031807278427
