group,AR,ARNTL,BATF,CDX2,CEBPB,DUX4,E2F1,E2F4,ETV5,FOS,FOSL2,FOXA1,FOXA2,FOXP1,GLIS1,GTF2I,HNF1B,HNF4G,HOXA6,HSF2,IRF2,IRF4,JUN,JUNB,KLF4,MAX,MYBL2,NFAT5,NFE2,NFIC,NFYA,NR2C2,NR3C1,OTX2,PAX5,RARG,RBPJ,RUNX3,RXRA,RXRG,SPIB,SREBF1,SRF,TCF4,TFAP2C,TFAP4,THAP1,USF2,VDR,ZBTB7A,ZFP42
critical,-0.0540360596902134,0.0151734626404808,0.0237327699544758,-0.128372581204472,-0.0064438702719528,-0.0074457140094552,0.0323392604189977,-0.133397054594786,-0.0722679128622129,0.113046926296502,-0.0217769751510583,-0.0176518197049965,-0.0796487056946275,-0.0075067328206629,0.0899938775180373,0.0106832586087639,0.0006382141939684,-0.0674488458189291,0.145045971366964,0.161465707750308,0.059920117845389,0.135914435317632,0.0420685679618465,0.0322221894440063,0.0595791929757927,-0.0103348837680318,-0.107239851176397,-0.15699927267412,-0.179829531839571,-0.0680036912882825,-0.0625708885276193,0.0001362280436263,-0.127254021252508,-0.0826446583728174,0.0652954494001473,-0.13064943428779,0.0585361970167781,-0.0130945659330572,-0.0118848325248123,-0.0541999590552014,0.0881104538627963,0.0697977152898936,0.0005449121745055,-0.0470848818599644,-0.0494663892997144,-0.0445824010793899,0.0660170323187308,0.0360184818785013,0.0583293716276266,0.0007726684349434,0.114031741528551
critical,-0.0707781605353425,0.117121984576357,-0.079864171569716,0.0210893882624077,-0.0374892896771023,0.0056068725398361,-0.0354115781326234,-0.0671371845381521,0.0299648879391633,-0.0465178606584507,0.024478841807558,-0.150292358505571,-0.0106747158520854,0.0332083812215041,-0.0573716398988884,-0.0478219398985799,0.0051583251887326,0.0487428811115945,-0.0344825450444761,-0.0747259534646463,-0.0966194411673198,0.0464508574802689,-0.100478713886839,0.0772511702247949,-0.0379486261950493,0.0744603928352927,-0.0202268679357675,0.0302756282046743,0.0404922335804994,-0.0333569161718558,0.0159620206262659,-0.130035329944309,0.121629281629416,0.117268496557925,0.007861440597631,0.0141400000755622,-0.0526726512281028,-0.142308191135095,-0.063566399427529,-0.0787585271765899,-0.0085119783166293,-0.0059116665031663,-0.0556574497145358,-0.0350654052623649,-0.0363970704404463,-0.113677604363639,-0.0934010204374734,-0.0630108186371708,-0.110177194045837,0.0596026679562973,-0.0402096309716998
critical,-0.315689925643627,0.241395499917098,-0.443947031724476,-0.484249549700479,-0.297159379415333,-0.511546053919097,-0.353723995460762,0.465722668170342,0.13987786393508,0.469574265932813,0.474763478522404,-0.275332437195277,-0.343726698889856,0.265236193774146,0.420716510110484,0.526901139194792,-0.200493803792509,-0.378638445877662,0.121609343624976,0.564277395692837,-0.30786579507952,0.270071762991635,-0.295757632370476,0.222941912350091,0.178730993790191,-0.373286154220108,0.334326748118459,0.311556146123106,-0.122562165145663,0.257804185912784,-0.296897353497144,0.18748229298789,-0.215387137100486,-0.25030071643737,-0.283209705882653,0.522683071616672,0.285630239015015,0.171396100429976,0.216455396613103,0.0081942650779124,-0.0345031331433567,-0.332796736638124,-0.0609549244369041,0.374761195228095,-0.298711379084607,0.350290173288131,-0.267964561551653,-0.381489581043411,-0.512275328852239,0.191266093834466,0.440522371297236
critical,-0.358683686707565,-0.0165159074095305,-0.0866068626527902,0.026216340718059,0.171006441079688,-0.288960612168621,-0.314925245036359,-0.185954014960295,0.279860405272397,-0.251185072478124,0.342768005710339,-0.39918928846693,-0.43326665897194,-0.409857828892078,-0.255793262353233,-0.0907503611119222,0.325613147603839,0.269734004832555,-0.0861615333791452,0.40129976198116,0.10991888202099,-0.210737557145757,-0.0289076785022615,0.302126868954648,-0.10991888202099,0.219527969764663,-0.0577766327198583,0.49931092646773,0.29850614833849,0.223226138950149,-0.3483636648444,-0.182952882898774,-0.339515165798497,-0.204870828019042,-0.28959956286559,0.387901159487145,0.30214623109698,-0.27649139250656,-0.155013311513132,-0.177802553038357,0.250836553916141,0.33355162596012,-0.242607643424874,0.308632548778331,-0.429762111209777,0.301817074677329,-0.359341999546867,-0.411852129552314,-0.0463916930284117,0.139581684074215,0.336126790890328
critical,-0.230236592465852,-0.317887204056307,0.12848316965598,0.0110690669454737,-0.211214195937335,0.0256638366958019,0.278448528495026,-0.12520344611658,-0.168003838305745,-0.0554273278158533,0.20309688017732,-0.0850268327589347,-0.250324899144675,0.0215641822715524,0.189650013665782,-0.0762535722910408,0.114298365348076,-0.0004099654424249,0.0287795740582315,-0.161608377403915,-0.0138568319539633,-0.125285439205065,-0.0640366021067773,0.146685635299647,-0.0872406461480295,0.0709240215395164,-0.204490762681565,0.188912075869417,-0.153573054732386,-0.314771466693877,0.37610229688065,0.103885243110482,0.0210722237406425,0.0860927429092396,-0.171447548022114,0.0833049779007499,0.0127909218036585,-0.0855187912898447,-0.0104131222375937,0.122661660373545,-0.0901923973334891,-0.276890659813812,0.316329335375092,0.215723815804009,0.100523526482598,-0.0098391706181988,-0.451043979755931,-0.0946200241116786,-0.216953712131284,0.222365255971293,0.194323619709427
critical,-0.598196032370732,-0.532007178425336,0.591776854725165,-0.349131939722753,-0.631647080323739,-0.553119140459643,-0.65710981831782,0.450697594914827,0.598196032370732,0.546557314421953,0.517956311801151,-0.606683611702092,-0.736992917907091,0.229592587123094,-0.55647137767455,-0.516173206899605,0.575728910611249,0.577012746140362,0.554474300184818,0.218466012537445,-0.569666353945992,0.562961879516178,-0.617382241111369,0.419742893823984,-0.459898416206806,-0.577012746140362,0.552976492067519,0.597554114606175,0.326450845375085,-0.493848733532246,-0.260333315625751,-0.557041971243045,-0.33472445211826,-0.713669905794866,-0.680718127214292,0.402125817396708,0.533576310738696,-0.553190464655705,-0.615456487817699,0.557469916419416,0.648408266398274,0.315038974005189,0.683499770860704,0.601334296997453,-0.432937870095427,0.690988811447198,-0.516601152075976,0.667309178354664,-0.67601073027421,-0.225313135359383,-0.561963340771312
critical,-0.0169902942688192,-0.0508252532062314,0.180493219750493,0.0419939646160073,0.0805698043232081,0.218909538657629,-0.0807282018156795,-0.26813018589375,-0.116756201952221,0.125484168487603,-0.126303693668775,0.185680298315567,-0.0299939921337685,0.126481821336197,-0.200709175186564,-0.200068978833408,0.0641459240058413,-0.216586938942154,0.155142591941211,0.253814342419736,0.198317341909044,0.172264669097847,0.0606582763666993,-0.0715578745257994,0.151530001356526,0.0176474514544435,-0.160608995953794,0.16028341470154,-0.117061218890223,-0.036021838627566,-0.102583274345239,-0.138861594125303,0.228821237837037,0.254977811039658,-0.191044414606043,-0.128219010967855,-0.0090604655829124,0.246446823719918,0.119195547804368,0.0459287776520252,-0.165041589959518,-0.0995508554495562,-0.12485910898231,-0.0856658059983901,-0.226489384736241,-0.217829995573319,-0.237134381336736,-0.0845962058545569,-0.0938939117767411,-0.0846454089515021,0.0726505525236474
critical,-0.106926527455458,-0.0241284084604705,-0.166476283647993,-0.14304171964841,0.101405171957382,-0.0585619098414415,0.037774669528783,0.0149143892214026,-0.132854227483992,-0.092409367454601,0.0006487641710554,-0.0796679788705904,0.0209832415727961,0.0585573364787049,-0.0056023693522659,-0.150745875846884,0.159102062904083,0.0699933566701992,0.052678605349645,-0.136212382407682,0.0504108707698531,-0.0258519128746137,0.0129746300835743,-0.123810729341244,-0.0700841705873963,-0.0442479378135936,-0.0990485834729948,0.0377831629167223,-0.147063665506433,0.183331085344758,0.0774485912682992,0.035469694709565,-0.073505045914331,-0.016310571531116,-0.0634194744051846,0.0042813208589386,0.0105089342310435,-0.0646477489687135,0.0900299121565308,0.0634129410298467,0.0670200175539121,0.0739584621627826,0.0828053057078594,-0.0072951669023209,0.0079458910859777,-0.12243349382001,0.0259270466909998,-0.13806590099105,-0.231974678085704,-0.0616116894491823,-0.0460857762961504
critical,-0.016996918798129,-0.104912016029831,0.0750794930358731,-0.0502874356165333,-0.0234440259284538,0.007853748686032,0.0159419376313486,0.128004381569358,-0.001758301944634,-0.0402651145321193,0.0832262920460108,0.0729109206374912,-0.0507563161351024,-0.1622326594249,0.143711878941422,-0.105849777066969,0.0332905168184043,-0.0658191027941339,-0.0271364600121852,0.163756521110249,-0.0783616566658567,0.13433426857004,-0.230220334617416,-0.115344607567992,-0.0909042105375794,-0.0720903797299953,0.192123792483679,0.210644572967157,0.0693943167482231,-0.151096747108884,-0.054097089829907,0.0997543303255707,0.184387263927289,0.0514010268481349,-0.0453055801067369,-0.107197808557855,0.0063884970655036,0.112472714391757,0.0186966106779419,-0.0824057511385149,-0.0477085927644034,0.109190550761773,0.0047474152505118,-0.14207079712643,-0.0402065044672982,-0.140429715311438,-0.0024030126576665,0.143711878941422,0.105556726742863,-0.0921350218988232,-0.0732039709615969
critical,-0.142655202860043,-0.0491074502629662,-0.0580159901317857,0.0918986218046642,-0.0279597730426107,0.175573146912523,0.149639756804381,-0.131542432618358,-0.0031904752585245,0.103852125391501,-0.14062343060926,-0.127182475719462,-0.198763375016292,-5.92824794658284e-05,0.110524098989564,-0.0414600104118744,0.0662508654612208,0.0970238616203008,0.163258559132576,0.171240136595203,-0.0766037421024804,-0.109333060083933,-0.172317999858218,-0.0126110001772762,-0.109241441706577,0.128044766329874,-0.191369233032009,0.207979105915071,0.0149769100395943,-0.180515149973447,0.165920881392224,-0.0024144137091537,-0.104283270696707,0.176435437522935,-0.0684982103646072,-0.158036311623268,0.060468129055145,-0.0917207743662667,0.0467415404006482,0.0087414710630521,-0.173514428080165,-0.051096107983229,0.0752240771258212,-0.232085517792403,-0.0769917728771659,0.0411043155350794,-0.117648775158094,-0.0038425825326487,-0.105145561307119,-0.163263948448891,0.0644346658630404
critical,0.0621059463795529,-0.0793853604275729,0.233588319322442,0.316026662530302,-0.104273807006002,-0.057413254177628,0.107318981646186,-0.400245261681655,0.376223518654663,0.248861041363982,0.159746738368025,0.290540893233991,0.133550428322338,0.0386776220003917,-0.066595626938799,-0.182210757444462,-0.0573039402161854,0.0765041567295524,-0.0123134369424887,0.132359686956625,0.121935819919071,-0.115673691556435,-0.0098265443196715,-0.0534974719159551,-0.0076402650908212,0.0066525353677871,-0.0540440417231677,0.0357690898120106,0.0527869311665788,-0.221969806849124,-0.160726659950956,0.0140468440453628,-0.0573000361461339,0.0295030573793237,0.258668065333396,-0.0580457135259739,-0.112288862821769,0.0070468464429905,0.235204604323771,0.0378109184489546,0.0395833662523439,-0.278820874939333,0.0717919441773698,0.165759006247364,-0.113647479199697,-0.0397551453346107,-0.0481957447859933,0.132941393394301,-8.58895411334024e-05,-0.0411059535724361,-0.150162246391548
critical,-0.356258044524212,-0.401923647376012,-0.297323985637991,-0.186864089151433,-0.422158042828504,-0.189849491759178,-0.471804182490631,-0.550419784494577,-0.168288250703243,0.37162733943075,0.530848811843805,-0.345422138762768,-0.341883883820255,-0.156014928871404,-0.286045798008732,-0.313798985214064,0.112450164891721,0.328836568719741,0.355705192189444,0.528305691103875,-0.333480528331789,0.608358709178217,0.045886743785707,0.291353180422501,0.22644831632079,0.223352343246092,0.316673817354855,0.096749158584322,0.585912904386654,-0.31589982408618,-0.487615759264983,0.311255864474133,-0.584917770184072,-0.318332374359158,-0.488832034401471,-0.344979856894954,-0.472357034825398,-0.368310225422145,-0.39020317787894,0.317005528755715,0.458204015055349,0.557275153445695,-0.351614084912164,0.369526500558633,0.0630251661635012,0.0130473151005143,-0.527421127368247,0.446815256959137,-0.326514588913717,0.351392943978257,0.338013917476883
critical,-0.343123454460235,0.41558874450355,-0.15742987328616,-0.411660395212269,-0.143767380556224,-0.249220601141645,0.324063307769034,0.174479929560783,0.397395895707826,0.210620743040567,0.42633303490282,-0.285463449667955,-0.265097254381211,0.563345695378972,-0.380243804386676,-0.389457569088043,0.410446178158601,0.366713957217226,-0.169051665085559,0.377641910700243,-0.189764779530494,0.198345926943396,-0.202784451467311,0.369060763287341,-0.403385352938948,0.0456504798160787,0.323257230901473,-0.362632555356155,0.214457260789973,0.280086202715994,-0.369030152773383,-0.274219187540705,-0.35087811799627,-0.308441742145785,-0.464453328285222,0.35030672173572,0.209722834631131,-0.337827835545496,0.127564215167773,0.254750900663397,0.319339085114844,0.0578742783899862,-0.465545103283059,0.325695868513462,-0.477319947652249,0.243435214003577,-0.415813221605909,0.372764635476263,-0.435424357548355,-0.379856071209874,0.314390385358296
