group,AR,ARID3A,ATF2,BATF,BCL11A,CEBPB,E2F1,ELF1,ESRRA,ETS2,FOXG1,GLI2,GMEB2,GTF2I,HOXA4,KLF1,KLF3,KLF4,KLF9,MAX,MEF2A,MEIS1,NFAT5,NR2C2,PBX1,PRDM1,RARG,RUNX1,STAT3,TCF4,TFAP2C,THAP1,USF1,USF2,VDR,VEZF1,YY1,ZBTB7A,ZEB1,ZNF384
critical,0.0857690925170117,0.0608228085260281,0.0065402373663745,0.0612505470446952,-0.0491927276092339,-0.037359794410488,-0.152611017891987,0.0355120899181587,-0.106986741718534,0.0371097265111854,-0.191518435315641,0.0215478087776649,0.020409737526853,0.109226860452846,0.0467658448774011,0.0956025317572783,0.0657703057337678,0.0708024413074254,-0.0323447963572022,-0.0744702204123008,0.0006687130398132,-0.0126506377421996,-0.16483496635146,0.0194769667751888,-0.112315811063532,-0.0133410349914629,0.0292170240166948,0.097348460363318,0.101065553557426,-0.0609983806735104,0.0568402586388138,0.0242317543150744,-0.0983798592934484,-0.111930741473137,0.0839633574623277,0.100974969521176,-0.0414937840185386,-0.104500402283371,0.0089513815590903,-0.111444945232394
critical,-0.0392270352826573,0.0173457487303252,-0.0471370012176203,-0.09042043391306,0.0234732498045668,0.0429175830155047,-0.0426290043478506,-0.138048060958851,0.0064011667371908,-0.0831680833791107,-0.0718624623527203,0.0391616104878234,0.0380668877029426,-0.0175368516696469,0.0602971265387497,0.102544827004209,0.0060923833534851,0.0535889202772742,-0.0746013439063026,-0.0087200187026164,-0.024256242684651,-0.0931129528592737,0.0358848986355334,-0.0416121539060855,0.100073417405977,-0.0308191072833383,-0.0169916250016703,-0.0358716693571663,0.168253690524455,0.0468157702856328,-0.0722667370730034,-0.172088136726087,0.0685882159568534,-0.158993135534374,-0.0209807936271142,0.0539732909469231,0.12782230984572,-0.0174496586985908,-0.0928421134512483,-0.0080644478264411
critical,-0.265083494547107,0.300731884113583,0.189115296704986,-0.249504231452127,0.264199320077086,0.0218665242647637,-0.162551935984481,-0.0161584246061439,-0.457386902893485,-0.319633609796118,-0.431754921029492,0.323012354536796,0.241938820740464,0.26925563609148,-0.249533280305352,0.0511986038082313,0.279684174399086,0.146195616065745,-0.201479214858676,-0.162000007773215,0.313727614824906,0.164665240056566,0.271260006963973,0.163212797395339,0.212263601618282,0.0811352626094343,0.287935864268178,-0.471537325520483,0.303418903036852,0.394474349022463,-0.251279842605477,-0.430941553139205,0.338635190911613,-0.213857657438978,-0.424062421584971,0.30263458399979,0.410877873327689,0.437303251995377,-0.366171688215139,0.0144899310990601
critical,-0.369961560582863,0.255997883741987,0.195652932121684,-0.318024391962222,-0.0023885747158131,0.0317011636282717,-0.164314831850216,-0.029025959946561,-0.182448891092669,0.0581856800772076,-0.130702808449294,-0.0350451682304101,-0.0972245452324572,-0.0263125390693973,0.270138246059601,0.0693068839540335,0.159270162050419,-0.0018153167840179,0.0369751366007871,0.237252349372286,-0.0998806403164414,0.0738929474083947,0.0975111741983548,-0.176830963361077,0.0545550465091717,0.141212537198872,0.101676848502733,-0.0674533499745625,-0.0954665542416188,0.0875364861851192,-0.368394655569289,-0.176315031222461,-0.0356566433576583,-0.189786592619647,-0.0910333595690696,-0.0017006651976589,0.0687718432176914,0.0910142509713431,0.0785936624491149,0.264482101132555
critical,0.0688704529783988,0.249848050852142,-0.2611236609393,0.0741432202853434,0.052240956087266,-0.072520830344745,-0.162969069533102,-0.0545934215011336,0.0835530819408136,0.0842831574140829,-0.290975635846309,0.039667434047629,-0.0015412704435684,-0.165483773941029,-0.0542689435130139,0.0288785409426502,0.088988088241818,0.0602717862932277,-0.283999359101736,-0.451105522983364,0.284648315077976,-0.154289283350901,0.452727912923962,-0.16426698148558,-0.0786047926219887,-0.179517446927204,-0.18381678026979,0.0128168805307268,0.0878524152833992,0.0004867169821794,-0.334780164242464,0.266558667240304,-0.141310163826114,0.0081930692000215,0.143419270748892,0.0833908429467538,0.060920742269467,-0.0962888429745105,-0.307605132737442,0.0833908429467538
critical,-0.491700549372807,-0.453056842403421,0.454823008169846,0.542566123445856,0.511128372803485,-0.519323381959699,-0.460686678514378,0.0363830147883614,-0.0316496905343416,-0.0190745902773934,-0.565243691886757,0.275663152823663,-0.499118445591793,-0.335995375404751,0.480891614882284,0.272837287597382,-0.510916432911514,-0.252137824814878,-0.457224993612185,-0.396045011463212,0.492901542093976,-0.500107498420991,0.422678791220906,-0.473968245077897,0.0599083427971466,-0.450089683915827,0.110138097194282,-0.0604028692117457,-0.254751750149187,0.577677498882391,-0.563901405904274,-0.427977288520182,0.543979056058996,0.524904465781603,-0.495727407320257,0.290710885153606,0.447546405212174,-0.0717769767475247,-0.140657441638112,0.476440877150892
critical,-0.0245725099899475,0.0419908184876611,0.227043685694307,0.292310160777243,0.163410495206249,0.315120361257253,-0.355639787186438,-0.109276266019399,-0.202219895224416,0.17003403468006,-0.0212109277421135,-0.472130111163529,-0.175651483611632,-0.352399326774922,0.105738911815534,-0.172005280458354,0.0937189894734565,0.365138902586675,-0.138886394325364,-0.207911663915968,0.187370758749313,-0.140312206592656,-0.0386926039617175,-0.26450110889393,-0.120911997469543,-0.0417259772932186,-0.0942629040083211,-0.34000613255778,0.373559269752784,-0.394951572051318,-0.161028619545579,-0.422938762411455,0.203102178204414,-0.316208421475525,-0.359270008069058,-0.0508186344919183,-0.0271082205092492,0.0797705398051708,-0.2255980166665,-0.308042890074086
critical,0.205834277551936,-0.145372723244559,0.13767444594079,0.0917414777911565,-0.0975890830081738,0.0086816291621231,-0.259673602073586,0.0540422178187264,0.11533155084932,0.235745157446497,0.147231173988067,0.114258096216865,0.0747950258248021,0.0908884184334805,-0.0838688289317534,0.158290479232223,0.0143807916793624,0.200028806725686,-0.0149492818440143,0.0307743107945788,0.0160363491257943,0.105087708121848,-0.0518920674468335,0.0528896801759089,0.047884762774225,0.200871494541019,-0.0846564179283919,0.0854051136412458,-0.172793784755507,0.119858080860453,0.0464483041597798,0.118703598553446,-0.056972178530501,0.210886515115558,-0.0274048559760381,-0.117158238744404,0.164812234701507,0.135957955683096,-0.0760927650604155,0.196761122666381
critical,-0.230479968045422,-0.237020459353592,-0.0864733983575741,0.207964471418182,-0.138913089731043,-0.211726700931731,0.0216472898164208,-0.0118076126271386,-0.193899521082914,0.0779070911574931,-0.111419874055107,-0.40267431885786,0.154714453687949,-0.387162357171227,0.205649253255998,-0.158476683201498,0.291891129797354,0.259478075526777,-0.16831636039078,0.203623437364087,0.133588087958019,-0.210163928672257,0.283729985775655,0.177172069861134,-0.20605441643438,-0.178445439850335,-0.099843783244187,-0.267639219548476,0.451583302533998,-0.42947296908514,-0.284945475310801,-0.444927050317719,0.175377775785441,0.316200920500286,0.0381432192219821,-0.0929560092116894,0.109857101795633,-0.216299256802044,-0.245413125191509,0.164264728606958
critical,0.0444503859642474,-0.127452553774753,0.252155984363295,-0.0648366023684099,-0.0103345679388475,-0.187180591309756,0.0951250003462098,0.0717547842117706,0.0278969277109592,-0.133543329610613,-0.101600119617812,-0.100655275338279,0.111993406692676,0.17749727197036,0.0168790825530143,0.18815212610566,0.0590607746257276,-0.15340107379063,-0.0765590771585489,0.0226442340891483,0.119029026808069,0.135182127315792,0.0381300716875969,-0.0768793633550008,0.13060203470653,-0.0635394432727798,-0.151420637475903,-0.0309449846805263,0.277378522333881,-0.220613132116058,-0.0933687643689986,-0.173061308149502,-0.0659842945723625,-0.0232421016558584,-0.17550082134581,-0.163538131908332,-0.295928431211719,-0.0842139172537489,0.0647992356454905,-0.0756249090855642
