group,ASCL1,ATF1,BCL11A,CTCF,E2F1,E2F6,ELK4,ETV7,FOXG1,GTF2I,HOXA6,HSF2,JUNB,KLF1,MAFF,MAFK,MITF,MNT,MYB,MZF1,NANOG,NFATC1,NR2C2,NR2F2,PGR,SETDB1,SMAD3,SOX17,SPIB,SRF,STAT1,STAT5B,TCF12,THAP1,YY1,ZEB1,ZKSCAN1
critical,0.0386162382228822,0.0435332365962646,-0.09099916081685,0.0905029756902316,-0.134684827165995,0.0522504663949129,0.0128044496551999,0.0685278615232165,-0.172254030672539,0.0535879936747875,0.119537514688358,-0.0621209061170789,-0.0169743670328545,0.0635358747196814,-0.0140298447030703,0.0491696333205986,-0.034242029935045,-0.0579874317148256,0.108046764213732,0.020329573662354,-0.0792918549691658,-0.0215721389582501,-0.106390711312321,0.150858499979695,0.142172807371298,-0.128912820523581,0.170003676941505,-0.021786942265183,-0.0357645753977264,-0.117626711372363,0.0025580165425948,-0.0548172432681331,0.0372930778852331,0.0154917686778246,0.0012383603371959,-0.0117872000629872,0.0130283637059832
critical,0.0130315982532361,-0.124560608337659,-0.0187793859606329,0.027322252348057,-0.0287576037041635,0.0309505200068923,0.0063564527880998,-0.0811018974913747,-0.0169319558813756,0.0133278927296571,0.137919750169787,-0.0091496649514092,-0.009655009300241,0.0451229212360984,0.0004905326355215,0.0397844425818838,0.155812179428092,0.0246403086652243,-0.0312267644811494,0.0590918119328308,-0.0959305298724833,-0.0046261917905567,-0.0743964662872343,0.113872150877838,0.0709367872351819,-0.119907261739367,-0.0186695023151404,0.126929519103826,-0.12090349998502,-0.1292854846734,-0.0515711946046782,0.0039559316581611,-0.0637838737004662,-0.141143525592777,0.0776640145377708,-0.124959260182484,0.127568650554183
critical,-0.228296435536159,-0.326023592053158,0.304254174532643,-0.146362778004632,-0.130104283534367,0.271744451146564,0.132184048495651,0.14701486151651,-0.355314674817931,0.340338550708074,0.065206534799244,0.364462007870356,0.113026597799876,0.055790376232173,-0.208737562957027,0.319137662823264,-0.152812773967531,-0.240001243754949,-0.193690599691283,-0.265795778440708,-0.174856466168529,-0.289962828929689,0.196963731970964,-0.172342584328863,-0.222687427500836,-0.356359098270104,-0.313523205622104,0.0799883053275664,0.0439239094268731,0.127107242323783,-0.189456597835604,0.174536781772733,0.201290369645879,-0.323406176062581,0.369026592453506,-0.458520059390155,-0.0181384566841765
critical,-0.157492512268185,-0.123662203200869,-0.0213876360713713,-0.235321336291978,-0.144896933920523,-0.106403011625848,0.106613256484458,-0.180428315025688,-0.0195527718507711,-0.0327599716052997,-0.188799883032176,0.0512232928250894,0.165003987671267,0.102331906636391,-0.191991782249262,0.037404471663694,-0.0556766611938378,0.0363723605396064,-0.187978016766699,0.0539564759870251,-0.0059059692100569,0.0383219037739941,-0.146999382506628,-0.157855662478512,0.0650803403244139,-0.0465787927666951,0.161219580216279,0.0822248528856472,0.0816896841546388,0.0857990154820247,0.062863212724522,0.193769306962969,-0.0043004630170317,-0.0305428440054078,-0.0347668543465812,-0.0302752596399036,-0.125210369887
critical,-0.106117229315062,0.187733385806616,0.0695278788402205,-0.0749635473143101,-0.185218375020097,-0.0641733397463412,0.0700957845016926,-0.009167619963763,-0.263427097542819,-0.157228738847547,0.151062905951564,0.0610092939181398,0.0417005014280903,0.166720876332151,0.140840604045068,-0.0022716226458881,0.100924948981604,0.098247679434664,-0.0098166550054453,-0.168586852076987,-0.201768768582997,0.172643321087502,-0.121126164653966,-0.231948898021226,0.107820946299479,0.0575207305690973,-0.0994646201378184,-0.110335957085998,0.142300932888853,-0.0924874934397333,0.0004867762812617,0.188057903327458,-0.0046243746719866,0.204608296890357,0.332711588242409,-0.0154957116201658,0.052166191475218
critical,-0.137480740504738,-0.147517894824364,0.306274575119296,-0.273618481487837,-0.435343897567447,-0.0219827816436882,0.254533751443477,0.103835068278386,-0.57487447944732,-0.3601359243556,0.422903480945938,-0.0291218843639857,0.253968277960681,0.126878112702316,0.033292251299605,-0.291996369678701,0.200813770577872,0.15493973428606,-0.42672042695481,0.177275936856496,-0.188514722327063,0.190493879516848,-0.338082458526562,-0.0503978241541791,-0.211911187677741,-0.172752148994129,-0.192755773448032,-0.217424554135,0.259410960232591,0.0629796091463866,0.119385589055271,0.237640231144951,0.105107383614677,-0.207740820742121,0.288179423669829,0.022830991867882,-0.0576782952451756
critical,0.148276284974297,0.0169691658700729,0.114779036753726,0.227025693036713,-0.306995849205061,0.0641610239714734,-0.131900032797449,-0.0683499119807519,0.00814577589769,-0.289626351677762,0.0708075347748751,0.254608001890273,-0.347629699803789,-0.128330546640775,-0.189781037152796,-0.161976395309363,-0.12272282803533,-0.174952418794063,-0.0760945625684999,-0.0233246376089404,0.184614446158744,0.0416690052217382,-0.193830198192335,0.0997027326100407,0.350664109708877,0.13888043991202,0.0516029247791921,-0.201021022483095,-0.232220128013534,-0.240471272332156,0.0770668202138097,0.202380670837187,-0.0362174047191978,-0.348335102746477,0.0079306629429354,-0.1807696837623,-0.22483834206107
critical,0.10572610661735,-0.286896864292461,-0.0339274071989236,-0.212277209591046,-0.315332301254531,-0.120833730688118,0.155554977811361,-0.162527527661767,0.228117009814416,0.116337468091417,0.188219900420913,0.125659083098089,0.160754856497974,0.276027813161849,-0.0276928753321257,-0.22605159800805,-0.157917024814305,-0.269137698037844,-0.118482718254849,-0.0315991129973407,0.19577014244846,-0.230562140636095,0.110624157368715,-0.218560423382884,0.135907601957524,0.246467499185186,-0.125463706305595,-0.237092658607137,-0.235691917350651,-0.0582475987642735,0.178029150779192,0.0477530739103027,-0.162087443059404,0.0844066689114701,0.216877976053499,-0.192884277932085,-0.0385054554296915
critical,-0.188583551782996,0.247175429734012,-0.250536783760876,0.209620991640779,0.192350586468274,0.367488722143815,0.264387880526744,0.279687836786951,-0.246595885936277,-0.285019639726113,0.14703026148539,-0.181455163070854,-0.148305257840407,-0.125355323450098,-0.100376985767716,-0.246943612214918,0.0207476679589159,0.000347726278641,-0.0322805895338441,0.386439804329753,-0.0461316862997125,-0.170965420331849,0.306520714622085,0.0605043724835425,0.247986791050842,0.121762151904141,-0.236048188817499,-0.0229499343903092,-0.269835592225454,0.245552707100354,0.162272263365823,0.214199387642886,-0.286758271119319,-0.407361335427989,-0.042654423513302,-0.117879208459316,-0.448045310028992
critical,-0.188943550667528,0.0223365468864309,-0.0113795000656751,0.0220050013018107,0.162018840690707,-0.086891680717648,0.015866060476907,-0.152863904547645,-0.120875103141222,0.167451910270935,-0.020742989076482,0.237472198738957,-0.149612618814595,0.0956776387100841,0.0480045921473522,-0.271364713502232,-0.0290476712202759,0.0877258921886279,-0.0317374684632433,-0.0007807363766863,-0.0710897903538933,-0.0254220598271708,-0.0426838202651404,0.211697203289448,0.0265771218639123,0.0040480646380244,0.0759078963497454,0.0030320378464463,-0.0138928294974737,0.122752078950927,-0.145954922364914,0.139249145540498,0.0202831032655572,-0.172671079473989,-0.199323066469913,0.0562878842534287,-0.0387587483439912
