group,AR,ASCL1,CEBPA,DUX4,E2F1,E2F7,ETS2,FOXA1,FOXM1,GATA1,GATA4,GRHL2,GTF2B,GTF2I,HINFP,HNF1B,HNF4G,HOXA4,JUNB,MEF2A,MXI1,MYB,MZF1,NANOG,ONECUT1,PAX6,PBX3,POU2F1,PPARG,RARA,RUNX1,RUNX2,SMAD3,SP1,STAT1,TCF12,THAP1,TP63,USF1,ZNF143,ZNF384,ZNF76
critical,-0.0273967569816199,-0.0530235295474649,0.0925358599027324,0.0248964374743749,-0.0191743009179242,0.141755354639302,-0.1428996405498,0.0469510725284553,0.251892431647257,-0.101818114903615,0.117078441894744,0.132236606813544,-0.117125104156155,0.0738723693464608,0.0480197090151514,0.199559644969459,-0.0767604805261854,-0.205167600386246,-0.0877490895863737,0.134847572440649,-0.0744082783487206,0.242015939817352,-0.24252286165722,-0.0685009067545496,-0.0188215059415026,-0.0864308807015276,-0.162177517547976,0.0235637350083331,-0.248539111861349,-0.0526442219225146,-0.047243772168212,0.0098397276239453,-0.0282568272998904,0.0564351771601359,-0.0620374765452369,-0.110212726431757,0.188017098306011,-0.0407612528519587,-0.121831983024947,-0.0784735511231187,0.0592366803546668,0.0529316190325655
critical,-0.20303079000716,-0.192129553582603,0.0921379491136368,-0.0381348271466178,-0.253985905663907,0.155788575408282,-0.0672400252034174,-0.172969164092328,-0.225164161137695,0.0935083795029506,-0.203887954455638,-0.210479676636748,0.0793498574254563,-0.11361699577397,-0.261318397744715,0.0172513609436117,0.218671459371257,0.139324760879275,0.206410484332222,0.116399773169851,-0.007697774138122,-0.302090873593563,-0.231314179370904,0.181840664262274,-0.146378780824589,0.0376947026654539,-0.206210621041259,-0.0323259737286218,-0.24931153460419,0.0510597857024398,0.060185215524735,-0.0441909278576901,-0.0552378397143838,0.342952224820733,0.335307423567024,-0.108808916780086,-0.157470585985848,-0.321128246924507,-0.203757283957503,0.165733809215851,0.0618440200910102,0.233917383548521
critical,-0.365575900076051,-0.350275452475115,0.380568333901577,-0.278070826792416,-0.226557801063668,0.358364003571357,-0.472381954907501,-0.345243345765623,-0.455446664960164,0.440745841809581,0.31699720676392,-0.101526079048256,-0.16569136293611,0.281068949044177,0.302536962420165,-0.000331707142748,-0.241238575980348,-0.292017107321583,0.100151863742586,0.278386130834698,-0.160708465528015,-0.270370482407192,-0.203146931565869,-0.200332888552666,0.396399148417566,-0.0942339896079534,-0.405324257637552,-0.0171485302533892,0.158889543943056,0.472766516485082,-0.480783987479307,0.121120493837733,-0.474175360558402,-0.264738751247348,-0.263318971773717,0.166265471452405,-0.45609914384535,-0.23128189399775,0.372915376251032,0.0817366496199112,0.248095071974955,-0.222704895020978
critical,-0.290305770176297,-0.487406085133078,0.183104116235699,-0.329775819591657,-0.224266013848113,0.126484878277474,0.364131873320468,-0.675758775889182,0.142749691626424,0.349885742479366,-0.0775750849444608,-0.606162293237646,0.343848920503514,-0.174125785462697,0.266869827537561,0.312434375571854,0.471448880547228,0.411868908244159,0.348501503045413,-0.0483138013545056,0.546793801959209,-0.476697455067634,-0.0630982475310335,0.246548423625221,-0.172683869385662,0.274367791138141,-0.45093522115795,0.383838059706607,0.0685006264329898,0.43234411653805,0.0240703857126307,-0.304705705398949,0.404274816905111,0.555272268492172,0.404582425668211,-0.435631685193689,-0.494000447992049,0.365266180634401,0.350577862196343,-0.0806127214800803,0.175856084755138,0.316221808467532
critical,-0.304038665678131,-0.380599866898343,-0.168320250281362,-0.11308506135408,0.0839967074219614,0.0702696190495008,0.480121257598682,-0.242430185720778,-0.14184657984876,-0.106956896902089,-0.0762343657827724,-0.450297523932324,0.470152776756776,0.27601252691769,0.504633915406648,0.454219549181599,0.0842418340000411,0.293498222820706,0.544262712196192,0.0022878480620767,0.0993579729816197,-0.482572523379479,-0.462472143976947,-0.201167211744036,-0.191770692917649,0.46721125781982,-0.2971751214919,-0.464841700898384,-0.235566641534547,0.358375057152454,-0.234994679519028,-0.264736704326026,0.196019553604363,0.352328601559823,0.0346445563685911,-0.0435508220388185,-0.0553168977866419,-0.315559614847874,-0.0500875307876093,0.119376643524791,0.106793479183369,-0.248394932454049
critical,-0.430276706052513,-0.277926879761327,-0.225018781091166,-0.491471615357759,-0.470081728077453,0.206886956111834,-0.239680061445548,-0.297050288919216,-0.398758494662658,-0.269640069126241,-0.317165282255663,-0.301229107957422,-0.130605801804252,-0.343938055076708,-0.374535509729331,0.411011642011972,0.41419887687162,0.539492620576459,0.200512486392537,0.217156935104034,0.243575570718451,-0.256891129687648,0.192154848316126,-0.275802056521561,-0.0358386853107113,0.325806230097376,-0.477376954533981,0.196687804560959,0.808849379937398,0.136555306875596,0.184859621859598,0.0724564724760034,-0.238759304708316,0.156670300212043,0.369577588836545,0.336784483502831,-0.239184269356269,0.0417173629407292,0.446496190116056,0.0975293867052362,0.16998585918124,0.218856793695846
critical,-0.115522648583776,0.0822521672515833,-0.13221974212382,0.145791152199988,-0.147843231103444,-0.109116757209526,0.175896346548837,0.0874407918565368,0.150826512068605,-0.160176136138993,-0.113799851286529,-0.110116193571656,0.180827890830007,-0.119155928942272,0.0570814786077934,0.138921952688381,-0.166181892735485,0.121490669125865,-0.279558625058851,0.0221575392876903,-0.147751979467346,-0.114441485762386,0.0355517059340929,0.0873488661650021,0.109826106631618,-0.0267650728551708,0.221071320960718,-0.17288559506208,-0.0014228205274322,0.227266984389128,-0.222780062544583,-0.0774875677171026,0.0406705602762324,0.0900514196156251,0.105349671321665,-0.00347218110896,-0.193712173213338,0.132535155868161,0.173538566929392,0.0155707911045269,-0.0658496580378559,-0.189777203321211
critical,0.0645633476270954,0.0593324862518098,-0.155146477555555,-0.0417175654446147,-0.0681675664353117,-0.0697864104762903,0.0666884459867902,0.0116516478565653,-0.0702354756036753,0.0149946160407458,0.0339866265801102,0.0073150174730045,0.0218410720711387,0.0212997243850147,-0.0279499175087936,0.054377172798393,0.0686010345105155,0.035383212627506,0.0887303301047625,-0.0167486345339618,-0.0590361422603662,0.0350452764969123,-0.223512256529003,0.0734081759682105,-0.182110531391059,0.0423979868460215,-0.143193936567327,-0.052970838593384,0.149441855720264,-0.0191024896589816,0.0049546635762426,-0.0435710151454861,0.0371567274359485,0.0153923408713676,0.0869223718060863,-0.0759764905607224,0.064963671966414,-0.0622608327988389,0.0044055173640279,-0.0529409442433699,-4.35417706726463e-05,-0.0219918435755575
critical,-0.114817301062723,-0.0025579550616505,-0.0260446333549873,0.0180219561161742,0.0252888739049541,0.0775525466418594,0.120572699951437,0.261260228342216,-0.107666653958563,-0.0209868585739964,-0.233994752798714,-0.0529031615023179,0.152721544248999,-0.0113363917504967,-0.0387181379786195,-0.130455708144177,0.13109519690959,0.128246565136388,0.0506358831522185,-0.0045926920425089,0.0223239714471319,-0.009476060796569,0.262422935188421,0.0098830081927407,-0.0442991308404024,0.0620885455873357,-0.0582516129948599,-0.097376698369651,0.0809243964958533,-0.160976762857053,0.0529612968446281,-0.217426180240295,-0.115456789828135,-0.259341762045978,0.049298770279083,-0.337708203480181,-0.142838536056258,-0.0284863177320173,0.146559197964114,-0.0974929690542715,-0.0140106174967677,0.0364508596285201
critical,-0.0910874499100423,-0.105704903529993,0.0719632603149911,0.0886949190539024,-0.084937521601978,0.0236148683160834,0.194067972666489,-0.12593704365574,0.136101285480818,-0.154957854174735,-0.162756327233786,-0.0563502569428209,0.119979802396492,0.165127448417835,0.142524187108039,0.122832641202583,0.111533686756697,0.0931802453569119,0.171325548488103,-0.0898082220026208,-0.255797409722108,0.0029224202403856,0.0114006503883177,-0.0879295232766586,0.0260876854425635,0.0319004114151988,0.155659020935706,-0.0903381113868665,0.0700203325727567,-0.0140608021455918,0.0422894547972291,0.023197379710314,-0.0815654982476869,0.0215167204511911,-0.215268900454342,-0.0077395964608015,0.0699507511384618,-0.061740141891664,-0.107974328771611,0.0006048232365633,0.136727518389472,0.0392867482865032
