group,ARNTL,ASCL1,CEBPD,CLOCK,CTCF,E2F1,E2F6,EGR1,ELK4,ESR1,ETV1,ETV7,FOSL2,FOXP2,GMEB1,GRHL2,HOXA6,HOXC6,HSF2,JUN,KLF10,MEF2A,MITF,MYB,NANOG,NR2C2,NR2F2,OTX2,PAX5,POU2F1,POU2F2,SETDB1,SMAD3,SRF,STAT1,STAT5B,TBP,TCF12,TCF21,TCF4,TCF7L2,TFDP1,THAP1,VDR,YY1,ZBTB33,ZEB1,ZKSCAN1
critical,0.138108573483716,0.10867812028731,0.0633581783514465,-0.0671496908298214,-0.0717590498401818,0.0621598723000418,0.0303448289559016,-0.0300715062714118,-0.17199280744834,-0.0350966834925872,0.0606680891100517,0.0042699155729604,-0.0228639906172858,-0.0496223875049083,0.0761254946406529,-0.0073871378064168,-0.006054115140794,-0.0374614727731404,-0.0653768060432344,0.0772895027614036,0.0007697587116872,0.0112875550542909,0.0565657737343075,-0.0113342285269334,-0.0343573332555004,-0.0138068618162438,-0.0385989618753442,-0.0331660989423749,-0.135799650935568,0.0666497189334843,0.08786917681395,-0.136099492638604,-0.0632004785878211,-0.0302794153768193,-0.0490775100704985,-0.0135727872792034,0.0171277501121402,0.0250201636186035,-0.0337806329988344,-0.0034983889267034,0.171929161803827,0.0337809865857484,0.0019408385707171,-0.010540779492011,-0.0318182256263658,-0.123617520988962,-0.120959961743652,-0.0222077333049792
critical,0.0494511652176427,0.0715400511328179,0.0105895645466033,-0.139895771097104,0.0836006484674948,0.0409979979528716,-0.0981500128282327,0.068404695652137,-0.0546706610427465,-0.104190610973351,0.0927502913329474,0.0049466660007223,-0.134625476667728,-0.0474593859718969,-0.0515763211815438,-0.0519183003021716,0.0045673778573395,0.0632324741262245,-0.0697692701212091,-0.0574809297616366,0.0025173260499941,-0.0606235769080025,-0.0712966310266994,0.0019112063399262,-0.12434854228737,0.108529455875346,-0.0175005445189913,0.105642260083479,0.162379014598078,-0.0377685799848538,-0.0820481920792718,0.0235991721701864,0.0077707281205333,0.0355158198714647,-0.0370625644549011,-0.0065326032872157,0.0041068484054493,0.0535046629358299,0.0789695900631727,-0.0881875315305417,-0.0294570533260143,0.0031566836028096,-0.0709874036377736,-0.0960461242225796,0.0129088611093683,0.0772074375226245,0.0802041298275284,0.0441644037765946
critical,0.20306621280328,-0.173721500666483,-0.267980162128395,0.194123602466261,-0.146271765888889,-0.0703080499354383,0.228514880755613,-0.0666186972969093,0.085599566077284,0.163063167585318,0.0786872886251267,0.0854276279771245,0.365350171551705,-0.0915863043945401,0.149595292782398,0.0383641458802717,-0.0593387649710067,0.175144562814611,0.33614264406929,-0.0149055699808493,0.137495606265854,0.119734766345122,-0.101405067390883,-0.290966822816742,-0.207928036954599,0.308800827886478,-0.164017972779821,0.0573157486010448,-0.0319384166689913,0.0175797561769472,-0.265858372807278,-0.151493928399053,-0.209793748254202,0.195175351483194,-0.0598289714693338,0.142646432755739,-0.0998740866479735,-0.14582728760869,0.154402243071964,0.258812568958188,0.204450863248182,-0.0560847449690517,-0.228271606635174,-0.208315812244321,0.276800220840833,0.0198808001131245,-0.37428729450255,0.0197015454980646
critical,0.13248192922758,-0.125102605058246,0.272247097674373,-0.0362432431858451,0.0016334441520661,0.0301514573481394,-0.132039938457021,0.200337121003412,0.0675669369254674,0.101062150537836,0.0714872028904262,-0.129234257913472,-0.0726402222918847,-0.0275187297148092,-0.128657748212743,0.179582771777159,-0.0800771974312919,-0.0611100282772998,0.0504061648337602,-0.0072255882491398,0.168840474353571,0.0332646097320774,0.0367428849264771,0.0018448310423335,-0.200048866153048,-0.0354745635848728,0.120855650262874,-0.0587847724843585,0.1763735344431,-0.0460054741181936,0.148701068808096,0.074216015473878,-0.218631695506554,0.0909155798050017,-0.132654882137799,-0.0006149436807778,0.110190220799383,0.0486189847614996,0.0428346707641828,0.0474851823500654,0.138938837875748,0.0829020949648652,0.0513477973449513,0.0216383307673709,-0.117204422158255,0.0219650195977842,-0.240077856373681,0.135095439870886
critical,-0.0970239057391552,-0.285450684895046,0.0798349518256693,0.0912399449436221,-0.237875570745872,0.0660674958475692,-0.470781823061778,0.127735922921071,0.213762156725057,-0.0531146822350371,0.0016292847311361,0.0944985144058943,0.0737251340839089,0.277059868529695,-0.129853993071548,-0.107044006835642,0.176777393328268,0.0046434614837379,0.0408950467515163,-0.417096891170844,0.327812087904585,-0.0259870914616209,-0.012138171246964,-0.249280563863825,-0.337669260527958,0.02932712516045,-0.246184922874666,0.180769140919551,-0.227040827283817,-0.307120171819156,0.0098571726233734,-0.16243968769427,0.219138796337807,0.305083565905236,-0.0035029621719426,0.0518112544501282,-0.306224065217032,0.152093729651556,-0.0752729545784882,0.295389321754976,-0.0526258968156963,-0.22492275713334,-0.118693392663266,-0.150627373393533,-0.072829027481784,0.0706294930947503,0.0505078266652194,0.301824996442964
critical,-0.498081970593523,-0.35525486826375,0.0184132501261379,-0.451373455794787,-0.284232332062932,-0.519054591393564,0.165719251135241,0.485996053522312,0.471066391257876,-0.183705939482395,0.457842976109376,0.297526840841264,0.497442127925047,0.2127121404533,-0.537894403298686,-0.274634692035795,0.299161994327368,-0.491328075759611,0.0716623788692936,-0.582896670981486,-0.496304629847756,0.455283605435472,-0.0713069107201404,-0.252311292268971,-0.483792150997562,-0.547492043325823,0.214844949348219,-0.57671152518622,-0.306697919089417,-0.101592797027997,0.479455439577893,-0.14801693730741,-0.192877017730549,0.277549530858851,-0.0002132808894919,0.502774150162346,0.548345166883791,0.510523355813886,0.199346538045138,0.553037346452614,0.50760851699083,0.462108593899215,-0.454075013728351,-0.504551490908112,0.450235957717496,-0.414973517321495,0.151927086948096,0.267454235422899
critical,-0.0778670112380644,0.0890111701567533,-0.0777486618935386,-0.0698908326253413,0.0489820163725733,-0.191024560676847,-0.0227697358955743,-0.194063800204685,-0.157685396335733,-0.0944910117950249,-0.0788232779300164,-0.13930955295392,-0.110599041115321,0.0148335609787309,-0.0450849407365245,0.0355119045399782,-0.0098235273534379,0.0952209158400896,0.123456667671233,0.135123500190477,0.224936261990201,0.155248217416113,-0.129741324734115,-0.0650016631158188,0.167767003472946,-0.232814907360463,0.0162233764489302,0.0248286023780312,-0.0748887355259075,-0.124575918127733,0.124892480190807,0.0372131195913136,0.0365982746394104,-0.180791590898591,0.0679482660042372,0.207327601090627,-0.114260326481886,-0.0963635747179114,-0.0019214735618532,-0.208351157300378,0.218868706125922,-0.168437295253395,-0.278948529862612,-0.261710980513376,-0.0782972586866602,-0.16460581415717,-0.16382226904441,-0.144751617632084
critical,0.0637649147900679,0.234106988799661,-0.0626187345463005,0.0792872465554912,-0.211659981056392,-0.339121352772138,0.0086028716248639,0.0245411664139071,0.202206275974123,0.149407659079487,-0.0256065011797296,-0.196178072029941,-0.142151777433931,0.307688761343088,-0.228894411411197,-0.08753935312282,0.205354685756349,-0.0644697048034425,-0.0286597219314718,0.12066709167007,-0.0474980222519583,-0.14524150904668,-0.1261150337161,-0.197774770219353,0.344605805679176,0.186709371415473,-0.233891835511582,-0.302926701900269,-0.0008938641150199,0.100792143688838,0.0211058855809091,0.244703614227392,-0.235723898358559,0.0234693118514762,0.199261283846082,-0.115908292125554,-0.197562224849917,-0.231236322352956,0.262339664053279,0.295388513061566,-0.275140632714331,0.069571445649563,0.123932857791248,-0.151486170238264,0.113349923936394,0.0759595423665329,-0.230728430197157,0.0707384892424775
critical,0.0226126654901089,-0.0282512993012672,0.448416713600772,0.0760343610824228,-0.0434814236159421,-0.185028571349657,-0.0752786678912367,-0.155149625175066,0.259551546049708,0.0444115075435558,-0.126491414155468,0.0114516583587441,0.246937282781447,0.0013951258914206,0.327040761047179,-0.0197642834617919,0.225429091955379,-0.252808437574508,-0.0656290471422442,-0.409818230604802,-0.0490037969361487,0.306637044885153,0.0174972038882334,0.232927893621765,0.0665591310698579,0.138408114478019,-0.00982401148542,-0.0442371168071283,0.127130846855702,0.025461047518426,-0.119980826662172,0.452253309802179,-0.28071095540292,0.0604554552948928,0.242577514370757,0.0874860194411669,0.0897530990147254,-0.205316027020732,0.0344712355671841,-0.107831605357717,0.385519787995893,-0.280885346139348,-0.247692975972633,0.0853352003585602,-0.117190574879331,0.132246308457578,-0.0720233741445886,-0.117888137825041
critical,-0.0465879634984165,-0.0146059561238279,-0.0695524271619257,0.250353374866419,-0.113568542186594,-0.0549036068968687,0.127997683727852,0.174467770837888,-0.0209069848845108,-0.0409781190150534,-0.198509196049779,-0.171638737516765,-0.186212545534671,-0.0279849262049717,-0.170899331080563,0.173449747483696,-0.16223005851697,0.130092668630426,0.292124480494211,0.296051907434331,-0.12494897168293,0.270574533491263,0.321615009659856,0.0894521047275518,-0.0610331790926351,-0.0711812645286329,0.208839454086001,-0.0465772474631092,0.238046008316003,0.0157364978487463,0.0939206914506892,0.0154525229131033,0.0625977202474985,0.0458860631857894,-0.299180989744057,0.0200336280069671,-0.105788700553506,-0.0949279987695739,-0.174869622161911,-0.182285118594552,0.253846802376593,-0.365454310101954,-0.221087882442226,-0.267295426687234,-0.469764197783055,0.0666323075406909,-0.105365417158868,0.0690648475554443
