group,ASCL1,ATF3,BCL11A,CTCF,DUX4,E2F1,E2F3,EHF,ELK1,ELK4,EPAS1,ETV6,FOXP1,GATA3,GLI2,GRHL2,HOXB13,HSF2,IRF4,JUNB,MAFF,MEF2A,NANOG,PAX5,PBX3,POU2F1,RBPJ,RUNX1,SPIB,STAT5B,TCF21,TCF4,TCF7L2,TFAP2A,TFAP2C,THAP1,VEZF1,ZFP42,ZNF384
critical,0.0731988954219494,-0.0624887249467306,-0.147697358642055,0.16392435633843,0.0144420279497733,-0.117458119637714,-0.007214854051683,0.170089911471829,0.0578107032681011,-0.0800054345641358,-0.139561332074723,-0.0727979724202971,-0.0939581886137364,0.0765273659255701,0.0053193576830284,-0.196469518594592,0.0434506902958387,-0.077989555696302,0.188803758164405,-0.0473388338219592,-0.118621113138556,-0.112800161708948,0.0045780549249251,-0.151628445632795,0.0616400635270785,-0.0106855307824044,0.0281469770887829,0.075501298717654,-0.13247566041251,-0.0745839981537332,0.0153389127682194,-0.0655817103861675,0.0248343463876857,-0.0015853882348041,-0.0451793407445783,-0.103753170498704,0.115652734145638,0.199813476905125,-0.178550477993088
critical,0.192883049757513,-0.311069834623492,-0.0931899598503566,0.0692685696882404,0.0936967460919478,0.0758105759993314,0.158651082593335,0.0166834321848861,0.0773545879833463,0.0428362950835827,-0.149894949269107,0.0397428126711125,-0.0342851566727798,-0.009519527103896,-0.081498214456749,0.0367767546116321,-0.0003107067874188,-0.0005506963946443,0.0325212906765859,-0.0124317285115653,-0.0684125643012348,-0.155572277331471,-0.208898489641671,0.013817142359898,0.118594591315052,0.013934984110426,-0.0646754099904871,-0.138624777734439,-0.195448639943223,-0.122459776472617,-0.0804946491217071,0.115439489129789,-0.120004022318922,0.109329852267753,-0.0190321401781677,-0.162279553210338,0.114496573177418,0.109042616791428,-0.0123940045955445
critical,-0.14115832290794,-0.30340013024246,0.439695137723511,-0.0846257001616285,-0.124438510703536,-0.342106066969548,0.0822770123964118,0.156616262493143,0.251845704389815,0.339996259714614,0.0609619415209318,0.207776809031125,0.283841104644855,-0.506951854217679,0.343036059795838,-0.151105599118543,0.243856883660456,0.451334636174891,0.276091164425779,0.383928391422379,-0.116303808746524,0.138200581017271,-0.334239421768349,-0.296303008517131,-0.467881214421457,-0.0580297288451022,0.318296427101199,-0.484137853728062,-0.0693829353872135,0.255691498253822,0.191893990370381,0.39661094065148,0.239166802191405,0.105587009060049,-0.300396800468149,-0.392480678393548,0.295283663438904,0.483098449981033,0.0632522767950872
critical,0.0582912387885974,-0.218909572995198,0.134531561996258,-0.19532374502331,-0.312945076361094,0.0010965678583993,0.0589068558319093,0.120987987043396,0.0747782327297947,0.102846522298298,-0.225104219493524,-0.0835892516621966,-0.045901945791945,-0.149652655622607,-0.195304506990706,-0.247997478291686,0.0560788650391952,0.0302421872526981,0.0509615483666648,0.408327242009234,0.0344360783602605,0.0745281383059493,0.115889908403469,-0.217332054321711,-0.256827735256691,-0.111926873687148,0.32348751822781,0.0078298792696234,0.244957869140334,0.0860517198354443,0.150133606437694,-0.222545561157259,-0.40819257578101,0.0368408324356977,-0.206347137705114,0.0671792098514132,0.235877517751483,-0.0860132437702373,0.367734993215855
critical,0.0256534115547683,-0.0940352761131794,-0.0345585767123153,-0.259311873486735,-0.0209965820687116,0.0571891340392924,-0.174508557582755,-0.177858206862199,-0.0199344981508391,0.0080881775284142,0.0939535773502661,0.478509654383051,0.212008289759948,0.202204438210355,-0.0979568167330166,0.0141338859839966,0.390356689199627,0.091829409514521,0.0325978064023967,0.141829052417445,0.169688330570872,0.187008468308486,-0.0854569060072855,-0.238478688943849,-0.0176469327892674,-0.307432444842653,0.163070730774897,0.0970581303409706,0.0854569060072855,0.293788751436136,0.0254083152660285,0.112335799005753,0.215031143987739,-0.0439539344473419,-0.178021604388026,0.0307187348553914,-0.0955875526085316,-0.0605387833187367,-0.0951790587939652
critical,-0.161481715446546,-0.454620027391726,0.505748802731002,-0.483166926956155,-0.451708527684906,-0.453980917699985,-0.288167458787195,0.291576043809814,0.450643344865338,0.390922094781545,0.147634338792158,0.0036926337745032,0.470242708745394,-0.0913926859189552,0.368056170254814,-0.226244830876295,0.288025434411253,0.180939054950659,0.481746683196731,0.338302063494874,-0.0817350283548698,0.596573391146187,-0.285184946892404,-0.297896128539252,-0.308405932358992,0.0524069947227575,0.586063587326447,0.0497085315798513,0.329070479058616,0.250388974786508,0.135562266837052,0.508873339001735,0.343485953216773,0.12846104803993,-0.506387912422743,-0.425007945007729,0.379063059390352,-0.326727076855566,0.528898776009618
critical,0.0509055030175307,-0.302262477170919,0.0262614799055919,0.234693790387656,0.204317210213983,-0.266746036668902,0.124311137038213,0.178449421878802,0.167802098911567,-0.070759926817013,-0.325353946321956,0.19390725312078,-0.0185343315503005,-0.157436224052112,-0.238424201094975,-0.14948601362953,0.113110361681489,0.193253497357532,0.0886509294716825,-0.27927379661103,-0.323079663140905,-0.0022573616119947,0.0213923978183782,-0.120075420886259,0.316943517820853,-0.260109456930295,-0.116490378827993,-0.335419419149021,-0.278520024654698,0.17384609237089,-0.160754221218035,-0.29065780428438,0.257399277664889,-0.0442675978296498,-0.163025577365274,-0.225621984789984,0.114644547124545,0.228387567835015,-0.130270345925686
critical,0.223294719441002,-0.11113937735665,-0.154225399443348,-0.0861766029894819,0.0750205287679949,-0.175996351290989,-0.053571299084126,-0.0070446733715017,-0.174602004828164,0.232746447705826,-0.0008974355094692,0.141789600420623,0.193480713499061,-0.0832387716518796,0.0868910345960768,-0.118346865588361,-0.035504710935949,-0.194330607069349,0.248165666227013,-0.105478630296921,-0.144378356697938,-0.139818889352659,0.177571096618926,-0.154540609012712,0.0460857230711796,-0.0206338528639447,0.0115416198104608,0.131056193576237,-0.105708524879535,0.110267340965374,0.0025568445647144,0.162534167389509,-0.0692660003487854,0.0453784553184338,0.103405020237305,-0.0884976916366144,-0.126341726484039,-0.0131085500251074,0.0652815950897628
critical,-0.102672820697219,-0.119736426178946,-0.139828384851969,0.181410003670922,0.161143332313786,0.0196260581820549,0.0198007708661681,0.137906545326724,0.0948107499121226,0.149088157109972,-0.197192382802486,-0.0231785494256909,-0.249198525106863,-0.13179160138276,-0.312619229439972,-0.237318062587162,-0.192242190085944,0.271270560866503,-0.267543356938754,-0.349425368226496,-0.0574222355118875,0.0952766504030912,-0.112864393937158,-0.168655977730655,-0.0185195445160043,0.0828138122696795,-0.143264400972863,-0.121774740826934,-0.0062896566280769,0.0425134198008903,-0.356180925345542,-0.249140287545492,0.369226139092664,-0.308018462091656,-0.0680214716814245,-0.340922684266318,0.10168278215391,0.0984214787171297,0.138954821431403
critical,-0.248273504389552,-0.0335906069247281,0.0916692273241064,0.195491328235567,0.0749221708234919,0.135450664725041,-0.151163091934804,0.0885010101692206,-0.132078738176101,0.0902164576980928,-0.114575812608078,0.0634769193417979,0.0949446599495467,0.0211160869257108,0.0766054537111977,0.0822342659153095,0.107708661719061,-0.008593319964944,-0.0909026367096416,-0.176540993815057,-0.0542349457799991,-0.0202958885759688,-0.148407654341553,0.109075658968631,-0.0940494107704165,0.0051302602660333,0.0362066644062582,-0.155516040039317,-0.0981075163309048,-0.0540151540653623,-0.0970943301341646,-0.210383557095588,0.222112929574251,0.10101841635646,-0.0436206141951026,-0.242628609864857,-0.192280224892459,-0.0279457124000331,-0.0572852259172749
