group,AR,ASCL1,ATF2,BATF,BCL11A,CEBPA,DUX4,E2F7,EHF,ELK3,ELK4,FOXG1,FOXP3,GATA3,GMEB2,GRHL2,HEY1,HOXA4,HOXA6,IRF2,KLF3,KLF9,MYBL2,MYC,OTX2,PAX6,PBX1,PPARG,PRDM1,RARG,RUNX3,TBP,TCF4,TCF7L2,USF1,VDR,YY1,ZBTB33,ZEB1,ZNF384
critical,0.0116640151169787,0.056902651482986,0.0149424205175402,0.036406670984725,-0.0854816573323753,0.0204256689867893,0.0568435338439874,-0.0610419356384325,0.113590870346409,-0.0179185913613278,-0.0584029802028972,-0.198176668072421,0.133517362582601,0.204051002461199,-0.0725940120306801,-0.0490588951559702,0.0799228502239328,0.0520955828728156,0.123169327098242,0.0888338723295564,-0.010813980426052,-0.0248811800396011,-0.0635934389452716,0.0432356328103505,-0.0293930102632932,0.128713442249063,-0.0930934906140889,-0.0009819125010004,-0.0168719642850922,-0.0284975004654446,0.0421501769889738,-0.0928524725474023,-0.0926055077359643,0.193408778015906,-0.0494723688204457,0.0218815720253229,0.0110182685986862,-0.0769337364650982,-0.0419203527947603,-0.0980758132901663
critical,0.0868101864476497,-0.0434523016165256,-0.0353641108630184,0.0771107723486188,0.0720572778907143,0.018147339424323,0.0713472564433255,-0.0209043817697391,-0.0389504442980578,0.0412952782432185,0.0769438429906175,-0.0024453887242595,0.061128399583564,-0.042929910211764,-0.0375267908187524,-0.0133432160044708,0.0079555619485199,-0.0719380684248886,0.0809407600628747,0.12875031508753,-0.0809833649603026,-0.0182526481397167,-0.037684753891843,-0.105060848765876,0.061021706810768,0.128397681331984,0.0924678520498701,-0.154629059337607,-0.0876413430059456,-0.0834330262095867,-0.0866061884218299,-0.063039542150529,-0.0074234219655333,0.0745710270153665,0.0296891746314735,0.0102885411411477,0.034665823815345,0.109927074239606,-0.0592570336228134,0.0201392387318928
critical,-0.0535021003415288,-0.101698117215727,0.255289440196647,-0.278093614112709,0.249184357165448,0.216875720255545,-0.109067072284319,0.230618512754092,0.0634623562683959,0.135361421568009,0.115173971223618,-0.347492173959031,-0.11400089459121,-0.460234644237148,0.188681931099567,0.01311448829605,-0.229576181504863,-0.207872447897221,0.0778043984398446,-0.305891535302952,0.284363944780981,-0.173773325601011,0.161419702798737,-0.156266155611781,0.0125297658879458,-0.116895452102136,0.157172293753533,-0.0688265487949164,-0.0551454971717593,0.128359279935557,0.153061077815807,-0.0568106848991864,0.247762501123381,0.205904003517144,0.238199929070349,-0.274803188636048,0.407872934182233,-0.0152045985188073,-0.280623174095594,0.0999693727048108
critical,-0.199225963298538,0.0431719985727543,0.0665361182609322,-0.160413227646328,-0.124736102165035,-0.210602109955221,-0.234998686650896,-0.118866392881671,0.0087376454153005,-0.0228861303328551,-0.072405827544296,0.019463726548744,0.0737824368876257,-0.0389848118201266,-0.0580087881619736,-0.2154584818053,-0.295206225847354,0.0738971543329031,-0.0793079938351571,0.0261364579490501,0.201615910075152,-0.0435543900570125,-0.195593244198085,0.0401511058471142,-0.0679892059011135,0.178806258039149,0.207562097655368,-0.239166753829311,0.060092821751181,0.0342622769895375,0.054031916725688,0.00604178545128,-0.249300128162154,-0.188538121313521,0.0551408520300369,-0.0578558315682703,0.0498447299730604,0.167334513511402,-0.159457248935682,0.191711970632864
critical,0.036686873559653,-0.0712634402331312,-0.244065107951054,0.110791111524173,0.0556796355352255,-0.100401908392236,0.0267846643245254,-0.196664368661591,-0.130920192592301,-0.26800897454419,0.131082523891238,-0.308916461876193,-0.0723185936762185,0.0189927619755725,0.0441541133107328,-0.0509720278660665,0.0374173644048673,0.0024349694840477,0.0323850941378352,0.0570594515761859,0.020697240614406,-0.269226459286214,-0.100888902289046,0.0879835640235925,-0.124345774985372,0.109898289380022,-0.0387160147963594,-0.202589461072774,-0.175885962397717,-0.228968297149958,-0.0422873033729628,-0.169717373038129,0.0877400670751877,0.0635527035336466,-0.203725780165329,0.258025599659595,0.0958566320220136,0.0780813547884649,-0.220121241357918,0.0456962606506297
critical,-0.580291424216701,-0.183822532969546,0.459203099270581,0.495939347212228,0.478489629439946,-0.491559256111493,-0.537550212669208,-0.2166025695944,0.490075676867696,0.57958495791013,0.461393144820949,-0.68979370173507,-0.533099474937816,-0.337549601279206,-0.546381041501335,-0.346309783480675,0.58905160641817,0.608408783218191,0.604735158424027,-0.534017881136357,-0.174426531092164,-0.533028828307159,0.1702583798834,0.299047187571134,-0.45072550359174,0.249029373065969,0.0440834975299758,0.357895830908425,-0.479478682269144,0.122359964297946,-0.549772079772871,0.601556060044461,0.473756305185926,0.381279865655896,0.499401032114421,-0.534794994073584,0.479408035638487,-0.245708981425089,0.0132109199328613,0.451078736745025
critical,0.0037427971469774,0.129937543546644,0.240480764972088,0.315809745530147,0.194181077965488,-0.0536801728416616,0.337416719088835,-0.337028164665362,0.048223122250859,-0.358323446769992,-0.204298755450812,0.0309917439104225,0.284158819067832,0.0333182142092123,-0.180064753156767,0.0024977051375318,-0.368521951503957,0.108828450422943,0.0681094004119812,0.371775402428168,0.119022539390326,-0.150737026462881,-0.243824249082251,0.0604775021908543,0.0500885468757935,0.020253678750176,-0.146921903243823,-0.0370478961990873,0.0121579048003027,-0.118989294504271,0.31482880665972,-0.0692869344963025,-0.378331164018037,0.315516774283541,0.174844425095124,-0.360650412603685,-0.0424861054516849,-0.222071235881673,-0.220124158116593,-0.298171588093689
critical,0.0797831733060775,0.0782970377696315,0.0714337111320746,0.0171664216088162,-0.0027531114693497,-0.0544190154026337,0.109342486934131,0.0757715151193449,-0.229286981789914,0.0398222077252902,0.122105616035092,0.212040158433053,-0.0070623858040878,-0.0448965954688443,0.106848087541152,-0.0530080944046816,0.0132072839187905,-0.141591368714531,0.0523467251868915,-0.141717806947344,0.0460131423247605,0.0089576624938922,0.204653572032009,0.0261623397731492,-0.228460270267677,-0.104023651940472,-0.0342634642898839,-0.0096702554060013,0.19531854004326,-0.196693798975548,-0.0564627759658439,-0.135463977432064,0.0994005514278805,-0.216761815927119,-0.155131930846992,-0.0333628350315403,0.0962298695896516,0.0176112248278398,-0.13796615763937,0.104551450512316
critical,0.0050426169482677,0.132615029628006,-0.0685679982735713,0.0854926436631594,-0.275663059838635,0.116965528754072,0.079058959970542,-0.0390078299561399,0.124674356962343,-0.311309145162596,0.0891441938670774,-0.0919842884701248,-0.219440778921167,-0.20941350613898,0.25891229779209,-0.170173831725448,-0.27357645972211,0.0890282716383816,0.275605098724287,0.101142144537094,0.116559800953636,0.097316710990132,0.47052832627629,0.267432581601232,0.270852287347759,0.259723753392961,-0.0679883871300922,0.123631056904081,0.116501839839288,-0.190923910661998,0.0634094590966077,-0.226917762672047,-0.231960379620315,0.457487075548012,-0.147395113786722,0.157074619882822,-0.063235575753564,0.0858404103492469,0.0502522861396334,0.236133579853364
critical,0.0522097032956729,0.0589469562485837,0.130775369173986,0.0410646520190895,0.0182562992387755,-0.0862325635685797,0.32667929782139,0.0204842409369228,0.0515418550648134,-0.0510022336942789,0.0130470830380714,-0.0901969106669618,-0.0719726681432675,0.212509307059496,-0.0231396055028203,0.0425285753411335,0.161469673864289,-0.0643591983114691,-0.0986491978767197,0.152691476717871,-0.0052305873440916,-0.0378429521534232,-0.0278038575471431,-0.0296952037369372,0.225337335877845,-0.0142866093545466,0.0603574517121589,-0.105081912036359,0.0209757772348354,-0.13676997489418,-0.0743021227725055,0.0230915204301984,-0.140574038417156,0.0739227849773773,-0.0980080635750946,-0.179854199963389,-0.222804855386426,-0.0659727196372257,0.0551108360105266,-0.035481440809104
