group,ARID3A,ATF1,BACH2,BATF,BCL11A,E2F4,E2F6,ELK1,ELK3,ELK4,FOXG1,FOXP3,GATA4,GMEB1,GMEB2,HOXA6,IRF2,KLF1,KLF3,MECOM,MEF2A,MEF2C,MITF,MYC,MZF1,NR2F2,ONECUT1,PBX1,PGR,RBPJ,REST,RFX5,RUNX2,RXRA,SIX5,STAT2,TFAP2C,TFDP1,USF2,VEZF1,YY1,ZEB1,ZKSCAN1
critical,0.188510588765846,0.106979549888032,0.0311675256320373,0.137887444080332,0.0015617062596012,-0.154013441281811,0.128810671963525,-0.138427719655204,-0.0172759970902479,-0.0908510596548961,-0.0396370664666045,0.116474795175884,-0.0061827185100747,0.196230795513709,-0.0291225273783018,0.0606878696333664,-0.0618542523015976,0.0682446047339865,0.0051595070884477,-0.117787910564515,-0.0304573677570898,0.0689561871984524,0.0438050592502107,0.125630632010964,0.172914182717851,0.0835785301632069,0.089014407618234,-0.116274640348541,-0.0383549358999992,0.177213593884535,-0.012987270344953,-0.0444820954188543,-0.0995129200744541,-0.110422782754127,-0.114416619469103,-0.0384881350199743,0.0526617322864168,0.0263969314821266,0.0916769654282178,0.153622035311617,-0.0752030122368574,-0.0312964509834571,-0.0197423176940652
critical,0.18174975890507,-0.0164385249266258,-0.085650340460599,-0.0224875528193174,-0.106714686251704,-0.0282701503798624,0.000273900913742,0.0468850026875091,-0.0485878666513483,-0.0618365144709844,-0.0724144293702404,0.0255876604786108,0.0295748690852284,-0.11817155793966,0.0587498171179977,0.199656498052307,0.0117997223957674,-0.0853577018585929,0.0219701844266935,0.118189805753721,-0.0021850838823992,0.0680620195453001,0.0562286795323531,0.0765352511657212,0.0979112794184735,0.0834866273403048,-0.013091888074682,0.0807305950743306,0.103782727912584,0.0176824379965467,0.0536022189930675,0.0627970965487559,0.0234871411305012,-0.0185302265390817,0.047287189408157,0.0170155355034627,-0.0920805517174856,-0.0368433775719671,-0.0109369314557661,-0.0060977091416128,0.0571948339291835,-0.0320205660436138,0.0613684396700355
critical,0.24172711631346,-0.290346914352423,-0.0265724808425537,-0.282203823602829,0.238836447653139,0.111902301658614,0.182110289088981,-0.0264016852990913,0.102776677406305,0.293189833721023,-0.167181289381391,-0.222667802872031,0.284183582698017,0.393354992172452,0.0267230747625958,0.2516993722382,-0.145179884965482,0.217832268829703,0.11024025900449,0.187162531455272,0.362755042224382,-0.26949332944903,-0.120229043530211,-0.261818549060542,-0.163289722106156,-0.019059313441428,0.264277637584157,0.0306605548183312,-0.122627527183565,0.149945631581449,0.182534523180807,-0.197873064890463,0.0005950296352883,0.206846258711509,0.257910453184327,-0.227707189659782,-0.256948121305034,0.152615918895366,-0.0789589633937904,0.362431816249657,0.254077654268133,-0.193224854992577,0.0028943416827607
critical,0.192310343391432,-0.0892716236104216,0.108050254789285,-0.213701992823637,-0.221970050580478,-0.268321874372958,-0.226962085452533,-0.0231271615556924,0.0627514383526293,0.182404274192198,-0.130884914301693,-0.0491988436804486,-0.0980466849089558,0.110351270863123,0.0062790438625067,0.0395462762520609,0.195098862870744,0.0359777513239904,0.280021956104337,0.466345757676547,-0.128369396729446,-0.0846500913265269,0.0421397943691833,0.166823665353245,-0.123377361857391,-0.0954141665193956,-0.10945426459705,-0.142916498348794,-0.0652864560610947,0.37434411499547,0.221950550444259,0.0338717366123421,-0.342032389280645,-0.221697048673413,-0.207910452366604,-0.150365550384439,-0.45160365469501,-0.460690718173047,-0.397393276006287,0.0088335617071911,0.0881991161183785,0.214891501132994,-0.391933237864977
critical,0.162422200386301,0.348118062903906,0.235697228509944,0.0462183679073931,-0.125579088602472,0.0307574192123933,0.0478631496834569,0.198031725838083,-0.251816089915369,-0.10156527467194,-0.0356095254517815,-0.152882466085131,0.132651650239546,0.218920454394093,0.0513994305019941,0.0254118784401859,0.539159466193717,-0.0163655786718349,0.0893116504402649,-0.0105266033668084,0.274678556602656,0.255599088000316,0.0206420112896008,-0.079854155227898,0.290797418008082,-0.108720075397818,-0.182899733498296,0.157076659614094,0.297541023289943,-0.0639820110888822,-0.0134872105637232,0.0681762046178449,-0.120480265096674,-0.1649716121392,-0.129937760309041,-0.189396621513748,-0.235203793977125,-0.0134049714749201,0.0930124094364085,-0.222210017946221,-0.253214154425024,-0.0166945350270477,-0.0576496012510366
critical,-0.233941647461091,0.104505841293306,-0.137079090527583,0.491813203899119,0.429023980046203,0.223726790793325,-0.0998627246261391,0.287016042595012,0.250442569770561,0.237441843102494,-0.365663295680405,-0.301445420545284,-0.0830760720602288,-0.0443596223124695,-0.337590297985074,0.332590018497356,-0.30594567208423,0.0301445420545284,-0.340233302857154,0.0694324523151697,0.523029234415301,0.155865854888581,-0.104077245908644,0.0889335423172698,0.399736628760998,-0.0387164497477592,-0.0217869320536284,0.0045002515389461,-0.0281444302594412,0.361948802346672,0.0935052264203263,0.229012800537484,-0.0088576379496718,-0.0275015371824489,0.10572019488318,0.005286009744159,-0.282730088748397,0.171652451556947,0.22786987951172,-0.0024287071797487,0.486884356975511,0.171223856172286,-0.005857470257041
critical,-0.0977885711318702,0.104937349625744,-0.143363514469581,0.142125505820684,-0.031042173047176,-0.113933327101202,0.0516410911916019,0.18099546326413,-0.184253408270253,-0.0059882586773645,0.0650766738844053,0.156764089291495,-0.144581161170701,0.167134325871419,-0.009568514078016,0.139323719599822,0.171344678465391,-0.170590619157457,0.138528891913655,0.186212047491411,0.0518996912645543,0.19674110948812,-0.134857947444674,0.150176437592196,0.0422085273110505,0.0436165598919743,0.0797909001562918,-0.158613067580367,0.252473284082053,-0.0447052735387467,0.217016827584372,0.256363750587676,-0.101281418062004,0.174953313817284,0.0746440870160369,0.210891328711759,-0.167295998179864,-0.0417594301515893,-0.147347550297205,0.0773570746825634,0.0862846600341435,-0.0858882748530857,-0.217237183671306
critical,-0.0293971476211182,-0.224012358223508,-0.157073110017481,-0.14076620547238,-0.243809209703969,0.0141081987482455,-0.117755961487742,-0.1348179969265,0.189692149451536,0.221986253773774,0.0493705232065901,0.0469377595223498,-0.0703951979063481,-0.105223403824963,0.0273671204134949,0.181811328852279,-0.127162081112887,0.0317684547650955,-0.0133759506089417,0.0605477680186761,0.0345712652768768,0.0773103662718976,0.0869139313774621,-0.0245904616209745,-0.0279954154687368,-0.0275462596904317,0.041833597715614,0.206470438736314,0.0204885644549106,0.0074754689507131,-0.195009447770247,0.0323019498380167,-0.201261670052534,-0.133458761317918,0.0482688820327269,-0.0160480025244188,-0.0539719182105361,0.0722800830720736,0.209853817415686,-0.0923449896749585,0.152162470933276,-0.0913466477921757,-0.186718045178596
critical,-0.45716407363878,0.315115406193577,-0.491824418466187,0.184698515487063,-0.244619789595461,0.410225742253868,0.249554482757329,0.259952586205552,0.0576301665689596,0.446178506718907,0.299253892459001,-0.480603866157654,-0.265885967269226,0.497816545877027,0.461393810634667,0.148334526591868,-0.172126797193732,-0.132825490940283,0.454814219752176,0.144985984803458,-0.0358352717707088,0.125247212155986,-0.0754303097599838,0.493116838103819,0.29854893629302,0.256721537111471,-0.428789587958039,-0.246205940968919,0.122016163061905,0.0638572793684598,0.0528129661014217,0.302719926941742,-0.340493828168899,0.165077235533921,0.548397150786175,0.471850660430054,-0.0973426972525647,0.0180351285796846,0.31711278199719,0.136996481589005,0.181467466392983,0.250788156047796,-0.247968331383872
critical,-0.0495727052262428,0.0091803302523153,0.152098072853245,0.124815834798654,-0.137058072028841,-0.210085631587335,-0.150103520772589,0.0475781531455871,-0.0089000148247636,-0.123096207464251,-0.088385610579543,-0.20646848443566,0.0187649616020608,-0.165617901551311,-0.12374308922014,0.150065786003496,0.041901765737667,0.0918086932044521,0.0953288080927445,-0.0625157310253086,0.236543095403168,0.464347896420545,0.0927897972008827,-0.237367869641926,0.0097625238326148,0.251318952843918,-0.0974958619749704,0.185574203720466,0.0601707846602134,-0.0037573048654514,0.095603732838997,0.0314222812922759,0.0712594160923993,-0.351450857974133,-0.239685862600526,0.0083232119257632,0.238877260405665,-0.368922056064417,-0.154313642867163,-0.164237887138749,-0.361741668574057,-0.0933827721437804,-0.292746338627267
