group,ARID3A,ARNT,BACH2,BARX2,BATF,CDX2,CEBPA,CEBPB,E2F2,EBF1,EGR2,ELF1,ETS2,ETV1,FOXA2,GATA1,GMEB2,IRF3,IRF4,KLF9,LHX2,MAFF,MECOM,MEF2C,MXI1,NANOG,NFAT5,NRF1,PAX5,PBX1,PRDM1,RUNX1,RUNX3,SP4,STAT2,TBX21,TCF3,TFAP2A,VDR,ZBTB33,ZBTB7B,ZNF384
critical,0.380489511977052,0.404137185131218,-0.331608725680536,0.453873633459294,-0.190642689536509,-0.280586861076198,0.0497986910095707,-0.059885851869556,0.329893904837558,-0.234493008327506,0.137353862549419,0.307070073018232,-0.138256731109078,0.0259968098636117,0.157049475106658,-0.172993392552905,0.126074649435414,-0.213796617374549,-0.0216695447877869,-0.213921452415524,-0.194838825367612,0.310192347754559,-0.129299030143631,0.504038786998115,-0.369793212065585,-0.0510767640481274,-0.225160452561147,0.0681476936430115,0.0236648073754763,-0.086727483747163,-0.150437064392811,-0.221488833708932,-0.145410443345136,-0.334238653812679,0.391350859897876,-0.328392037888009,0.230605638157975,0.232240033064189,0.408726359018501,0.0500459133456198,-0.239913366787333,0.308175055453756
critical,-0.0059371145194993,0.389979692807296,-0.0060492535354994,0.188031635492881,0.0036060660625063,0.221067609222036,-0.0888684565275597,-0.176982665432221,-0.057610292067078,-0.132265173412743,0.0945740175078546,-0.451137486110294,0.193101401322943,-0.075485611986447,-0.118062601683894,0.0176410606130224,-0.0070196618889717,-0.184088130203677,-0.270327182350708,-0.246449388603319,-0.0012414660929512,0.185832448087946,0.0196837945489857,0.145321401795726,-0.111788649219283,0.193595594659407,-0.10873894900935,0.0540712087733782,0.183542827932307,-0.000485534881609,-0.210606091272004,-0.0510634178900681,-0.0385166553958623,-0.257679885575134,0.161455169726126,-0.135714665749961,-0.202775961931737,-0.136375955239488,-0.153623296669257,0.0702885548443896,-0.300897961700781,0.213029015555511
critical,0.146067045476912,0.32106371969701,0.1420752502414,-0.369293678403896,-0.337780269471907,-0.312147500702779,0.219427169643728,-0.183671571047817,-0.307547863920041,-0.18847986985423,-0.419231036800155,-0.117061209733776,-0.494995310370177,0.18340303209561,-0.233109955039637,0.369937808998718,0.103402012218805,0.280089756056856,0.139569491504926,-0.128777128750005,-0.325904678646258,0.061257726793695,0.290408546740655,-0.351604582153438,-0.393523875483456,-0.245215981317517,0.38514291994126,-0.01571315760888,-0.132162896890671,0.418169582157984,0.282854981483638,-0.389361521724244,0.158067833516766,-0.277834391748792,-0.304412490207784,0.1121240848084,0.311722918845911,0.261439000045115,-0.345381010490798,0.174103963649246,-0.231377153016948,0.0565728107491074
critical,0.116575666976299,-0.103516748500736,0.0933979958807822,-0.190595296990566,-0.32800032077511,0.336572622522958,-0.133052050959356,-0.0604070439425173,-0.268910623871794,-0.302875267099904,-0.11562106767253,0.165871175022943,0.0808545610292544,0.345889511727745,-0.246095700511709,0.191148964586752,-0.274046368126073,-0.201286809192781,-0.247355771592685,-0.0039329491315292,-0.238535274025857,-0.303066186960657,0.226870070533797,-0.336228966773601,0.189392501867817,0.354137249712312,0.176219031475801,0.0458780425391495,-0.361315836476656,0.0787926265331129,0.247508507481288,-0.0136698620299755,-0.356504655985659,0.174978052380901,-0.275459175095651,0.0837374509266375,-0.114685560354836,0.249379522116676,-0.123047850255855,0.0084004738731692,0.0118752153388893,0.414849765432035
critical,0.174925043328999,-0.194144902053604,0.0308166511196197,-0.0636607134971091,0.217662872644893,0.310356115354696,-0.165193469291224,-0.298840419409996,-0.121969061273442,0.0246533208956957,0.152947905293691,0.0073797769786457,0.279458367784762,-0.212229410473802,-0.273862712713041,-0.364690737065605,0.0845025012280098,-0.155867377505024,0.151163783386766,-0.0163003865132725,0.0239234528428626,-0.0335739304303225,0.254967239789695,0.158381367464782,-0.0885573237437492,-0.324223608358525,0.34141605582526,-0.317087120730824,-0.218068354896467,-0.400373175204112,-0.24742526991042,-0.103154684800411,-0.149947336632044,0.277187667175948,0.0364123061913401,-0.126429366040755,-0.400129885853167,-0.0284648540604908,0.0077852592302197,0.124239761882256,0.310356115354696,0.046792651831633
critical,-0.337670673348649,0.0061356200044554,0.145914917117451,-0.507070204965911,0.494516867485531,-0.395359606264103,-0.462992475048847,-0.446983443542969,0.0108607526515647,-0.0852639607515698,-0.320321678853292,0.390493424881259,-0.350012437725427,0.241898581784851,-0.491625368402972,-0.114672622152235,-0.221164417631863,-0.0674918200490093,0.452272771133017,-0.416587440992161,-0.275045034682483,-0.0110723257551666,-0.28872676204874,-0.0551500556722313,0.164815447705888,-0.435629020316333,0.754046541237208,-0.381113683954908,-0.47963622586553,0.310236694248268,-0.477732067933113,0.169329007249395,-0.482457200580223,-0.426460852493584,-0.481328810694346,-0.0485207650927047,0.173983615528637,0.202263887043426,-0.444797188139083,-0.349307194046754,-0.216086663145418,0.33449707679462
critical,-0.0030488287254009,-0.0908045513755514,-0.0289357943698149,0.083277173701486,0.0411970863658379,0.129022826423048,-0.0661114485756534,0.0208081935746376,-0.180155162670052,-0.119851724064111,0.34484861032698,0.0259347558274397,0.134632519793584,-0.121269125186982,0.0213799363447963,-0.104102508330022,-0.0690729316866507,0.04488418540713,0.0959387428835566,-0.148389498098263,0.212112142100311,0.095084563544514,0.063858858684051,0.345816369790021,-0.0263572492284945,0.335948385059348,0.15826281119765,-0.255512707091573,-0.104553603181318,-0.146359125401863,-0.145058232803978,-0.0076940102956452,0.191149612986434,0.017092063731079,0.107550172059029,-0.0980287514752456,-0.0276904863455526,-0.313153315451092,0.0103860474887538,0.164474048772451,0.0085211074300706,-0.0099898656604775
critical,-0.169260302605927,0.265744948407878,0.257880620245555,0.0793632872753408,-0.0315687806710414,0.0454070171152184,-0.211655090854357,0.221564727601788,0.200125279372207,-0.319252839196689,0.255508684433927,0.201520573853746,0.0619729797427672,0.0435807561542438,-0.243631507488653,-0.122337450008906,0.232889100927576,-0.103780616667335,-0.0601344054538088,0.286580395496357,0.0586224583913695,-0.186902061257329,0.142193663487721,0.206641622155244,0.0041690336273774,0.310952359995779,0.168491043641883,-0.216693186209437,-0.0003194984576864,0.0837209092418395,-0.121896762481063,0.118113330440548,0.311303613878266,0.183453681351954,-0.236150836703511,0.0652392520079596,-0.0157260640450708,0.0529797138252922,-0.188605188938465,0.0216397018267931,-0.357818830512032,0.0252578760443662
critical,-0.0900494536752243,0.0951389539471702,0.065064634158399,0.0171770634178173,0.429715761597249,-0.0555218211485005,-0.240883734461984,-0.102079181590733,0.0012723750679864,-0.416644999535206,0.197391641228992,-0.269859184873858,0.379283440720694,-0.0309996834745795,-0.117174176715481,0.0398484737201217,0.252450780534588,-0.032445564233655,0.0522830482481713,-0.0320985528514769,0.0185651089465299,-0.236314751263305,0.243197143676505,0.405887646687684,-0.515890254838151,0.0021977387537948,0.358289252098917,0.127237506798647,-0.128336376175544,-0.214742210337898,-0.141580643928676,-0.184320879166949,0.232613296520072,-0.198548345836252,0.247592621184094,-0.19889535721843,0.102657533894363,-0.0988982439207665,-0.105896306794692,-0.101327323596013,-0.0988982439207665,0.0588184292791927
critical,-0.122387568610845,0.197123058781397,-0.0536012518207582,0.166902325124939,-0.0828775875504516,0.0195762485497075,-0.0790999958433944,-0.27101552707382,0.21258023840759,-0.0301300287708363,0.279461752599627,0.0514990327069439,0.179003423983139,0.204929014526347,-0.275043891111712,-0.0922415330954875,0.137940788704167,-0.289844794212527,-0.0778354630262015,-0.109950328117695,0.181345744264775,0.27463838691717,0.255430293491455,0.0625756999157726,-0.0212569567244575,-0.0006242630363357,-0.186419882278068,-0.138565051740503,0.053894708803651,-0.238116331500776,0.0928124403167518,0.28744911811582,0.0635734536576084,0.0717422289450442,0.238660560814505,-0.250847028976819,0.214415678446047,0.200948670722018,-0.269057368660698,-0.0491407056807867,0.157591735394974,0.241248317845469
