group,ARNTL,ATF1,ATF2,BARX2,BCL11A,CTCF,E2F6,ELK4,ETV6,FOSL1,FOXH1,GMEB2,GRHL2,HSF1,HSF2,IRF1,IRF3,IRF4,KMT2A,MECOM,MEF2A,MNT,MYBL2,MYOD1,PPARG,RFX5,SREBF1,THAP1,TP63,TP73,ZBTB33,ZFP42
critical,-0.152183533375768,-0.0251132535022278,-0.0966094268605532,0.11545029735612,0.0942918032908082,-0.0311420488193097,-0.0670921220928108,-0.0205902408069188,0.150996751492819,-0.196867358286677,-0.0204273769447003,0.0432955875114327,0.0354660843612125,-0.0682176530014909,0.0013553105751579,-0.0812541970683379,-0.189292418434141,-0.115236804075864,-0.214743437424536,0.0221470068986037,0.172490532683176,-0.0446303630778761,0.132318390807596,-0.0395114810779718,-0.136484519213522,-0.163404145378878,0.149410245043685,0.202767278721481,-0.0297697437541811,0.0553206053731527,-0.0701178494113322,-0.0972332662632252
critical,0.055606313871539,-0.0458487692867639,0.0301753210424527,0.0236953592220394,-0.0500844557925922,0.163007952725453,-0.0537222151551081,0.112993055810765,0.141966756341985,-0.0241855490108315,-0.0022436076464725,-0.113731982320021,-0.0408010769619087,-0.125333990414184,-0.0112863831682442,0.0453056516257793,-0.0720870335609883,-0.0299671906826498,0.0028486363506181,0.257442141497999,-0.0889542723904856,0.0660941052801079,-0.146346598463016,0.0630786125984608,-0.0246283950607358,0.119155207609619,0.0892336611470247,-0.0355865283060246,-0.182460888063437,0.0927883868751836,-0.0276633108147471,0.0229031406579836
critical,0.195225367471577,-0.206304868493491,0.257970907086054,0.0035600306164242,0.274322973944077,0.0097207803204617,0.210738492688434,0.204581390556749,0.134898168327068,0.0581094751539496,-0.243749022482122,0.0703580231149666,-0.0706516526893746,-0.0820521400783438,0.348631317917227,0.0085918566772411,0.0915631849885142,-0.0130181857274776,-0.0302748505290177,0.153170682028889,0.154948873550924,-0.0543670659198806,0.177868394430332,-0.209768238442564,0.0471594629505627,-0.349152920763691,-0.234006356727543,-0.192115812040735,-0.213295440907812,0.0790684258936768,0.0063832516175639,0.314654181450022
critical,0.0110551653993478,-0.120507090897602,0.106403555283426,-0.0463815316230926,-0.0234415810823866,-0.158322316347378,-0.129092690553291,0.122147036899251,0.107908446908468,0.136289159478172,-0.17007204711213,0.0445486507977208,-0.127954375093324,0.033609246292607,0.148154651137158,-0.0092994585034653,-0.0848720289559003,0.223090536671306,-0.0134475572135173,0.0127529918481132,-0.166965796450184,0.0185217430774413,-0.148540520784605,-0.171287536501587,-0.0304644086659165,0.0169396775229099,-0.0339951159400537,-0.120101927767783,0.199591075141802,0.0584592515881741,-0.0516100653459953,-0.177712266131575
critical,-0.0264682190250056,0.265744186692418,-0.106036260168078,-0.282572745702144,-0.325706139668819,-0.19377350471393,0.137569385302807,0.113960387468774,0.168285590097258,-0.0526913619479279,-0.317618628300068,-0.037088183448619,-0.441545443920233,-0.130625562410444,0.147780889556281,0.414341996588977,-0.24082811631394,-0.131442482750722,-0.176699869602121,0.282736129770199,-0.0111918086618079,-0.11338854323058,-0.224081249338242,-0.28494181468895,-0.0379867958229248,0.301361913528536,0.151375339053504,-0.0593084167041793,-0.357320956837576,-0.250386084295192,-0.006780438824307,0.419325210664673
critical,0.0026948018565615,-0.215442316848263,0.155022022590619,-0.16636855672351,0.25394961706176,-0.266927215476254,-0.279479318860765,0.0926870006980511,0.204166698553702,0.0807731398585158,-0.134243681959763,-0.245581548138754,0.0668027197073941,0.284301595867243,-0.0262388601823098,-0.176793184958104,-0.0827587833317717,0.329758648237137,0.105239104082561,0.0885738820748782,0.421169163845238,-0.0128357667378326,0.168141452681774,-0.0261679443439792,0.32139057931413,0.118996776718691,-0.157504076932189,-0.217286128644857,-0.0501374976997109,-0.0393582902734647,-0.284372511705574,-0.163035512321974
critical,-0.109547649044554,0.0278537626324207,0.127190483450442,0.051115778576028,0.0377826629572694,0.108833193135816,0.0397024584667268,-0.0715085900337967,0.197099515393362,-0.141719208984353,0.0662513683134726,-0.0640992682498695,-0.0418823734628732,-0.0251867871123125,0.164380699426185,0.199341432201293,0.208821204477915,0.0343608832537653,-0.113183304524188,0.11121264425761,0.0612645941743118,-0.120391583078553,-0.142782914062029,-0.143795499504717,-0.0323617542375041,0.203122744841624,-0.224165018351809,-0.221368564874794,0.100907533118054,-0.0485622015438543,-0.0911898268108993,0.0607905213399678
critical,0.0317122683221186,-0.307209540262057,0.110324992990571,-0.0307535845165254,0.063111283937168,-0.194273455436103,-0.0897625632106988,0.422066908358036,0.102460392213713,-0.299974055338563,-0.0918685350559332,0.365093419650006,-0.32529205277763,0.159185236585506,-0.0327081508866764,0.302217727852947,0.0249897347064509,0.148373449922972,-0.195143384308026,0.239988772374024,-0.270549836997663,-0.228908763081061,0.213142362768381,0.0235951075501862,-0.0600955740218199,0.216195271442694,0.440305394617338,-0.0132094750912272,0.0037609903142504,-0.163615804561117,-0.132554188215974,0.17518983947752
critical,-0.41230671996596,0.199510770090934,-0.162393842360816,0.503788001812563,-0.260575982431851,0.226955154644915,0.327176686349472,0.195548523488661,-0.195956401815365,-0.203414748360821,0.0244144312698894,0.307481990002879,-0.234180427860825,0.375947280556865,-0.0373500010596637,-0.0092063965170466,-0.0991144333892169,-0.408694083358005,0.0237734796136393,0.301072473440378,0.114031126480128,-0.0878103769062609,0.408344473363687,-0.232840256215938,0.192635106869342,0.0153828397500019,0.269782378948897,-0.412481524963119,0.145729099298314,0.0157324497443201,0.235345794508552,0.0350775360965953
critical,-0.10657919463434,-0.0051577503295196,-0.001857004801263,-0.0968487041583575,0.110062420403183,0.0814559591582927,-0.14467462838973,0.0810802645453204,0.0897695442367795,-0.0314563732375801,-0.0875100094930462,-0.132163997777753,0.019294601909077,-0.13735931756857,0.370681773422062,-0.0060755185983519,-0.32935536599511,0.0290197253191598,0.133978066051819,-0.050874417662348,-0.0402529942470314,0.406174180216145,-0.158419684158617,-0.0040360335565023,-0.024446985172697,-0.0108039036559032,-0.0360881511089385,-0.11091578388122,-0.0036925413389276,-0.0439777379813567,0.232120233091981,0.0292773444823408
