group,ARNT,BCL11A,E2F6,ELF1,ETV1,FOXG1,GMEB2,IRF1,IRF4,KLF10,KLF4,MEF2C,MEIS1,MYOD1,NFYA,NFYB,NRF1,PBX3,PGR,POU2F2,RELA,STAT2,TCF4,TFAP4,TP63,USF2,ZBTB33,ZBTB7B,ZEB1,ZNF384
critical,0.015140910468699,-0.025962991753795,0.0984617666443724,-0.0793438074486109,0.121559311643756,-0.0824886950640963,0.0804597586953643,-0.101408399848694,0.100543256741841,-0.0110801382151669,0.128302136260385,-0.167315487397698,0.0536849024424697,-0.15261204141579,-0.0206452792846926,-0.0238387337943206,-0.0223802772120095,0.034093959688081,0.0571969412800925,0.132277735229413,-0.152361958154907,-0.0097456359447719,0.0248840093369113,0.115747231685023,0.173258770458517,0.0596296352613231,0.0939606303879805,-0.006980947373731,0.0030789236249335,0.027787512239718
critical,0.121848099919737,0.183838355477907,0.0930793478909019,-0.139240056328327,-0.0683319307412624,0.112195852159071,-0.120223047596128,0.100917433449158,-0.100790345147434,-0.158835518807444,-0.0941059976437039,0.161449125466272,-0.0321406004330589,0.110164179415815,-0.0643170590324234,-0.0248530651266228,0.0763019519790104,0.113949608576994,0.0372130083915003,0.0729673910960747,0.136653731705908,-0.0748150499217742,-0.0052417554509586,0.0128820928546501,0.0152409014513421,-0.243979336417789,-0.0329513554376022,-0.0352644246748474,-0.0140302999268516,0.0522481448712003
critical,0.165102280207163,0.117447643837525,0.0021529640583908,-0.123723543404092,0.0355883278307639,-0.0570731538982789,0.132576277663269,0.0769950737065805,0.136878471237017,0.0634890988285746,-0.0249747565316369,-0.0460263756073508,0.150840060365021,-0.111685243937964,-0.187207040418117,0.0852894937823585,-0.156988985468474,-0.241563314260057,-0.048399677704675,-0.140792272335358,0.128126569639725,0.0106527840009711,0.142708092911169,0.110366950247397,-0.162125849410046,-0.0787409725743996,0.169497837356731,-0.164939827585237,-0.0827369336194615,0.190047160394537
critical,-0.0569042672300229,-0.27950843442579,-0.0328188409764344,0.036715588801202,0.252779485778515,0.219353613733901,-0.0543782347205002,0.175725703414393,-0.0838877772929863,0.191097296592496,0.117411557574404,-0.210306892653285,-0.14692110014689,-0.204079928792601,0.121406213635975,0.099122298939565,0.0589995034976115,-0.106759141410215,0.178447552397522,-0.0426292463041156,-0.0061682189186019,0.155399953454047,-0.0705135121456684,-0.0651677224162134,0.13624910233534,0.118801854537009,0.102568668875038,0.242694937387785,-0.1796028695918,-0.0867662794550005
critical,-0.448874187538367,0.342914262594161,0.0010812237239204,-0.173162137938647,-0.233211640144076,-0.111449214619494,0.413526488871736,-0.368780460912566,0.333349591190249,0.332351538522015,-0.424588239277999,0.17856825655825,0.0813412924610937,0.29010064223343,0.1174375306289,0.0489877517991658,-0.0197947112533132,0.224561850352713,-0.0172995795827275,0.391652501226268,0.0505680018572034,0.133905399654766,0.0054061186196023,-0.394147632896854,-0.136317360269665,-0.0485718965207349,0.144218610559853,-0.0936506087026498,-0.302908984809103,-0.12966367581477
critical,-0.242579905762532,0.0906056211261008,-0.0804740021503388,-0.0081776638875793,-0.0020986925021221,-0.514107294312956,-0.668831589814236,0.251698362840718,0.190474436744327,-0.0941516877676176,0.0002894748278789,0.282816906837701,-0.245547022748291,0.0209869250212214,-0.170645411034621,-0.0322764433084992,0.111592546147322,-0.156967725417342,-0.0114342557012172,-0.0906779898330706,0.0869871857776144,-0.143796620748852,0.159355892747343,0.0560133791945703,-0.206902133226456,0.284119543563156,-0.062237087993967,-0.114270188305202,0.190112593209478,0.212402154956155
critical,0.0005178722309829,0.0511666393729539,0.117366236883876,0.005064471081887,0.0837557459264109,0.0173421071447297,-0.0191380582429728,0.0999309354350009,-0.002269608283794,0.0001518480619996,0.137377606883157,0.0305037969164677,-0.0343917994629477,-0.0498828861478936,-0.0169622060809285,-0.0125473422218022,0.0368941687800644,0.174499480338108,0.1202431362885,-0.0478789838817189,0.0233144867109764,0.108923691385572,-0.151673786178933,-0.0281548936960501,0.0377118268845231,-0.0739588941483406,-0.0996447792565974,0.0158899996564653,0.0282776845515727,-0.0407269558924267
critical,-0.130796768933614,-0.149975227163408,0.0539538236350651,-0.104602106863552,0.130830364501715,-0.0559708751944396,-0.0376962036202503,-0.0509993898519839,0.0092684243763551,0.0577422179910294,0.0808342305363833,-0.105314859896617,0.100962586985844,-0.085766191681072,0.0934391559409003,-0.0233910789751239,0.0735360874187117,-0.120805710474752,-0.126185612527467,-0.0959087595647067,0.0660640378308655,-0.0772619017948784,0.0405175726041827,0.0365980896589579,-0.108596027047905,0.047094399112607,0.0913048492614838,0.043908748772589,0.0446320415917246,-0.124229164738002
critical,-0.0455785527540106,-0.168516822472138,0.0744115570188375,-0.0302481210385607,0.0627368436355334,-0.158021373066945,0.052064504633624,-0.132608234338641,-0.267280180638978,-0.0336679865750842,-0.0532437686117356,0.122938269718127,0.0044222399179182,-0.17795093429703,-0.170993276826172,0.152832611563254,-0.245876539436254,-0.28897863783623,0.259084295991103,-0.0095520382227033,0.13195963915068,0.141452714174478,-0.202951330632994,-0.358142470152472,0.0429252088032597,0.0994709165537075,0.143988131727418,0.175002774351751,-0.0876782767725922,0.164979030537803
critical,-0.0103386705087511,0.0364987224022699,-0.1113001207853,0.158753364917981,0.0443358379487032,0.0758260004155265,-0.0637651264904521,-0.140604828916852,-0.137220372203128,0.014082827936011,0.146627090863173,0.0578082646738654,0.0798045083076658,0.0322640640020065,0.159881517155889,0.0608875207821651,-0.0517097025761889,-0.0083330665302479,0.153777505047401,-0.114357576850355,-0.0423956340999339,0.0537098565438808,0.101702651746866,0.0186063369092653,-0.121012040050769,-0.0870748227297396,-0.0461397915271938,0.115382178882851,-0.0885299756163166,-0.161200419772187
